z_window,set_name,algorithm,seed,symbol,val_return_pct_full,val_return_pct_h1,val_return_pct_h2,val_min_half_return_pct,n_decisions_val,exposure_bars_val,exposure_ratio_val,n_trade_events_val,n_buys_val,n_sells_val,constraint_applied_ratio,min_hold_ratio,cooldown_ratio,raw_executed_mismatch_ratio,blocked_exit_ratio,blocked_entry_ratio,forced_singleton_ratio,decision_point_ratio,bandit_consulted_ratio,pending_update_queued_ratio
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,190,ETHUSDT,-7.482128390782606,-1.198140641610157,-6.360191791915748,-6.360191791915748,2000,984,0.492,293,147,146,0.1605,0.1275,0.033,0.1605,0.1275,0.033,0.2925,0.7075,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,190,SOLUSDT,-12.282167553808154,-2.269131632380794,-10.245520262608188,-10.245520262608188,2000,1042,0.521,367,184,183,0.224,0.176,0.048,0.224,0.176,0.048,0.366,0.634,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,290,BTCUSDT,-8.024536094292289,-2.0270357766122515,-6.121587077844415,-6.121587077844415,2000,1195,0.5975,352,176,176,0.1715,0.1275,0.044,0.1715,0.1275,0.044,0.352,0.648,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,290,ETHUSDT,-12.456317439220921,-1.3879313235501511,-11.22416988531758,-11.22416988531758,2000,958,0.479,332,166,166,0.1835,0.143,0.0405,0.1835,0.143,0.0405,0.332,0.668,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,290,SOLUSDT,-8.777811495138167,-1.4500852676236686,-7.4355480138301395,-7.4355480138301395,2000,1078,0.539,353,177,176,0.22,0.1745,0.0455,0.22,0.1745,0.0455,0.352,0.648,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,390,BTCUSDT,-5.99242075034665,-0.0568158046309053,-5.938979224549046,-5.938979224549046,2000,1173,0.5865,337,169,168,0.1705,0.1295,0.041,0.1705,0.1295,0.041,0.336,0.664,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,390,ETHUSDT,-10.795428462220723,-1.4914902446594769,-9.444806586424736,-9.444806586424736,2000,1013,0.5065,299,150,149,0.15,0.118,0.032,0.15,0.118,0.032,0.298,0.702,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,390,SOLUSDT,-6.657655814436081,1.3471665013935263,-7.898417481380249,-7.898417481380249,2000,1148,0.574,369,185,184,0.2155,0.1685,0.047,0.2155,0.1685,0.047,0.3695,0.6305,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,490,BTCUSDT,-3.1299058412778913,-2.2715708045316196,-0.8782859233616658,-2.2715708045316196,2000,1104,0.552,343,172,171,0.1705,0.1295,0.041,0.1705,0.1295,0.041,0.342,0.658,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,490,ETHUSDT,-11.861681640142441,-1.6197344727121532,-10.410570771014505,-10.410570771014505,2000,969,0.4845,330,165,165,0.1805,0.1395,0.041,0.1805,0.1395,0.041,0.33,0.67,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,490,SOLUSDT,-15.46391024682915,-3.912482703397846,-12.021777509116461,-12.021777509116461,2000,1079,0.5395,352,176,176,0.208,0.157,0.051,0.208,0.157,0.051,0.3515,0.6485,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,590,BTCUSDT,-3.1847683824771877,0.8142989917416799,-3.9667660383637227,-3.9667660383637227,2000,1087,0.5435,295,148,147,0.123,0.0935,0.0295,0.123,0.0935,0.0295,0.294,0.706,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,590,ETHUSDT,-6.572200291991437,0.09961275941856584,-6.665173687979364,-6.665173687979364,2000,1037,0.5185,317,159,158,0.1895,0.147,0.0425,0.1895,0.147,0.0425,0.3175,0.6825,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,590,SOLUSDT,-9.02589363588201,-0.43227874359346163,-8.630924544469886,-8.630924544469886,2000,1150,0.575,359,180,179,0.2155,0.1725,0.043,0.2155,0.1725,0.043,0.358,0.642,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,690,BTCUSDT,-4.797633247014421,-0.07022422544648022,-4.730731140869571,-4.730731140869571,2000,1132,0.566,294,147,147,0.1205,0.0925,0.028,0.1205,0.0925,0.028,0.294,0.706,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,690,ETHUSDT,-14.363650155339247,-4.551171988205316,-10.280354794845037,-10.280354794845037,2000,1049,0.5245,327,164,163,0.1855,0.151,0.0345,0.1855,0.151,0.0345,0.326,0.674,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,690,SOLUSDT,-13.842371912143758,-3.5572122593971356,-10.664519238504477,-10.664519238504477,2000,952,0.476,353,177,176,0.2355,0.189,0.0465,0.2355,0.189,0.0465,0.353,0.647,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,790,BTCUSDT,-6.89032478139715,-1.5407825584676127,-5.433256897563943,-5.433256897563943,2000,1137,0.5685,314,157,157,0.1495,0.1135,0.036,0.1495,0.1135,0.036,0.314,0.686,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,790,ETHUSDT,-8.978729539012509,-1.2339232170531123,-7.841565215736724,-7.841565215736724,2000,993,0.4965,324,162,162,0.174,0.135,0.039,0.174,0.135,0.039,0.3235,0.6765,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,790,SOLUSDT,-9.551737473272691,-3.5700852985151244,-6.203108437122218,-6.203108437122218,2000,1068,0.534,385,193,192,0.246,0.201,0.045,0.246,0.201,0.045,0.385,0.615,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,890,BTCUSDT,-8.746225058267,-2.778529511856964,-6.138248595137075,-6.138248595137075,2000,1149,0.5745,336,168,168,0.1485,0.1135,0.035,0.1485,0.1135,0.035,0.3355,0.6645,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,890,ETHUSDT,-10.889243418615946,-0.8136001516032554,-10.158291139120879,-10.158291139120879,2000,1000,0.5,323,162,161,0.1865,0.1565,0.03,0.1865,0.1565,0.03,0.3235,0.6765,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,890,SOLUSDT,-11.523971384286835,-1.4452613265463543,-10.226509849652965,-10.226509849652965,2000,1109,0.5545,354,177,177,0.2025,0.1625,0.04,0.2025,0.1625,0.04,0.354,0.646,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,990,BTCUSDT,-6.266740190766074,-1.729640255089293,-4.616956676920836,-4.616956676920836,2000,1123,0.5615,332,166,166,0.1595,0.125,0.0345,0.1595,0.125,0.0345,0.332,0.668,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,990,ETHUSDT,-13.575837607575746,-3.615994944675749,-10.333501556801949,-10.333501556801949,2000,1009,0.5045,303,152,151,0.162,0.1245,0.0375,0.162,0.1245,0.0375,0.302,0.698,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,990,SOLUSDT,-7.4200584422310145,2.3697415523514787,-9.563177405870482,-9.563177405870482,2000,1138,0.569,350,175,175,0.205,0.153,0.052,0.205,0.153,0.052,0.3495,0.6505,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1090,BTCUSDT,-9.709942603345711,-3.5324222126452587,-6.40372706809087,-6.40372706809087,2000,1085,0.5425,315,158,157,0.152,0.1125,0.0395,0.152,0.1125,0.0395,0.314,0.686,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1090,ETHUSDT,-11.553278717221705,-2.22602180308874,-9.539610728887792,-9.539610728887792,2000,968,0.484,295,148,147,0.1695,0.1335,0.036,0.1695,0.1335,0.036,0.295,0.705,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1090,SOLUSDT,-6.502321227641605,-0.5487795440522913,-5.986393788124955,-5.986393788124955,2000,1156,0.578,367,184,183,0.224,0.173,0.051,0.224,0.173,0.051,0.366,0.634,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1190,BTCUSDT,-4.3910365192630145,0.6848541215072945,-5.0413646472037055,-5.0413646472037055,2000,1144,0.572,308,154,154,0.133,0.1,0.033,0.133,0.1,0.033,0.308,0.692,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1190,ETHUSDT,-6.2308893878398,-0.6493503209709983,-5.618019695795661,-5.618019695795661,2000,926,0.463,314,157,157,0.184,0.146,0.038,0.184,0.146,0.038,0.314,0.686,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1190,SOLUSDT,-8.574267333216913,1.0631680625405204,-9.536051145550406,-9.536051145550406,2000,1144,0.572,396,198,198,0.273,0.2155,0.0575,0.273,0.2155,0.0575,0.3955,0.6045,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1290,BTCUSDT,-4.247875842969728,-1.0629969177198828,-3.2190978360251865,-3.2190978360251865,2000,1149,0.5745,355,178,177,0.177,0.138,0.039,0.177,0.138,0.039,0.355,0.645,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1290,ETHUSDT,-11.95223218277418,-2.2796245464749454,-9.898250586336976,-9.898250586336976,2000,937,0.4685,325,163,162,0.198,0.153,0.045,0.198,0.153,0.045,0.3255,0.6745,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1290,SOLUSDT,-6.025470906237107,-0.3322155402855409,-5.712232289313867,-5.712232289313867,2000,1117,0.5585,352,176,176,0.208,0.1635,0.0445,0.208,0.1635,0.0445,0.3515,0.6485,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1390,BTCUSDT,-7.6982355786277985,-0.7912272952839694,-6.962094273559638,-6.962094273559638,2000,1145,0.5725,340,170,170,0.1525,0.1145,0.038,0.1525,0.1145,0.038,0.3395,0.6605,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1390,ETHUSDT,-8.57986565666189,-1.7553129059786232,-6.946485303731576,-6.946485303731576,2000,974,0.487,324,162,162,0.1715,0.132,0.0395,0.1715,0.132,0.0395,0.3235,0.6765,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1390,SOLUSDT,-7.296184249723547,0.2986412165627339,-7.572211721081745,-7.572211721081745,2000,1186,0.593,367,184,183,0.221,0.1695,0.0515,0.221,0.1695,0.0515,0.3665,0.6335,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1490,BTCUSDT,-6.702043774864097,-2.3345927933996036,-4.471850480514172,-4.471850480514172,2000,1175,0.5875,347,174,173,0.18,0.1365,0.0435,0.18,0.1365,0.0435,0.3475,0.6525,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1490,ETHUSDT,-5.89119895461222,1.203395710508648,-7.010233812129096,-7.010233812129096,2000,1003,0.5015,318,159,159,0.1795,0.1425,0.037,0.1795,0.1425,0.037,0.318,0.682,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1490,SOLUSDT,-8.018765820499784,-2.123571757520637,-6.023098889933309,-6.023098889933309,2000,1082,0.541,393,197,196,0.268,0.2205,0.0475,0.268,0.2205,0.0475,0.3925,0.6075,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1590,BTCUSDT,-6.013778362478661,-1.0464349019258967,-5.0198731653878,-5.0198731653878,2000,1186,0.593,334,167,167,0.1635,0.1285,0.035,0.1635,0.1285,0.035,0.3335,0.6665,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1590,ETHUSDT,-6.053658938445561,0.8055948916941169,-6.804437628198401,-6.804437628198401,2000,1039,0.5195,308,154,154,0.159,0.1265,0.0325,0.159,0.1265,0.0325,0.3075,0.6925,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1590,SOLUSDT,-10.580202092008728,0.688018317491923,-11.191222747049634,-11.191222747049634,2000,1070,0.535,380,190,190,0.245,0.195,0.05,0.245,0.195,0.05,0.3795,0.6205,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1690,BTCUSDT,-2.192566149578412,0.3917918391174391,-2.574272200298422,-2.574272200298422,2000,1178,0.589,286,143,143,0.1225,0.092,0.0305,0.1225,0.092,0.0305,0.286,0.714,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1690,ETHUSDT,-6.736422557327215,1.787513535426677,-8.374245324095853,-8.374245324095853,2000,965,0.4825,302,151,151,0.157,0.122,0.035,0.157,0.122,0.035,0.3015,0.6985,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1690,SOLUSDT,-9.182960781866145,-2.3453997387981596,-7.001780791462153,-7.001780791462153,2000,1107,0.5535,356,178,178,0.2165,0.165,0.0515,0.2165,0.165,0.0515,0.3555,0.6445,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1790,BTCUSDT,-9.020832347768826,-2.716209429526739,-6.480650971011414,-6.480650971011414,2000,1140,0.57,328,164,164,0.1565,0.1215,0.035,0.1565,0.1215,0.035,0.3275,0.6725,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1790,ETHUSDT,-9.853711316982993,0.9160670829242656,-10.672015578111637,-10.672015578111637,2000,989,0.4945,320,160,160,0.1815,0.1445,0.037,0.1815,0.1445,0.037,0.3195,0.6805,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1790,SOLUSDT,-11.465212404500225,-3.783297259865259,-7.983972559715047,-7.983972559715047,2000,1094,0.547,363,182,181,0.2245,0.176,0.0485,0.2245,0.176,0.0485,0.3625,0.6375,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1890,BTCUSDT,-5.283117192335151,-1.2265534648993492,-4.106937511787889,-4.106937511787889,2000,1143,0.5715,316,158,158,0.138,0.103,0.035,0.138,0.103,0.035,0.3155,0.6845,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1890,ETHUSDT,-10.929241039585024,-3.2346289402636064,-7.951824103037108,-7.951824103037108,2000,991,0.4955,312,156,156,0.1755,0.142,0.0335,0.1755,0.142,0.0335,0.3115,0.6885,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1890,SOLUSDT,-11.573625143537436,-1.9820767272622497,-9.785504626114571,-9.785504626114571,2000,1004,0.502,327,164,163,0.2025,0.1555,0.047,0.2025,0.1555,0.047,0.3275,0.6725,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1990,BTCUSDT,-6.657491945024763,-2.8926731889166057,-3.8769667333468982,-3.8769667333468982,2000,1186,0.593,340,170,170,0.17,0.1295,0.0405,0.17,0.1295,0.0405,0.34,0.66,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1990,ETHUSDT,-12.510815252694684,-5.077610010033851,-7.830823943061871,-7.830823943061871,2000,995,0.4975,347,174,173,0.197,0.158,0.039,0.197,0.158,0.039,0.3475,0.6525,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1990,SOLUSDT,-12.744035820691835,-3.2879808832281587,-9.777538535356467,-9.777538535356467,2000,991,0.4955,324,162,162,0.1905,0.1525,0.038,0.1905,0.1525,0.038,0.3235,0.6765,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2090,BTCUSDT,-11.03355722692042,-3.277267824260166,-8.019096677880755,-8.019096677880755,2000,1163,0.5815,355,178,177,0.1895,0.1475,0.042,0.1895,0.1475,0.042,0.3545,0.6455,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2090,ETHUSDT,-11.220004350645551,-0.7799927228338444,-10.522083110363079,-10.522083110363079,2000,989,0.4945,348,174,174,0.198,0.1595,0.0385,0.198,0.1595,0.0385,0.3475,0.6525,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2090,SOLUSDT,-16.67048450456312,-4.007307845563646,-13.191813225351067,-13.191813225351067,2000,1049,0.5245,377,189,188,0.2375,0.194,0.0435,0.2375,0.194,0.0435,0.3775,0.6225,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2190,BTCUSDT,-5.150471677902246,0.7341394792752309,-5.841724749520649,-5.841724749520649,2000,1143,0.5715,320,160,160,0.1455,0.1115,0.034,0.1455,0.1115,0.034,0.3195,0.6805,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2190,ETHUSDT,-10.492813695511781,-1.2026344962690394,-9.403266121394616,-9.403266121394616,2000,1019,0.5095,322,161,161,0.1855,0.146,0.0395,0.1855,0.146,0.0395,0.3215,0.6785,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2190,SOLUSDT,-14.079675353170519,-5.223246325998998,-9.34451612220708,-9.34451612220708,2000,1045,0.5225,325,163,162,0.1805,0.1475,0.033,0.1805,0.1475,0.033,0.324,0.676,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2290,BTCUSDT,-8.355748705348132,-3.485133855681255,-5.046491845498546,-5.046491845498546,2000,1151,0.5755,330,165,165,0.146,0.109,0.037,0.146,0.109,0.037,0.3295,0.6705,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2290,ETHUSDT,-11.090721645231893,0.37197334241927393,-11.420214832826037,-11.420214832826037,2000,966,0.483,308,154,154,0.1685,0.131,0.0375,0.1685,0.131,0.0375,0.308,0.692,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2290,SOLUSDT,-10.610695212100495,-1.465668399120934,-9.281056322604597,-9.281056322604597,2000,1178,0.589,379,190,189,0.2295,0.1815,0.048,0.2295,0.1815,0.048,0.378,0.622,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2390,BTCUSDT,-4.381422482715436,1.4432733193046277,-5.741825565590874,-5.741825565590874,2000,1124,0.562,291,146,145,0.126,0.0935,0.0325,0.126,0.0935,0.0325,0.2915,0.7085,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2390,ETHUSDT,-8.157352685809638,-0.044422309992453446,-8.116535928568025,-8.116535928568025,2000,962,0.481,318,159,159,0.171,0.131,0.04,0.171,0.131,0.04,0.3175,0.6825,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2390,SOLUSDT,-6.307526589085166,-2.05312794996505,-4.343577849986691,-4.343577849986691,2000,1086,0.543,368,184,184,0.2235,0.178,0.0455,0.2235,0.178,0.0455,0.368,0.632,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2490,BTCUSDT,-6.482336204697359,-0.7734828749730083,-5.753354541841982,-5.753354541841982,2000,1136,0.568,304,152,152,0.1395,0.1055,0.034,0.1395,0.1055,0.034,0.304,0.696,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2490,ETHUSDT,-8.353659046782324,-0.30827365962409203,-8.07026388497778,-8.07026388497778,2000,1026,0.513,338,169,169,0.1965,0.153,0.0435,0.1965,0.153,0.0435,0.338,0.662,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2490,SOLUSDT,-11.680425926777872,-1.9428151046852693,-9.930542909719897,-9.930542909719897,2000,1092,0.546,407,204,203,0.276,0.2235,0.0525,0.276,0.2235,0.0525,0.406,0.594,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2590,BTCUSDT,-4.823970219588114,-1.0723306088247564,-3.792305665191409,-3.792305665191409,2000,1134,0.567,303,152,151,0.12,0.0905,0.0295,0.12,0.0905,0.0295,0.3035,0.6965,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2590,ETHUSDT,-10.932787705041303,-1.3117414371653924,-9.748926982788142,-9.748926982788142,2000,989,0.4945,281,141,140,0.1535,0.1225,0.031,0.1535,0.1225,0.031,0.2805,0.7195,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2590,SOLUSDT,-9.027617905760332,-2.863983277093307,-6.345364815863929,-6.345364815863929,2000,1099,0.5495,384,192,192,0.239,0.185,0.054,0.239,0.185,0.054,0.3835,0.6165,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2690,BTCUSDT,-8.39089078193983,-4.628394175573081,-3.9450909668998,-4.628394175573081,2000,1204,0.602,339,170,169,0.1615,0.119,0.0425,0.1615,0.119,0.0425,0.3395,0.6605,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2690,ETHUSDT,-8.660199068815688,-0.7880262866299614,-7.934700306365194,-7.934700306365194,2000,959,0.4795,315,158,157,0.16,0.128,0.032,0.16,0.128,0.032,0.3145,0.6855,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2690,SOLUSDT,-9.526003926579197,-1.3395891676528993,-8.297568082133166,-8.297568082133166,2000,1055,0.5275,375,188,187,0.222,0.172,0.05,0.222,0.172,0.05,0.374,0.626,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2790,BTCUSDT,-5.798100276247564,-0.8840609429738189,-4.957869924883084,-4.957869924883084,2000,1166,0.583,338,169,169,0.144,0.1075,0.0365,0.144,0.1075,0.0365,0.338,0.662,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2790,ETHUSDT,-5.9629469247255535,2.1170891275279713,-7.912520931891076,-7.912520931891076,2000,968,0.484,279,140,139,0.145,0.1135,0.0315,0.145,0.1135,0.0315,0.2795,0.7205,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2790,SOLUSDT,-8.618124311549746,1.7866385960528808,-10.222130380879001,-10.222130380879001,2000,1074,0.537,349,175,174,0.2155,0.1655,0.05,0.2155,0.1655,0.05,0.348,0.652,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2890,BTCUSDT,-4.47048020463825,-1.3246597376046942,-3.1880512990056675,-3.1880512990056675,2000,1144,0.572,317,159,158,0.136,0.1125,0.0235,0.136,0.1125,0.0235,0.316,0.684,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2890,ETHUSDT,-3.648575523102582,-0.44835019995349557,-3.214638159766181,-3.214638159766181,2000,1013,0.5065,335,168,167,0.1925,0.1475,0.045,0.1925,0.1475,0.045,0.3345,0.6655,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2890,SOLUSDT,-8.025769882140965,-1.1771767576183034,-6.93017351642059,-6.93017351642059,2000,1058,0.529,383,192,191,0.25,0.2,0.05,0.25,0.2,0.05,0.3825,0.6175,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2990,BTCUSDT,-6.8171363341761,-2.282713769828737,-4.640348437088826,-4.640348437088826,2000,1198,0.599,301,151,150,0.1235,0.0935,0.03,0.1235,0.0935,0.03,0.3015,0.6985,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2990,ETHUSDT,-8.294775134970534,-0.029481576155998557,-8.267731016230462,-8.267731016230462,2000,930,0.465,287,144,143,0.1475,0.1155,0.032,0.1475,0.1155,0.032,0.286,0.714,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2990,SOLUSDT,-6.287271518042459,2.2637978739613818,-8.361775691670381,-8.361775691670381,2000,1171,0.5855,395,198,197,0.2415,0.1895,0.052,0.2415,0.1895,0.052,0.394,0.606,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3090,BTCUSDT,-3.526994011002671,1.774744031221731,-5.209286540281521,-5.209286540281521,2000,1206,0.603,315,158,157,0.1395,0.105,0.0345,0.1395,0.105,0.0345,0.3155,0.6845,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3090,ETHUSDT,-15.409724194422491,-4.345058856591077,-11.567270028678312,-11.567270028678312,2000,1009,0.5045,322,161,161,0.1815,0.1445,0.037,0.1815,0.1445,0.037,0.3215,0.6785,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3090,SOLUSDT,-7.620175008133357,-2.159743141999426,-5.580966405330345,-5.580966405330345,2000,1024,0.512,345,173,172,0.2,0.154,0.046,0.2,0.154,0.046,0.3455,0.6545,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,190,BTCUSDT,-3.3564402897174217,0.4439469536183571,-3.7835901103036917,-3.7835901103036917,2000,1048,0.524,194,97,97,0.093,0.0725,0.0205,0.093,0.0725,0.0205,0.194,0.806,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,190,ETHUSDT,-7.857223271685465,-0.3215910808842426,-7.559944297381415,-7.559944297381415,2000,944,0.472,199,100,99,0.1125,0.086,0.0265,0.1125,0.086,0.0265,0.1995,0.8005,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,190,SOLUSDT,-9.21587629119106,0.20554955804534814,-9.402099874497406,-9.402099874497406,2000,1096,0.548,364,182,182,0.2755,0.2155,0.06,0.2755,0.2155,0.06,0.3635,0.6365,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,190,BTCUSDT,-1.7903078723920163,-1.1422971626628975,-0.6554984499238969,-1.1422971626628975,2000,984,0.492,281,141,140,0.1535,0.1165,0.037,0.1535,0.1165,0.037,0.2815,0.7185,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,190,ETHUSDT,-9.303706600387528,-1.638929503920561,-7.7924905227342744,-7.7924905227342744,2000,872,0.436,254,127,127,0.14,0.116,0.024,0.14,0.116,0.024,0.254,0.746,1.0,0.995
48,z48_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,190,SOLUSDT,-7.728263344884567,-1.9111473415766134,-5.930455750731445,-5.930455750731445,2000,849,0.4245,201,101,100,0.119,0.0955,0.0235,0.119,0.0955,0.0235,0.2015,0.7985,1.0,0.995
