number,value,params_lambda_prior,params_ucb_alpha,params_window_size,user_attrs_all_symbols_active_share,user_attrs_all_symbols_have_long_share,user_attrs_calmar_drawdown_floor_abs,user_attrs_calmar_drawdown_floor_applied,user_attrs_calmar_like,user_attrs_constraint_drawdown_ok,user_attrs_constraint_finite_objective_return_ok,user_attrs_constraint_max_trades_ok,user_attrs_constraint_min_trades_ok,user_attrs_constraint_profit_factor_ok,user_attrs_constraint_symbols_active_ok,user_attrs_constraint_symbols_have_long_ok,user_attrs_constraint_value_all_symbols_active,user_attrs_constraint_value_all_symbols_have_long,user_attrs_constraint_value_drawdown,user_attrs_constraint_value_finite_objective_return,user_attrs_constraint_value_max_trades,user_attrs_constraint_value_min_trades,user_attrs_constraint_value_profit_factor,user_attrs_constraints_values,user_attrs_diagnostic_mean_of_seed_mean_return_pct,user_attrs_diagnostic_median_mean_turnover,user_attrs_effective_drawdown_abs_for_calmar,user_attrs_invalid_score,user_attrs_max_drawdown_abs,user_attrs_max_seed_median_return_pct,user_attrs_max_total_trades,user_attrs_mean_of_seed_mean_return_pct,user_attrs_mean_of_seed_median_return_pct,user_attrs_mean_seed_half_return_gap_pct,user_attrs_mean_seed_max_half_median_return_pct,user_attrs_mean_seed_min_half_median_return_pct,user_attrs_mean_seed_second_minus_first_half_median_return_pct,user_attrs_mean_seed_val_first_max_drawdown_abs,user_attrs_mean_seed_val_first_mean_constraint_applied_ratio,user_attrs_mean_seed_val_first_mean_executed_action_1_ratio,user_attrs_mean_seed_val_first_mean_return_pct,user_attrs_mean_seed_val_first_mean_threshold_applied_ratio,user_attrs_mean_seed_val_first_mean_turnover,user_attrs_mean_seed_val_first_median_profit_factor,user_attrs_mean_seed_val_first_median_return_pct,user_attrs_mean_seed_val_first_positive_return_symbols,user_attrs_mean_seed_val_first_total_trade_events,user_attrs_mean_seed_val_first_total_trades,user_attrs_mean_seed_val_second_max_drawdown_abs,user_attrs_mean_seed_val_second_mean_constraint_applied_ratio,user_attrs_mean_seed_val_second_mean_executed_action_1_ratio,user_attrs_mean_seed_val_second_mean_return_pct,user_attrs_mean_seed_val_second_mean_threshold_applied_ratio,user_attrs_mean_seed_val_second_mean_turnover,user_attrs_mean_seed_val_second_median_profit_factor,user_attrs_mean_seed_val_second_median_return_pct,user_attrs_mean_seed_val_second_positive_return_symbols,user_attrs_mean_seed_val_second_total_trade_events,user_attrs_mean_seed_val_second_total_trades,user_attrs_median_active_symbols,user_attrs_median_long_action_symbols,user_attrs_median_max_drawdown_abs,user_attrs_median_mean_turnover,user_attrs_median_of_seed_mean_return_pct,user_attrs_median_of_seed_median_return_pct,user_attrs_median_positive_return_symbols,user_attrs_median_profit_factor,user_attrs_median_seed_half_return_gap_pct,user_attrs_median_seed_max_half_median_return_pct,user_attrs_median_seed_min_half_median_return_pct,user_attrs_median_seed_second_minus_first_half_median_return_pct,user_attrs_median_seed_val_first_max_drawdown_abs,user_attrs_median_seed_val_first_mean_constraint_applied_ratio,user_attrs_median_seed_val_first_mean_executed_action_1_ratio,user_attrs_median_seed_val_first_mean_return_pct,user_attrs_median_seed_val_first_mean_threshold_applied_ratio,user_attrs_median_seed_val_first_mean_turnover,user_attrs_median_seed_val_first_median_profit_factor,user_attrs_median_seed_val_first_median_return_pct,user_attrs_median_seed_val_first_positive_return_symbols,user_attrs_median_seed_val_first_total_trade_events,user_attrs_median_seed_val_first_total_trades,user_attrs_median_seed_val_second_max_drawdown_abs,user_attrs_median_seed_val_second_mean_constraint_applied_ratio,user_attrs_median_seed_val_second_mean_executed_action_1_ratio,user_attrs_median_seed_val_second_mean_return_pct,user_attrs_median_seed_val_second_mean_threshold_applied_ratio,user_attrs_median_seed_val_second_mean_turnover,user_attrs_median_seed_val_second_median_profit_factor,user_attrs_median_seed_val_second_median_return_pct,user_attrs_median_seed_val_second_positive_return_symbols,user_attrs_median_seed_val_second_total_trade_events,user_attrs_median_seed_val_second_total_trades,user_attrs_median_total_trade_events,user_attrs_median_total_trades,user_attrs_memory_horizon,user_attrs_memory_horizon_bars,user_attrs_min_profit_factor,user_attrs_min_seed_median_return_pct,user_attrs_min_total_trades,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_all_symbols_active_share,user_attrs_observed_all_symbols_have_long_share,user_attrs_observed_mean_of_seed_mean_return_pct,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_of_seed_median_return_pct,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_optuna_constraints_convention,user_attrs_required_all_symbols_active_share,user_attrs_required_all_symbols_have_long_share,user_attrs_seeds_used,user_attrs_std_of_seed_median_return_pct,user_attrs_valid,state
14,-1.4669398016382451,5.91737676460546,0.13112725482693252,350,1.0,1.0,1.0,False,-0.13880802715410936,True,True,True,True,True,True,True,0.0,0.0,-4.431880621647341,0.0,-168.0,-382.0,-0.048734594194418945,"[-4.431880621647341, -0.048734594194418945, -382.0, -168.0, 0.0, 0.0, 0.0]",-0.9391688974982838,0.0969,10.568119378352659,-1000000.0,15.0,-1.4669398016382451,650.0,-0.9391688974982838,-1.4669398016382451,2.151413061381491,0.31045222174514997,-1.8409608396363408,-2.151413061381491,5.57782277665132,0.0758,0.5161999999999999,1.0010662719643326,0.0692,0.0888,0.9976115403506954,0.31045222174514997,3.0,444.0,221.0,7.669856262612706,0.11239999999999999,0.4692,-1.871549490266755,0.065,0.10499999999999998,0.7734678368681669,-1.8409608396363408,1.0,525.0,261.0,5.0,5.0,10.568119378352659,0.0969,-0.9391688974982838,-1.4669398016382451,2.0,0.8987345941944189,2.151413061381491,0.31045222174514997,-1.8409608396363408,-2.151413061381491,5.57782277665132,0.0758,0.5161999999999999,1.0010662719643326,0.0692,0.0888,0.9976115403506954,0.31045222174514997,3.0,444.0,221.0,7.669856262612706,0.11239999999999999,0.4692,-1.871549490266755,0.065,0.10499999999999998,0.7734678368681669,-1.8409608396363408,1.0,525.0,261.0,969.0,482.0,350.0,350.0,0.85,-1.4669398016382451,100.0,1,median_of_seed_median_return_pct,-1.4669398016382451,1.0,1.0,-0.9391688974982838,10.568119378352659,-1.4669398016382451,0.8987345941944189,482.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
15,0.3155605365721792,6.095182303550645,0.03449626932627622,250,1.0,1.0,1.0,False,0.029011344151313345,True,True,True,True,True,True,True,0.0,0.0,-4.12285708217026,0.0,-169.0,-381.0,-0.07539742417505868,"[-4.12285708217026, -0.07539742417505868, -381.0, -169.0, 0.0, 0.0, 0.0]",-1.3509701416826259,0.09659999999999999,10.87714291782974,-1000000.0,15.0,0.3155605365721792,650.0,-1.3509701416826259,0.3155605365721792,2.3971574017898734,0.7535316547361504,-1.643625747053723,-2.3971574017898734,4.916811695860435,0.064,0.5212000000000001,1.651974559788858,0.06720000000000001,0.0858,0.9746782460094726,0.7535316547361504,3.0,429.0,214.0,10.253453765413234,0.11280000000000001,0.4553999999999999,-2.8637943778023156,0.057999999999999996,0.10740000000000001,0.790742869265303,-1.643625747053723,1.0,537.0,267.0,5.0,5.0,10.87714291782974,0.09659999999999999,-1.3509701416826259,0.3155605365721792,3.0,0.9253974241750587,2.3971574017898734,0.7535316547361504,-1.643625747053723,-2.3971574017898734,4.916811695860435,0.064,0.5212000000000001,1.651974559788858,0.06720000000000001,0.0858,0.9746782460094726,0.7535316547361504,3.0,429.0,214.0,10.253453765413234,0.11280000000000001,0.4553999999999999,-2.8637943778023156,0.057999999999999996,0.10740000000000001,0.790742869265303,-1.643625747053723,1.0,537.0,267.0,966.0,481.0,250.0,250.0,0.85,0.3155605365721792,100.0,1,median_of_seed_median_return_pct,0.3155605365721792,1.0,1.0,-1.3509701416826259,10.87714291782974,0.3155605365721792,0.9253974241750587,481.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
16,0.8094487476435486,7.268353930605005,0.022379403816452082,250,1.0,1.0,1.0,False,0.08120990182509048,True,True,True,True,True,True,True,0.0,0.0,-5.032634820973733,0.0,-175.0,-375.0,-0.13728660652903457,"[-5.032634820973733, -0.13728660652903457, -375.0, -175.0, 0.0, 0.0, 0.0]",0.16898524807613438,0.0954,9.967365179026267,-1000000.0,15.0,0.8094487476435486,650.0,0.16898524807613438,0.8094487476435486,4.412187400664824,2.365677426455104,-2.0465099742097204,-4.412187400664824,4.104002749934466,0.0654,0.5072,2.762045706954974,0.058800000000000005,0.08499999999999999,1.2490720063424139,2.365677426455104,3.0,425.0,212.0,7.542538681928512,0.12,0.44220000000000004,-2.4362289244466218,0.06,0.10579999999999998,0.7214558886018231,-2.0465099742097204,0.0,529.0,263.0,5.0,5.0,9.967365179026267,0.0954,0.16898524807613438,0.8094487476435486,3.0,0.9872866065290345,4.412187400664824,2.365677426455104,-2.0465099742097204,-4.412187400664824,4.104002749934466,0.0654,0.5072,2.762045706954974,0.058800000000000005,0.08499999999999999,1.2490720063424139,2.365677426455104,3.0,425.0,212.0,7.542538681928512,0.12,0.44220000000000004,-2.4362289244466218,0.06,0.10579999999999998,0.7214558886018231,-2.0465099742097204,0.0,529.0,263.0,954.0,475.0,250.0,250.0,0.85,0.8094487476435486,100.0,1,median_of_seed_median_return_pct,0.8094487476435486,1.0,1.0,0.16898524807613438,9.967365179026267,0.8094487476435486,0.9872866065290345,475.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
17,0.24373790701672782,8.08791509457349,0.02556809872098964,275,1.0,1.0,1.0,False,0.020263317445757933,True,True,True,True,True,True,True,0.0,0.0,-2.971470729352186,0.0,-171.0,-379.0,-0.07212439990334751,"[-2.971470729352186, -0.07212439990334751, -379.0, -171.0, 0.0, 0.0, 0.0]",-0.3496624415474578,0.0962,12.028529270647814,-1000000.0,15.0,0.24373790701672782,650.0,-0.3496624415474578,0.24373790701672782,5.887201584994051,2.863586663218687,-3.023614921775364,-5.887201584994051,5.084664156910723,0.0868,0.5152,2.896102458833938,0.0622,0.09340000000000001,1.2541699452044517,2.863586663218687,4.0,467.0,233.0,10.736874932579276,0.1024,0.45899999999999996,-3.1039245342137556,0.06040000000000001,0.099,0.6487007418204296,-3.023614921775364,1.0,495.0,246.0,5.0,5.0,12.028529270647814,0.0962,-0.3496624415474578,0.24373790701672782,3.0,0.9221243999033475,5.887201584994051,2.863586663218687,-3.023614921775364,-5.887201584994051,5.084664156910723,0.0868,0.5152,2.896102458833938,0.0622,0.09340000000000001,1.2541699452044517,2.863586663218687,4.0,467.0,233.0,10.736874932579276,0.1024,0.45899999999999996,-3.1039245342137556,0.06040000000000001,0.099,0.6487007418204296,-3.023614921775364,1.0,495.0,246.0,962.0,479.0,275.0,275.0,0.85,0.24373790701672782,100.0,1,median_of_seed_median_return_pct,0.24373790701672782,1.0,1.0,-0.3496624415474578,12.028529270647814,0.24373790701672782,0.9221243999033475,479.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
18,-1.072496894530417,1.390567021963558,0.020384925355157447,300,1.0,1.0,1.0,False,-0.1132437081485237,True,True,True,True,True,True,True,0.0,0.0,-5.529302580556671,0.0,-135.0,-415.0,-0.030988237502955762,"[-5.529302580556671, -0.030988237502955762, -415.0, -135.0, 0.0, 0.0, 0.0]",0.591526727869669,0.1034,9.47069741944333,-1000000.0,15.0,-1.072496894530417,650.0,0.591526727869669,-1.072496894530417,0.6890370225225428,0.8197661736008666,0.13072915107832372,-0.6890370225225428,4.927679181574329,0.09240000000000001,0.5014,2.8658667205041044,0.0528,0.0962,1.0125084962984858,0.8197661736008666,3.0,481.0,239.0,9.221161244429965,0.1238,0.4452,-2.0088674434930565,0.048799999999999996,0.11059999999999999,0.9921957346141551,0.13072915107832372,3.0,553.0,276.0,5.0,5.0,9.47069741944333,0.1034,0.591526727869669,-1.072496894530417,2.0,0.8809882375029557,0.6890370225225428,0.8197661736008666,0.13072915107832372,-0.6890370225225428,4.927679181574329,0.09240000000000001,0.5014,2.8658667205041044,0.0528,0.0962,1.0125084962984858,0.8197661736008666,3.0,481.0,239.0,9.221161244429965,0.1238,0.4452,-2.0088674434930565,0.048799999999999996,0.11059999999999999,0.9921957346141551,0.13072915107832372,3.0,553.0,276.0,1034.0,515.0,300.0,300.0,0.85,-1.072496894530417,100.0,1,median_of_seed_median_return_pct,-1.072496894530417,1.0,1.0,0.591526727869669,9.47069741944333,-1.072496894530417,0.8809882375029557,515.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
19,-1.7791176186132684,6.1828154656412835,0.06396212917522451,300,1.0,1.0,1.0,False,-0.13913857654144937,True,True,True,True,False,True,True,0.0,0.0,-2.213340377366377,0.0,-171.0,-379.0,0.013187509515142248,"[-2.213340377366377, 0.013187509515142248, -379.0, -171.0, 0.0, 0.0, 0.0]",-2.4446097302536884,0.0962,12.786659622633623,-1000000.0,15.0,-1.7791176186132684,650.0,-2.4446097302536884,-1.7791176186132684,2.0845683944907045,-0.9259626127554488,-3.0105310072461533,-2.0845683944907045,6.9153977890616165,0.07559999999999999,0.5042,-0.01685673815470672,0.064,0.088,0.8506220890973821,-0.9259626127554488,2.0,440.0,219.0,8.260079899186634,0.11200000000000002,0.4518000000000001,-2.379932813382722,0.06720000000000001,0.1044,0.6786824994136506,-3.0105310072461533,0.0,522.0,260.0,5.0,5.0,12.786659622633623,0.0962,-2.4446097302536884,-1.7791176186132684,2.0,0.8368124904848577,2.0845683944907045,-0.9259626127554488,-3.0105310072461533,-2.0845683944907045,6.9153977890616165,0.07559999999999999,0.5042,-0.01685673815470672,0.064,0.088,0.8506220890973821,-0.9259626127554488,2.0,440.0,219.0,8.260079899186634,0.11200000000000002,0.4518000000000001,-2.379932813382722,0.06720000000000001,0.1044,0.6786824994136506,-3.0105310072461533,0.0,522.0,260.0,962.0,479.0,300.0,300.0,0.85,-1.7791176186132684,100.0,1,median_of_seed_median_return_pct,-1.7791176186132684,1.0,1.0,-2.4446097302536884,12.786659622633623,-1.7791176186132684,0.8368124904848577,479.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
20,1.1042595408255362,9.639714988311148,0.09767636403850644,250,1.0,1.0,1.0,False,0.09903390246081506,True,True,True,True,True,True,True,0.0,0.0,-3.849681640461853,0.0,-168.0,-382.0,-0.12470904056498155,"[-3.849681640461853, -0.12470904056498155, -382.0, -168.0, 0.0, 0.0, 0.0]",0.6624020305248024,0.0967,11.150318359538147,-1000000.0,15.0,1.1042595408255362,650.0,0.6624020305248024,1.1042595408255362,4.782479539329898,2.928424724999834,-1.854054814330064,-4.782479539329898,5.627519247960377,0.0624,0.5326000000000001,2.897744837186773,0.0746,0.08299999999999999,1.1945420481308306,2.928424724999834,3.0,415.0,207.0,7.77765297601759,0.1234,0.46799999999999997,-2.0528600125973973,0.06599999999999999,0.11040000000000001,0.808333729338547,-1.854054814330064,1.0,552.0,275.0,5.0,5.0,11.150318359538147,0.0967,0.6624020305248024,1.1042595408255362,3.0,0.9747090405649815,4.782479539329898,2.928424724999834,-1.854054814330064,-4.782479539329898,5.627519247960377,0.0624,0.5326000000000001,2.897744837186773,0.0746,0.08299999999999999,1.1945420481308306,2.928424724999834,3.0,415.0,207.0,7.77765297601759,0.1234,0.46799999999999997,-2.0528600125973973,0.06599999999999999,0.11040000000000001,0.808333729338547,-1.854054814330064,1.0,552.0,275.0,967.0,482.0,250.0,250.0,0.85,1.1042595408255362,100.0,1,median_of_seed_median_return_pct,1.1042595408255362,1.0,1.0,0.6624020305248024,11.150318359538147,1.1042595408255362,0.9747090405649815,482.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
21,-2.314028242544708,9.069567856335846,0.07618096267503226,250,1.0,1.0,1.0,False,-0.21400641481371138,True,True,True,True,False,True,True,0.0,0.0,-4.187108038050978,0.0,-190.0,-360.0,0.012120893084035744,"[-4.187108038050978, 0.012120893084035744, -360.0, -190.0, 0.0, 0.0, 0.0]",-0.4805710367675788,0.0924,10.812891961949022,-1000000.0,15.0,-2.314028242544708,650.0,-0.4805710367675788,-2.314028242544708,2.953845612813344,1.3700847529084959,-1.583760859904848,-2.953845612813344,4.765983003580921,0.05700000000000001,0.5284,1.6903282629491614,0.06520000000000001,0.0842,1.154725464134601,1.3700847529084959,3.0,421.0,210.0,8.610122956187938,0.1072,0.4584,-2.012768723001373,0.07039999999999999,0.1006,0.7885536298718271,-1.583760859904848,2.0,503.0,250.0,5.0,5.0,10.812891961949022,0.0924,-0.4805710367675788,-2.314028242544708,2.0,0.8378791069159642,2.953845612813344,1.3700847529084959,-1.583760859904848,-2.953845612813344,4.765983003580921,0.05700000000000001,0.5284,1.6903282629491614,0.06520000000000001,0.0842,1.154725464134601,1.3700847529084959,3.0,421.0,210.0,8.610122956187938,0.1072,0.4584,-2.012768723001373,0.07039999999999999,0.1006,0.7885536298718271,-1.583760859904848,2.0,503.0,250.0,924.0,460.0,250.0,250.0,0.85,-2.314028242544708,100.0,1,median_of_seed_median_return_pct,-2.314028242544708,1.0,1.0,-0.4805710367675788,10.812891961949022,-2.314028242544708,0.8378791069159642,460.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
22,-0.6535219117659197,0.33661548064074737,0.020108280230531822,250,1.0,1.0,1.0,False,-0.05784175443771822,True,True,True,True,True,True,True,0.0,0.0,-3.7015544718719244,0.0,-154.0,-396.0,-0.03337181412513457,"[-3.7015544718719244, -0.03337181412513457, -396.0, -154.0, 0.0, 0.0, 0.0]",-0.525309535431362,0.09949999999999999,11.298445528128076,-1000000.0,15.0,-0.6535219117659197,650.0,-0.525309535431362,-0.6535219117659197,7.895102955304701,4.287288579741699,-3.607814375563001,-7.895102955304701,5.062927282724394,0.0716,0.522,2.876849507130685,0.0496,0.0884,1.3074944664394945,4.287288579741699,3.0,442.0,220.0,9.668815102785144,0.1186,0.4678,-3.2190253929849733,0.04780000000000001,0.11059999999999999,0.6246530774561183,-3.607814375563001,1.0,553.0,276.0,5.0,5.0,11.298445528128076,0.09949999999999999,-0.525309535431362,-0.6535219117659197,2.0,0.8833718141251345,7.895102955304701,4.287288579741699,-3.607814375563001,-7.895102955304701,5.062927282724394,0.0716,0.522,2.876849507130685,0.0496,0.0884,1.3074944664394945,4.287288579741699,3.0,442.0,220.0,9.668815102785144,0.1186,0.4678,-3.2190253929849733,0.04780000000000001,0.11059999999999999,0.6246530774561183,-3.607814375563001,1.0,553.0,276.0,995.0,496.0,250.0,250.0,0.85,-0.6535219117659197,100.0,1,median_of_seed_median_return_pct,-0.6535219117659197,1.0,1.0,-0.525309535431362,11.298445528128076,-0.6535219117659197,0.8833718141251345,496.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
23,-2.647927269566741,3.589097128393086,0.17333625361883798,250,1.0,1.0,1.0,False,-0.22806662049417462,True,True,True,True,False,True,True,0.0,0.0,-3.389676385657779,0.0,-156.0,-394.0,0.08489201147878811,"[-3.389676385657779, 0.08489201147878811, -394.0, -156.0, 0.0, 0.0, 0.0]",-2.4209981209008924,0.09910000000000001,11.61032361434222,-1000000.0,15.0,-2.647927269566741,650.0,-2.4209981209008924,-2.647927269566741,4.526411149675969,-0.37811165181885764,-4.904522801494826,-4.526411149675969,3.690321046504963,0.07460000000000001,0.5406000000000001,2.7254477261829724,0.0546,0.0922,0.8983743021785284,-0.37811165181885764,2.0,461.0,229.0,10.003110979981999,0.11879999999999999,0.48819999999999997,-4.823165905808129,0.048799999999999996,0.10600000000000001,0.5959393456578107,-4.904522801494826,0.0,530.0,265.0,5.0,5.0,11.61032361434222,0.09910000000000001,-2.4209981209008924,-2.647927269566741,1.0,0.7651079885212119,4.526411149675969,-0.37811165181885764,-4.904522801494826,-4.526411149675969,3.690321046504963,0.07460000000000001,0.5406000000000001,2.7254477261829724,0.0546,0.0922,0.8983743021785284,-0.37811165181885764,2.0,461.0,229.0,10.003110979981999,0.11879999999999999,0.48819999999999997,-4.823165905808129,0.048799999999999996,0.10600000000000001,0.5959393456578107,-4.904522801494826,0.0,530.0,265.0,991.0,494.0,250.0,250.0,0.85,-2.647927269566741,100.0,1,median_of_seed_median_return_pct,-2.647927269566741,1.0,1.0,-2.4209981209008924,11.61032361434222,-2.647927269566741,0.7651079885212119,494.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
24,-1.6208398144190173,8.651543600412506,0.020678238330559203,250,1.0,1.0,1.0,False,-0.1660792739744635,True,True,True,True,True,True,True,0.0,0.0,-5.24056539006644,0.0,-191.0,-359.0,-0.040832313470235304,"[-5.24056539006644, -0.040832313470235304, -359.0, -191.0, 0.0, 0.0, 0.0]",-0.7618453149646219,0.09219999999999999,9.75943460993356,-1000000.0,15.0,-1.6208398144190173,650.0,-0.7618453149646219,-1.6208398144190173,3.2635204833671994,0.8892278659638819,-2.3742926174033174,-3.2635204833671994,4.190489023742638,0.06740000000000002,0.5109999999999999,2.126468637502681,0.0644,0.087,1.0904169179921885,0.8892278659638819,3.0,435.0,217.0,7.308156213698236,0.0998,0.438,-2.753928737803755,0.063,0.09740000000000001,0.6972652986397585,-2.3742926174033174,0.0,487.0,242.0,5.0,5.0,9.75943460993356,0.09219999999999999,-0.7618453149646219,-1.6208398144190173,2.0,0.8908323134702353,3.2635204833671994,0.8892278659638819,-2.3742926174033174,-3.2635204833671994,4.190489023742638,0.06740000000000002,0.5109999999999999,2.126468637502681,0.0644,0.087,1.0904169179921885,0.8892278659638819,3.0,435.0,217.0,7.308156213698236,0.0998,0.438,-2.753928737803755,0.063,0.09740000000000001,0.6972652986397585,-2.3742926174033174,0.0,487.0,242.0,922.0,459.0,250.0,250.0,0.85,-1.6208398144190173,100.0,1,median_of_seed_median_return_pct,-1.6208398144190173,1.0,1.0,-0.7618453149646219,9.75943460993356,-1.6208398144190173,0.8908323134702353,459.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
25,-0.30717555980818156,3.904544269429778,0.054000935007732676,250,1.0,1.0,1.0,False,-0.028997256902174223,True,True,True,True,True,True,True,0.0,0.0,-4.406737304687967,0.0,-156.0,-394.0,-0.03844020437796469,"[-4.406737304687967, -0.03844020437796469, -394.0, -156.0, 0.0, 0.0, 0.0]",-0.8901431590785226,0.0991,10.593262695312033,-1000000.0,15.0,-0.30717555980818156,650.0,-0.8901431590785226,-0.30717555980818156,6.59786255458874,3.2995653173931494,-3.298297237195591,-6.59786255458874,4.727355933503086,0.06860000000000001,0.526,2.936061148253235,0.056400000000000006,0.09040000000000001,1.312750966080903,3.2995653173931494,3.0,452.0,225.0,8.84861060316714,0.1176,0.4548,-3.5864388840352683,0.0512,0.1078,0.6266878465885714,-3.298297237195591,0.0,539.0,269.0,5.0,5.0,10.593262695312033,0.0991,-0.8901431590785226,-0.30717555980818156,2.0,0.8884402043779647,6.59786255458874,3.2995653173931494,-3.298297237195591,-6.59786255458874,4.727355933503086,0.06860000000000001,0.526,2.936061148253235,0.056400000000000006,0.09040000000000001,1.312750966080903,3.2995653173931494,3.0,452.0,225.0,8.84861060316714,0.1176,0.4548,-3.5864388840352683,0.0512,0.1078,0.6266878465885714,-3.298297237195591,0.0,539.0,269.0,991.0,494.0,250.0,250.0,0.85,-0.30717555980818156,100.0,1,median_of_seed_median_return_pct,-0.30717555980818156,1.0,1.0,-0.8901431590785226,10.593262695312033,-0.30717555980818156,0.8884402043779647,494.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
26,-3.7883951421099793,8.431304648223788,0.1818189218615542,250,1.0,1.0,1.0,False,-0.2964911571344605,True,True,True,True,False,True,True,0.0,0.0,-2.2225695406088626,0.0,-159.0,-391.0,0.11950681082197578,"[-2.2225695406088626, 0.11950681082197578, -391.0, -159.0, 0.0, 0.0, 0.0]",-3.125148881064561,0.0984,12.777430459391137,-1000000.0,15.0,-3.7883951421099793,650.0,-3.125148881064561,-3.7883951421099793,4.2897387299765555,1.8072453965944923,-2.482493333382063,-4.2897387299765555,4.57392866912314,0.069,0.5258,0.7912074497964294,0.06820000000000001,0.09140000000000001,1.0491974714544414,1.8072453965944923,3.0,457.0,228.0,10.3512548066783,0.11339999999999999,0.4808,-3.828256653648592,0.06739999999999999,0.10540000000000001,0.5710002582096139,-2.482493333382063,0.0,527.0,263.0,5.0,5.0,12.777430459391137,0.0984,-3.125148881064561,-3.7883951421099793,0.0,0.7304931891780242,4.2897387299765555,1.8072453965944923,-2.482493333382063,-4.2897387299765555,4.57392866912314,0.069,0.5258,0.7912074497964294,0.06820000000000001,0.09140000000000001,1.0491974714544414,1.8072453965944923,3.0,457.0,228.0,10.3512548066783,0.11339999999999999,0.4808,-3.828256653648592,0.06739999999999999,0.10540000000000001,0.5710002582096139,-2.482493333382063,0.0,527.0,263.0,984.0,491.0,250.0,250.0,0.85,-3.7883951421099793,100.0,1,median_of_seed_median_return_pct,-3.7883951421099793,1.0,1.0,-3.125148881064561,12.777430459391137,-3.7883951421099793,0.7304931891780242,491.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
27,-2.2722304683870598,3.106502448620934,0.028527876825433455,250,1.0,1.0,1.0,False,-0.20063269563637093,True,True,True,True,True,True,True,0.0,0.0,-3.674675076363041,0.0,-183.0,-367.0,-0.0011072016175827093,"[-3.674675076363041, -0.0011072016175827093, -367.0, -183.0, 0.0, 0.0, 0.0]",-1.555637188565957,0.09390000000000001,11.325324923636959,-1000000.0,15.0,-2.2722304683870598,650.0,-1.555637188565957,-2.2722304683870598,3.9779570923607177,0.9239232701286015,-3.054033822232116,-3.9779570923607177,3.7938089693039245,0.0688,0.5074000000000001,2.2119313267403595,0.05600000000000001,0.0882,1.068807120675259,0.9239232701286015,4.0,441.0,220.0,10.298322806883341,0.1082,0.45199999999999996,-3.641498878882161,0.045200000000000004,0.0996,0.6365817446618763,-3.054033822232116,0.0,498.0,247.0,5.0,5.0,11.325324923636959,0.09390000000000001,-1.555637188565957,-2.2722304683870598,2.0,0.8511072016175827,3.9779570923607177,0.9239232701286015,-3.054033822232116,-3.9779570923607177,3.7938089693039245,0.0688,0.5074000000000001,2.2119313267403595,0.05600000000000001,0.0882,1.068807120675259,0.9239232701286015,4.0,441.0,220.0,10.298322806883341,0.1082,0.45199999999999996,-3.641498878882161,0.045200000000000004,0.0996,0.6365817446618763,-3.054033822232116,0.0,498.0,247.0,939.0,467.0,250.0,250.0,0.85,-2.2722304683870598,100.0,1,median_of_seed_median_return_pct,-2.2722304683870598,1.0,1.0,-1.555637188565957,11.325324923636959,-2.2722304683870598,0.8511072016175827,467.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
