z_window,set_name,algorithm,seed,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_val_full,mean_symbol_val_h1,mean_symbol_val_h2,median_symbol_val_full,median_symbol_val_h1,median_symbol_val_h2,median_symbol_per_symbol_min_half,median_exposure_bars_val,median_exposure_ratio_val,median_n_trade_events_val,mean_constraint_applied_ratio,mean_min_hold_ratio,mean_cooldown_ratio,mean_raw_executed_mismatch_ratio,mean_blocked_exit_ratio,mean_blocked_entry_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio
24,z24_a0p5_corr_pruned_top10,discounted_lints,2166,-6.504064114321244,0.5,-7.084993669629924,-11.553612679758137,-4.761275448395204,-7.084993669629924,-12.762834237086619,-4.519280314290908,-5.776524084827073,-7.414617306783667,1165.0,0.5825,420.0,0.43716666666666665,0.328,0.10916666666666665,0.0,0.0,0.0,0.43716666666666665,0.5628333333333333,0.5628333333333333,0.5603333333333333
24,z24_a0p5_corr_pruned_top10,discounted_lints,2266,-7.376533128082788,0.5,-8.429558885591286,-12.256907551084732,-4.2174558555572945,-8.429558885591286,-11.164040926908058,-4.780337820118385,-6.70418583793132,-6.70418583793132,1172.0,0.586,394.0,0.3986666666666667,0.299,0.09966666666666668,0.0,0.0,0.0,0.3986666666666667,0.6013333333333333,0.6013333333333333,0.5988333333333333
24,z24_a0p5_corr_pruned_top10,discounted_lints,2366,-4.772030572677629,0.5,-5.1474323724985025,-8.587910624095581,-3.6458251732150075,-5.1474323724985025,-8.807647749758885,-3.6626747919681457,-5.340581074553019,-5.340581074553019,1161.0,0.5805,403.0,0.3978333333333333,0.2985,0.09933333333333333,0.0,0.0,0.0,0.3978333333333333,0.6021666666666667,0.6021666666666667,0.5990000000000001
24,z24_a0p5_corr_pruned_top10,discounted_lints,2466,-4.926623760569749,0.5,-5.311286290405662,-8.86321403591409,-3.772636171062009,-5.311286290405662,-7.187730947777471,-3.6981278968347353,-4.5570149597081056,-4.5570149597081056,1150.0,0.575,391.0,0.4095,0.30733333333333335,0.10216666666666667,0.0,0.0,0.0,0.4095,0.5905,0.5905,0.5880000000000001
24,z24_a0p5_corr_pruned_top10,discounted_lints,2566,-4.879750401870381,0.5,-5.720389855821451,-7.9282868344317015,-2.3578320400171715,-5.720389855821451,-9.745200798349796,-2.0333953982164976,-6.165442270202826,-6.165442270202826,1158.0,0.579,399.0,0.393,0.295,0.09800000000000002,0.0,0.0,0.0,0.393,0.607,0.607,0.6036666666666667
24,z24_a0p5_corr_pruned_top10,discounted_lints,2666,-5.295968641247549,0.5,-5.969043849595335,-9.065507515148177,-3.27674301620419,-5.969043849595335,-9.207908214285931,-2.406294692276356,-5.108260343880255,-5.890840768608452,1177.0,0.5885,408.0,0.41650000000000004,0.3125,0.104,0.0,0.0,0.0,0.41650000000000004,0.5835,0.5835,0.5811666666666667
24,z24_a0p5_corr_pruned_top10,discounted_lints,2766,-4.397036197274835,0.5,-5.843962970890064,-5.909660372514254,-0.056255876429145424,-5.843962970890064,-5.225793608767059,-0.20436524879680062,-4.826343479623185,-4.826343479623185,1172.0,0.586,406.0,0.41050000000000003,0.308,0.1025,0.0,0.0,0.0,0.41050000000000003,0.5895,0.5895,0.5870000000000001
24,z24_a0p5_corr_pruned_top10,discounted_lints,2866,-5.588635782547611,0.5,-6.957526742342131,-8.339900972984163,-1.4819629031640504,-6.957526742342131,-8.094163277960087,-1.87519663352117,-7.704753049000789,-7.704753049000789,1123.0,0.5615,434.0,0.4183333333333333,0.314,0.10433333333333333,0.0,0.0,0.0,0.4183333333333333,0.5816666666666667,0.5816666666666667,0.579
24,z24_a0p5_corr_pruned_top10,discounted_lints,2966,-4.499181951102749,0.5,-4.791350641866247,-8.233318790492556,-3.6226758788122537,-4.791350641866247,-8.758362778985385,-3.6845372834434453,-5.267924123952483,-5.267924123952483,1159.0,0.5795,417.0,0.4076666666666666,0.30583333333333335,0.10183333333333333,0.0,0.0,0.0,0.4076666666666666,0.5923333333333334,0.5923333333333334,0.5895
24,z24_a0p5_corr_pruned_top10,discounted_lints,3066,-3.4862744981838083,0.5,-3.7388453578487635,-6.37012255520832,-2.728561919188943,-3.7388453578487635,-6.70459301260281,-2.5848315301038705,-3.451384162759019,-3.8370374775001714,1129.0,0.5645,413.0,0.416,0.31216666666666665,0.10383333333333333,0.0,0.0,0.0,0.416,0.584,0.584,0.5823333333333335
