z_window,set_name,algorithm,seed,symbol,val_return_pct_full,val_return_pct_h1,val_return_pct_h2,val_min_half_return_pct,n_decisions_val,exposure_bars_val,exposure_ratio_val,n_trade_events_val,n_buys_val,n_sells_val,constraint_applied_ratio,min_hold_ratio,cooldown_ratio,raw_executed_mismatch_ratio,blocked_exit_ratio,blocked_entry_ratio,forced_singleton_ratio,decision_point_ratio,bandit_consulted_ratio,pending_update_queued_ratio
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2766,BTCUSDT,-6.935872703783918,1.0043886593160023,-7.861303324038838,-7.861303324038838,2000,1109,0.5545,375,188,187,0.3755,0.282,0.0935,0.0,0.0,0.0,0.3755,0.6245,0.6245,0.623
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2766,ETHUSDT,-0.4728651028883091,-0.7123097717099847,0.24116249282375435,-0.7123097717099847,2000,909,0.4545,359,180,179,0.3585,0.269,0.0895,0.0,0.0,0.0,0.3585,0.6415,0.6415,0.6395
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2766,SOLUSDT,-9.690670336754692,-5.0846653107061375,-4.8527511820153695,-5.0846653107061375,2000,1090,0.545,456,228,228,0.456,0.342,0.114,0.0,0.0,0.0,0.456,0.544,0.544,0.542
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2866,BTCUSDT,-5.377541105973959,-1.1088338624638872,-4.316570842711309,-4.316570842711309,2000,1077,0.5385,365,183,182,0.3645,0.2735,0.091,0.0,0.0,0.0,0.3645,0.6355,0.6355,0.6315
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2866,ETHUSDT,-3.4659527208444563,1.497046839571614,-4.889797008833863,-4.889797008833863,2000,1020,0.51,399,200,199,0.3995,0.3,0.0995,0.0,0.0,0.0,0.3995,0.6005,0.6005,0.598
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2866,SOLUSDT,-12.021508070488252,-4.010136029761013,-8.346060416557222,-8.346060416557222,2000,1038,0.519,405,203,202,0.4045,0.3035,0.101,0.0,0.0,0.0,0.4045,0.5955,0.5955,0.5925
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2966,BTCUSDT,-6.8395873452669065,-3.3432024845974406,-3.6173191648650516,-3.6173191648650516,2000,1109,0.5545,405,203,202,0.404,0.303,0.101,0.0,0.0,0.0,0.404,0.596,0.596,0.593
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2966,ETHUSDT,-10.948106184475026,-5.120308004444196,-6.142303012855265,-6.142303012855265,2000,1038,0.519,348,174,174,0.348,0.261,0.087,0.0,0.0,0.0,0.348,0.652,0.652,0.6495
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2966,SOLUSDT,-15.068596663740209,-6.153832200359533,-9.499337769884765,-9.499337769884765,2000,1163,0.5815,432,216,216,0.432,0.324,0.108,0.0,0.0,0.0,0.432,0.568,0.568,0.5645
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3066,BTCUSDT,-3.432418603052634,0.30618937055892914,-3.7271956965687525,-3.7271956965687525,2000,1139,0.5695,420,210,210,0.42,0.315,0.105,0.0,0.0,0.0,0.42,0.58,0.58,0.5755
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3066,ETHUSDT,-7.432760311725173,-4.658730207656692,-2.909579566236553,-4.658730207656692,2000,952,0.476,333,167,166,0.3325,0.2495,0.083,0.0,0.0,0.0,0.3325,0.6675,0.6675,0.6645
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3066,SOLUSDT,-16.650898874015706,-6.25607022357978,-11.088535199268524,-11.088535199268524,2000,1072,0.536,382,191,191,0.382,0.2865,0.0955,0.0,0.0,0.0,0.382,0.618,0.618,0.616
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,166,BTCUSDT,-1.370949315337855,0.5759703211951628,-1.9357701748393907,-1.9357701748393907,2000,1076,0.538,285,143,142,0.285,0.214,0.071,0.0,0.0,0.0,0.285,0.715,0.715,0.7135
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,166,ETHUSDT,-7.159991800231724,-1.8282672394773103,-5.431018085175765,-5.431018085175765,2000,963,0.4815,301,151,150,0.3005,0.2255,0.075,0.0,0.0,0.0,0.3005,0.6995,0.6995,0.6955
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,166,SOLUSDT,-15.871755611293793,-4.506646755366061,-11.901465881937046,-11.901465881937046,2000,1199,0.5995,458,229,229,0.4575,0.3435,0.114,0.0,0.0,0.0,0.4575,0.5425,0.5425,0.539
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,166,BTCUSDT,-5.04507694329257,-0.44722993161527835,-4.6185023365185485,-4.6185023365185485,2000,1122,0.561,360,180,180,0.3595,0.27,0.0895,0.0,0.0,0.0,0.3595,0.6405,0.6405,0.639
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,166,ETHUSDT,-8.254448270462078,-3.953119003423211,-4.478364338756791,-4.478364338756791,2000,968,0.484,366,183,183,0.366,0.2745,0.0915,0.0,0.0,0.0,0.366,0.634,0.634,0.6315
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,166,SOLUSDT,-7.107431256499752,-2.3868813543114986,-4.835978982827793,-4.835978982827793,2000,884,0.442,352,176,176,0.3515,0.264,0.0875,0.0,0.0,0.0,0.3515,0.6485,0.6485,0.6455
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,266,BTCUSDT,-2.365636653025771,0.6338695207835032,-2.98061297661798,-2.98061297661798,2000,1059,0.5295,366,183,183,0.366,0.2745,0.0915,0.0,0.0,0.0,0.366,0.634,0.634,0.6315
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,266,ETHUSDT,-7.396194368901643,-2.1375600992129873,-5.3734959755958105,-5.3734959755958105,2000,949,0.4745,337,169,168,0.3375,0.2535,0.084,0.0,0.0,0.0,0.3375,0.6625,0.6625,0.6595
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,266,SOLUSDT,-10.465318392591005,-1.4819702531332357,-9.118481320160043,-9.118481320160043,2000,1016,0.508,381,191,190,0.3815,0.2865,0.095,0.0,0.0,0.0,0.3815,0.6185,0.6185,0.6165
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,366,BTCUSDT,-6.050148973754476,-1.6428480953136648,-4.480915513608741,-4.480915513608741,2000,1112,0.556,321,161,160,0.321,0.241,0.08,0.0,0.0,0.0,0.321,0.679,0.679,0.677
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,366,ETHUSDT,-9.809169697696717,-4.589866265326759,-5.470386874086519,-5.470386874086519,2000,925,0.4625,365,183,182,0.365,0.274,0.091,0.0,0.0,0.0,0.365,0.635,0.635,0.632
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,366,SOLUSDT,-15.051740202228657,-2.766455922080513,-12.634821034912768,-12.634821034912768,2000,859,0.4295,301,151,150,0.3005,0.2255,0.075,0.0,0.0,0.0,0.3005,0.6995,0.6995,0.6975
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,466,BTCUSDT,-6.876677207122839,0.06625497602763541,-6.938335190833067,-6.938335190833067,2000,948,0.474,356,178,178,0.356,0.267,0.089,0.0,0.0,0.0,0.356,0.644,0.644,0.6415
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,466,ETHUSDT,-6.507816338345018,-3.861972409366854,-2.75213044753162,-3.861972409366854,2000,934,0.467,342,171,171,0.342,0.2565,0.0855,0.0,0.0,0.0,0.342,0.658,0.658,0.655
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,466,SOLUSDT,-16.226123821603732,-3.9787602394443455,-12.75484841968314,-12.75484841968314,2000,1004,0.502,409,205,204,0.4095,0.3075,0.102,0.0,0.0,0.0,0.4095,0.5905,0.5905,0.5875
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,566,BTCUSDT,-5.857088376222563,-0.6360096444423258,-5.254497844840433,-5.254497844840433,2000,1020,0.51,354,177,177,0.354,0.2655,0.0885,0.0,0.0,0.0,0.354,0.646,0.646,0.643
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,566,ETHUSDT,-8.050582147336849,-2.2772934161976455,-5.907827293125889,-5.907827293125889,2000,908,0.454,338,169,169,0.3375,0.2535,0.084,0.0,0.0,0.0,0.3375,0.6625,0.6625,0.6595
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,566,SOLUSDT,-15.33890703198406,-3.9174491451450244,-11.88713016590558,-11.88713016590558,2000,796,0.398,251,126,125,0.251,0.1885,0.0625,0.0,0.0,0.0,0.251,0.749,0.749,0.7465
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,666,BTCUSDT,-7.0995420392386706,-3.0521443058897257,-4.174819241097283,-4.174819241097283,2000,1008,0.504,335,168,167,0.335,0.2515,0.0835,0.0,0.0,0.0,0.335,0.665,0.665,0.663
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,666,ETHUSDT,-13.392349973336849,-2.399034936387745,-11.263531082693811,-11.263531082693811,2000,929,0.4645,305,153,152,0.3045,0.2285,0.076,0.0,0.0,0.0,0.3045,0.6955,0.6955,0.6925
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,666,SOLUSDT,-15.589039560626928,-4.781246913624015,-11.35048747928763,-11.35048747928763,2000,892,0.446,339,170,169,0.3395,0.255,0.0845,0.0,0.0,0.0,0.3395,0.6605,0.6605,0.6575
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,766,BTCUSDT,-3.227984082996893,-0.1735418010057388,-3.0597522311193504,-3.0597522311193504,2000,1072,0.536,307,154,153,0.307,0.2305,0.0765,0.0,0.0,0.0,0.307,0.693,0.693,0.6895
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,766,ETHUSDT,-12.87194841800201,-5.061852724842142,-8.226509487828936,-8.226509487828936,2000,930,0.465,303,152,151,0.303,0.2275,0.0755,0.0,0.0,0.0,0.303,0.697,0.697,0.694
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,766,SOLUSDT,-12.720022613348803,-2.160163666449477,-10.793005530895616,-10.793005530895616,2000,804,0.402,271,136,135,0.2715,0.204,0.0675,0.0,0.0,0.0,0.2715,0.7285,0.7285,0.7255
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,866,BTCUSDT,-6.373536995843166,-2.204456308193925,-4.263057937269332,-4.263057937269332,2000,1029,0.5145,310,155,155,0.3095,0.2325,0.077,0.0,0.0,0.0,0.3095,0.6905,0.6905,0.687
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,866,ETHUSDT,-14.188486363488584,-6.249487334171588,-8.468219323360259,-8.468219323360259,2000,917,0.4585,339,170,169,0.3385,0.254,0.0845,0.0,0.0,0.0,0.3385,0.6615,0.6615,0.6595
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,866,SOLUSDT,-9.882502000264326,-5.576030399657139,-4.560782202691405,-5.576030399657139,2000,962,0.481,409,205,204,0.408,0.306,0.102,0.0,0.0,0.0,0.408,0.592,0.592,0.5895
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,966,BTCUSDT,-4.7481118612810125,-0.7410017164214078,-4.037024566187409,-4.037024566187409,2000,1069,0.5345,391,196,195,0.3905,0.293,0.0975,0.0,0.0,0.0,0.3905,0.6095,0.6095,0.6065
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,966,ETHUSDT,-6.857993376134841,-5.250387238278453,-1.6966888739685326,-5.250387238278453,2000,831,0.4155,278,139,139,0.278,0.2085,0.0695,0.0,0.0,0.0,0.278,0.722,0.722,0.72
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,966,SOLUSDT,-2.4472626142182485,1.1152759237964993,-3.52324463882151,-3.52324463882151,2000,967,0.4835,393,197,196,0.393,0.295,0.098,0.0,0.0,0.0,0.393,0.607,0.607,0.605
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1066,BTCUSDT,-6.142537629274725,-2.5404239792300443,-3.6960079215581865,-3.6960079215581865,2000,974,0.487,358,179,179,0.358,0.2685,0.0895,0.0,0.0,0.0,0.358,0.642,0.642,0.6375
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1066,ETHUSDT,-8.448826852704405,-2.297134874186657,-6.296327104221689,-6.296327104221689,2000,899,0.4495,274,137,137,0.274,0.2055,0.0685,0.0,0.0,0.0,0.274,0.726,0.726,0.7235
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1066,SOLUSDT,-14.682036495125361,-5.422794960223354,-9.790140796619873,-9.790140796619873,2000,872,0.436,361,181,180,0.361,0.271,0.09,0.0,0.0,0.0,0.361,0.639,0.639,0.6355
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1166,BTCUSDT,-6.73715749745053,-1.4854380578612436,-5.330906757392684,-5.330906757392684,2000,960,0.48,364,182,182,0.3635,0.273,0.0905,0.0,0.0,0.0,0.3635,0.6365,0.6365,0.635
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1166,ETHUSDT,-13.29400722968046,-6.439764876528442,-7.326020872122074,-7.326020872122074,2000,922,0.461,338,169,169,0.338,0.2535,0.0845,0.0,0.0,0.0,0.338,0.662,0.662,0.6595
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1166,SOLUSDT,-7.102117185231204,-0.7678617934380627,-6.383270083939685,-6.383270083939685,2000,875,0.4375,370,185,185,0.3695,0.2775,0.092,0.0,0.0,0.0,0.3695,0.6305,0.6305,0.6285
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1266,BTCUSDT,-5.703082847891361,-2.239552052732663,-3.5428753323910267,-3.5428753323910267,2000,1041,0.5205,314,157,157,0.314,0.2355,0.0785,0.0,0.0,0.0,0.314,0.686,0.686,0.6815
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1266,ETHUSDT,-13.0298728929922,-5.79123394712121,-7.68361507018146,-7.68361507018146,2000,1000,0.5,367,184,183,0.367,0.2755,0.0915,0.0,0.0,0.0,0.367,0.633,0.633,0.631
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1266,SOLUSDT,-11.141858176510732,-4.51154950517576,-6.9435713292827606,-6.9435713292827606,2000,928,0.464,379,190,189,0.378,0.2835,0.0945,0.0,0.0,0.0,0.378,0.622,0.622,0.62
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1366,BTCUSDT,-1.6887474368763256,0.7272739752176793,-2.398577184455941,-2.398577184455941,2000,1044,0.522,366,183,183,0.366,0.2745,0.0915,0.0,0.0,0.0,0.366,0.634,0.634,0.6315
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1366,ETHUSDT,-10.39917375523437,-3.663980927600563,-6.991354731579791,-6.991354731579791,2000,945,0.4725,311,156,155,0.31,0.2325,0.0775,0.0,0.0,0.0,0.31,0.69,0.69,0.688
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1366,SOLUSDT,-9.818797640543853,-3.250530279682151,-6.7889440426383345,-6.7889440426383345,2000,1026,0.513,454,227,227,0.454,0.3405,0.1135,0.0,0.0,0.0,0.454,0.546,0.546,0.5445
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1466,BTCUSDT,-6.71583035184824,-4.292757216471632,-2.531755241196476,-4.292757216471632,2000,1049,0.5245,353,177,176,0.352,0.264,0.088,0.0,0.0,0.0,0.352,0.648,0.648,0.6455
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1466,ETHUSDT,-11.430340849552467,-2.844912117537224,-8.836828743752267,-8.836828743752267,2000,911,0.4555,345,173,172,0.344,0.258,0.086,0.0,0.0,0.0,0.344,0.656,0.656,0.6535
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1466,SOLUSDT,-14.039081801882569,-3.186290162750949,-11.209973935898088,-11.209973935898088,2000,903,0.4515,265,133,132,0.2655,0.1995,0.066,0.0,0.0,0.0,0.2655,0.7345,0.7345,0.731
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1566,BTCUSDT,-4.2607398799405445,-0.5382142760089415,-3.74266918378251,-3.74266918378251,2000,1099,0.5495,350,175,175,0.35,0.2625,0.0875,0.0,0.0,0.0,0.35,0.65,0.65,0.6475
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1566,ETHUSDT,-7.3039203918285995,-3.0072364764030746,-4.429901530107649,-4.429901530107649,2000,989,0.4945,351,176,175,0.3505,0.263,0.0875,0.0,0.0,0.0,0.3505,0.6495,0.6495,0.647
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1566,SOLUSDT,-11.881392387531376,0.3660261028461731,-12.202753228296082,-12.202753228296082,2000,895,0.4475,329,165,164,0.3295,0.2475,0.082,0.0,0.0,0.0,0.3295,0.6705,0.6705,0.6675
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1666,BTCUSDT,-6.132026918252453,-1.8182546797701482,-4.3936601701390465,-4.3936601701390465,2000,1024,0.512,332,166,166,0.332,0.249,0.083,0.0,0.0,0.0,0.332,0.668,0.668,0.663
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1666,ETHUSDT,-7.822221742914581,1.4435049789168986,-9.133878727629918,-9.133878727629918,2000,969,0.4845,348,174,174,0.348,0.261,0.087,0.0,0.0,0.0,0.348,0.652,0.652,0.6505
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1666,SOLUSDT,-15.347170648957743,-3.628683259824128,-12.159725305743741,-12.159725305743741,2000,903,0.4515,333,167,166,0.3325,0.2495,0.083,0.0,0.0,0.0,0.3325,0.6675,0.6675,0.6655
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1766,BTCUSDT,-0.9327673560045047,1.9342244706351819,-2.812590022172179,-2.812590022172179,2000,1071,0.5355,296,148,148,0.296,0.222,0.074,0.0,0.0,0.0,0.296,0.704,0.704,0.7015
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1766,ETHUSDT,-8.146460265313804,-2.413502932565814,-5.874744462634418,-5.874744462634418,2000,926,0.463,284,142,142,0.284,0.213,0.071,0.0,0.0,0.0,0.284,0.716,0.716,0.7135
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1766,SOLUSDT,-16.805077383531277,-3.9571335909081684,-13.377301483170701,-13.377301483170701,2000,818,0.409,311,156,155,0.3115,0.234,0.0775,0.0,0.0,0.0,0.3115,0.6885,0.6885,0.686
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1866,BTCUSDT,-3.8675974418242554,-0.17745197635241627,-3.6967053421614327,-3.6967053421614327,2000,1084,0.542,356,178,178,0.356,0.267,0.089,0.0,0.0,0.0,0.356,0.644,0.644,0.6415
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1866,ETHUSDT,-10.308177430259535,-3.753099833775253,-6.81068957562605,-6.81068957562605,2000,919,0.4595,324,162,162,0.324,0.243,0.081,0.0,0.0,0.0,0.324,0.676,0.676,0.671
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1866,SOLUSDT,-11.926206974008945,-3.2843768201024193,-8.935299044531963,-8.935299044531963,2000,922,0.461,323,162,161,0.3235,0.243,0.0805,0.0,0.0,0.0,0.3235,0.6765,0.6765,0.6735
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1966,BTCUSDT,-4.8337372854643235,-1.2051607953223464,-3.6728401193350746,-3.6728401193350746,2000,978,0.489,333,167,166,0.3335,0.2505,0.083,0.0,0.0,0.0,0.3335,0.6665,0.6665,0.665
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1966,ETHUSDT,-9.643521086980645,-3.6285555698915894,-6.241439622139621,-6.241439622139621,2000,955,0.4775,338,169,169,0.338,0.2535,0.0845,0.0,0.0,0.0,0.338,0.662,0.662,0.6605
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1966,SOLUSDT,-13.203345219531816,0.5192951164799453,-13.651747478044108,-13.651747478044108,2000,906,0.453,306,153,153,0.3055,0.2295,0.076,0.0,0.0,0.0,0.3055,0.6945,0.6945,0.6915
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2066,BTCUSDT,-6.058679511984488,-1.6122697206701564,-4.519272655940599,-4.519272655940599,2000,1141,0.5705,365,183,182,0.364,0.273,0.091,0.0,0.0,0.0,0.364,0.636,0.636,0.6335
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2066,ETHUSDT,-9.176490670928617,-3.4860361253637673,-5.895990918947525,-5.895990918947525,2000,985,0.4925,335,168,167,0.335,0.2515,0.0835,0.0,0.0,0.0,0.335,0.665,0.665,0.6625
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2066,SOLUSDT,-6.631366513613191,1.384073653360307,-7.906015095012742,-7.906015095012742,2000,839,0.4195,345,173,172,0.3455,0.2595,0.086,0.0,0.0,0.0,0.3455,0.6545,0.6545,0.652
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2166,BTCUSDT,-3.843330566676084,0.6918594080173701,-4.504028430258944,-4.504028430258944,2000,1078,0.539,329,165,164,0.3285,0.2465,0.082,0.0,0.0,0.0,0.3285,0.6715,0.6715,0.6695
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2166,ETHUSDT,-10.5804328570278,-2.0998675115396104,-8.662465647314422,-8.662465647314422,2000,959,0.4795,359,180,179,0.3585,0.269,0.0895,0.0,0.0,0.0,0.3585,0.6415,0.6415,0.6395
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2166,SOLUSDT,-9.654049641839213,-2.947057487941096,-6.910653072744044,-6.910653072744044,2000,961,0.4805,332,166,166,0.3315,0.249,0.0825,0.0,0.0,0.0,0.3315,0.6685,0.6685,0.6655
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2266,BTCUSDT,-4.249253879678205,-1.5828453722211977,-2.709292417101028,-2.709292417101028,2000,1070,0.535,321,161,160,0.32,0.24,0.08,0.0,0.0,0.0,0.32,0.68,0.68,0.6775
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2266,ETHUSDT,-8.464413476536702,-3.2589854405334795,-5.380787104319085,-5.380787104319085,2000,922,0.461,285,143,142,0.284,0.213,0.071,0.0,0.0,0.0,0.284,0.716,0.716,0.7125
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2266,SOLUSDT,-9.529083848070552,-3.647807055738994,-6.103936623148609,-6.103936623148609,2000,1037,0.5185,293,147,146,0.293,0.22,0.073,0.0,0.0,0.0,0.293,0.707,0.707,0.704
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2366,BTCUSDT,-2.5082799658694865,-1.2233625900862855,-1.3008312587630688,-1.3008312587630688,2000,1025,0.5125,279,140,139,0.278,0.2085,0.0695,0.0,0.0,0.0,0.278,0.722,0.722,0.717
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2366,ETHUSDT,-6.111629384558437,-2.219364892040898,-3.980608725050838,-3.980608725050838,2000,919,0.4595,288,144,144,0.288,0.216,0.072,0.0,0.0,0.0,0.288,0.712,0.712,0.7095
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2366,SOLUSDT,-13.291440037420177,-2.612327356759525,-10.96556924589559,-10.96556924589559,2000,1015,0.5075,363,182,181,0.3635,0.273,0.0905,0.0,0.0,0.0,0.3635,0.6365,0.6365,0.633
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2466,BTCUSDT,-5.344219500100722,-2.5758223377335576,-2.8415915112613765,-2.8415915112613765,2000,1055,0.5275,303,152,151,0.3025,0.227,0.0755,0.0,0.0,0.0,0.3025,0.6975,0.6975,0.6935
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2466,ETHUSDT,-8.529163383102489,-1.865983610553712,-6.789877779083087,-6.789877779083087,2000,881,0.4405,274,137,137,0.274,0.2055,0.0685,0.0,0.0,0.0,0.274,0.726,0.726,0.7225
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2466,SOLUSDT,-13.959711398414454,-6.736317432788441,-7.745130544700929,-7.745130544700929,2000,938,0.469,379,190,189,0.3795,0.285,0.0945,0.0,0.0,0.0,0.3795,0.6205,0.6205,0.619
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2566,BTCUSDT,-4.160837452595567,-0.24602924309717888,-3.9244635374351633,-3.9244635374351633,2000,1076,0.538,365,183,182,0.364,0.273,0.091,0.0,0.0,0.0,0.364,0.636,0.636,0.6315
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2566,ETHUSDT,-7.646362648114701,-2.0329164810889755,-5.729930876162237,-5.729930876162237,2000,905,0.4525,370,185,185,0.3695,0.2775,0.092,0.0,0.0,0.0,0.3695,0.6305,0.6305,0.6265
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2566,SOLUSDT,-11.860430047830084,-3.374293890353419,-8.782482942838188,-8.782482942838188,2000,1010,0.505,383,192,191,0.3835,0.288,0.0955,0.0,0.0,0.0,0.3835,0.6165,0.6165,0.6115
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2666,BTCUSDT,-6.3243720825084555,-0.9104842290370674,-5.4636333736710725,-5.4636333736710725,2000,1071,0.5355,356,178,178,0.356,0.267,0.089,0.0,0.0,0.0,0.356,0.644,0.644,0.641
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2666,ETHUSDT,-5.604392585131479,-3.3848648652364366,-2.2972878077530345,-3.3848648652364366,2000,956,0.478,315,158,157,0.3145,0.236,0.0785,0.0,0.0,0.0,0.3145,0.6855,0.6855,0.6815
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2666,SOLUSDT,-13.724474640851813,-5.459205888092722,-8.742542127344032,-8.742542127344032,2000,889,0.4445,364,182,182,0.3635,0.273,0.0905,0.0,0.0,0.0,0.3635,0.6365,0.6365,0.6345
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2766,BTCUSDT,-7.135042058675422,-1.7305749533078063,-5.49964254171601,-5.49964254171601,2000,1069,0.5345,364,182,182,0.364,0.273,0.091,0.0,0.0,0.0,0.364,0.636,0.636,0.6335
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2766,ETHUSDT,-11.132014746514384,-5.672370616859535,-5.787958592152076,-5.787958592152076,2000,861,0.4305,357,179,178,0.357,0.268,0.089,0.0,0.0,0.0,0.357,0.643,0.643,0.6415
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,2766,SOLUSDT,-14.286440378428056,-2.977396993525605,-11.656091502871547,-11.656091502871547,2000,926,0.463,358,179,179,0.358,0.2685,0.0895,0.0,0.0,0.0,0.358,0.642,0.642,0.6395
