trial_number,study_name,bandit_name,method_group,set_name,z_window,n_market_features,feature_list,memory_horizon_bars,objective_score,valid,objective_metric_name,constraints_values,cv_min_symbol_trades,cv_finite_objective,observed_dro_minimax_median,observed_dro_pure_min_median,dro_alpha,observed_median_max_drawdown_abs,observed_median_profit_factor,observed_median_total_trades,observed_median_min_symbol_trades,n_seeds,seeds_used,dro_minimax_median,dro_minimax_mean,dro_minimax_std,dro_minimax_min,dro_minimax_max,dro_pure_min_median,dro_pure_min_mean,dro_pure_min_std,h1_mean_aggregate_median,h2_mean_aggregate_median,full_mean_aggregate_median,median_max_drawdown_abs,median_profit_factor,median_total_trades,median_min_symbol_trades,median_holding_bars_overall,mean_holding_bars_overall,p25_holding_bars_overall,p75_holding_bars_overall,share_trades_closed_before_horizon_overall,share_trades_closed_after_horizon_overall,median_time_between_entries_overall,forced_singleton_ratio_overall,decision_point_ratio_overall,bandit_consulted_ratio_overall,pending_update_queued_ratio_overall,param_bandit_type,param_reward_clip,param_lambda_prior,param_discount_factor,param_noise_std,optuna_param_lambda_prior,optuna_param_one_minus_gamma,optuna_param_noise_std,param_ucb_alpha,optuna_param_ucb_alpha,param_window_size,optuna_param_window_size,diagnostic_rank
4,discounted_linucb__corr__z24_a0p5_corr_pruned_top10,discounted_linucb,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,282.26679325410896,-5.179658204479433,True,dro_minimax_median,"[-128.0, 0.0]",-128.0,0.0,-5.179658204479433,-6.2074120564982,0.5,9.475213670183091,0.6637427895314595,568.0,178.0,1,3142,-5.179658204479433,-5.179658204479433,0.0,-5.179658204479433,-5.179658204479433,-6.2074120564982,-6.2074120564982,0.0,-2.0963966484231342,-6.2074120564982,-8.193105025952427,9.475213670183091,0.6637427895314595,568.0,178.0,4.0,5.937823834196891,4.0,6.0,0.8808290155440415,0.1191709844559585,7.0,0.386,0.614,0.614,0.6115,discounted_linucb,0.1,9.083768330114676,0.9964572524154488,,9.083768330114676,0.0035427475845511,,0.1472954493282021,0.1472954493282021,,,13
2,discounted_linucb__corr__z24_a0p5_corr_pruned_top10,discounted_linucb,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,253.89095707712733,-5.437968352749664,True,dro_minimax_median,"[-137.0, 0.0]",-137.0,0.0,-5.437968352749664,-6.567885298171006,0.5,9.829331284130904,0.674102679213409,579.0,187.0,1,3142,-5.437968352749664,-5.437968352749664,0.0,-5.437968352749664,-5.437968352749664,-6.567885298171006,-6.567885298171006,0.0,-2.048217516485636,-6.567885298171006,-8.488822006250237,9.829331284130904,0.674102679213409,579.0,187.0,4.0,5.059701492537314,4.0,5.0,0.93048128342246,0.0695187165775401,7.0,0.382,0.618,0.618,0.6155,discounted_linucb,0.1,1.391787756481205,0.9960613012313936,,1.391787756481205,0.0039386987686064,,0.005020523174778,0.005020523174778,,,14
3,discounted_linucb__corr__z24_a0p5_corr_pruned_top10,discounted_linucb,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,337.36359115290725,-6.061415356981197,True,dro_minimax_median,"[-91.0, 0.0]",-91.0,0.0,-6.061415356981197,-7.673176147990865,0.5,11.253168068855334,0.6420562421851883,503.0,141.0,1,3142,-6.061415356981197,-6.061415356981197,0.0,-6.061415356981197,-6.061415356981197,-7.673176147990865,-7.673176147990865,0.0,-1.2261329839521955,-7.673176147990865,-8.81907612267897,11.253168068855334,0.6420562421851883,503.0,141.0,4.0,5.910179640718563,4.0,6.0,0.8622754491017964,0.1377245508982036,8.0,0.3339999999999999,0.666,0.666,0.6625,discounted_linucb,0.1,6.117025522674068,0.9970358389991564,,6.117025522674068,0.0029641610008436,,0.0112904618037001,0.0112904618037001,,,15
10,discounted_linucb__corr__z24_a0p5_corr_pruned_top10,discounted_linucb,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,214.940012918204,-6.282166791610498,True,dro_minimax_median,"[-100.0, 0.0]",-100.0,0.0,-6.282166791610498,-7.935245983959779,0.5,12.389440940521224,0.6493404144360004,490.0,150.0,1,3142,-6.282166791610498,-6.282166791610498,0.0,-6.282166791610498,-6.282166791610498,-7.935245983959779,-7.935245983959779,0.0,-1.3229292145626588,-7.935245983959779,-9.122065415688429,12.389440940521224,0.6493404144360004,490.0,150.0,4.0,6.541666666666667,4.0,7.0,0.8452380952380952,0.1547619047619047,9.0,0.3359999999999999,0.664,0.664,0.662,discounted_linucb,0.1,21.62359315060289,0.9953475391276704,,21.62359315060289,0.0046524608723297,,0.0584430109007738,0.0584430109007738,,,16
3,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,323.63815603101955,-2.170078695218176,True,dro_minimax_median,"[-14.0, 0.0]",-14.0,0.0,-2.170078695218176,-2.513162737189449,0.5,5.984277284554529,0.6576826480638313,224.0,64.0,1,3142,-2.170078695218176,-2.170078695218176,0.0,-2.170078695218176,-2.170078695218176,-2.513162737189449,-2.513162737189449,0.0,-1.1408265693043578,-2.513162737189449,-3.632214005278019,5.984277284554529,0.6576826480638313,224.0,64.0,4.0,6.796875,4.0,6.0,0.8125,0.1875,11.5,0.1434999999999999,0.8565,0.8565,0.8515,discounted_linucb,0.1,0.5284870869571748,0.9969101294721746,,0.5284870869571748,0.0030898705278253,,0.0089905550468997,0.0089905550468997,,,1
5,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,261.5072995118302,-2.5621459600867924,True,dro_minimax_median,"[-42.0, 0.0]",-42.0,0.0,-2.5621459600867924,-3.052611555126872,0.5,6.19487861419471,0.6900632095160286,297.0,92.0,1,3142,-2.5621459600867924,-2.5621459600867924,0.0,-2.5621459600867924,-2.5621459600867924,-3.052611555126872,-3.052611555126872,0.0,-1.0907491749665543,-3.052611555126872,-4.151540436410047,6.19487861419471,0.6900632095160286,297.0,92.0,4.0,7.086021505376344,4.0,7.0,0.8260869565217391,0.1739130434782608,10.0,0.1855,0.8145,0.8145,0.8095,discounted_linucb,0.1,0.794013557465884,0.9961760149645278,,0.794013557465884,0.0038239850354722,,0.0172824624894824,0.0172824624894824,,,2
12,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,223.0767382635364,-3.127737966109134,True,dro_minimax_median,"[-67.0, 0.0]",-67.0,0.0,-3.127737966109134,-3.820056854528024,0.5,7.394804987427383,0.7617792338268304,386.0,117.0,1,3142,-3.127737966109134,-3.127737966109134,0.0,-3.127737966109134,-3.127737966109134,-3.820056854528024,-3.820056854528024,0.0,-1.050781300852462,-3.820056854528024,-4.842454126609559,7.394804987427383,0.7617792338268304,386.0,117.0,4.0,7.188034188034188,4.0,6.0,0.8583333333333333,0.1416666666666666,8.0,0.2395,0.7605,0.7605,0.7555,discounted_linucb,0.1,0.530833401963508,0.9955172376654592,,0.530833401963508,0.0044827623345408,,0.0334733772590361,0.0334733772590361,,,3
15,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,323.9727164115334,-3.374844185783779,True,dro_minimax_median,"[-26.0, 0.0]",-26.0,0.0,-3.374844185783779,-4.143072104577257,0.5,7.249552472903186,0.5357193931155741,282.0,76.0,1,3142,-3.374844185783779,-3.374844185783779,0.0,-3.374844185783779,-3.374844185783779,-4.143072104577257,-4.143072104577257,0.0,-1.070160429403344,-4.143072104577257,-5.226223949955077,7.249552472903186,0.5357193931155741,282.0,76.0,4.0,7.052631578947368,4.0,6.0,0.8404255319148937,0.1595744680851064,11.0,0.1875,0.8125,0.8125,0.811,discounted_linucb,0.1,0.5971123557257502,0.9969133203219196,,0.5971123557257502,0.0030866796780804,,0.014824001035674,0.014824001035674,,,4
4,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,357.2749625493277,-3.518173404531766,True,dro_minimax_median,"[-28.0, 0.0]",-28.0,0.0,-3.518173404531766,-4.449530135678148,0.5,7.462338443893268,0.6960912080345429,280.0,78.0,1,3142,-3.518173404531766,-3.518173404531766,0.0,-3.518173404531766,-3.518173404531766,-4.449530135678148,-4.449530135678148,0.0,-0.7241032110926193,-4.449530135678148,-5.1563049978458695,7.462338443893268,0.6960912080345429,280.0,78.0,4.0,6.942622950819672,4.0,6.0,0.85,0.15,11.0,0.1594999999999999,0.8405,0.8405,0.837,discounted_linucb,0.1,0.8550008245851656,0.9972010353234256,,0.8550008245851656,0.0027989646765743,,0.0055298093586102,0.0055298093586102,,,5
6,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,404.2626537799456,-3.6668416217730666,True,dro_minimax_median,"[-47.0, 0.0]",-47.0,0.0,-3.6668416217730666,-4.551471196099551,0.5,8.016887615912516,0.7240643324081528,367.0,97.0,1,3142,-3.6668416217730666,-3.6668416217730666,0.0,-3.6668416217730666,-3.6668416217730666,-4.551471196099551,-4.551471196099551,0.0,-1.012952898793614,-4.551471196099551,-5.518447984907919,8.016887615912516,0.7240643324081528,367.0,97.0,4.0,6.4,4.0,5.0,0.8956521739130435,0.1043478260869565,10.0,0.2299999999999999,0.77,0.77,0.7655,discounted_linucb,0.1,0.8576227141400418,0.9975263606700996,,0.8576227141400418,0.0024736393299004,,0.027064385619619,0.027064385619619,,,6
14,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,273.0882422914952,-3.794466610453914,True,dro_minimax_median,"[-75.0, 0.0]",-75.0,0.0,-3.794466610453914,-4.497098716925977,0.5,9.409454838891374,0.6908833232841536,459.0,125.0,1,3142,-3.794466610453914,-3.794466610453914,0.0,-3.794466610453914,-3.794466610453914,-4.497098716925977,-4.497098716925977,0.0,-1.6865702910377258,-4.497098716925977,-6.124199692800981,9.409454838891374,0.6908833232841536,459.0,125.0,4.0,6.628571428571429,4.0,5.0,0.8714285714285714,0.1285714285714285,8.0,0.2794999999999999,0.7205,0.7205,0.7155,discounted_linucb,0.1,9.950548769816722,0.9963381799538166,,9.950548769816722,0.0036618200461834,,0.0289431816437604,0.0289431816437604,,,7
0,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,325.0,-4.015739433676508,True,dro_minimax_median,"[-94.0, 0.0]",-94.0,0.0,-4.015739433676508,-4.835319826065269,0.5,8.269851538161122,0.6424358184890782,474.0,144.0,1,3142,-4.015739433676508,-4.015739433676508,0.0,-4.015739433676508,-4.015739433676508,-4.835319826065269,-4.835319826065269,0.0,-1.5569982565102265,-4.835319826065269,-6.358071805536954,8.269851538161122,0.6424358184890782,474.0,144.0,4.0,6.113333333333333,4.0,5.0,0.8466666666666667,0.1533333333333333,8.0,0.2995,0.7005,0.7005,0.699,discounted_linucb,0.1,1.0,0.9969230769230768,,1.0,0.003076923076923,,0.1,0.1,,,8
9,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,179.60229849107932,-4.052713583665824,True,dro_minimax_median,"[-77.0, 0.0]",-77.0,0.0,-4.052713583665824,-4.929888725532957,0.5,8.578182323795625,0.6632195654952522,431.0,127.0,1,3142,-4.052713583665824,-4.052713583665824,0.0,-4.052713583665824,-4.052713583665824,-4.929888725532957,-4.929888725532957,0.0,-1.4211881580644237,-4.929888725532957,-6.308742714180194,8.578182323795625,0.6632195654952522,431.0,127.0,4.0,6.075187969924812,4.0,4.0,0.8661417322834646,0.1338582677165354,7.0,0.2674999999999999,0.7325,0.7325,0.729,discounted_linucb,0.1,2.5022491932776565,0.9944321425260064,,2.5022491932776565,0.0055678574739936,,0.0294698424454723,0.0294698424454723,,,9
13,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,238.60991977079968,-4.158149392794677,True,dro_minimax_median,"[-46.0, 0.0]",-46.0,0.0,-4.158149392794677,-4.947370242910842,0.5,10.176182496099695,0.6398487443442442,400.0,96.0,1,3142,-4.158149392794677,-4.158149392794677,0.0,-4.158149392794677,-4.158149392794677,-4.947370242910842,-4.947370242910842,0.0,-1.7904868424461815,-4.947370242910842,-6.667668511718983,10.176182496099695,0.6398487443442442,400.0,96.0,4.0,6.1875,4.0,5.0,0.883495145631068,0.116504854368932,9.0,0.2075,0.7925,0.7925,0.7875,discounted_linucb,0.1,0.903298349008954,0.9958090594013838,,0.903298349008954,0.0041909405986162,,0.0051996036598958,0.0051996036598958,,,10
10,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,176.91643685288045,-4.359566259973345,True,dro_minimax_median,"[-85.0, 0.0]",-85.0,0.0,-4.359566259973345,-5.518114795570672,0.5,8.190397811763184,0.6219167437073373,480.0,135.0,1,3142,-4.359566259973345,-4.359566259973345,0.0,-4.359566259973345,-4.359566259973345,-5.518114795570672,-5.518114795570672,0.0,-0.8839206531813654,-5.518114795570672,-6.35591688081814,8.190397811763184,0.6219167437073373,480.0,135.0,4.0,5.988888888888889,4.0,5.0,0.8727272727272727,0.1272727272727272,7.0,0.3295,0.6705,0.6705,0.669,discounted_linucb,0.1,10.233505282834482,0.9943476139482078,,10.233505282834482,0.0056523860517922,,0.1267900788739583,0.1267900788739583,,,11
1,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,351.1911804273633,-4.368475279414914,True,dro_minimax_median,"[-37.0, 0.0]",-37.0,0.0,-4.368475279414914,-5.731625762799482,0.5,8.537562870333348,0.6433433957957323,354.0,87.0,1,3142,-4.368475279414914,-4.368475279414914,0.0,-4.368475279414914,-4.368475279414914,-5.731625762799482,-5.731625762799482,0.0,-0.279023829261212,-5.731625762799482,-5.993965969166903,8.537562870333348,0.6433433957957323,354.0,87.0,4.0,7.481132075471698,4.0,7.0,0.8301886792452831,0.1698113207547169,10.5,0.2115,0.7885,0.7885,0.7835,discounted_linucb,0.1,7.81704884789038,0.9971525480828332,,7.81704884789038,0.0028474519171668,,0.0070215784892256,0.0070215784892256,,,12
11,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,270.4072765893355,-4.878651988685013,True,dro_minimax_median,"[-56.0, 0.0]",-56.0,0.0,-4.878651988685013,-5.545770317630346,0.5,10.54320666070412,0.530059763844295,406.0,106.0,1,3142,-4.878651988685013,-4.878651988685013,0.0,-4.878651988685013,-4.878651988685013,-5.545770317630346,-5.545770317630346,0.0,-2.8772970018490143,-5.545770317630346,-8.263813095939371,10.54320666070412,0.530059763844295,406.0,106.0,4.0,6.2075471698113205,4.0,5.0,0.8411214953271028,0.1588785046728972,8.0,0.2155,0.7845,0.7845,0.7795,discounted_linucb,0.1,1.2591602808558298,0.996301874666196,,1.2591602808558298,0.0036981253338041,,0.0132428881400629,0.0132428881400629,,,13
8,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,412.2043488984117,-4.963215214787578,True,dro_minimax_median,"[-74.0, 0.0]",-74.0,0.0,-4.963215214787578,-6.486890890443249,0.5,9.516895738573371,0.6609203001148894,434.0,124.0,1,3142,-4.963215214787578,-4.963215214787578,0.0,-4.963215214787578,-4.963215214787578,-6.486890890443249,-6.486890890443249,0.0,-0.3921881878205672,-6.486890890443249,-6.888332201531824,9.516895738573371,0.6609203001148894,434.0,124.0,4.0,6.837037037037037,4.0,6.0,0.8444444444444444,0.1555555555555555,8.0,0.2694999999999999,0.7305,0.7305,0.729,discounted_linucb,0.1,6.603258770682774,0.9975740188023916,,6.603258770682774,0.0024259811976084,,0.0494202041476448,0.0494202041476448,,,14
2,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,266.993584168878,-5.076483726176397,True,dro_minimax_median,"[-92.0, 0.0]",-92.0,0.0,-5.076483726176397,-6.270888869322906,0.5,10.646250215200103,0.6510174567108641,469.0,142.0,1,3142,-5.076483726176397,-5.076483726176397,0.0,-5.076483726176397,-5.076483726176397,-6.270888869322906,-6.270888869322906,0.0,-1.4932682967368678,-6.270888869322906,-7.688148364070268,10.646250215200103,0.6510174567108641,469.0,142.0,4.0,6.333333333333333,4.0,5.0,0.8402777777777778,0.1597222222222222,8.0,0.2875,0.7125,0.7125,0.711,discounted_linucb,0.1,2.590090864414888,0.9962545916482868,,2.590090864414888,0.0037454083517133,,0.099493174995722,0.099493174995722,,,15
7,discounted_linucb__hybrid__z72_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z,212.42200592106423,-5.57400640872493,True,dro_minimax_median,"[-77.0, 0.0]",-77.0,0.0,-5.57400640872493,-6.546148815174757,0.5,10.548067517238556,0.5142909324222167,428.0,127.0,1,3142,-5.57400640872493,-5.57400640872493,0.0,-5.57400640872493,-5.57400640872493,-6.546148815174757,-6.546148815174757,0.0,-2.657579189375451,-6.546148815174757,-9.026385103905492,10.548067517238556,0.5142909324222167,428.0,127.0,4.0,5.881889763779528,4.0,5.0,0.8853503184713376,0.1146496815286624,8.0,0.2875,0.7125,0.7125,0.7075,discounted_linucb,0.1,5.992910162312421,0.9952923898083724,,5.992910162312421,0.0047076101916276,,0.0065180158091197,0.0065180158091197,,,16
0,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,325.0,-3.63140905173196,True,dro_minimax_median,"[-150.5, 0.0]",-150.5,0.0,-3.63140905173196,-4.090418401776381,0.5,8.346361974307476,0.7145868033217915,637.5,200.5,2,3142|3143,-3.63140905173196,-3.63140905173196,0.8301173721822367,-4.218390674782777,-3.0444274286811432,-4.090418401776381,-4.090418401776381,1.2723404250072088,-2.2543810015986985,-4.090418401776381,-6.263827190989295,8.346361974307476,0.7145868033217915,637.5,200.5,4.0,5.14594513323464,4.0,4.5,0.9464340140201156,0.0535659859798841,7.0,0.4215,0.5785,0.5785,0.577,sw_lints,0.1,1.0,,0.03,1.0,,0.03,,,325.0,325.0,1
15,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,375.0,-3.766057910072506,True,dro_minimax_median,"[-104.5, 0.0]",-104.5,0.0,-3.766057910072506,-4.4747905312470895,0.5,7.361917850999811,0.7185988488727009,519.0,154.5,2,3142|3143,-3.766057910072506,-3.766057910072506,0.1429300821349607,-3.867124740385687,-3.664991079759325,-4.4747905312470895,-4.4747905312470895,0.3920388644578433,-1.639860046548754,-4.4747905312470895,-6.035471169830577,7.361917850999811,0.7185988488727009,519.0,154.5,4.0,5.464456233421751,4.0,4.75,0.9070096099491238,0.0929903900508762,7.0,0.357,0.643,0.643,0.64,sw_lints,0.1,6.699388003446194,,0.0010487187180902,6.699388003446194,,0.0010487187180902,,,375.0,375.0,2
6,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,350.0,-4.156087420173202,True,dro_minimax_median,"[-108.0, 0.0]",-108.0,0.0,-4.156087420173202,-5.190467398182134,0.5,9.259091389911028,0.7444137659274381,527.0,158.0,2,3142|3143,-4.156087420173202,-4.156087420173202,0.4941420455910017,-4.505498611479991,-3.806676228866413,-5.190467398182134,-5.190467398182134,0.3172685909646972,-1.052947486146405,-5.190467398182134,-6.178853767320256,9.259091389911028,0.7444137659274381,527.0,158.0,4.0,5.316765285996056,4.0,4.5,0.918145956607495,0.0818540433925049,7.5,0.364,0.636,0.636,0.633,sw_lints,0.1,0.8168822293425141,,0.0114013224267019,0.8168822293425141,,0.0114013224267019,,,350.0,350.0,3
1,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,450.0,-4.204015168140712,True,dro_minimax_median,"[-106.5, 0.0]",-106.5,0.0,-4.204015168140712,-5.267520575594274,0.5,8.810174756184018,0.7152805157582379,517.5,156.5,2,3142|3143,-4.204015168140712,-4.204015168140712,0.259278032692605,-4.387352423270361,-4.020677913011064,-5.267520575594274,-5.267520575594274,0.3708619404385117,-1.013498945780028,-5.267520575594274,-6.2329874644980725,8.810174756184018,0.7152805157582379,517.5,156.5,4.0,6.02294477112879,4.0,6.0,0.8770898189784389,0.1229101810215611,8.5,0.33,0.6699999999999999,0.6699999999999999,0.6659999999999999,sw_lints,0.1,2.2077460784719025,,0.0031017958555315,2.2077460784719025,,0.0031017958555315,,,450.0,450.0,4
