z_window,alpha_out,top_k,feature,frequency_top_k,n_appearances,n_subsamples_total,mean_union_rank,median_union_rank,mean_best_rank,mean_best_hie_norm,median_best_hie_norm,median_regime_coverage_topk,median_entry_n_samples,median_entry_n_bins_used,median_entry_min_bin_size_used,median_entry_min_action_count_in_bin,median_exit_n_samples,median_exit_n_bins_used,median_exit_min_bin_size_used,median_exit_min_action_count_in_bin,min_entry_min_bin_size_used,min_exit_min_bin_size_used,min_entry_min_action_count_in_bin,min_exit_min_action_count_in_bin,is_stable_at_pi
72,0.5,20,RSI_30_bounded,0.62,31,50,12.451612903225806,13.0,8.774193548387096,0.015322528356017022,0.013688670998134811,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,True
72,0.5,20,MOM_pct_72_z,0.16,8,50,13.75,15.5,10.125,0.013253504542312645,0.01374816427890993,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ADX_72_scaled,0.94,47,50,5.191489361702128,3.0,3.723404255319149,0.02196235067731534,0.020051962959301395,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,20,RSI_72_bounded,0.74,37,50,7.972972972972973,7.0,5.594594594594595,0.018122549886203897,0.017128029643507126,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,True
72,0.5,20,MACD_hist_pct_z,0.14,7,50,13.857142857142858,15.0,10.0,0.015514997206265266,0.016933248245929566,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,NATR_14_z,0.5,25,50,11.6,10.0,8.08,0.014207899337345245,0.014877708092584985,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,bb_width_20_sqrt_z,0.4,20,50,12.8,12.0,9.1,0.015252125336965978,0.014405595322806664,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,bb_pos_20_norm,0.12,6,50,11.5,11.5,8.5,0.014556216175698947,0.015267401659713908,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,volatility_24_sqrt_z,0.2,10,50,14.5,15.0,10.4,0.0143631689562222,0.014994399018898319,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,volatility_72_sqrt_z,0.78,39,50,6.589743589743589,6.0,4.641025641025641,0.01861618129000082,0.017710408739420758,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,20,volatility_168_sqrt_z,0.84,42,50,7.619047619047619,5.0,5.285714285714286,0.018989914572596106,0.018927708921940484,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,20,log_ret_6_z,0.36,18,50,12.333333333333334,12.0,8.555555555555555,0.013070414229682878,0.012905433839276947,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,log_ret_24_z,0.04,2,50,14.5,14.5,11.0,0.013123284331679502,0.013123284331679502,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,log_ret_72_z,0.1,5,50,15.2,18.0,10.4,0.012737766018629425,0.012891000405889086,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,log_ret_168_z,0.14,7,50,16.428571428571427,18.0,12.0,0.013102417560033544,0.01415611980892506,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ret_accel_6_24_z,0.4,20,50,14.8,15.0,10.95,0.013772184398011294,0.014065072440035964,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ret_accel_24_72_z,0.42,21,50,11.761904761904763,11.0,8.428571428571429,0.015188463978001302,0.014926072885149688,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ret_accel_72_168_z,0.42,21,50,10.285714285714286,9.0,7.190476190476191,0.014763155536847055,0.016228331056565126,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,vol_ratio_24_log1p_z,0.02,1,50,18.0,18.0,13.0,0.00875652478967226,0.00875652478967226,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,vol_ratio_72_log1p_z,0.02,1,50,20.0,20.0,14.0,0.015121726187535045,0.015121726187535045,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,vol_ratio_168_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,20,range_sqrt_z,0.02,1,50,18.0,18.0,13.0,0.011742400001735098,0.011742400001735098,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,body_sqrt_z,0.02,1,50,18.0,18.0,13.0,0.007372454430819131,0.007372454430819131,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,vol_expansion_24_log1p_z,0.06,3,50,12.0,13.0,8.0,0.012312710063505391,0.010587321340885802,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,vol_expansion_72_log1p_z,0.02,1,50,17.0,17.0,12.0,0.009048320553858069,0.009048320553858069,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,vol_expansion_168_log1p_z,0.04,2,50,16.5,16.5,12.5,0.008856197933528098,0.008856197933528098,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,dist_to_high_24_sqrt_z,0.04,2,50,15.0,15.0,10.5,0.014244880664453119,0.014244880664453119,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,dist_to_low_24_sqrt_z,0.64,32,50,9.84375,8.0,7.09375,0.017366730429263868,0.016552903374475125,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,20,price_pos_in_range_24_norm,0.06,3,50,18.666666666666668,20.0,13.333333333333334,0.014956981073584083,0.015591230741206386,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
72,0.5,20,dist_to_high_72_sqrt_z,0.14,7,50,13.142857142857142,14.0,9.428571428571429,0.013216979542752607,0.0128176953200837,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,dist_to_low_72_sqrt_z,0.5,25,50,8.72,9.0,6.52,0.016756487096494715,0.016410273246029616,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,price_pos_in_range_72_norm,0.44,22,50,13.454545454545455,13.0,9.590909090909092,0.01372449205552345,0.012934352899397428,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
72,0.5,20,dist_to_high_168_sqrt_z,0.9,45,50,8.755555555555556,8.0,6.222222222222222,0.01782643073055951,0.017804167938686388,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,20,dist_to_low_168_sqrt_z,0.4,20,50,14.85,16.0,10.6,0.013038345956469138,0.012901464697318232,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,price_pos_in_range_168_norm,0.6,30,50,11.266666666666667,11.5,8.0,0.01611075947188482,0.015191734888859915,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,True
72,0.5,26,dist_ema_9_z,0.52,26,50,17.653846153846153,18.5,12.961538461538462,0.013657746261086524,0.012748275380916801,0.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,ema_slope_9_z,0.44,22,50,16.818181818181817,18.0,12.454545454545455,0.01290594920188007,0.01311658099162158,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,dist_ema_21_z,0.18,9,50,20.555555555555557,21.0,15.11111111111111,0.011812576398553746,0.012282946211882861,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,ema_slope_21_z,0.54,27,50,16.11111111111111,17.0,11.592592592592593,0.012804708022355614,0.012064657504695542,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,dist_ema_50_z,0.46,23,50,19.08695652173913,20.0,13.91304347826087,0.012746008112141464,0.011955354413159869,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,ema_slope_50_z,0.32,16,50,17.8125,18.5,13.25,0.01387721116675486,0.01377554079782467,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,dist_ema_100_z,0.44,22,50,18.863636363636363,20.5,14.045454545454545,0.012436466090357728,0.012188413741295756,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,ema_slope_100_z,0.7,35,50,14.857142857142858,16.0,10.685714285714285,0.014780773972487487,0.01365376937493068,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,dist_ema_200_z,0.74,37,50,14.18918918918919,13.0,10.18918918918919,0.015039111564899274,0.015597253965937252,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,ema_slope_200_z,0.84,42,50,12.642857142857142,13.0,9.214285714285714,0.015108034091084611,0.014954494866314477,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,ema_spread_9_21_z,0.64,32,50,17.625,17.5,12.90625,0.012966510023740838,0.012216169488228013,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,ema_spread_21_50_z,0.9,45,50,11.666666666666666,10.0,8.333333333333334,0.016764869111096262,0.016156192199968222,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,ema_spread_50_100_z,0.98,49,50,7.040816326530612,6.0,4.795918367346939,0.02019935244700932,0.0199025344276596,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,ema_spread_100_200_z,0.94,47,50,5.617021276595745,3.0,3.872340425531915,0.02169168003505543,0.021397091951825598,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,MOM_pct_14_z,0.4,20,50,17.4,15.0,12.4,0.011814393360850084,0.011548800164800171,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,ADX_14_scaled,0.46,23,50,15.130434782608695,16.0,10.782608695652174,0.014467853046654012,0.013200357876418822,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,RSI_14_bounded,0.74,37,50,13.783783783783784,12.0,9.864864864864865,0.014164205615231447,0.013970473785251958,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,MOM_pct_30_z,0.08,4,50,19.25,19.0,14.75,0.011328489304889208,0.011074928485824281,0.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,ADX_30_scaled,0.9,45,50,8.155555555555555,6.0,5.644444444444445,0.01890494029320645,0.016718132537059782,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,RSI_30_bounded,0.76,38,50,14.342105263157896,15.0,10.31578947368421,0.015009846732682032,0.013726312500185495,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,True
72,0.5,26,MOM_pct_72_z,0.18,9,50,14.88888888888889,16.0,11.0,0.012751607957280827,0.0134058729476485,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,ADX_72_scaled,0.98,49,50,5.857142857142857,3.0,4.224489795918367,0.021590958546872055,0.019647401532622233,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,RSI_72_bounded,0.88,44,50,10.318181818181818,9.0,7.340909090909091,0.017073097188870342,0.016706254904621853,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,True
72,0.5,26,MACD_hist_pct_z,0.38,19,50,19.736842105263158,21.0,14.473684210526315,0.012359484950001606,0.010462894178479287,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,NATR_14_z,0.58,29,50,13.172413793103448,13.0,9.310344827586206,0.013845361484607036,0.013910796044777018,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,bb_width_20_sqrt_z,0.56,28,50,15.785714285714286,16.0,11.392857142857142,0.013703418711826173,0.012662329580325454,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,bb_pos_20_norm,0.26,13,50,18.53846153846154,22.0,13.307692307692308,0.010995434755475196,0.00882911695127131,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,volatility_24_sqrt_z,0.32,16,50,17.75,19.0,13.4375,0.013480835366922381,0.0137864845129608,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,volatility_72_sqrt_z,0.92,46,50,9.282608695652174,7.0,6.717391304347826,0.017403805553144237,0.01675298480816778,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,volatility_168_sqrt_z,0.9,45,50,8.755555555555556,6.0,6.111111111111111,0.018451572328297115,0.01844135782507672,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,log_ret_6_z,0.48,24,50,15.291666666666666,16.0,10.708333333333334,0.012894177885647362,0.012905433839276947,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,log_ret_24_z,0.06,3,50,18.333333333333332,18.0,14.0,0.012091683648383663,0.012820947008568118,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,log_ret_72_z,0.2,10,50,19.4,20.0,13.9,0.012385486952697316,0.012619050718870511,0.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,log_ret_168_z,0.24,12,50,19.75,19.5,14.333333333333334,0.01284681139141948,0.013753916461414162,0.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,ret_accel_6_24_z,0.56,28,50,17.535714285714285,16.0,13.071428571428571,0.01258689260645005,0.011553216280404122,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,ret_accel_24_72_z,0.72,36,50,16.555555555555557,17.5,12.13888888888889,0.014157210028351082,0.012724264090149623,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,ret_accel_72_168_z,0.5,25,50,12.48,12.0,8.72,0.014229394022183988,0.014118045854680517,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,vol_ratio_24_log1p_z,0.04,2,50,22.0,22.0,16.0,0.007729128933683271,0.007729128933683271,0.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,vol_ratio_72_log1p_z,0.06,3,50,21.0,21.0,15.333333333333334,0.01134909536001442,0.010327781178855022,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,vol_ratio_168_log1p_z,0.06,3,50,23.666666666666668,23.0,17.0,0.008912427655017393,0.008437258302695594,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,range_sqrt_z,0.06,3,50,21.0,22.0,15.666666666666666,0.011243326753305305,0.011742400001735098,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,body_sqrt_z,0.08,4,50,23.0,24.0,17.5,0.010654515666988051,0.011184805506858464,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,vol_expansion_24_log1p_z,0.06,3,50,12.0,13.0,8.0,0.012312710063505391,0.010587321340885802,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,vol_expansion_72_log1p_z,0.06,3,50,20.666666666666668,21.0,15.0,0.008233785010924014,0.009048320553858069,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,vol_expansion_168_log1p_z,0.12,6,50,22.166666666666668,24.0,17.333333333333332,0.010834880534160244,0.010132237906825298,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,dist_to_high_24_sqrt_z,0.1,5,50,20.6,22.0,15.0,0.011368594069670269,0.013421874143696333,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,dist_to_low_24_sqrt_z,0.8,40,50,12.575,12.0,9.1,0.015940055146354985,0.01462701587187934,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,price_pos_in_range_24_norm,0.14,7,50,21.857142857142858,22.0,16.142857142857142,0.012483733592567905,0.011032745870323324,0.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
72,0.5,26,dist_to_high_72_sqrt_z,0.24,12,50,17.666666666666668,15.0,13.166666666666666,0.011736327584898293,0.012357191890317476,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,dist_to_low_72_sqrt_z,0.68,34,50,12.588235294117647,10.5,9.294117647058824,0.015878018636060472,0.01570223092488543,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,price_pos_in_range_72_norm,0.56,28,50,15.607142857142858,14.0,11.142857142857142,0.013076957030680573,0.012703689099140825,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
72,0.5,26,dist_to_high_168_sqrt_z,0.96,48,50,9.666666666666666,8.0,6.875,0.017312381611415503,0.017297776467970316,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,26,dist_to_low_168_sqrt_z,0.56,28,50,17.285714285714285,18.0,12.464285714285714,0.012482921757928553,0.011104065664988227,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,26,price_pos_in_range_168_norm,0.72,36,50,13.13888888888889,13.0,9.472222222222221,0.015243211090223498,0.014070858084074933,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1116.0,1116.0,558.0,558.0,True
