subsample_id,z_window,alpha_out,top_k,feature,union_rank,best_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,subsample_size,entry_n_samples,entry_n_bins_used,entry_min_bin_size_used,entry_min_action_count_in_bin,entry_reason,exit_n_samples,exit_n_bins_used,exit_min_bin_size_used,exit_min_action_count_in_bin,exit_reason
37,72,0.5,26,dist_ema_9_z,10,7.0,0.011539988777852894,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,ema_spread_50_100_z,11,8.0,0.013533115472206814,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,dist_ema_100_z,12,9.0,0.01254407363427057,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,ADX_30_scaled,13,10.0,0.015882506957260567,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,log_ret_6_z,14,10.0,0.008821334717379004,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,RSI_14_bounded,15,11.0,0.015572730824460645,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,ADX_72_scaled,16,11.0,0.01575903692738201,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,ema_slope_100_z,17,12.0,0.012587369467692011,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,ema_slope_9_z,18,13.0,0.01525386506210602,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,ema_spread_100_200_z,19,13.0,0.015571358049313977,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,bb_width_20_sqrt_z,20,14.0,0.010443081982978275,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,RSI_30_bounded,21,15.0,0.01452306251034674,0.0,0,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,MOM_pct_14_z,22,15.0,0.009377121700905433,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,price_pos_in_range_168_norm,23,16.0,0.014100364279085453,0.0,0,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,price_pos_in_range_72_norm,24,16.0,0.006810646305628498,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,dist_to_low_72_sqrt_z,25,17.0,0.013555505605284623,0.0,0,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
