n_symbols,mean_return_pct,median_return_pct,min_return_pct,max_return_pct,max_drawdown_abs,mean_drawdown_abs,median_profit_factor,mean_profit_factor,total_trades,total_trade_events,mean_trades,mean_turnover,mean_win_rate,mean_raw_action_1_ratio,mean_executed_action_1_ratio,mean_threshold_applied_ratio,mean_constraint_applied_ratio,active_symbols,long_action_symbols,positive_return_symbols,all_symbols_active,all_symbols_have_long,val_first_mean_return_pct,val_first_median_return_pct,val_first_min_return_pct,val_first_max_return_pct,val_first_max_drawdown_abs,val_first_mean_drawdown_abs,val_first_median_profit_factor,val_first_mean_profit_factor,val_first_total_trades,val_first_total_trade_events,val_first_mean_turnover,val_first_mean_executed_action_1_ratio,val_first_mean_threshold_applied_ratio,val_first_mean_constraint_applied_ratio,val_first_positive_return_symbols,val_first_active_symbols,val_first_long_action_symbols,val_second_mean_return_pct,val_second_median_return_pct,val_second_min_return_pct,val_second_max_return_pct,val_second_max_drawdown_abs,val_second_mean_drawdown_abs,val_second_median_profit_factor,val_second_mean_profit_factor,val_second_total_trades,val_second_total_trade_events,val_second_mean_turnover,val_second_mean_executed_action_1_ratio,val_second_mean_threshold_applied_ratio,val_second_mean_constraint_applied_ratio,val_second_positive_return_symbols,val_second_active_symbols,val_second_long_action_symbols,min_half_median_return_pct,max_half_median_return_pct,half_return_gap_pct,second_minus_first_half_median_return_pct,seed,confirmation_seed,original_trial_number,confirmation_rank_from_optuna,bandit_name,method_group,set_name,z_window
5,-0.7443438560410165,-0.34284079409182544,-5.259577772483137,4.298354567279317,9.449152550070373,7.0834977740829315,0.8908778443346949,0.9305809913300809,451,906,90.2,0.09059999999999999,0.4585893047520955,0.4175999999999999,0.46909999999999996,0.0664,0.0819,5,5,2,True,True,1.4135898882185116,0.07759797859310247,-1.9539249304811324,7.549933957072685,4.482028002737193,3.8513379456399717,0.95620301075149,1.1217553630056805,201,402,0.0804,0.4864,0.06659999999999999,0.064,3,5,5,-2.109143428792522,-3.0233206754838093,-5.138794045991002,1.1158416726580356,7.535453489282629,6.0281506843132,0.7060994853068052,0.8313827653950641,250,504,0.1008,0.4518,0.06620000000000001,0.0998,1,5,5,-3.0233206754838093,0.07759797859310247,3.100918654076912,-3.100918654076912,8001,8001,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,1.0070215110781366,-0.0804744624386955,-1.5572847267700363,6.741806377692039,9.38118849847277,6.684671576949787,0.9388853275201523,0.991719189680736,459,923,91.8,0.09230000000000001,0.4751515883456225,0.41,0.46329999999999993,0.0638,0.0849,5,5,2,True,True,2.5315329634711836,1.6783759130635678,-0.7671965460249175,8.048923870103675,3.9351003328185197,3.411658874764254,1.184259088159446,1.2764202469325825,200,400,0.07999999999999999,0.4824,0.065,0.060399999999999995,4,5,5,-1.4860065443027115,-1.4903570425467971,-2.343039960830917,-0.7961965733554677,7.524880977541537,5.798300773658938,0.8576155664631803,0.8369075979589742,259,523,0.1046,0.44420000000000004,0.0626,0.10940000000000001,0,5,5,-1.4903570425467971,1.6783759130635678,3.168732955610365,-3.168732955610365,8002,8002,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.7086548903521939,-1.2060253794998532,-2.763151288662624,1.9461475699881658,11.390852219398905,7.829159450397955,0.8774107335365453,0.9115587825082094,461,926,92.2,0.0926,0.45933760952180913,0.41200000000000003,0.46769999999999995,0.0641,0.0924,5,5,2,True,True,1.2895028149079613,0.47846919371190566,-0.8551910294770648,5.571200388624709,4.762317410016303,3.8234240290710453,1.0337293086190518,1.075260930993284,226,453,0.0906,0.48480000000000006,0.0632,0.0842,4,5,5,-1.9340236663698285,-1.9244177067836432,-3.433751634245086,0.28256977162910424,8.811422715203554,6.387611590114892,0.7665081750152161,0.7736309216804184,235,473,0.09459999999999999,0.4506,0.06499999999999999,0.1006,1,5,5,-1.9244177067836432,0.47846919371190566,2.402886900495549,-2.402886900495549,8003,8003,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.44219160357144016,-1.4212088599599326,-5.582244237162682,5.829252511286653,9.830714339123869,6.593106022575003,0.8649771492129562,0.9365300625440959,470,944,94.0,0.0944,0.45804261823199166,0.39859999999999995,0.4516,0.069,0.09219999999999999,5,5,2,True,True,1.12497835657831,-0.029467713289443864,-1.2982511029879462,5.943420599919413,6.074741774460279,3.921087973082673,0.9350230679799517,1.066089885252223,209,419,0.08380000000000001,0.48019999999999996,0.0684,0.07020000000000001,2,5,5,-1.5403269645401774,-0.4476753648536169,-4.655195085472686,0.7330408091116736,8.45067542149055,5.385946194513857,0.9065611874988633,0.866645895613086,261,525,0.10500000000000001,0.42299999999999993,0.0696,0.11420000000000001,1,5,5,-0.4476753648536169,-0.029467713289443864,0.41820765156417306,-0.41820765156417306,8004,8004,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.13119500164917602,0.054815679940478645,-4.741210732332101,6.361459755056265,8.06690696835889,6.1216077493572385,0.9967408193635168,0.9736467288918507,474,952,94.8,0.0952,0.4749442322678365,0.4046,0.45859999999999995,0.065,0.0866,5,5,3,True,True,1.6173236683602468,-0.004651876328876092,-2.815636843251823,9.195190391749875,7.062697674191954,3.8940198602282066,0.958015536330563,1.255460061353054,227,454,0.0908,0.48,0.0658,0.074,2,5,5,-1.449996404059677,-1.9813618431336888,-2.595105724462121,0.05947032275521735,7.311234557792257,5.477753137689122,0.8458324202819663,0.8504360634495445,247,498,0.0996,0.4372,0.06420000000000001,0.0992,1,5,5,-1.9813618431336888,-0.004651876328876092,1.9767099668048127,-1.9767099668048127,8005,8005,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.6346681096785955,-0.19034806013518146,-7.929316781281837,10.604152427895341,11.180415641635621,7.211440939757236,0.9539406194806967,1.0029823767136776,477,958,95.4,0.0958,0.45870411340746964,0.40800000000000003,0.4641,0.06420000000000001,0.0895,5,5,2,True,True,1.791264676139832,1.3330330481397201,-3.1177856463401987,8.901549284947752,4.501468768569983,3.5696390109303784,1.0919767700453362,1.2240652442737452,220,440,0.08800000000000001,0.48199999999999993,0.06820000000000001,0.072,4,5,5,-1.2082304122707965,-0.42545748058027133,-4.966371967281402,1.5634333525344157,8.292736613780761,6.077844528368999,0.927577329190832,0.8687602905790197,257,518,0.1036,0.4462,0.06020000000000001,0.10699999999999998,1,5,5,-0.42545748058027133,1.3330330481397201,1.7584905287199915,-1.7584905287199915,8006,8006,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.9367430857926374,-2.227539315633542,-5.028186767351272,6.490496224993225,9.742164709164836,6.731353192017229,0.8453693177559778,0.9060261132592485,451,906,90.2,0.0906,0.43012610175528365,0.4084,0.45919999999999994,0.06520000000000001,0.0828,5,5,1,True,True,1.7357732712306029,0.242565341194112,-0.2514943725997365,7.607441560824846,5.041511615263195,3.83775697741467,0.9605343157306638,1.1250240897973554,200,401,0.08020000000000001,0.4948,0.0588,0.06160000000000001,4,5,5,-2.6090074792600553,-2.9326480995715665,-5.157759674835116,-0.558346903723661,7.841591132099479,6.097095424478069,0.7586999031187237,0.7531632617918548,251,505,0.101,0.4236,0.0716,0.10400000000000001,0,5,5,-2.9326480995715665,0.242565341194112,3.1752134407656785,-3.1752134407656785,8007,8007,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.40354636504177355,-0.6684139232133512,-3.1685044430476594,8.479268998069077,10.498791505987725,7.034506515108973,0.9140101596545062,0.9637889478563288,464,932,92.8,0.09319999999999999,0.4598408103169957,0.41950000000000004,0.4686,0.059899999999999995,0.08420000000000001,5,5,2,True,True,1.547466675071465,-0.3641682603500507,-1.3760401396903155,8.456106866856228,6.246265079727187,3.998799459273095,0.8750694666833572,1.1513719705475585,213,428,0.08560000000000001,0.48739999999999994,0.0598,0.0722,2,5,5,-1.1074588614561165,-1.5139276642490263,-2.066311727954029,0.021356225925850403,8.515505776988375,6.2292573645642495,0.8362703159846074,0.8565481973180761,251,504,0.1008,0.44980000000000003,0.06,0.09620000000000001,1,5,5,-1.5139276642490263,-0.3641682603500507,1.1497594038989756,-1.1497594038989756,8008,8008,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-1.6579017068501536,-1.7875238221926493,-7.281597316110567,4.6879519438935535,11.506850514919586,7.2298029918474835,0.8408634317848339,0.8562847536315685,471,946,94.2,0.09459999999999999,0.4515278449352376,0.4183,0.46900000000000003,0.06470000000000001,0.0862,5,5,1,True,True,1.327556754981536,1.0368676523849762,-0.6772999325019735,5.777093223264984,4.093807587434473,3.5635434763623386,1.0609042102520891,1.0611402798760543,216,433,0.0866,0.4902,0.067,0.0688,3,5,5,-2.948277420968643,-2.182903384079682,-6.649333313653793,-1.0296570327117616,9.811376625825584,6.3544618546669955,0.6977653531719255,0.7132938029092635,255,513,0.1026,0.4478,0.0624,0.1036,0,5,5,-2.182903384079682,1.0368676523849762,3.219771036464658,-3.219771036464658,8009,8009,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.05418914043176617,-1.3425701022818703,-2.843255493199981,6.838832835622166,10.291335082611653,6.899544719339163,0.8649168220636321,0.924538711235221,482,968,96.4,0.0968,0.4467288297901447,0.40069999999999995,0.45830000000000004,0.0648,0.09080000000000002,5,5,1,True,True,2.1806169063078795,1.1316687493270416,-0.34897600253543937,7.647978607187911,3.945949642162494,3.352420347510024,1.0620023050675889,1.163051179392868,225,451,0.09019999999999999,0.4864,0.06760000000000001,0.0776,4,5,5,-2.0824108200907054,-2.503014410296478,-2.76054207087687,-0.7516590483490182,7.987481900301074,6.2505157353325105,0.741667544147978,0.7539270544352048,257,517,0.1034,0.43019999999999997,0.062,0.10400000000000001,0,5,5,-2.503014410296478,1.1316687493270416,3.6346831596235196,-3.6346831596235196,8010,8010,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.9311401603811784,-2.1549434687555324,-3.5676411054804458,3.950265334658498,8.602068839676047,6.667480619242641,0.8733605812285283,0.8968981139406378,448,900,89.6,0.09,0.4464073287575137,0.4086,0.46049999999999996,0.07070000000000001,0.08320000000000001,5,5,1,True,True,1.1951056308377805,-0.08605522078086736,-0.8273418973250957,7.262735190834246,5.0002221321516105,4.09446594115266,0.9352192195302544,1.0708314189964738,210,421,0.08420000000000001,0.48360000000000003,0.0678,0.0698,2,5,5,-2.045235149316136,-2.2603689096151847,-3.0881832821831767,-0.27065853047544275,7.63735377001179,5.933967756087932,0.8095379884049455,0.7939414818008375,238,479,0.0958,0.43739999999999996,0.0736,0.0966,0,5,5,-2.2603689096151847,-0.08605522078086736,2.1743136888343173,-2.1743136888343173,8011,8011,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,2.243745269912061,0.8785603962084165,-1.812770725496493,8.672306861256441,9.116786651637664,5.97714907191033,0.9933353175683952,1.0494184912201399,439,882,87.8,0.08820000000000001,0.47362692410981316,0.4166,0.4633,0.0643,0.07780000000000001,5,5,4,True,True,2.5296059754586553,1.357620275039384,-0.5306852106611526,8.483063113505619,3.453646838618585,3.2598783140220116,1.163871268610742,1.246483167862787,203,407,0.0814,0.497,0.0618,0.06499999999999999,4,5,5,-0.2526781942893863,-0.20592030471944245,-1.31721656136784,1.3742261156081792,6.369462049290975,5.321709460195004,0.8905585012499637,0.9100757849939443,236,475,0.095,0.42960000000000004,0.0668,0.0906,2,5,5,-0.20592030471944245,1.357620275039384,1.5635405797588264,-1.5635405797588264,8012,8012,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.5719868930561646,-0.16554587380571695,-7.572022443734161,7.74670664546484,11.269113118451468,6.757896329356488,0.9104717525376956,0.9391374756537127,448,900,89.6,0.09,0.45751249634357016,0.41620000000000007,0.4648,0.0638,0.0822,5,5,2,True,True,1.6144866648143938,0.4583287588499241,-1.5106786414702755,7.813197870357835,5.720925394215637,3.8340799638631706,1.041964650403838,1.1520189374593512,203,409,0.0818,0.49319999999999997,0.064,0.0698,4,5,5,-2.1205559668015406,-1.243462684730301,-6.041913733646442,-0.0616726209836882,8.679507798037566,6.051230320850718,0.8006675557372525,0.7924744674836618,245,491,0.0982,0.4364,0.06359999999999999,0.09459999999999999,0,5,5,-1.243462684730301,0.4583287588499241,1.701791443580225,-1.701791443580225,8013,8013,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.6147472670799846,-1.569879796970275,-2.46191686779893,10.220392114444632,10.361871834328007,7.230221399758996,0.8557512542531869,0.9548420038305089,455,913,91.0,0.0913,0.451514375326317,0.4124,0.4636,0.07050000000000001,0.08030000000000001,5,5,1,True,True,2.527589362233633,1.050574143477978,-0.5899557511877429,9.048993590810595,3.6801118210110784,3.2155372945657335,1.1221156546667241,1.209880348042892,210,420,0.084,0.49240000000000006,0.0728,0.0618,4,5,5,-1.904650333393787,-1.8554489432076382,-4.608669411709232,1.0741947129099705,8.369526529040083,6.296208585265721,0.7280236109398256,0.7806668762496761,245,493,0.0986,0.43479999999999996,0.06820000000000001,0.0988,1,5,5,-1.8554489432076382,1.050574143477978,2.9060230866856163,-2.9060230866856163,8014,8014,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.4600806400935721,-0.31650483781672234,-6.837839650073718,6.621279660855217,11.096813175448805,7.49184227896537,0.9565444249556779,0.9405096272127699,459,922,91.8,0.09219999999999999,0.4703143045839675,0.4114,0.46790000000000004,0.0612,0.0879,5,5,2,True,True,1.412071487894917,0.5875568796662733,-1.7582210509687113,6.523007941669423,4.256802781899083,3.750780689564472,1.0132380071045795,1.103388591539326,211,423,0.0846,0.49660000000000004,0.06520000000000001,0.0712,4,5,5,-1.847108130024342,-1.7695134500993692,-4.989106870943316,0.09225398445338318,9.05711420712738,6.602887150708996,0.8593738106507167,0.8277631266716663,248,499,0.0998,0.4391999999999999,0.057199999999999994,0.1046,1,5,5,-1.7695134500993692,0.5875568796662733,2.3570703297656426,-2.3570703297656426,8015,8015,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.0157132182179609,0.05869931549569163,-2.8758554949739668,3.156105227020678,9.352810795189026,6.86096671086838,0.9773978030953484,0.9411481758836755,458,920,91.6,0.092,0.4619908651516643,0.4159,0.4643,0.0688,0.0854,5,5,3,True,True,2.3218465861065996,2.7034398498827716,-0.5099711968069576,5.888415113630763,3.886696552706037,3.0077957732845944,1.2922665063105603,1.211140471375458,202,406,0.08120000000000001,0.4822,0.0658,0.065,4,5,5,-2.223092938480933,-2.4614176236109397,-5.471561411760595,0.5951680173856833,8.969087125733942,6.12955922414304,0.7260511763269012,0.7798742692416967,256,514,0.1028,0.4464,0.0718,0.1058,1,5,5,-2.4614176236109397,2.7034398498827716,5.164857473493711,-5.164857473493711,8016,8016,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.5616169898973424,-1.463916075213334,-4.068500134637077,6.086585565662483,9.139525337067811,6.938272058999765,0.8385018942131074,0.9190955372740011,457,918,91.4,0.0918,0.44131383549212105,0.40890000000000004,0.45760000000000006,0.0704,0.08230000000000001,5,5,1,True,True,1.558093769611475,-0.44546903689660633,-0.7804562959262462,7.812759413276438,4.5417839838980285,3.775032851281621,0.881314111234476,1.1609550222233107,210,420,0.084,0.4842000000000001,0.0708,0.06380000000000001,2,5,5,-2.0938987251004977,-2.371943582639424,-3.313907437951502,-0.7263078026473635,7.60288853670632,6.067156062999928,0.8048230583141246,0.7766357639412741,247,498,0.0996,0.43099999999999994,0.07,0.1008,0,5,5,-2.371943582639424,-0.44546903689660633,1.9264745457428178,-1.9264745457428178,8017,8017,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.3464912076445348,0.49785926056764573,-6.353397942908456,4.232730402830476,10.032565763261603,6.853311431410873,1.0057235423794384,0.9468318750142304,451,906,90.2,0.09059999999999999,0.47192947492601894,0.4072,0.4606,0.0637,0.0867,5,5,3,True,True,1.5631333841166817,0.6283153985073398,-1.0055761590985646,6.911821725905631,4.2316372632645205,3.7242429700878077,1.026512704163454,1.1180405625478294,210,421,0.08420000000000001,0.491,0.06420000000000001,0.07139999999999999,4,5,5,-1.86023998694441,-2.3910144536863465,-5.402144460585601,1.1019628589890251,9.09164846130075,6.053416662718312,0.7860875293970533,0.8127624547148745,241,485,0.097,0.43019999999999997,0.0632,0.10200000000000001,1,5,5,-2.3910144536863465,0.6283153985073398,3.019329852193686,-3.019329852193686,8018,8018,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.737261593661944,-2.48685056233523,-6.357650575996832,9.736348798142625,10.548060314862706,7.554377682786947,0.8180784483099786,0.9104893957550587,470,945,94.0,0.09449999999999999,0.44211692619771537,0.4122,0.4633,0.0666,0.0853,5,5,1,True,True,1.1236612231759446,-0.13956383593183297,-4.450784713564215,9.021003236666392,5.423184149283411,4.045438456946145,0.9294270643726161,1.1093478005020134,217,435,0.08700000000000001,0.4824,0.0656,0.069,2,5,5,-1.8658953093892894,-1.9956897152072384,-3.925097153738566,0.6561538971745939,8.39788488003107,6.189669509470321,0.7872518209530606,0.7860465005781773,253,510,0.10200000000000001,0.44420000000000004,0.0676,0.1016,1,5,5,-1.9956897152072384,-0.13956383593183297,1.8561258792754054,-1.8561258792754054,8019,8019,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-1.1635737907948296,-3.558068849394569,-5.621615051637752,5.48879768362478,10.161835793116559,7.82481538686216,0.7900722172107626,0.9008301135827269,469,942,93.8,0.09419999999999999,0.4565794754479963,0.41000000000000003,0.4648,0.06520000000000001,0.0902,5,5,2,True,True,1.5528869893967756,0.5945206757303589,-2.7201556409176875,8.463456857450979,4.4064313957110635,3.8017872501538164,0.9861860060019066,1.0870807577354444,225,450,0.09,0.48819999999999997,0.063,0.08159999999999999,4,5,5,-2.6456957099016543,-2.7425450561986753,-6.179397929044272,1.539013320137017,9.708425362315776,6.244267964722412,0.7289434245408065,0.797954178193786,244,492,0.0984,0.44140000000000007,0.0674,0.0988,1,5,5,-2.7425450561986753,0.5945206757303589,3.337065731929034,-3.337065731929034,8020,8020,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.4426181077510741,-1.7083604949998388,-4.205497511444378,8.551410114987501,11.651566576994943,6.809598309111848,0.85805950979357,0.9948963382782781,455,914,91.0,0.0914,0.45650246729754007,0.4149,0.4706,0.0624,0.0869,5,5,2,True,True,2.0905755056278874,0.30429377683356407,-0.04370147041306005,9.521427790241255,5.139892043183359,3.476163755280963,0.9587612934934696,1.204827633129439,212,426,0.0852,0.49260000000000004,0.06860000000000001,0.074,4,5,5,-1.5732966165643194,-1.9312066444445275,-4.1636156022718644,1.1577720678022763,9.495451477335948,6.032838302422845,0.8277707390923102,0.8728322214639018,243,488,0.09759999999999999,0.4486,0.05619999999999999,0.0998,1,5,5,-1.9312066444445275,0.30429377683356407,2.2355004212780916,-2.2355004212780916,8021,8021,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.03753067374069996,0.6065571116636193,-5.590438297055611,5.177169669087589,8.971891411993106,6.552666641559162,0.9613019491387209,0.9520246287220774,441,887,88.2,0.0887,0.481465855207139,0.41950000000000004,0.4678,0.06620000000000001,0.0795,5,5,3,True,True,2.5531589145553024,2.7406571546757963,0.20085598014001338,6.342562881780922,3.9858523722939854,3.3646384092415955,1.2737148088294101,1.240026932410915,204,409,0.08180000000000001,0.49540000000000006,0.0654,0.0648,5,5,5,-2.45852885430639,-1.526136629236008,-6.114631344356369,-1.0958859567724466,8.72463949073724,6.112566640898304,0.7565709655116698,0.7553006339282998,237,478,0.09559999999999999,0.44020000000000004,0.067,0.09419999999999999,0,5,5,-1.526136629236008,2.7406571546757963,4.266793783911805,-4.266793783911805,8022,8022,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.8029911725001515,-1.9860364659759266,-4.879794469660936,5.275992066494428,8.320868843004769,6.646546239188789,0.8024052758679027,0.8870093805666939,470,944,94.0,0.0944,0.44408807652322474,0.40869999999999995,0.46129999999999993,0.07270000000000001,0.08650000000000001,5,5,2,True,True,1.4360875704963405,0.3570292295835831,-0.7442078851578326,6.707373384963322,4.326480513097919,3.9100067401204996,0.9879052379691522,1.0654317445210113,210,421,0.08419999999999998,0.4878,0.07260000000000001,0.0674,4,5,5,-2.183077417999264,-1.3414080705603681,-4.708486215197983,-0.3423864334581861,8.320868843004769,5.893408868889162,0.7855751141171053,0.7628224447487103,260,523,0.1046,0.4348000000000001,0.0728,0.1056,0,5,5,-1.3414080705603681,0.3570292295835831,1.6984373001439512,-1.6984373001439512,8023,8023,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.15834296863875394,-0.7979081826860135,-6.983975121414043,10.444990389614194,11.119643026104653,7.429547247299482,0.8929383318345857,0.9394093147979324,457,918,91.4,0.0918,0.4391345112806893,0.4095,0.4638,0.0678,0.0863,5,5,2,True,True,1.591023468859949,-0.46491871825682374,-1.9085985934855443,10.720177354704985,5.405799133198763,4.43870775886924,0.842825454106305,1.1161755766738615,203,408,0.0816,0.49960000000000004,0.0658,0.0666,2,5,5,-1.7327309366788524,-0.33454482594597046,-5.174129898394375,0.24243568997945886,9.033114164100454,6.320607234892901,0.9118911304666518,0.8201704700830283,254,510,0.10200000000000001,0.42800000000000005,0.0698,0.10599999999999998,1,5,5,-0.46491871825682374,-0.33454482594597046,0.13037389231085328,0.13037389231085328,8024,8024,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,2.8504094702922167,0.6780267941543405,-6.8100040152386025,15.672083618824528,8.783453939733732,5.39113668621876,1.0436107083636608,1.1789440344374635,410,825,82.0,0.08249999999999999,0.5075895756320377,0.37970000000000004,0.42350000000000004,0.055499999999999994,0.07289999999999999,5,5,3,True,True,5.053355020230169,2.3931538649217154,0.6696160412136498,12.523052672726775,3.6701075805402605,2.9232616735554506,1.3606682851568335,1.7478535524899041,191,384,0.07680000000000001,0.44299999999999995,0.05840000000000001,0.065,5,5,5,-2.1929991288324495,-1.6245386686127405,-7.429868465367074,2.8386747450663163,8.07826557104745,4.870692146071705,0.7654044790549004,0.8086520999544566,219,441,0.0882,0.404,0.0526,0.08080000000000001,1,5,5,-1.6245386686127405,2.3931538649217154,4.017692533534456,-4.017692533534456,8000,8000,31,1,sw_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,24
5,2.5170989558926378,0.3285829769766213,-6.766444798409966,18.89349101877169,8.880189677140393,5.90183288089831,0.9919991877725363,1.2284023460503373,421,847,84.2,0.08469999999999998,0.49955162725628216,0.3814,0.4244,0.052700000000000004,0.0719,5,5,3,True,True,4.959591277394653,1.7683366576291881,1.140313981273544,14.955360458679067,3.671818477728095,2.996678629153984,1.343777048472551,1.7313726349364564,195,392,0.0784,0.4404,0.05199999999999999,0.06459999999999999,5,5,5,-2.441241818383302,-3.288502128966342,-7.81761344061821,3.466145462259451,8.635848426541449,5.483929486958672,0.6460354388165866,0.882777291665527,226,455,0.091,0.4084,0.0534,0.0792,2,5,5,-3.288502128966342,1.7683366576291881,5.05683878659553,-5.05683878659553,8001,8001,31,1,sw_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,24
5,4.195144538024144,0.8243675848579324,-4.238290095233477,21.739288080014106,7.9880190052186055,5.721145588414133,1.0698798590594765,1.2362131773013165,414,833,82.8,0.0833,0.47012316121251246,0.38249999999999995,0.4248,0.057199999999999994,0.0713,5,5,3,True,True,6.309109392764488,2.474698385315288,1.1297990729802754,18.91858276528724,4.225479568616574,2.809297733494085,1.3136594803358579,1.8342925927065796,204,410,0.08199999999999999,0.4391999999999999,0.0636,0.0692,5,5,5,-2.1123134762056788,-0.7048506647854058,-6.478742100002533,2.422928790212997,7.9880190052186055,5.158395206764558,0.9361005205172115,0.8744093963607286,210,423,0.0846,0.4104,0.0508,0.07339999999999999,1,5,5,-0.7048506647854058,2.474698385315288,3.179549050100694,-3.179549050100694,8002,8002,31,1,sw_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,24
5,3.894769240665288,1.970331657201152,-4.877041906677215,17.954671082050933,6.515817181807437,5.1731553206722225,1.168833132172873,1.2997588737710788,433,871,86.6,0.08709999999999998,0.5025540677622236,0.3791,0.4271999999999999,0.05539999999999999,0.07490000000000001,5,5,4,True,True,5.467307117813682,5.674988124121372,0.12124012006597962,14.113935905383324,4.709153814816713,3.197585353007084,1.696467399692711,1.9472190563871898,193,388,0.0776,0.43640000000000007,0.056799999999999996,0.06140000000000001,5,5,5,-1.5618681329187978,-2.3528233830704126,-4.916466352020121,3.41716220554229,5.747875588245166,4.733457627062996,0.8159434815132136,1.0006372393606493,240,483,0.09659999999999999,0.418,0.05399999999999999,0.0884,2,5,5,-2.3528233830704126,5.674988124121372,8.027811507191785,-8.027811507191785,8003,8003,31,1,sw_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,24
5,1.4074631249370764,-0.8175072264613448,-7.134329979934972,18.990325494306216,9.04986497383755,6.407672867282926,0.9332617610173582,1.1476350553788564,403,811,80.6,0.08109999999999999,0.48869680275973026,0.3827,0.42160000000000003,0.05439999999999999,0.06810000000000001,5,5,2,True,True,4.409801637202211,1.4795345616868572,-0.09031339918328385,15.74976921253941,4.796010155169506,3.4682060124044596,1.3424983913746984,1.7762273838826084,184,370,0.074,0.44160000000000005,0.05639999999999999,0.0636,4,5,5,-3.0144633520640918,-4.423519460088398,-7.050384022217626,2.8433823047899542,8.132465631012487,5.737613145964992,0.6176687303286754,0.7777752878143929,219,441,0.08819999999999999,0.4016,0.0524,0.0726,1,5,5,-4.423519460088398,1.4795345616868572,5.903054021775255,-5.903054021775255,8004,8004,31,1,sw_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,24
5,2.4366521426849808,1.7005267012732306,-5.396397738785286,17.96091466840164,8.690216636302395,5.817923861529111,1.0636252636530692,1.19438180952174,399,803,79.8,0.0803,0.47521583037046955,0.3795,0.4191,0.058699999999999995,0.06570000000000001,5,5,3,True,True,5.1933188821286835,2.111962525590738,0.7812699444391891,15.223968274699473,4.273646824629873,3.1208102777806923,1.544483361027493,1.9324288199873507,180,362,0.07239999999999999,0.442,0.06,0.053599999999999995,5,5,5,-2.7222339244749945,-3.871475038776906,-7.353066260472973,2.4141205487188344,8.302849949858471,5.367006899592943,0.692411274290779,0.7917520404603569,219,441,0.0882,0.3962,0.05739999999999999,0.07780000000000001,1,5,5,-3.871475038776906,2.111962525590738,5.9834375643676445,-5.9834375643676445,8005,8005,31,1,sw_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,24
5,1.8772321862372323,-0.5436432909045275,-7.477721794931069,17.66171276824664,11.275297338795308,5.983219286402674,0.9421515706009177,1.1130633378389079,441,886,88.2,0.0886,0.456178091849137,0.36479999999999996,0.41579999999999995,0.0586,0.08399999999999999,5,5,2,True,True,4.784647676013259,2.5744686049991916,0.8190405270564582,15.443613684043234,4.6393620070988355,3.274157578249839,1.2326619724698213,1.454430252467127,201,404,0.0808,0.44160000000000005,0.0606,0.0708,5,5,5,-2.8647412337907334,-2.2349111339589722,-9.799895175318852,1.9721111252003043,10.310185685358542,5.448323416273886,0.796728085644779,0.8685368937754412,240,482,0.0964,0.39,0.0566,0.0972,1,5,5,-2.2349111339589722,2.5744686049991916,4.809379738958164,-4.809379738958164,8006,8006,31,1,sw_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,24
