trial_number,study_name,bandit_name,method_group,set_name,z_window,n_market_features,feature_list,memory_horizon_bars,objective_score,valid,objective_metric_name,constraints_values,cv_min_symbol_trades,cv_finite_objective,observed_dro_minimax_median,observed_dro_pure_min_median,dro_alpha,observed_median_max_drawdown_abs,observed_median_profit_factor,observed_median_total_trades,observed_median_min_symbol_trades,n_seeds,seeds_used,dro_minimax_median,dro_minimax_mean,dro_minimax_std,dro_minimax_min,dro_minimax_max,dro_pure_min_median,dro_pure_min_mean,dro_pure_min_std,h1_mean_aggregate_median,h2_mean_aggregate_median,full_mean_aggregate_median,median_max_drawdown_abs,median_profit_factor,median_total_trades,median_min_symbol_trades,median_holding_bars_overall,mean_holding_bars_overall,p25_holding_bars_overall,p75_holding_bars_overall,share_trades_closed_before_horizon_overall,share_trades_closed_after_horizon_overall,median_time_between_entries_overall,forced_singleton_ratio_overall,decision_point_ratio_overall,bandit_consulted_ratio_overall,pending_update_queued_ratio_overall,param_bandit_type,param_reward_clip,param_lambda_prior,param_window_size,param_noise_std,optuna_param_lambda_prior,optuna_param_window_size,optuna_param_noise_std,param_ucb_alpha,optuna_param_ucb_alpha
10,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,450.0,-4.504383994423517,True,dro_minimax_median,"[-75.0, 0.0]",-75.0,0.0,-4.504383994423517,-5.735397425524387,0.5,9.31666819313527,0.6840036907676763,432.0,125.0,5,3142|3143|3144|3145|3146,-4.504383994423517,-4.478001377583274,0.5838397388904653,-5.17562048067314,-3.576578613198142,-5.735397425524387,-5.686242824536715,0.6703995740673733,-0.7980941835114996,-5.735397425524387,-6.47557444622997,9.31666819313527,0.6840036907676763,432.0,125.0,4.0,6.638297872340425,4.0,6.0,0.8322147651006712,0.16778523489932887,9.0,0.2835,0.7165,1.0,0.995,sw_lints,0.1,1.3445996498552673,450,0.002717881572501547,1.3445996498552673,450,0.002717881572501547,,
11,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,450.0,-4.335447020680162,True,dro_minimax_median,"[-74.0, 0.0]",-74.0,0.0,-4.335447020680162,-5.436907254411449,0.5,9.21589888433858,0.6987919389869096,432.0,124.0,5,3142|3143|3144|3145|3146,-4.335447020680162,-4.345380512019128,1.2496171263433775,-6.192538816059354,-2.756755014727191,-5.436907254411449,-5.520295686598339,1.6166394267500608,-1.0310663194862995,-5.436907254411449,-6.429886113916879,9.21589888433858,0.6987919389869096,432.0,124.0,4.0,6.692857142857143,4.0,6.0,0.8206896551724138,0.1793103448275862,9.0,0.2815,0.7185,1.0,0.995,sw_lints,0.1,2.0263985899754697,450,0.0031486177021813424,2.0263985899754697,450,0.0031486177021813424,,
12,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,350.0,-4.867895041021097,True,dro_minimax_median,"[-75.0, 0.0]",-75.0,0.0,-4.867895041021097,-6.1997605449360575,0.5,10.629463948524675,0.686950711992471,419.0,125.0,5,3142|3143|3144|3145|3146,-4.867895041021097,-4.955217621165786,0.8621474095856749,-6.075907006127311,-3.929094026511545,-6.1997605449360575,-6.368844255042371,1.0081136551884413,-0.8722985292762125,-6.1997605449360575,-7.011948653290013,10.629463948524675,0.686950711992471,419.0,125.0,4.0,8.02127659574468,4.0,7.0,0.8057553956834532,0.19424460431654678,9.0,0.27149999999999996,0.7285,1.0,0.995,sw_lints,0.1,5.708627426290325,350,0.0012807647640856415,5.708627426290325,350,0.0012807647640856415,,
13,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,425.0,-3.877886392873567,True,dro_minimax_median,"[-85.0, 0.0]",-85.0,0.0,-3.877886392873567,-5.072337102041257,0.5,8.796519282302295,0.7155566658623782,442.0,135.0,5,3142|3143|3144|3145|3146,-3.877886392873567,-3.944285750590114,0.600088582237387,-4.817233598105338,-3.1354979690601263,-5.072337102041257,-5.08949018734216,0.562448223569995,-0.3427270608078163,-5.072337102041257,-5.483451795738752,8.796519282302295,0.7155566658623782,442.0,135.0,4.0,7.573529411764706,4.0,7.0,0.8045112781954887,0.19548872180451127,9.0,0.2815,0.7185,1.0,0.995,sw_lints,0.1,0.5201832638834379,425,0.0010510148983171,0.5201832638834379,425,0.0010510148983171,,
14,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,400.0,-4.310276036368506,True,dro_minimax_median,"[-75.0, 0.0]",-75.0,0.0,-4.310276036368506,-5.705490863662891,0.5,8.692372621804745,0.7064314905615582,441.0,125.0,5,3142|3143|3144|3145|3146,-4.310276036368506,-4.4089536183362075,0.3926147115640591,-4.954837128061805,-3.904062606879905,-5.705490863662891,-5.6325513454977365,0.5879509595814005,-0.8671280314568763,-5.705490863662891,-6.2224512286306135,8.692372621804745,0.7064314905615582,441.0,125.0,4.0,7.904109589041096,4.0,7.0,0.8091603053435115,0.19083969465648856,9.0,0.2915,0.7085,1.0,0.995,sw_lints,0.1,0.815551064736548,400,0.0013463361059138995,0.815551064736548,400,0.0013463361059138995,,
15,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,450.0,-3.887431732979924,True,dro_minimax_median,"[-67.0, 0.0]",-67.0,0.0,-3.887431732979924,-5.066109079157177,0.5,9.826775526845033,0.7058062259852941,415.0,117.0,5,3142|3143|3144|3145|3146,-3.887431732979924,-3.932440816041889,0.40460472367881506,-4.461925622508898,-3.4069368662503194,-5.066109079157177,-4.9913466634509,0.5191158460214351,-0.7698002659318895,-5.066109079157177,-5.535990672112696,9.826775526845033,0.7058062259852941,415.0,117.0,4.0,7.201492537313433,4.0,7.0,0.8091603053435115,0.19083969465648856,10.0,0.26749999999999996,0.7325,1.0,0.995,sw_lints,0.1,7.718908553080417,450,0.0015444852568081097,7.718908553080417,450,0.0015444852568081097,,
16,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,450.0,-3.333621705066087,True,dro_minimax_median,"[-75.0, 0.0]",-75.0,0.0,-3.333621705066087,-4.257543860653409,0.5,7.995849651059517,0.7315380110671407,432.0,125.0,5,3142|3143|3144|3145|3146,-3.333621705066087,-3.646405241732238,0.5142688995125445,-4.308468538753883,-3.205145473314772,-4.257543860653409,-4.55133461209852,0.6534926588837553,-1.0733082545402544,-4.257543860653409,-5.098457555599663,7.995849651059517,0.7315380110671407,432.0,125.0,4.0,6.764285714285714,4.0,6.0,0.8214285714285714,0.17857142857142858,9.0,0.2815,0.7185,1.0,0.995,sw_lints,0.1,0.6498912272146787,450,0.001032021562567067,0.6498912272146787,450,0.001032021562567067,,
17,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,425.0,-3.6139908545622212,True,dro_minimax_median,"[-84.0, 0.0]",-84.0,0.0,-3.6139908545622212,-4.8268209615055255,0.5,7.977464396059064,0.7752519190342622,443.0,134.0,5,3142|3143|3144|3145|3146,-3.6139908545622212,-3.8495987004938668,0.5730709908661581,-4.845342126594128,-3.408915059295997,-4.8268209615055255,-5.076977620894348,0.7894013573685675,-0.11217505810618238,-4.8268209615055255,-5.01583296167409,7.977464396059064,0.7752519190342622,443.0,134.0,4.0,7.5,4.0,7.0,0.8115942028985508,0.18840579710144928,9.0,0.27549999999999997,0.7245,1.0,0.995,sw_lints,0.1,0.6184565631007594,425,0.004843996508089572,0.6184565631007594,425,0.004843996508089572,,
18,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,300.0,-4.80029348192662,True,dro_minimax_median,"[-90.0, 0.0]",-90.0,0.0,-4.80029348192662,-6.021517835822924,0.5,8.564954065924224,0.686069544454882,456.0,140.0,5,3142|3143|3144|3145|3146,-4.80029348192662,-4.87835299302577,0.2839406614891598,-5.307729704808455,-4.574637667742191,-6.021517835822924,-6.001309247171514,0.35354828683866063,-1.6365760885222975,-6.021517835822924,-7.119286904464425,8.564954065924224,0.686069544454882,456.0,140.0,4.0,6.590277777777778,4.0,6.0,0.8611111111111112,0.1388888888888889,8.0,0.2995,0.7005,1.0,0.995,sw_lints,0.1,0.5270312669061049,300,0.001412354024842875,0.5270312669061049,300,0.001412354024842875,,
19,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,450.0,-4.876280879212658,True,dro_minimax_median,"[-103.0, 0.0]",-103.0,0.0,-4.876280879212658,-6.14518100216953,0.5,10.456855172469293,0.6532230830689908,501.0,153.0,5,3142|3143|3144|3145|3146,-4.876280879212658,-4.774859737453076,0.7839841246094176,-5.545452310298577,-3.728948432510594,-6.14518100216953,-5.8754359839630315,0.9695490477648535,-1.379995166049001,-6.14518100216953,-7.115801273266466,10.456855172469293,0.6532230830689908,501.0,153.0,4.0,6.254777070063694,4.0,5.0,0.8703703703703703,0.12962962962962962,8.0,0.3235,0.6765,1.0,0.995,sw_lints,0.1,6.077784086762197,450,0.023628529159362196,6.077784086762197,450,0.023628529159362196,,
20,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,450.0,-4.131310769905319,True,dro_minimax_median,"[-73.0, 0.0]",-73.0,0.0,-4.131310769905319,-5.2375103717891,0.5,7.932674091893466,0.7061552231810756,433.0,123.0,5,3142|3143|3144|3145|3146,-4.131310769905319,-3.988993184035415,0.4351294837016707,-4.434130971245418,-3.453371952150058,-5.2375103717891,-5.165433587444934,0.5491409227161245,-0.35715275932082235,-5.2375103717891,-5.8154583119843934,7.932674091893466,0.7061552231810756,433.0,123.0,4.0,6.482758620689655,4.0,6.0,0.8273381294964028,0.17266187050359713,9.0,0.2895,0.7105,1.0,0.995,sw_lints,0.1,2.685053568579301,450,0.0012113921170455344,2.685053568579301,450,0.0012113921170455344,,
21,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,350.0,-4.964327326167873,True,dro_minimax_median,"[-77.0, 0.0]",-77.0,0.0,-4.964327326167873,-6.399821812170152,0.5,10.413334280616592,0.6648404657729378,442.0,127.0,5,3142|3143|3144|3145|3146,-4.964327326167873,-5.101000566082947,0.31513063763684673,-5.477306758897742,-4.723909887610827,-6.399821812170152,-6.529787963084092,0.47456764073823277,-0.7856889882915367,-6.399821812170152,-7.053545582674233,10.413334280616592,0.6648404657729378,442.0,127.0,4.0,7.8671875,4.0,7.0,0.8031496062992126,0.1968503937007874,9.0,0.2815,0.7185,1.0,0.995,sw_lints,0.1,1.867716110352173,350,0.005011069825280474,1.867716110352173,350,0.005011069825280474,,
22,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,425.0,-3.908624366860468,True,dro_minimax_median,"[-81.0, 0.0]",-81.0,0.0,-3.908624366860468,-4.873700551461025,0.5,8.697592412963683,0.7881498176980952,447.0,131.0,5,3142|3143|3144|3145|3146,-3.908624366860468,-3.648799182813751,0.6315070861387985,-4.297073925863379,-2.643696781521186,-4.873700551461025,-4.726168822076088,0.950395469425443,-0.6388252347168962,-4.873700551461025,-5.08701469896834,8.697592412963683,0.7881498176980952,447.0,131.0,4.0,7.488372093023256,4.0,7.0,0.8062015503875969,0.1937984496124031,8.0,0.2895,0.7105,1.0,0.995,sw_lints,0.1,0.753844315808311,425,0.0064361826220784265,0.753844315808311,425,0.0064361826220784265,,
23,sw_lints__corr__z48_a0p5_corr_pruned_top10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,425.0,-4.1143732635129115,True,dro_minimax_median,"[-80.0, 0.0]",-80.0,0.0,-4.1143732635129115,-5.2548563859144375,0.5,8.870410650406924,0.7183973921655961,446.0,130.0,5,3142|3143|3144|3145|3146,-4.1143732635129115,-4.298544543095143,0.41102944248398515,-4.941101293044774,-3.88159813833684,-5.2548563859144375,-5.381019102144619,0.5868443946825915,-1.1282458220521467,-5.2548563859144375,-6.325142917115175,8.870410650406924,0.7183973921655961,446.0,130.0,4.0,7.548148148148148,4.0,7.0,0.8,0.2,8.5,0.27949999999999997,0.7205,1.0,0.995,sw_lints,0.1,0.5787306288337236,425,0.004176199223552202,0.5787306288337236,425,0.004176199223552202,,
