seed,n_symbols,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_h1_return_pct,mean_symbol_h2_return_pct,mean_symbol_full_return_pct,median_symbol_full_return_pct,median_drawdown_abs,max_drawdown_abs,median_profit_factor,total_trades,min_symbol_trades,mean_executed_action_1_ratio,mean_constraint_applied_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon,median_time_between_entries,trial_number,bandit_name,method_group,set_name,z_window
3143,3,-4.17757009252917,0.5,-5.787143867380059,0.6511512320234947,-5.787143867380059,-5.1648254773432525,-5.817475532200533,10.243546303129936,11.57852258466584,0.7273638191520275,432,125,0.5491666666666667,0.16266666666666665,0.28600000000000003,0.714,1.0,0.995,4.0,7.804195804195804,4.0,8.0,0.7762237762237763,0.22377622377622378,8.0,7,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-5.032391232332686,0.5,-6.962751430860027,0.7586893632493356,-6.962751430860027,-6.179063451135261,-6.341428296671092,10.276161937070105,16.54693892145136,0.7116595889390552,444,128,0.5475,0.17233333333333334,0.29400000000000004,0.706,1.0,0.995,4.0,7.64625850340136,4.0,7.25,0.8203125,0.1796875,8.0,7,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-3.9055974650722245,0.5,-5.09508244796942,-0.3371425163806359,-5.09508244796942,-5.373574853010943,-3.2690635490043474,7.789823896297021,14.544354441288975,0.7682843669630546,449,137,0.5399999999999999,0.17433333333333334,0.28800000000000003,0.712,1.0,0.995,4.0,7.472222222222222,4.0,9.0,0.7847222222222222,0.2152777777777778,8.0,7,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-4.776186041361762,0.5,-6.632404670949717,0.7924698474021034,-6.632404670949717,-5.876486194357844,-3.3769810473108897,10.429438706806526,13.176862555345735,0.7688428712813695,420,127,0.5333333333333333,0.15883333333333335,0.27,0.73,1.0,0.995,4.0,7.7407407407407405,4.0,9.0,0.762962962962963,0.23703703703703705,10.0,7,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-5.006734930689349,0.5,-5.679179477461692,-2.9894012903723213,-5.679179477461692,-8.490903358699546,-8.106169272296315,11.139143562278864,14.294463743740538,0.6556739260529874,488,133,0.555,0.18999999999999997,0.3435,0.6565,1.0,0.995,4.0,6.95906432748538,4.0,6.0,0.8538011695906432,0.14619883040935672,8.0,8,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-5.87851073223532,0.5,-7.444229804407229,-1.1813535157195927,-7.444229804407229,-8.491069834610514,-6.8745000897340365,10.564976277194283,16.639227779116627,0.711236413424721,503,154,0.5481666666666666,0.19683333333333333,0.3435,0.6565,1.0,0.995,4.0,6.616883116883117,4.0,6.0,0.8596491228070176,0.14035087719298245,8.0,8,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-4.249222143212022,0.5,-5.2167788676875295,-1.3465519697854995,-5.2167788676875295,-6.520802553703934,-6.8353878239440835,10.120447838423452,11.649684627289513,0.6895546663529707,474,136,0.5421666666666666,0.17766666666666667,0.3235,0.6765,1.0,0.995,4.0,7.304347826086956,4.0,7.0,0.8074534161490683,0.19254658385093168,9.0,8,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-5.1508185599813405,0.5,-6.548567138808603,-0.9575728234995529,-6.548567138808603,-7.420062731965008,-6.106355945157704,9.221312522690395,14.54616514616296,0.7360254969439085,488,141,0.5588333333333333,0.1825,0.3315,0.6685,1.0,0.995,4.0,7.212121212121212,4.0,6.0,0.8727272727272727,0.12727272727272726,8.0,8,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-5.5967652059865305,0.5,-7.290387323076505,-0.5158988547166047,-7.290387323076505,-7.786086375996896,-7.540468994509708,10.773782046319413,12.821072334209715,0.6954887483819802,484,146,0.5363333333333333,0.17933333333333334,0.3235,0.6765,1.0,0.995,4.0,7.149068322981367,4.0,7.0,0.8385093167701864,0.16149068322981366,9.0,8,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-4.193881977358599,0.5,-5.8148429160083,0.6690008385905055,-5.8148429160083,-5.191398834715717,-5.709481617701629,10.830727414520158,11.071595668574663,0.7126614736356023,421,119,0.528,0.1635,0.2895,0.7105,1.0,0.995,4.0,8.055555555555555,4.0,7.0,0.8125,0.1875,8.5,9,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
