seed,n_symbols,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_h1_return_pct,mean_symbol_h2_return_pct,mean_symbol_full_return_pct,median_symbol_full_return_pct,median_drawdown_abs,max_drawdown_abs,median_profit_factor,total_trades,min_symbol_trades,mean_executed_action_1_ratio,mean_constraint_applied_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon,median_time_between_entries,confirmation_seed,original_trial_number,confirmation_rank,bandit_name,method_group,set_name,z_window
8023,3,-2.681865848545966,0.5,-3.486100940562794,-0.26916057249548225,-3.486100940562794,-3.807502062095406,-4.198038376910096,9.419000527119515,11.07089510782825,0.7662164864400127,304,80,0.42016666666666663,0.12883333333333333,0.21950000000000003,0.7805,1.0,0.995,4.0,7.568807339449541,4.0,5.0,0.8073394495412844,0.1926605504587156,9.0,8023,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8024,3,-2.208677714923576,0.5,-2.2935636332849714,-1.954019959839389,-2.2935636332849714,-4.211126702686603,-5.029925392273271,8.774924054658195,9.19194465866907,0.714760804100839,280,82,0.38400000000000006,0.11850000000000001,0.1875,0.8125,1.0,0.995,4.0,7.902439024390244,4.0,6.0,0.8285714285714286,0.17142857142857143,8.0,8024,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8000,3,-2.7447301034515776,0.5,-3.411431356420421,-0.7446263445450482,-3.411431356420421,-4.128836917018792,-6.844911824898148,7.487486146519695,10.224732105451807,0.6156651396267971,260,76,0.3941666666666667,0.108,0.1855,0.8145,1.0,0.995,4.0,8.554347826086957,4.0,7.25,0.8026315789473685,0.19736842105263158,11.5,8000,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8001,3,-2.045324285752962,0.5,-2.5616392276228432,-0.4963794601433184,-2.5616392276228432,-3.084258943757497,-4.003337300870157,7.874022542756287,10.297223565466451,0.7886680331279114,276,73,0.4098333333333333,0.11399999999999999,0.1955,0.8045,1.0,0.995,4.0,7.80188679245283,4.0,8.0,0.8113207547169812,0.18867924528301888,11.0,8001,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8002,3,-2.3559940561932358,0.5,-2.7468269464445103,-1.183495385439411,-2.7468269464445103,-3.924131595776577,-4.615982028260046,5.904631452083686,10.576792266041924,0.6561732331091854,269,78,0.3905,0.11133333333333333,0.16749999999999998,0.8325,1.0,0.995,4.0,7.861111111111111,4.0,5.75,0.8076923076923077,0.19230769230769232,10.5,8002,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8003,3,-1.4344818364484184,0.5,-1.6843087205302958,-0.6850011842027864,-1.6843087205302958,-2.378972422934037,-1.6696126585825977,7.681756350031732,8.261997281143795,0.8245899602456337,241,65,0.43016666666666664,0.09150000000000001,0.15149999999999997,0.8485,1.0,0.995,4.0,11.676923076923076,4.0,11.0,0.7076923076923077,0.2923076923076923,15.0,8003,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8004,3,-2.516449273093594,0.5,-2.6965599947973686,-1.9761171079822706,-2.6965599947973686,-4.651495928236293,-4.001303260717403,9.678993812046155,9.956329402899966,0.6847557133252385,272,74,0.41683333333333333,0.10849999999999999,0.1795,0.8205,1.0,0.995,4.0,9.224719101123595,4.0,7.0,0.797752808988764,0.20224719101123595,10.0,8004,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8005,3,-2.0046737118071576,0.5,-2.3118014463383756,-1.0832905082135043,-2.3118014463383756,-3.352578394191415,-5.038662953916983,6.221702844395849,10.404906926296963,0.6047168343602963,254,80,0.434,0.10516666666666667,0.16349999999999998,0.8365,1.0,0.995,4.0,9.580246913580247,4.0,8.0,0.7777777777777778,0.2222222222222222,12.0,8005,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8006,3,-2.1557549620202474,0.5,-2.631292174441524,-0.7291433247564166,-2.631292174441524,-3.4088336136311868,-4.9443190839890905,6.362031424745151,9.839785993486416,0.7415365835050598,297,95,0.417,0.12633333333333333,0.2015,0.7985,1.0,0.995,4.0,8.1,4.0,5.0,0.83,0.17,8.0,8006,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8007,3,-1.985650651138816,0.5,-2.0214081888714097,-1.8783780379410342,-2.0214081888714097,-3.8734564457143073,-3.3368804364601656,8.989488250874578,10.368298709415114,0.7285856761559909,273,83,0.4263333333333333,0.11416666666666665,0.1875,0.8125,1.0,0.995,4.0,8.77319587628866,4.0,6.0,0.7956989247311828,0.20430107526881722,11.0,8007,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8008,3,-2.862983298902199,0.5,-3.2943587620869503,-1.5688569093479454,-3.2943587620869503,-4.838786457433794,-4.97446017804063,8.889787176408214,9.70502206611189,0.6512312809138164,245,62,0.42966666666666664,0.09449999999999999,0.1735,0.8265,1.0,0.995,4.0,9.30232558139535,4.0,8.0,0.7906976744186046,0.20930232558139536,9.5,8008,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8009,3,-2.692755084073485,0.5,-3.1431851515261626,-1.3414648817154522,-3.1431851515261626,-4.483221046687302,-4.252170109253328,9.432099582104359,10.842828248513836,0.6747086956186731,272,80,0.4326666666666667,0.11,0.1795,0.8205,1.0,0.995,4.0,9.6375,4.0,7.0,0.8155339805825242,0.18446601941747573,11.0,8009,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8010,3,-1.0725503037557842,0.5,-1.3103988728084344,-0.3590045965978339,-1.3103988728084344,-1.7042077075434332,-0.22322703171413494,7.117921577815423,7.225885571022372,0.9355820401657644,246,68,0.39566666666666667,0.10049999999999999,0.14749999999999996,0.8525,1.0,0.995,4.0,8.838235294117647,4.0,7.25,0.8088235294117647,0.19117647058823528,15.0,8010,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8011,3,-2.7628927657009936,0.5,-3.0257977127588305,-1.9741779245274833,-3.0257977127588305,-4.958241378901362,-6.006451379010924,7.960485711397302,9.223935038779329,0.674979324783983,237,68,0.4116666666666667,0.08933333333333333,0.16549999999999998,0.8345,1.0,0.995,4.0,9.425287356321839,4.0,6.5,0.7701149425287356,0.22988505747126436,11.0,8011,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8012,3,-2.902481647616033,0.5,-3.14754801369315,-2.1672825493846823,-3.14754801369315,-5.2736216859336755,-6.4684672116388615,8.395709137915064,9.809615806569616,0.6419340383396664,266,79,0.41566666666666663,0.1035,0.1735,0.8265,1.0,0.995,4.0,8.86046511627907,4.0,8.0,0.7790697674418605,0.22093023255813954,12.5,8012,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8013,3,-1.59621867786921,0.5,-2.0432056907754146,-0.25525763915059674,-2.0432056907754146,-2.3018404195755036,-3.99931964083311,4.999264604002551,9.117854485149445,0.7009869784865339,258,74,0.4243333333333333,0.10033333333333333,0.1815,0.8185,1.0,0.995,4.0,8.722222222222221,4.0,6.75,0.8085106382978723,0.19148936170212766,10.0,8013,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8014,3,-3.587661208871976,0.5,-4.288079762633605,-1.4864055475870888,-4.288079762633605,-5.721492708771229,-5.889472620384694,9.466692110324203,10.413922033357414,0.6525200311824869,249,69,0.4423333333333333,0.10100000000000002,0.1735,0.8265,1.0,0.995,4.0,9.453488372093023,4.0,7.75,0.7906976744186046,0.20930232558139536,9.0,8014,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8015,3,-2.462477058914625,0.5,-2.5499663107638106,-2.2000093033670676,-2.5499663107638106,-4.783255482918251,-4.564477521827504,9.462391508112777,10.340663768163182,0.7429659146931992,259,69,0.42366666666666664,0.10183333333333333,0.16149999999999998,0.8385,1.0,0.995,4.0,9.7625,4.0,8.0,0.7875,0.2125,12.0,8015,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8016,3,-2.445300607170876,0.5,-2.9561274328657032,-0.9128201300863928,-2.9561274328657032,-3.9515213467845993,-4.375349257680272,8.881805210489425,9.385443910486856,0.7570635164274565,261,67,0.41,0.10933333333333334,0.1895,0.8105,1.0,0.995,4.0,8.03191489361702,4.0,5.25,0.82,0.18,9.0,8016,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8017,3,-1.1502664310114696,0.5,-1.2667494805032373,-0.8008172825361667,-1.2667494805032373,-2.0612928460501814,-3.58428225553733,5.946195842118662,9.280482011109047,0.762366111634272,287,82,0.46016666666666667,0.11016666666666668,0.1735,0.8265,1.0,0.995,4.0,9.348837209302326,4.0,8.0,0.7790697674418605,0.22093023255813954,11.0,8017,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8018,3,-2.6601318546108987,0.5,-3.128051317397581,-1.2563734662508523,-3.128051317397581,-4.358378656176575,-5.229075698828067,8.338852355073357,9.455391186555218,0.7003597627721628,286,89,0.4091666666666667,0.119,0.1975,0.8025,1.0,0.995,4.0,8.07865168539326,4.0,5.5,0.826530612244898,0.17346938775510204,8.0,8018,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8019,3,-2.7330637944670135,0.5,-3.0786703553375694,-1.6962441118553457,-3.0786703553375694,-4.742798643695963,-4.822294635500168,9.022047950293766,9.624214495317906,0.6640798296138708,258,65,0.41983333333333334,0.09616666666666666,0.1895,0.8105,1.0,0.995,4.0,8.696969696969697,4.0,9.0,0.776595744680851,0.22340425531914893,11.0,8019,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8020,3,-3.1513010616628407,0.5,-3.6872953010456495,-1.5433183435144142,-3.6872953010456495,-5.226351392301901,-5.670792985406803,9.202378851675242,9.57883094947184,0.5573604999443117,228,62,0.38066666666666665,0.08866666666666667,0.14349999999999996,0.8565,1.0,0.995,4.0,9.0,4.0,7.5,0.7580645161290323,0.24193548387096775,14.0,8020,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8021,3,-3.1228851907703605,0.5,-3.5780273709265913,-1.757458650301669,-3.5780273709265913,-5.2788143509327154,-5.073866249139714,7.5935150919205,9.846506236149043,0.6190391119821781,262,71,0.41766666666666663,0.10283333333333333,0.1735,0.8265,1.0,0.995,4.0,8.86046511627907,4.0,7.75,0.8023255813953488,0.19767441860465115,8.5,8021,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8022,3,-2.710532468978025,0.5,-2.9179087723042856,-2.0884035589992447,-2.9179087723042856,-4.962109919087413,-5.994894897879666,8.3689232054051,8.482104992646144,0.6260021641502773,249,70,0.38716666666666666,0.09566666666666666,0.1755,0.8245,1.0,0.995,4.0,8.119565217391305,4.0,5.0,0.8369565217391305,0.16304347826086957,8.5,8022,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8023,3,-2.42933774691571,0.5,-3.286814552520253,0.14309266989791883,-3.286814552520253,-3.2020426945808276,-4.44418793427801,6.508658363157771,10.687790661776708,0.7148526904857349,224,70,0.42166666666666663,0.08483333333333333,0.15549999999999997,0.8445,1.0,0.995,4.0,9.974025974025974,4.0,8.0,0.7532467532467533,0.24675324675324675,13.0,8023,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8024,3,-1.8814816562661894,0.5,-2.1665814629763065,-1.0261822361358384,-2.1665814629763065,-3.203277767487718,-1.6818072190552313,8.401529991372026,9.520006463287567,0.7942128173736324,261,70,0.42766666666666664,0.10633333333333334,0.1895,0.8105,1.0,0.995,4.0,8.556701030927835,4.0,6.0,0.8085106382978723,0.19148936170212766,9.0,8024,32,3,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
