run_label,bandit_name,set_name,seed,family,strategy,z_window,alpha_out,n_market_features,n_state_features,n_total_features,feature_list,update_on_validation,confidence_threshold,min_hold_bars,cooldown_bars,position_size,phase,symbol,n,abs_edge_mean,abs_edge_p10,abs_edge_p25,abs_edge_p50,abs_edge_p75,abs_edge_p90,threshold_applied_ratio,constraint_applied_ratio,raw_action_1_ratio,executed_action_1_ratio,uncertainty_0_mean,uncertainty_1_mean,score_0_std,score_1_std,mean_0_std,mean_1_std
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,BTCUSDT,5674,0.019725478941488347,0.0026374384615988435,0.006638275286564323,0.014221857909888714,0.02598257401448451,0.041892320869857815,0.09235107507930913,0.12671836446951004,0.47885089883679943,0.5481142051462813,0.30911345151156094,0.3299001821010694,0.014649151205666178,0.021214445836638438,0.009343106271084428,0.017118740490399027
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,DOGEUSDT,5674,0.02542265592703809,0.003433116898736034,0.008855311308019403,0.018648246469911617,0.033262641860798386,0.05274279794331952,0.06714839619316179,0.13729291505111033,0.4346140289037716,0.5142756432851604,0.30012842523475597,0.340716197329735,0.020261368882412055,0.027102216157235497,0.01710980325136815,0.02226394578972621
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,ETHUSDT,5674,0.02030325992473051,0.0025198861182337265,0.007000792264823381,0.015245910661135294,0.02671987275830821,0.042402858329633385,0.0912936200211491,0.12248854423686993,0.44924215720831867,0.524497708847374,0.3096463296958675,0.33082046565412093,0.016532636229509696,0.02068693365408574,0.01186275055096825,0.016420809398831882
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,SOLUSDT,5674,0.027928880599789988,0.004065253326251388,0.010238123412312892,0.021923548913817245,0.037470843663085014,0.056715686644794414,0.05868875572788156,0.16196686640817765,0.39971801198449064,0.49700387733521323,0.29214994713038783,0.366302015168044,0.01775663646377008,0.02932518815185951,0.013998639341682438,0.026507666199909914
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,XRPUSDT,5674,0.02207950494070919,0.0032133966842152924,0.0075336795890393205,0.016003088204351614,0.028808039077588575,0.04543509426672251,0.08177652449770885,0.14751498061332394,0.41205498766302434,0.49894254494184,0.29123212999423637,0.34505344168924434,0.016604790018470518,0.023397692418338344,0.011312365469958242,0.019694859903992997
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,BTCUSDT,2000,0.015918334432098304,0.0021463727627727743,0.005677157569567,0.012829190806026547,0.022845511410285263,0.033183406695201756,0.102,0.106,0.449,0.519,0.26932912039731477,0.28324108640443,0.010361876364197203,0.015241438996380214,0.006442433335268028,0.012114303709708956
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,DOGEUSDT,2000,0.02715712724328378,0.0042920255596599274,0.010475245610711937,0.022261298636161456,0.038261480742296995,0.05555548301113482,0.0565,0.1805,0.3375,0.4485,0.24395322998672447,0.3198330347772962,0.013963389822597004,0.026200438243255717,0.011845885979510392,0.024059029482827347
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,ETHUSDT,2000,0.01930242934657555,0.0030448243344730476,0.00743671355783907,0.01574457221926409,0.02738772710643645,0.04032910800255981,0.084,0.1485,0.4435,0.53,0.2729003812553372,0.27702517550149586,0.013078491755563039,0.018419266547424946,0.00939881240322659,0.015895713998121994
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,SOLUSDT,2000,0.01899417449273267,0.002447034488797444,0.006721905959818477,0.015302570592838386,0.027328375266072395,0.04007941884549002,0.0915,0.1575,0.4245,0.5305,0.2680266588708174,0.2806831899221814,0.014118677418824903,0.018367197925501066,0.011006270965208597,0.016257595125472923
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,144,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,XRPUSDT,2000,0.02451763124862199,0.003623426020489798,0.008874792241588457,0.017755530358071824,0.032524719519180456,0.05280082556820529,0.0675,0.14,0.437,0.5305,0.27273406927431915,0.28411483218827127,0.014988523321674534,0.025271482542055895,0.01216307719127701,0.023249557017714754
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,145,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,BTCUSDT,5674,0.019409906648663523,0.002524865464697112,0.006446807800884349,0.014123347050271759,0.025624666029281623,0.040933377120338885,0.09640465280225591,0.11350017624250969,0.4756785336623193,0.549524145223828,0.31037831337861854,0.3239134470728458,0.01576933655354165,0.019916018414369914,0.009644445666656868,0.016406454605125142
