symbol,z_window,feature,target,corr_method,raw_corr,abs_corr
BTCUSDT,48,vol_expansion_24_log1p_z,target_log_ret_horizon_1,spearman,0.006084416777986651,0.006084416777986651
BTCUSDT,48,ret_accel_72_168_z,target_log_ret_horizon_1,spearman,-0.005694822201685162,0.005694822201685162
BTCUSDT,48,price_pos_in_range_72_norm,target_log_ret_horizon_1,spearman,-0.0056866389320492676,0.0056866389320492676
BTCUSDT,48,dist_ema_100_z,target_log_ret_horizon_1,spearman,-0.005467270868189193,0.005467270868189193
BTCUSDT,48,dist_ema_50_z,target_log_ret_horizon_1,spearman,-0.004639923529172467,0.004639923529172467
BTCUSDT,48,RSI_30_bounded,target_log_ret_horizon_1,spearman,0.003964251391923666,0.003964251391923666
BTCUSDT,48,ema_spread_100_200_z,target_log_ret_horizon_1,spearman,0.002978548793968146,0.002978548793968146
BTCUSDT,48,ema_slope_50_z,target_log_ret_horizon_1,spearman,0.0027084689326118665,0.0027084689326118665
BTCUSDT,48,log_ret_168_z,target_log_ret_horizon_1,spearman,-0.002646089139130294,0.002646089139130294
BTCUSDT,48,MACD_hist_pct_z,target_log_ret_horizon_1,spearman,-0.0024806332856127833,0.0024806332856127833
BTCUSDT,48,vol_ratio_168_log1p_z,target_log_ret_horizon_1,spearman,0.0023686002403507937,0.0023686002403507937
BTCUSDT,48,price_pos_in_range_168_norm,target_log_ret_horizon_1,spearman,0.002228562167496353,0.002228562167496353
BTCUSDT,48,ema_slope_200_z,target_log_ret_horizon_1,spearman,-0.0019185792804206588,0.0019185792804206588
BTCUSDT,48,vol_ratio_72_log1p_z,target_log_ret_horizon_1,spearman,0.001631735610031935,0.001631735610031935
BTCUSDT,48,vol_ratio_24_log1p_z,target_log_ret_horizon_1,spearman,0.001556508839290081,0.001556508839290081
BTCUSDT,48,ema_slope_21_z,target_log_ret_horizon_1,spearman,0.0014215486386364871,0.0014215486386364871
BTCUSDT,48,ema_slope_100_z,target_log_ret_horizon_1,spearman,0.00016586673381136665,0.00016586673381136665
BTCUSDT,48,dist_to_low_24_sqrt_z,target_log_ret_horizon_10,spearman,0.054707649196755435,0.054707649196755435
BTCUSDT,48,MOM_pct_14_z,target_log_ret_horizon_10,spearman,0.05055603708629403,0.05055603708629403
BTCUSDT,48,MACD_hist_pct_z,target_log_ret_horizon_10,spearman,0.049122570430494505,0.049122570430494505
BTCUSDT,48,ret_accel_6_24_z,target_log_ret_horizon_10,spearman,-0.047521075264268006,0.047521075264268006
BTCUSDT,48,bb_width_20_sqrt_z,target_log_ret_horizon_10,spearman,0.044829905494460524,0.044829905494460524
BTCUSDT,48,log_ret_24_z,target_log_ret_horizon_10,spearman,0.04252957492448577,0.04252957492448577
BTCUSDT,48,ema_slope_21_z,target_log_ret_horizon_10,spearman,0.041564710444295654,0.041564710444295654
BTCUSDT,48,MOM_pct_30_z,target_log_ret_horizon_10,spearman,0.04071387150123991,0.04071387150123991
BTCUSDT,48,ema_spread_9_21_z,target_log_ret_horizon_10,spearman,0.03863001843194955,0.03863001843194955
BTCUSDT,48,ADX_14_scaled,target_log_ret_horizon_10,spearman,0.035868295425104973,0.035868295425104973
BTCUSDT,48,ema_slope_9_z,target_log_ret_horizon_10,spearman,0.03287488453506265,0.03287488453506265
BTCUSDT,48,body_sqrt_z,target_log_ret_horizon_10,spearman,0.02850125224861145,0.02850125224861145
BTCUSDT,48,ADX_30_scaled,target_log_ret_horizon_10,spearman,0.0272174422855883,0.0272174422855883
BTCUSDT,48,vol_expansion_72_log1p_z,target_log_ret_horizon_10,spearman,0.02620916917781091,0.02620916917781091
BTCUSDT,48,ret_accel_24_72_z,target_log_ret_horizon_10,spearman,0.025877772998046413,0.025877772998046413
BTCUSDT,48,range_sqrt_z,target_log_ret_horizon_10,spearman,0.02472452074691027,0.02472452074691027
BTCUSDT,48,ADX_72_scaled,target_log_ret_horizon_10,spearman,0.024612590362735366,0.024612590362735366
BTCUSDT,48,RSI_72_bounded,target_log_ret_horizon_10,spearman,0.022900325303318925,0.022900325303318925
BTCUSDT,48,dist_ema_21_z,target_log_ret_horizon_10,spearman,0.022816368147735317,0.022816368147735317
BTCUSDT,48,ema_slope_50_z,target_log_ret_horizon_10,spearman,0.02276773819754755,0.02276773819754755
BTCUSDT,48,vol_expansion_168_log1p_z,target_log_ret_horizon_10,spearman,0.021912351618637974,0.021912351618637974
BTCUSDT,48,dist_to_high_168_sqrt_z,target_log_ret_horizon_10,spearman,0.020520225316642,0.020520225316642
BTCUSDT,48,ema_spread_21_50_z,target_log_ret_horizon_10,spearman,0.018317319929354436,0.018317319929354436
BTCUSDT,48,ema_slope_100_z,target_log_ret_horizon_10,spearman,0.017345804742846204,0.017345804742846204
BTCUSDT,48,ema_spread_50_100_z,target_log_ret_horizon_10,spearman,0.015628105879012266,0.015628105879012266
BTCUSDT,48,dist_ema_50_z,target_log_ret_horizon_10,spearman,0.01521733614048179,0.01521733614048179
BTCUSDT,48,ret_accel_72_168_z,target_log_ret_horizon_10,spearman,-0.014829290482569377,0.014829290482569377
BTCUSDT,48,NATR_14_z,target_log_ret_horizon_10,spearman,0.0143920043337346,0.0143920043337346
BTCUSDT,48,volatility_168_sqrt_z,target_log_ret_horizon_10,spearman,0.014375267262984319,0.014375267262984319
BTCUSDT,48,price_pos_in_range_168_norm,target_log_ret_horizon_10,spearman,0.01351137260381081,0.01351137260381081
BTCUSDT,48,ema_slope_200_z,target_log_ret_horizon_10,spearman,0.012194487752835275,0.012194487752835275
BTCUSDT,48,log_ret_6_z,target_log_ret_horizon_10,spearman,-0.011149580907287415,0.011149580907287415
BTCUSDT,48,RSI_30_bounded,target_log_ret_horizon_10,spearman,0.010696151529754913,0.010696151529754913
BTCUSDT,48,vol_expansion_24_log1p_z,target_log_ret_horizon_10,spearman,0.009921300232231846,0.009921300232231846
BTCUSDT,48,log_ret_72_z,target_log_ret_horizon_10,spearman,-0.0096487043440184,0.0096487043440184
BTCUSDT,48,MOM_pct_72_z,target_log_ret_horizon_10,spearman,-0.009534875695314048,0.009534875695314048
BTCUSDT,48,vol_ratio_24_log1p_z,target_log_ret_horizon_10,spearman,-0.0091463036976192,0.0091463036976192
BTCUSDT,48,ema_spread_100_200_z,target_log_ret_horizon_10,spearman,0.008921726757555063,0.008921726757555063
BTCUSDT,48,dist_to_low_168_sqrt_z,target_log_ret_horizon_10,spearman,-0.00845973088146332,0.00845973088146332
BTCUSDT,48,dist_to_high_72_sqrt_z,target_log_ret_horizon_10,spearman,0.00844148118343401,0.00844148118343401
BTCUSDT,48,volatility_24_sqrt_z,target_log_ret_horizon_10,spearman,0.007994341593932135,0.007994341593932135
BTCUSDT,48,dist_to_high_24_sqrt_z,target_log_ret_horizon_10,spearman,0.007231724886335996,0.007231724886335996
BTCUSDT,48,price_pos_in_range_72_norm,target_log_ret_horizon_10,spearman,0.006937005035279945,0.006937005035279945
BTCUSDT,48,dist_ema_100_z,target_log_ret_horizon_10,spearman,0.004862906013583406,0.004862906013583406
BTCUSDT,48,RSI_14_bounded,target_log_ret_horizon_10,spearman,0.00450898064041552,0.00450898064041552
BTCUSDT,48,vol_ratio_72_log1p_z,target_log_ret_horizon_10,spearman,0.0038768482183363898,0.0038768482183363898
BTCUSDT,48,price_pos_in_range_24_norm,target_log_ret_horizon_10,spearman,-0.002401407473376468,0.002401407473376468
BTCUSDT,48,dist_ema_9_z,target_log_ret_horizon_10,spearman,0.0022082001501458146,0.0022082001501458146
BTCUSDT,48,volatility_72_sqrt_z,target_log_ret_horizon_10,spearman,-0.0019252287124143339,0.0019252287124143339
BTCUSDT,48,dist_ema_200_z,target_log_ret_horizon_10,spearman,-0.0010486333786974575,0.0010486333786974575
BTCUSDT,48,dist_to_low_72_sqrt_z,target_log_ret_horizon_10,spearman,-0.0010210524342468433,0.0010210524342468433
BTCUSDT,48,vol_ratio_168_log1p_z,target_log_ret_horizon_10,spearman,0.00012280718655894324,0.00012280718655894324
BTCUSDT,48,log_ret_168_z,target_log_ret_horizon_10,spearman,-7.342631427013789e-05,7.342631427013789e-05
BTCUSDT,48,bb_pos_20_norm,target_log_ret_horizon_10,spearman,-6.16462515614947e-05,6.16462515614947e-05
BTCUSDT,48,dist_to_low_24_sqrt_z,target_log_ret_horizon_24,spearman,0.07257048672998281,0.07257048672998281
BTCUSDT,48,MACD_hist_pct_z,target_log_ret_horizon_24,spearman,0.07167440204359556,0.07167440204359556
BTCUSDT,48,vol_ratio_24_log1p_z,target_log_ret_horizon_24,spearman,-0.05050241719972838,0.05050241719972838
BTCUSDT,48,MOM_pct_14_z,target_log_ret_horizon_24,spearman,0.04402360854604857,0.04402360854604857
BTCUSDT,48,ADX_72_scaled,target_log_ret_horizon_24,spearman,0.04395834351012378,0.04395834351012378
BTCUSDT,48,volatility_72_sqrt_z,target_log_ret_horizon_24,spearman,-0.04219958579695501,0.04219958579695501
BTCUSDT,48,volatility_24_sqrt_z,target_log_ret_horizon_24,spearman,0.039849936009551036,0.039849936009551036
BTCUSDT,48,bb_width_20_sqrt_z,target_log_ret_horizon_24,spearman,0.03920841642722064,0.03920841642722064
BTCUSDT,48,ema_slope_9_z,target_log_ret_horizon_24,spearman,0.038273024514568536,0.038273024514568536
BTCUSDT,48,dist_to_high_168_sqrt_z,target_log_ret_horizon_24,spearman,0.03801903796322496,0.03801903796322496
BTCUSDT,48,dist_ema_9_z,target_log_ret_horizon_24,spearman,0.03312270026066804,0.03312270026066804
BTCUSDT,48,dist_ema_21_z,target_log_ret_horizon_24,spearman,0.030007414812131684,0.030007414812131684
BTCUSDT,48,log_ret_24_z,target_log_ret_horizon_24,spearman,0.02559516173732343,0.02559516173732343
BTCUSDT,48,ema_slope_21_z,target_log_ret_horizon_24,spearman,0.024874838667024644,0.024874838667024644
BTCUSDT,48,log_ret_6_z,target_log_ret_horizon_24,spearman,0.024298683476937085,0.024298683476937085
BTCUSDT,48,dist_to_high_72_sqrt_z,target_log_ret_horizon_24,spearman,0.024240051944752806,0.024240051944752806
BTCUSDT,48,ADX_30_scaled,target_log_ret_horizon_24,spearman,0.021285341831437963,0.021285341831437963
BTCUSDT,48,NATR_14_z,target_log_ret_horizon_24,spearman,0.02067213246478679,0.02067213246478679
BTCUSDT,48,vol_ratio_168_log1p_z,target_log_ret_horizon_24,spearman,-0.020159367382641773,0.020159367382641773
BTCUSDT,48,vol_expansion_24_log1p_z,target_log_ret_horizon_24,spearman,-0.019530609179568007,0.019530609179568007
BTCUSDT,48,ema_spread_100_200_z,target_log_ret_horizon_24,spearman,0.019156100565238976,0.019156100565238976
BTCUSDT,48,dist_to_high_24_sqrt_z,target_log_ret_horizon_24,spearman,0.018173825615238604,0.018173825615238604
BTCUSDT,48,ret_accel_24_72_z,target_log_ret_horizon_24,spearman,0.018084777427437825,0.018084777427437825
BTCUSDT,48,vol_expansion_72_log1p_z,target_log_ret_horizon_24,spearman,0.01729225796056866,0.01729225796056866
BTCUSDT,48,range_sqrt_z,target_log_ret_horizon_24,spearman,0.017066310975613917,0.017066310975613917
BTCUSDT,48,ema_spread_9_21_z,target_log_ret_horizon_24,spearman,0.01690855937627726,0.01690855937627726
BTCUSDT,48,ADX_14_scaled,target_log_ret_horizon_24,spearman,0.016083066882625324,0.016083066882625324
BTCUSDT,48,log_ret_72_z,target_log_ret_horizon_24,spearman,0.016025830292441205,0.016025830292441205
BTCUSDT,48,MOM_pct_72_z,target_log_ret_horizon_24,spearman,0.015955875909704174,0.015955875909704174
BTCUSDT,48,RSI_72_bounded,target_log_ret_horizon_24,spearman,0.014912758399876479,0.014912758399876479
BTCUSDT,48,vol_ratio_72_log1p_z,target_log_ret_horizon_24,spearman,-0.01463414411812017,0.01463414411812017
BTCUSDT,48,body_sqrt_z,target_log_ret_horizon_24,spearman,0.01426567364886462,0.01426567364886462
BTCUSDT,48,price_pos_in_range_168_norm,target_log_ret_horizon_24,spearman,0.01298820888026273,0.01298820888026273
BTCUSDT,48,bb_pos_20_norm,target_log_ret_horizon_24,spearman,0.012527024077232695,0.012527024077232695
BTCUSDT,48,ret_accel_6_24_z,target_log_ret_horizon_24,spearman,-0.01186690451157067,0.01186690451157067
BTCUSDT,48,vol_expansion_168_log1p_z,target_log_ret_horizon_24,spearman,0.011603982469285023,0.011603982469285023
BTCUSDT,48,ema_spread_21_50_z,target_log_ret_horizon_24,spearman,-0.011574631769525971,0.011574631769525971
BTCUSDT,48,dist_to_low_168_sqrt_z,target_log_ret_horizon_24,spearman,-0.010325516091185781,0.010325516091185781
BTCUSDT,48,ema_slope_200_z,target_log_ret_horizon_24,spearman,-0.008094949030337799,0.008094949030337799
BTCUSDT,48,ema_spread_50_100_z,target_log_ret_horizon_24,spearman,-0.006775342923161118,0.006775342923161118
BTCUSDT,48,dist_ema_50_z,target_log_ret_horizon_24,spearman,0.00650146869269764,0.00650146869269764
BTCUSDT,48,RSI_14_bounded,target_log_ret_horizon_24,spearman,0.005660622420088807,0.005660622420088807
BTCUSDT,48,RSI_30_bounded,target_log_ret_horizon_24,spearman,0.004908557083661393,0.004908557083661393
BTCUSDT,48,MOM_pct_30_z,target_log_ret_horizon_24,spearman,0.004867515162446312,0.004867515162446312
BTCUSDT,48,price_pos_in_range_24_norm,target_log_ret_horizon_24,spearman,-0.0047621884576321775,0.0047621884576321775
BTCUSDT,48,ema_slope_100_z,target_log_ret_horizon_24,spearman,-0.004691135755799925,0.004691135755799925
BTCUSDT,48,dist_ema_200_z,target_log_ret_horizon_24,spearman,-0.004532593632774006,0.004532593632774006
BTCUSDT,48,log_ret_168_z,target_log_ret_horizon_24,spearman,-0.002457766346552506,0.002457766346552506
BTCUSDT,48,ema_slope_50_z,target_log_ret_horizon_24,spearman,-0.0023991445309463582,0.0023991445309463582
BTCUSDT,48,dist_ema_100_z,target_log_ret_horizon_24,spearman,-0.0016368427675018348,0.0016368427675018348
BTCUSDT,48,dist_to_low_72_sqrt_z,target_log_ret_horizon_24,spearman,0.001596514395893071,0.001596514395893071
BTCUSDT,48,ret_accel_72_168_z,target_log_ret_horizon_24,spearman,0.0012370541366882532,0.0012370541366882532
BTCUSDT,48,volatility_168_sqrt_z,target_log_ret_horizon_24,spearman,-0.0005404133034828756,0.0005404133034828756
BTCUSDT,48,price_pos_in_range_72_norm,target_log_ret_horizon_24,spearman,-2.351653578929894e-05,2.351653578929894e-05
BTCUSDT,48,ret_accel_6_24_z,target_log_ret_horizon_3,spearman,-0.0380223162116955,0.0380223162116955
BTCUSDT,48,log_ret_24_z,target_log_ret_horizon_3,spearman,0.029399803135169208,0.029399803135169208
BTCUSDT,48,log_ret_6_z,target_log_ret_horizon_3,spearman,-0.02918483783590859,0.02918483783590859
BTCUSDT,48,MOM_pct_30_z,target_log_ret_horizon_3,spearman,0.02583807557484055,0.02583807557484055
BTCUSDT,48,bb_width_20_sqrt_z,target_log_ret_horizon_3,spearman,0.025753121299715305,0.025753121299715305
BTCUSDT,48,ret_accel_24_72_z,target_log_ret_horizon_3,spearman,0.024848862417705297,0.024848862417705297
BTCUSDT,48,body_sqrt_z,target_log_ret_horizon_3,spearman,0.02477021456296742,0.02477021456296742
BTCUSDT,48,NATR_14_z,target_log_ret_horizon_3,spearman,0.0231387157957642,0.0231387157957642
BTCUSDT,48,dist_to_low_24_sqrt_z,target_log_ret_horizon_3,spearman,0.02221366517039844,0.02221366517039844
BTCUSDT,48,dist_to_high_168_sqrt_z,target_log_ret_horizon_3,spearman,0.019563721761137437,0.019563721761137437
BTCUSDT,48,ADX_14_scaled,target_log_ret_horizon_3,spearman,0.01874919537195811,0.01874919537195811
BTCUSDT,48,volatility_168_sqrt_z,target_log_ret_horizon_3,spearman,0.018510737846717605,0.018510737846717605
BTCUSDT,48,vol_expansion_72_log1p_z,target_log_ret_horizon_3,spearman,0.01796629028149244,0.01796629028149244
BTCUSDT,48,range_sqrt_z,target_log_ret_horizon_3,spearman,0.017342451237163166,0.017342451237163166
BTCUSDT,48,bb_pos_20_norm,target_log_ret_horizon_3,spearman,-0.016698074323692226,0.016698074323692226
BTCUSDT,48,ADX_72_scaled,target_log_ret_horizon_3,spearman,0.01629347985888858,0.01629347985888858
BTCUSDT,48,volatility_24_sqrt_z,target_log_ret_horizon_3,spearman,0.016263571015868655,0.016263571015868655
BTCUSDT,48,dist_to_high_72_sqrt_z,target_log_ret_horizon_3,spearman,0.016245189653178845,0.016245189653178845
BTCUSDT,48,vol_expansion_168_log1p_z,target_log_ret_horizon_3,spearman,0.01624064369753645,0.01624064369753645
BTCUSDT,48,price_pos_in_range_24_norm,target_log_ret_horizon_3,spearman,-0.015963310593485585,0.015963310593485585
BTCUSDT,48,ADX_30_scaled,target_log_ret_horizon_3,spearman,0.01595406492615316,0.01595406492615316
BTCUSDT,48,dist_to_high_24_sqrt_z,target_log_ret_horizon_3,spearman,0.013863713298869621,0.013863713298869621
BTCUSDT,48,volatility_72_sqrt_z,target_log_ret_horizon_3,spearman,0.013593721616089842,0.013593721616089842
BTCUSDT,48,dist_to_low_168_sqrt_z,target_log_ret_horizon_3,spearman,-0.013558668322788035,0.013558668322788035
BTCUSDT,48,ema_slope_9_z,target_log_ret_horizon_3,spearman,-0.012686037683769587,0.012686037683769587
BTCUSDT,48,ema_spread_9_21_z,target_log_ret_horizon_3,spearman,0.010786901552613986,0.010786901552613986
BTCUSDT,48,log_ret_72_z,target_log_ret_horizon_3,spearman,-0.010171854110984023,0.010171854110984023
BTCUSDT,48,dist_ema_9_z,target_log_ret_horizon_3,spearman,-0.010118335279025564,0.010118335279025564
BTCUSDT,48,MOM_pct_72_z,target_log_ret_horizon_3,spearman,-0.010105839875636043,0.010105839875636043
BTCUSDT,48,vol_ratio_24_log1p_z,target_log_ret_horizon_3,spearman,-0.009337139006906203,0.009337139006906203
BTCUSDT,48,ema_spread_50_100_z,target_log_ret_horizon_3,spearman,0.009270750801757597,0.009270750801757597
BTCUSDT,48,price_pos_in_range_168_norm,target_log_ret_horizon_3,spearman,-0.009270302060937704,0.009270302060937704
BTCUSDT,48,RSI_14_bounded,target_log_ret_horizon_3,spearman,-0.008549301530842122,0.008549301530842122
BTCUSDT,48,ret_accel_72_168_z,target_log_ret_horizon_3,spearman,-0.007507021472565483,0.007507021472565483
BTCUSDT,48,dist_ema_200_z,target_log_ret_horizon_3,spearman,-0.007363769794139951,0.007363769794139951
BTCUSDT,48,ema_slope_200_z,target_log_ret_horizon_3,spearman,-0.0072552111163587734,0.0072552111163587734
BTCUSDT,48,price_pos_in_range_72_norm,target_log_ret_horizon_3,spearman,-0.007121034680213505,0.007121034680213505
BTCUSDT,48,dist_to_low_72_sqrt_z,target_log_ret_horizon_3,spearman,-0.006797965146764337,0.006797965146764337
BTCUSDT,48,ema_spread_21_50_z,target_log_ret_horizon_3,spearman,0.005797963765791587,0.005797963765791587
BTCUSDT,48,vol_expansion_24_log1p_z,target_log_ret_horizon_3,spearman,0.005172379138977749,0.005172379138977749
BTCUSDT,48,RSI_72_bounded,target_log_ret_horizon_3,spearman,0.004708939882685836,0.004708939882685836
BTCUSDT,48,MACD_hist_pct_z,target_log_ret_horizon_3,spearman,0.0035758875385736777,0.0035758875385736777
BTCUSDT,48,ema_slope_21_z,target_log_ret_horizon_3,spearman,0.003319278026285852,0.003319278026285852
BTCUSDT,48,ema_slope_100_z,target_log_ret_horizon_3,spearman,-0.0028392742496613625,0.0028392742496613625
BTCUSDT,48,dist_ema_50_z,target_log_ret_horizon_3,spearman,0.0026947636634432007,0.0026947636634432007
BTCUSDT,48,dist_ema_100_z,target_log_ret_horizon_3,spearman,-0.002562046537825047,0.002562046537825047
BTCUSDT,48,log_ret_168_z,target_log_ret_horizon_3,spearman,-0.002214042337240844,0.002214042337240844
BTCUSDT,48,RSI_30_bounded,target_log_ret_horizon_3,spearman,-0.001363467960261045,0.001363467960261045
BTCUSDT,48,ema_spread_100_200_z,target_log_ret_horizon_3,spearman,-0.0013396152835567598,0.0013396152835567598
BTCUSDT,48,vol_ratio_72_log1p_z,target_log_ret_horizon_3,spearman,-0.001008565496829272,0.001008565496829272
BTCUSDT,48,vol_ratio_168_log1p_z,target_log_ret_horizon_3,spearman,-0.000672896499943233,0.000672896499943233
BTCUSDT,48,MOM_pct_14_z,target_log_ret_horizon_3,spearman,-0.0006403655588918873,0.0006403655588918873
BTCUSDT,48,dist_ema_21_z,target_log_ret_horizon_3,spearman,0.0005574875367665152,0.0005574875367665152
BTCUSDT,48,ema_slope_50_z,target_log_ret_horizon_3,spearman,0.0003974112613249599,0.0003974112613249599
BTCUSDT,48,body_sqrt_z,target_log_ret_horizon_5,spearman,0.0463463488066967,0.0463463488066967
BTCUSDT,48,log_ret_6_z,target_log_ret_horizon_5,spearman,-0.03517598508474893,0.03517598508474893
BTCUSDT,48,dist_to_high_168_sqrt_z,target_log_ret_horizon_5,spearman,0.03467130447751162,0.03467130447751162
BTCUSDT,48,ret_accel_6_24_z,target_log_ret_horizon_5,spearman,-0.033392805084200464,0.033392805084200464
BTCUSDT,48,bb_width_20_sqrt_z,target_log_ret_horizon_5,spearman,0.032353383613395806,0.032353383613395806
BTCUSDT,48,range_sqrt_z,target_log_ret_horizon_5,spearman,0.0284568887281668,0.0284568887281668
BTCUSDT,48,vol_expansion_72_log1p_z,target_log_ret_horizon_5,spearman,0.027647148944932066,0.027647148944932066
BTCUSDT,48,bb_pos_20_norm,target_log_ret_horizon_5,spearman,-0.027340069652229362,0.027340069652229362
BTCUSDT,48,price_pos_in_range_24_norm,target_log_ret_horizon_5,spearman,-0.026605267389639524,0.026605267389639524
BTCUSDT,48,vol_expansion_168_log1p_z,target_log_ret_horizon_5,spearman,0.025878010083057252,0.025878010083057252
BTCUSDT,48,volatility_168_sqrt_z,target_log_ret_horizon_5,spearman,0.02532865554335077,0.02532865554335077
BTCUSDT,48,ADX_30_scaled,target_log_ret_horizon_5,spearman,0.024851271875464067,0.024851271875464067
BTCUSDT,48,ADX_14_scaled,target_log_ret_horizon_5,spearman,0.024192754462322445,0.024192754462322445
BTCUSDT,48,log_ret_24_z,target_log_ret_horizon_5,spearman,0.023027296556723042,0.023027296556723042
BTCUSDT,48,ADX_72_scaled,target_log_ret_horizon_5,spearman,0.022736557711377628,0.022736557711377628
BTCUSDT,48,dist_to_high_24_sqrt_z,target_log_ret_horizon_5,spearman,0.02205768840294258,0.02205768840294258
BTCUSDT,48,ret_accel_24_72_z,target_log_ret_horizon_5,spearman,0.022044978060916116,0.022044978060916116
BTCUSDT,48,dist_to_high_72_sqrt_z,target_log_ret_horizon_5,spearman,0.021870620080008903,0.021870620080008903
BTCUSDT,48,dist_ema_9_z,target_log_ret_horizon_5,spearman,-0.021426643563373766,0.021426643563373766
BTCUSDT,48,dist_to_low_24_sqrt_z,target_log_ret_horizon_5,spearman,0.021187871966315688,0.021187871966315688
BTCUSDT,48,dist_to_low_168_sqrt_z,target_log_ret_horizon_5,spearman,-0.02076353285504751,0.02076353285504751
BTCUSDT,48,RSI_14_bounded,target_log_ret_horizon_5,spearman,-0.02067793225148362,0.02067793225148362
BTCUSDT,48,NATR_14_z,target_log_ret_horizon_5,spearman,0.019825455379600128,0.019825455379600128
BTCUSDT,48,vol_expansion_24_log1p_z,target_log_ret_horizon_5,spearman,0.019384946447540755,0.019384946447540755
BTCUSDT,48,dist_ema_200_z,target_log_ret_horizon_5,spearman,-0.0185416833015121,0.0185416833015121
BTCUSDT,48,MOM_pct_30_z,target_log_ret_horizon_5,spearman,0.017410717968434686,0.017410717968434686
BTCUSDT,48,MOM_pct_72_z,target_log_ret_horizon_5,spearman,-0.015535148126013894,0.015535148126013894
BTCUSDT,48,log_ret_72_z,target_log_ret_horizon_5,spearman,-0.015526655105336028,0.015526655105336028
BTCUSDT,48,volatility_72_sqrt_z,target_log_ret_horizon_5,spearman,0.013787523315947833,0.013787523315947833
BTCUSDT,48,price_pos_in_range_72_norm,target_log_ret_horizon_5,spearman,-0.01341804974140141,0.01341804974140141
BTCUSDT,48,dist_to_low_72_sqrt_z,target_log_ret_horizon_5,spearman,-0.013357151352152052,0.013357151352152052
BTCUSDT,48,price_pos_in_range_168_norm,target_log_ret_horizon_5,spearman,-0.012591298140857275,0.012591298140857275
BTCUSDT,48,ema_spread_9_21_z,target_log_ret_horizon_5,spearman,0.012392725258932681,0.012392725258932681
BTCUSDT,48,dist_ema_100_z,target_log_ret_horizon_5,spearman,-0.012002713644121601,0.012002713644121601
BTCUSDT,48,RSI_30_bounded,target_log_ret_horizon_5,spearman,-0.011324970615834462,0.011324970615834462
BTCUSDT,48,MOM_pct_14_z,target_log_ret_horizon_5,spearman,0.010148895843808636,0.010148895843808636
BTCUSDT,48,ema_slope_200_z,target_log_ret_horizon_5,spearman,-0.009593074906801153,0.009593074906801153
BTCUSDT,48,ema_slope_21_z,target_log_ret_horizon_5,spearman,0.009301818022337436,0.009301818022337436
BTCUSDT,48,MACD_hist_pct_z,target_log_ret_horizon_5,spearman,0.00892934062717545,0.00892934062717545
BTCUSDT,48,log_ret_168_z,target_log_ret_horizon_5,spearman,-0.008820185262995862,0.008820185262995862
BTCUSDT,48,ema_spread_50_100_z,target_log_ret_horizon_5,spearman,0.0076986977598079735,0.0076986977598079735
BTCUSDT,48,volatility_24_sqrt_z,target_log_ret_horizon_5,spearman,0.007382457799079819,0.007382457799079819
BTCUSDT,48,vol_ratio_24_log1p_z,target_log_ret_horizon_5,spearman,-0.007297022950060456,0.007297022950060456
BTCUSDT,48,ret_accel_72_168_z,target_log_ret_horizon_5,spearman,-0.00664631682892159,0.00664631682892159
BTCUSDT,48,ema_slope_9_z,target_log_ret_horizon_5,spearman,-0.006136374387942581,0.006136374387942581
BTCUSDT,48,ema_spread_21_50_z,target_log_ret_horizon_5,spearman,0.005252584146608661,0.005252584146608661
BTCUSDT,48,dist_ema_21_z,target_log_ret_horizon_5,spearman,-0.005035106621982719,0.005035106621982719
BTCUSDT,48,dist_ema_50_z,target_log_ret_horizon_5,spearman,-0.004250135039967361,0.004250135039967361
BTCUSDT,48,ema_slope_100_z,target_log_ret_horizon_5,spearman,-0.0031055933138478295,0.0031055933138478295
BTCUSDT,48,ema_spread_100_200_z,target_log_ret_horizon_5,spearman,-0.003044677755307038,0.003044677755307038
BTCUSDT,48,ema_slope_50_z,target_log_ret_horizon_5,spearman,0.002054025605473928,0.002054025605473928
BTCUSDT,48,vol_ratio_168_log1p_z,target_log_ret_horizon_5,spearman,-0.0017807468169909553,0.0017807468169909553
BTCUSDT,48,RSI_72_bounded,target_log_ret_horizon_5,spearman,0.0013879018315188726,0.0013879018315188726
BTCUSDT,48,vol_ratio_72_log1p_z,target_log_ret_horizon_5,spearman,-1.298583747372029e-05,1.298583747372029e-05
DOGEUSDT,48,log_ret_6_z,target_log_ret_horizon_1,spearman,-0.0619691423335249,0.0619691423335249
DOGEUSDT,48,dist_ema_9_z,target_log_ret_horizon_1,spearman,-0.05110583326367261,0.05110583326367261
DOGEUSDT,48,bb_pos_20_norm,target_log_ret_horizon_1,spearman,-0.049797366845557696,0.049797366845557696
DOGEUSDT,48,dist_to_high_72_sqrt_z,target_log_ret_horizon_1,spearman,0.04729790313678897,0.04729790313678897
DOGEUSDT,48,RSI_14_bounded,target_log_ret_horizon_1,spearman,-0.04702746823531307,0.04702746823531307
DOGEUSDT,48,price_pos_in_range_24_norm,target_log_ret_horizon_1,spearman,-0.04152531953645974,0.04152531953645974
DOGEUSDT,48,dist_ema_21_z,target_log_ret_horizon_1,spearman,-0.040862178050771455,0.040862178050771455
DOGEUSDT,48,price_pos_in_range_72_norm,target_log_ret_horizon_1,spearman,-0.04020177164930221,0.04020177164930221
DOGEUSDT,48,dist_to_low_72_sqrt_z,target_log_ret_horizon_1,spearman,-0.03986854802678873,0.03986854802678873
