symbol,z_window,feature_1,feature_2,corr_method,abs_corr
DOGEUSDT,72,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9419767107309621
DOGEUSDT,72,dist_ema_100_z,ema_slope_100_z,spearman,0.9375613539531646
DOGEUSDT,72,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9367572403805583
DOGEUSDT,72,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9295076250870403
DOGEUSDT,72,ema_slope_100_z,dist_ema_200_z,spearman,0.9232491136516932
DOGEUSDT,72,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9180758160658898
DOGEUSDT,72,dist_ema_50_z,ema_slope_50_z,spearman,0.9180052428196349
DOGEUSDT,72,ema_slope_50_z,dist_ema_100_z,spearman,0.9153373517044925
DOGEUSDT,72,RSI_14_bounded,bb_pos_20_norm,spearman,0.9141374507288911
DOGEUSDT,72,ema_spread_9_21_z,log_ret_24_z,spearman,0.9118484251865726
DOGEUSDT,72,RSI_14_bounded,RSI_30_bounded,spearman,0.9092168077109484
DOGEUSDT,72,ema_slope_21_z,ema_slope_50_z,spearman,0.9090087492795778
DOGEUSDT,72,ema_slope_9_z,ema_slope_21_z,spearman,0.9084625777154247
DOGEUSDT,72,dist_ema_21_z,dist_ema_50_z,spearman,0.9070578936624589
DOGEUSDT,72,dist_ema_9_z,dist_ema_21_z,spearman,0.8989860645841621
DOGEUSDT,72,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.896834236977487
DOGEUSDT,72,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8926148052462696
DOGEUSDT,72,dist_ema_100_z,ema_spread_21_50_z,spearman,0.8908064962210752
DOGEUSDT,72,RSI_30_bounded,RSI_72_bounded,spearman,0.8903038733959442
DOGEUSDT,72,ema_slope_200_z,ema_spread_50_100_z,spearman,0.8877199719808215
DOGEUSDT,72,ema_slope_21_z,dist_ema_50_z,spearman,0.8871206495085192
DOGEUSDT,72,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.8848175054605883
DOGEUSDT,72,dist_ema_100_z,ema_slope_200_z,spearman,0.8833445359184128
DOGEUSDT,72,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.8785694636941521
DOGEUSDT,72,dist_ema_9_z,log_ret_6_z,spearman,0.878027984715696
DOGEUSDT,72,dist_ema_21_z,MOM_pct_14_z,spearman,0.8769150259892713
DOGEUSDT,72,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8756792071681607
DOGEUSDT,72,dist_ema_50_z,MOM_pct_30_z,spearman,0.8748319978075688
DOGEUSDT,72,dist_ema_50_z,log_ret_24_z,spearman,0.874730490100808
DOGEUSDT,72,ema_slope_50_z,MOM_pct_30_z,spearman,0.8686986432308774
DOGEUSDT,72,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.865377917662477
DOGEUSDT,72,ema_slope_21_z,log_ret_24_z,spearman,0.8646222223269477
DOGEUSDT,72,ema_slope_9_z,dist_ema_21_z,spearman,0.8638013429635446
DOGEUSDT,72,MOM_pct_30_z,log_ret_24_z,spearman,0.8604919668629234
DOGEUSDT,72,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.8587302091927455
DOGEUSDT,72,dist_ema_21_z,ema_spread_9_21_z,spearman,0.856113377357484
DOGEUSDT,72,dist_ema_21_z,bb_pos_20_norm,spearman,0.8559774370767774
DOGEUSDT,72,ema_slope_21_z,MOM_pct_14_z,spearman,0.8541374556423375
DOGEUSDT,72,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.8530628197453324
DOGEUSDT,72,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8525492476410848
DOGEUSDT,72,dist_ema_21_z,ema_slope_21_z,spearman,0.8520543290580715
ETHUSDT,72,MOM_pct_72_z,log_ret_72_z,spearman,0.9998723605745086
ETHUSDT,72,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9877364334823532
ETHUSDT,72,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9831563118363748
ETHUSDT,72,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9639796105630357
ETHUSDT,72,dist_ema_100_z,dist_ema_200_z,spearman,0.9613085462596086
ETHUSDT,72,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9610825154919536
ETHUSDT,72,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9595246293604535
ETHUSDT,72,ema_slope_100_z,ema_slope_200_z,spearman,0.9577621499162464
ETHUSDT,72,dist_ema_50_z,dist_ema_100_z,spearman,0.9550172875365838
ETHUSDT,72,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9536982621782051
ETHUSDT,72,ema_slope_50_z,ema_slope_100_z,spearman,0.9534575508456336
ETHUSDT,72,dist_ema_200_z,ema_slope_200_z,spearman,0.9463610750375477
ETHUSDT,72,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9449349028587525
ETHUSDT,72,dist_ema_100_z,ema_slope_100_z,spearman,0.9374303696087387
ETHUSDT,72,dist_ema_50_z,ema_spread_9_21_z,spearman,0.933005146044222
ETHUSDT,72,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.9312134403668426
ETHUSDT,72,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.9255236615025314
ETHUSDT,72,ema_slope_100_z,dist_ema_200_z,spearman,0.9220199056617543
ETHUSDT,72,dist_ema_50_z,ema_slope_50_z,spearman,0.9212488126354527
ETHUSDT,72,ema_slope_50_z,dist_ema_100_z,spearman,0.9199122018190039
ETHUSDT,72,RSI_14_bounded,RSI_30_bounded,spearman,0.9190378135593222
ETHUSDT,72,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9180457737710328
ETHUSDT,72,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.9163100324683775
ETHUSDT,72,ema_slope_21_z,ema_slope_50_z,spearman,0.9138743074635417
ETHUSDT,72,ema_spread_9_21_z,log_ret_24_z,spearman,0.9129928496495353
ETHUSDT,72,dist_ema_21_z,dist_ema_50_z,spearman,0.9111958987269254
ETHUSDT,72,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.9095303599704463
ETHUSDT,72,ema_slope_9_z,ema_slope_21_z,spearman,0.9095056759274118
ETHUSDT,72,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.9089987521424437
ETHUSDT,72,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.9052265957523651
ETHUSDT,72,dist_ema_9_z,dist_ema_21_z,spearman,0.9031240097265322
ETHUSDT,72,RSI_14_bounded,bb_pos_20_norm,spearman,0.9015480675745312
ETHUSDT,72,dist_ema_9_z,log_ret_6_z,spearman,0.8971388643309438
ETHUSDT,72,RSI_30_bounded,RSI_72_bounded,spearman,0.8945892605853931
ETHUSDT,72,ema_slope_21_z,dist_ema_50_z,spearman,0.8937401511723894
ETHUSDT,72,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8918823301906013
ETHUSDT,72,vol_expansion_24_log1p_z,vol_expansion_168_log1p_z,spearman,0.8918782518063539
ETHUSDT,72,dist_ema_100_z,ema_spread_21_50_z,spearman,0.8900127367470377
ETHUSDT,72,dist_ema_21_z,MOM_pct_14_z,spearman,0.8886700969698251
ETHUSDT,72,range_sqrt_z,vol_expansion_24_log1p_z,spearman,0.8877150865864665
ETHUSDT,72,dist_ema_100_z,ema_slope_200_z,spearman,0.8845450101649744
ETHUSDT,72,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8814729991307383
ETHUSDT,72,ema_slope_200_z,ema_spread_50_100_z,spearman,0.8804814131755468
ETHUSDT,72,dist_ema_50_z,MOM_pct_30_z,spearman,0.8784090055100012
ETHUSDT,72,dist_ema_50_z,log_ret_24_z,spearman,0.8773775670429395
ETHUSDT,72,ema_slope_9_z,dist_ema_21_z,spearman,0.8757438206544574
ETHUSDT,72,ema_slope_50_z,MOM_pct_30_z,spearman,0.8723996792081568
ETHUSDT,72,ema_slope_9_z,MOM_pct_14_z,spearman,0.8699897752550807
ETHUSDT,72,vol_ratio_24_log1p_z,vol_ratio_168_log1p_z,spearman,0.8685913808378897
ETHUSDT,72,MOM_pct_30_z,log_ret_24_z,spearman,0.8684496680090215
ETHUSDT,72,ema_slope_21_z,log_ret_24_z,spearman,0.867232926436914
ETHUSDT,72,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8650417293622079
ETHUSDT,72,ema_slope_21_z,MOM_pct_14_z,spearman,0.8643735681552899
ETHUSDT,72,dist_ema_21_z,ema_slope_21_z,spearman,0.8624003066345007
ETHUSDT,72,dist_ema_50_z,dist_ema_200_z,spearman,0.8599063196134838
ETHUSDT,72,dist_ema_50_z,ema_slope_100_z,spearman,0.8527300205091104
ETHUSDT,72,ema_slope_50_z,ema_slope_200_z,spearman,0.852645632381129
ETHUSDT,72,dist_ema_100_z,ema_spread_9_21_z,spearman,0.8522272141577576
ETHUSDT,72,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8506907098579511
ETHUSDT,72,dist_ema_21_z,bb_pos_20_norm,spearman,0.8504749741111856
SOLUSDT,72,MOM_pct_72_z,log_ret_72_z,spearman,0.9996414931003927
SOLUSDT,72,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9844858138348209
SOLUSDT,72,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9813638779893104
SOLUSDT,72,dist_ema_100_z,dist_ema_200_z,spearman,0.9655680028020468
SOLUSDT,72,ema_slope_100_z,ema_slope_200_z,spearman,0.9639174279738911
SOLUSDT,72,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9609370832348871
SOLUSDT,72,dist_ema_200_z,ema_slope_200_z,spearman,0.9513604437498125
SOLUSDT,72,dist_ema_50_z,dist_ema_100_z,spearman,0.9507203099644549
SOLUSDT,72,ema_slope_50_z,ema_slope_100_z,spearman,0.9479458490993742
SOLUSDT,72,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9475488636468916
SOLUSDT,72,ema_slope_50_z,ema_spread_9_21_z,spearman,0.945206521525511
SOLUSDT,72,dist_ema_100_z,ema_slope_100_z,spearman,0.9403609578203874
SOLUSDT,72,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9381902893353451
SOLUSDT,72,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9332789211698623
SOLUSDT,72,ema_slope_100_z,dist_ema_200_z,spearman,0.9324354509847819
SOLUSDT,72,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9324049771946864
SOLUSDT,72,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.929781894460441
SOLUSDT,72,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.9297553845191189
SOLUSDT,72,ema_spread_9_21_z,log_ret_24_z,spearman,0.9224575535160903
SOLUSDT,72,dist_ema_50_z,ema_slope_50_z,spearman,0.9203089138472024
SOLUSDT,72,RSI_14_bounded,RSI_30_bounded,spearman,0.9190860955006217
SOLUSDT,72,ema_slope_50_z,dist_ema_100_z,spearman,0.9183020708414297
SOLUSDT,72,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9168373731799556
SOLUSDT,72,dist_ema_21_z,dist_ema_50_z,spearman,0.9157472536072044
SOLUSDT,72,ema_slope_21_z,ema_slope_50_z,spearman,0.9157201346503758
SOLUSDT,72,ema_slope_9_z,ema_slope_21_z,spearman,0.9152168808949206
SOLUSDT,72,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.9143816434246778
SOLUSDT,72,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.9135292136882183
SOLUSDT,72,RSI_14_bounded,bb_pos_20_norm,spearman,0.9122877585770179
SOLUSDT,72,dist_ema_9_z,dist_ema_21_z,spearman,0.9080290521593102
SOLUSDT,72,ema_slope_200_z,ema_spread_21_50_z,spearman,0.9064217943352567
SOLUSDT,72,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.8985254982040891
SOLUSDT,72,dist_ema_9_z,log_ret_6_z,spearman,0.8979744497842717
SOLUSDT,72,ema_slope_21_z,dist_ema_50_z,spearman,0.8969081185132857
SOLUSDT,72,dist_ema_21_z,MOM_pct_14_z,spearman,0.8942269131706565
SOLUSDT,72,dist_ema_100_z,ema_slope_200_z,spearman,0.8928754744246369
SOLUSDT,72,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8905314975515927
SOLUSDT,72,dist_ema_100_z,ema_spread_21_50_z,spearman,0.890074066902554
SOLUSDT,72,RSI_30_bounded,RSI_72_bounded,spearman,0.8876312880035474
SOLUSDT,72,dist_ema_50_z,log_ret_24_z,spearman,0.8854269697262137
SOLUSDT,72,dist_ema_50_z,MOM_pct_30_z,spearman,0.8854158144203294
SOLUSDT,72,ema_slope_50_z,MOM_pct_30_z,spearman,0.8834107472638202
SOLUSDT,72,MOM_pct_30_z,log_ret_24_z,spearman,0.8820398801545642
SOLUSDT,72,ema_slope_21_z,log_ret_24_z,spearman,0.87942272839221
SOLUSDT,72,ema_slope_9_z,dist_ema_21_z,spearman,0.8792528678218979
SOLUSDT,72,ema_slope_9_z,MOM_pct_14_z,spearman,0.8789852944170473
SOLUSDT,72,ema_slope_200_z,ema_spread_50_100_z,spearman,0.8760106878547915
SOLUSDT,72,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.8742975547009961
SOLUSDT,72,ema_slope_21_z,MOM_pct_14_z,spearman,0.8722722545640149
SOLUSDT,72,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8680006246019644
SOLUSDT,72,dist_ema_200_z,ema_spread_21_50_z,spearman,0.865207406383203
SOLUSDT,72,dist_ema_21_z,ema_slope_21_z,spearman,0.8650475750545981
SOLUSDT,72,dist_ema_21_z,bb_pos_20_norm,spearman,0.864123408736222
SOLUSDT,72,dist_ema_50_z,dist_ema_200_z,spearman,0.8590697426246997
SOLUSDT,72,ema_slope_50_z,log_ret_24_z,spearman,0.8565780393814857
SOLUSDT,72,ema_spread_9_21_z,MOM_pct_14_z,spearman,0.8539823874145305
SOLUSDT,72,ema_slope_50_z,ema_slope_200_z,spearman,0.8534180876596698
SOLUSDT,72,ema_slope_9_z,ema_spread_9_21_z,spearman,0.8513200450358264
SOLUSDT,72,dist_ema_100_z,RSI_14_bounded,spearman,0.8506444437582623
XRPUSDT,72,MOM_pct_72_z,log_ret_72_z,spearman,0.9998892738489362
XRPUSDT,72,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9837372259870433
XRPUSDT,72,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9817947618510744
XRPUSDT,72,dist_ema_100_z,dist_ema_200_z,spearman,0.9601504489565351
XRPUSDT,72,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9590910027904742
XRPUSDT,72,ema_slope_100_z,ema_slope_200_z,spearman,0.9583479637459439
XRPUSDT,72,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9519116078717661
XRPUSDT,72,dist_ema_50_z,dist_ema_100_z,spearman,0.9485240962495625
XRPUSDT,72,ema_slope_50_z,ema_slope_100_z,spearman,0.9465909064605885
XRPUSDT,72,dist_ema_200_z,ema_slope_200_z,spearman,0.946235608391882
XRPUSDT,72,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9412208311281327
XRPUSDT,72,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9399112704368573
XRPUSDT,72,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9382626880801611
XRPUSDT,72,dist_ema_100_z,ema_slope_100_z,spearman,0.9362836579858892
XRPUSDT,72,dist_ema_50_z,ema_spread_9_21_z,spearman,0.92463337427124
XRPUSDT,72,ema_slope_100_z,dist_ema_200_z,spearman,0.9202405145040669
XRPUSDT,72,dist_ema_50_z,ema_slope_50_z,spearman,0.9144869576873897
XRPUSDT,72,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9110855324564524
XRPUSDT,72,ema_slope_50_z,dist_ema_100_z,spearman,0.9109788170344338
XRPUSDT,72,RSI_14_bounded,bb_pos_20_norm,spearman,0.9097286495678136
XRPUSDT,72,ema_spread_9_21_z,log_ret_24_z,spearman,0.9083533268725739
XRPUSDT,72,ema_slope_21_z,ema_slope_50_z,spearman,0.9060844939521718
XRPUSDT,72,ema_slope_9_z,ema_slope_21_z,spearman,0.9052063690351456
XRPUSDT,72,dist_ema_21_z,dist_ema_50_z,spearman,0.9049400650808107
XRPUSDT,72,RSI_14_bounded,RSI_30_bounded,spearman,0.9028507528374736
XRPUSDT,72,dist_ema_9_z,dist_ema_21_z,spearman,0.8990657681336154
XRPUSDT,72,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.8959724973743747
XRPUSDT,72,ema_slope_200_z,ema_spread_21_50_z,spearman,0.894589471569493
XRPUSDT,72,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.8892254641972237
XRPUSDT,72,dist_ema_100_z,ema_spread_21_50_z,spearman,0.8877357629653561
XRPUSDT,72,ema_slope_200_z,ema_spread_50_100_z,spearman,0.884694938244497
XRPUSDT,72,dist_ema_100_z,ema_slope_200_z,spearman,0.8845487638048206
XRPUSDT,72,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.8844068462766527
XRPUSDT,72,ema_slope_21_z,dist_ema_50_z,spearman,0.8829114989299283
XRPUSDT,72,RSI_30_bounded,RSI_72_bounded,spearman,0.8797394118760367
XRPUSDT,72,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8759822881010294
XRPUSDT,72,dist_ema_9_z,log_ret_6_z,spearman,0.8754688036009841
XRPUSDT,72,dist_ema_50_z,MOM_pct_30_z,spearman,0.8732291606937349
XRPUSDT,72,dist_ema_21_z,bb_pos_20_norm,spearman,0.8703850119490213
XRPUSDT,72,dist_ema_21_z,MOM_pct_14_z,spearman,0.8674169602120763
XRPUSDT,72,dist_ema_50_z,log_ret_24_z,spearman,0.866333791816205
XRPUSDT,72,ema_slope_50_z,MOM_pct_30_z,spearman,0.8663264319157249
XRPUSDT,72,ema_slope_9_z,dist_ema_21_z,spearman,0.8643323922182518
XRPUSDT,72,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.8642009917384065
XRPUSDT,72,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.8640755869779004
XRPUSDT,72,MOM_pct_30_z,log_ret_24_z,spearman,0.8625128465015813
XRPUSDT,72,ema_slope_21_z,log_ret_24_z,spearman,0.8602143940715836
XRPUSDT,72,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.8601675737332037
XRPUSDT,72,ema_slope_9_z,MACD_hist_pct_z,spearman,0.8562111791984115
XRPUSDT,72,vol_expansion_24_log1p_z,vol_expansion_168_log1p_z,spearman,0.8545002337886499
XRPUSDT,72,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8522639145273703
XRPUSDT,72,ema_slope_21_z,MOM_pct_14_z,spearman,0.8522164246340737
XRPUSDT,72,ema_slope_9_z,MOM_pct_14_z,spearman,0.8509799665973203
XRPUSDT,72,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8502771162331445
BTCUSDT,96,MOM_pct_72_z,log_ret_72_z,spearman,0.9998862777934778
BTCUSDT,96,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9841064425809732
BTCUSDT,96,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9831858688673132
BTCUSDT,96,ema_slope_100_z,ema_spread_21_50_z,spearman,0.970667645248753
BTCUSDT,96,dist_ema_200_z,ema_slope_200_z,spearman,0.9611791152347388
BTCUSDT,96,dist_ema_100_z,dist_ema_200_z,spearman,0.9607426061569868
BTCUSDT,96,ema_slope_100_z,ema_slope_200_z,spearman,0.9584923271840303
BTCUSDT,96,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9559883930392391
BTCUSDT,96,dist_ema_100_z,ema_slope_100_z,spearman,0.9523221025300563
BTCUSDT,96,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9521848512087714
BTCUSDT,96,dist_ema_50_z,dist_ema_100_z,spearman,0.9505907726808148
BTCUSDT,96,ema_slope_50_z,ema_slope_100_z,spearman,0.9498780027967291
BTCUSDT,96,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9421763266016064
BTCUSDT,96,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9414960345474755
BTCUSDT,96,ema_slope_100_z,dist_ema_200_z,spearman,0.9361342719825978
BTCUSDT,96,RSI_30_bounded,price_pos_in_range_72_norm,spearman,0.9349430532738027
BTCUSDT,96,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9347499360747178
BTCUSDT,96,dist_ema_50_z,ema_slope_50_z,spearman,0.9318107115746229
BTCUSDT,96,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9314359961795922
BTCUSDT,96,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.9292325676841892
BTCUSDT,96,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.9291923440271039
BTCUSDT,96,ema_slope_50_z,dist_ema_100_z,spearman,0.9281281623081761
BTCUSDT,96,ema_spread_9_21_z,log_ret_24_z,spearman,0.9194783297951664
BTCUSDT,96,dist_ema_100_z,ema_spread_21_50_z,spearman,0.9191932392510646
BTCUSDT,96,RSI_14_bounded,RSI_30_bounded,spearman,0.9191268900686513
BTCUSDT,96,RSI_14_bounded,price_pos_in_range_24_norm,spearman,0.915592462788765
BTCUSDT,96,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,spearman,0.9139783699357998
BTCUSDT,96,ema_slope_21_z,ema_slope_50_z,spearman,0.909151787069986
BTCUSDT,96,dist_ema_21_z,dist_ema_50_z,spearman,0.9086844201595047
BTCUSDT,96,ema_slope_9_z,ema_slope_21_z,spearman,0.9085204959352731
BTCUSDT,96,ema_slope_200_z,ema_spread_50_100_z,spearman,0.9048853389291575
BTCUSDT,96,ema_slope_200_z,ema_spread_21_50_z,spearman,0.9034946828801862
BTCUSDT,96,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.9032411294501285
BTCUSDT,96,dist_ema_9_z,dist_ema_21_z,spearman,0.9014991651438469
BTCUSDT,96,RSI_14_bounded,bb_pos_20_norm,spearman,0.9000257909780314
BTCUSDT,96,dist_ema_100_z,ema_slope_200_z,spearman,0.8997723352337696
BTCUSDT,96,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8997045819464298
BTCUSDT,96,ema_slope_21_z,dist_ema_50_z,spearman,0.8946392203037976
BTCUSDT,96,dist_ema_50_z,MOM_pct_30_z,spearman,0.8940665954726708
BTCUSDT,96,RSI_30_bounded,RSI_72_bounded,spearman,0.892874562786372
BTCUSDT,96,dist_ema_9_z,log_ret_6_z,spearman,0.8914403034416237
BTCUSDT,96,dist_ema_21_z,MOM_pct_14_z,spearman,0.8820335127290434
BTCUSDT,96,vol_expansion_24_log1p_z,vol_expansion_168_log1p_z,spearman,0.8812399277247
BTCUSDT,96,ema_slope_50_z,MOM_pct_30_z,spearman,0.8811916829673715
BTCUSDT,96,range_sqrt_z,vol_expansion_24_log1p_z,spearman,0.880345636336222
BTCUSDT,96,dist_ema_50_z,log_ret_24_z,spearman,0.8795734464495296
BTCUSDT,96,ema_slope_21_z,log_ret_24_z,spearman,0.8781838619503576
BTCUSDT,96,ema_slope_9_z,dist_ema_21_z,spearman,0.8779868902947304
BTCUSDT,96,dist_ema_200_z,ema_spread_21_50_z,spearman,0.8778640549150165
BTCUSDT,96,dist_ema_21_z,ema_spread_9_21_z,spearman,0.8755959605941221
BTCUSDT,96,MOM_pct_30_z,log_ret_24_z,spearman,0.8752826371547745
BTCUSDT,96,dist_ema_21_z,ema_slope_21_z,spearman,0.8710067178309323
BTCUSDT,96,ema_slope_9_z,MOM_pct_14_z,spearman,0.8645552852132438
BTCUSDT,96,vol_ratio_24_log1p_z,vol_ratio_168_log1p_z,spearman,0.8632508592894752
BTCUSDT,96,dist_ema_50_z,ema_slope_100_z,spearman,0.8630345246090599
BTCUSDT,96,ema_slope_21_z,MOM_pct_14_z,spearman,0.8538384955625653
BTCUSDT,96,dist_ema_50_z,dist_ema_200_z,spearman,0.8511921366791325
DOGEUSDT,96,MOM_pct_72_z,log_ret_72_z,spearman,0.9997398316023011
DOGEUSDT,96,ema_slope_21_z,ema_spread_9_21_z,spearman,0.9820505254718815
DOGEUSDT,96,range_sqrt_z,vol_expansion_168_log1p_z,spearman,0.9708375998978133
DOGEUSDT,96,ema_slope_100_z,ema_spread_21_50_z,spearman,0.9621600616370277
DOGEUSDT,96,dist_ema_200_z,ema_slope_200_z,spearman,0.9592056448870283
DOGEUSDT,96,dist_ema_100_z,dist_ema_200_z,spearman,0.9541118499431991
DOGEUSDT,96,ema_slope_100_z,ema_slope_200_z,spearman,0.9534292918536073
DOGEUSDT,96,dist_ema_100_z,ema_slope_100_z,spearman,0.9472048160792306
DOGEUSDT,96,dist_ema_50_z,dist_ema_100_z,spearman,0.9430012613414837
DOGEUSDT,96,ema_slope_50_z,ema_slope_100_z,spearman,0.9427412526561821
DOGEUSDT,96,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,spearman,0.9427322910118646
DOGEUSDT,96,ema_slope_50_z,ema_spread_9_21_z,spearman,0.9381185842789436
DOGEUSDT,96,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,spearman,0.9294812476023089
DOGEUSDT,96,ema_slope_100_z,dist_ema_200_z,spearman,0.9285870870047406
DOGEUSDT,96,dist_ema_50_z,ema_spread_9_21_z,spearman,0.9280359723372543
DOGEUSDT,96,dist_ema_50_z,ema_slope_50_z,spearman,0.9243951349173695
DOGEUSDT,96,ema_slope_50_z,ema_spread_21_50_z,spearman,0.9228002669194042
DOGEUSDT,96,ema_slope_50_z,dist_ema_100_z,spearman,0.9173203797185129
DOGEUSDT,96,range_sqrt_z,vol_expansion_72_log1p_z,spearman,0.9156330288073915
DOGEUSDT,96,ema_spread_9_21_z,log_ret_24_z,spearman,0.9150716694023798
DOGEUSDT,96,RSI_14_bounded,bb_pos_20_norm,spearman,0.9148742529928887
DOGEUSDT,96,RSI_14_bounded,RSI_30_bounded,spearman,0.9098921937826242
DOGEUSDT,96,ema_slope_200_z,ema_spread_50_100_z,spearman,0.9060437763761795
DOGEUSDT,96,ema_slope_9_z,ema_slope_21_z,spearman,0.9039123294777629
DOGEUSDT,96,dist_ema_100_z,ema_spread_21_50_z,spearman,0.9037296040232876
DOGEUSDT,96,ema_slope_21_z,ema_slope_50_z,spearman,0.9028701958188438
DOGEUSDT,96,dist_ema_21_z,dist_ema_50_z,spearman,0.9016912429572702
DOGEUSDT,96,bb_pos_20_norm,price_pos_in_range_24_norm,spearman,0.8974842026991965
DOGEUSDT,96,dist_ema_9_z,dist_ema_21_z,spearman,0.8925782173953739
DOGEUSDT,96,RSI_30_bounded,RSI_72_bounded,spearman,0.8897503756209333
DOGEUSDT,96,dist_ema_100_z,ema_slope_200_z,spearman,0.889726007160058
DOGEUSDT,96,ema_slope_200_z,ema_spread_21_50_z,spearman,0.8875962639280116
DOGEUSDT,96,ema_slope_21_z,dist_ema_50_z,spearman,0.8865729990436995
DOGEUSDT,96,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,spearman,0.8865362922474894
DOGEUSDT,96,ema_spread_9_21_z,MOM_pct_30_z,spearman,0.8808870821705657
DOGEUSDT,96,RSI_72_bounded,price_pos_in_range_168_norm,spearman,0.8801036321698171
DOGEUSDT,96,dist_ema_21_z,MOM_pct_14_z,spearman,0.8770232156343102
DOGEUSDT,96,dist_ema_9_z,log_ret_6_z,spearman,0.8763679451201624
DOGEUSDT,96,dist_ema_50_z,MOM_pct_30_z,spearman,0.8745475620887897
