interval_minutes,interval_label,symbol,z_window,use_calendar_scaled_indicators,feature,target,horizon_bars,horizon_hours,corr_method,raw_corr,abs_corr,n_rows,n_features
30,30m,ETHUSDT,192,True,vol_ratio_1344_log1p_z,target_log_ret_horizon_5,5,2.5,spearman,-0.0005760664434957898,0.0005760664434957898,45073,54
30,30m,ETHUSDT,192,True,vol_ratio_1344_log1p_z,target_log_ret_horizon_10,10,5.0,spearman,0.007822161179840364,0.007822161179840364,45073,54
30,30m,ETHUSDT,192,True,vol_ratio_1344_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.011633708107756635,0.011633708107756635,45073,54
30,30m,ETHUSDT,192,True,range_sqrt_z,target_log_ret_horizon_1,1,0.5,spearman,0.014245092056656946,0.014245092056656946,45073,54
30,30m,ETHUSDT,192,True,range_sqrt_z,target_log_ret_horizon_3,3,1.5,spearman,0.01183443654435219,0.01183443654435219,45073,54
30,30m,ETHUSDT,192,True,range_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,0.008264315021250123,0.008264315021250123,45073,54
30,30m,ETHUSDT,192,True,range_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,0.01693417043113403,0.01693417043113403,45073,54
30,30m,ETHUSDT,192,True,range_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.01532217481336109,0.01532217481336109,45073,54
30,30m,ETHUSDT,192,True,body_sqrt_z,target_log_ret_horizon_1,1,0.5,spearman,0.0163274451220136,0.0163274451220136,45073,54
30,30m,ETHUSDT,192,True,body_sqrt_z,target_log_ret_horizon_3,3,1.5,spearman,0.011176357924279717,0.011176357924279717,45073,54
30,30m,ETHUSDT,192,True,body_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,0.005229180708205878,0.005229180708205878,45073,54
30,30m,ETHUSDT,192,True,body_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,0.013714198704542163,0.013714198704542163,45073,54
30,30m,ETHUSDT,192,True,body_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.012123602649461194,0.012123602649461194,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_192_log1p_z,target_log_ret_horizon_1,1,0.5,spearman,0.013505313054541388,0.013505313054541388,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_192_log1p_z,target_log_ret_horizon_3,3,1.5,spearman,0.008007933327574176,0.008007933327574176,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_192_log1p_z,target_log_ret_horizon_5,5,2.5,spearman,0.0043656407210330385,0.0043656407210330385,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_192_log1p_z,target_log_ret_horizon_10,10,5.0,spearman,0.010218683991766482,0.010218683991766482,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_192_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.005632297912722414,0.005632297912722414,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_576_log1p_z,target_log_ret_horizon_1,1,0.5,spearman,0.013044528294374476,0.013044528294374476,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_576_log1p_z,target_log_ret_horizon_3,3,1.5,spearman,0.009876522510662273,0.009876522510662273,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_576_log1p_z,target_log_ret_horizon_5,5,2.5,spearman,0.005997485853566098,0.005997485853566098,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_576_log1p_z,target_log_ret_horizon_10,10,5.0,spearman,0.013561144844973231,0.013561144844973231,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_576_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.011533169297790302,0.011533169297790302,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_1344_log1p_z,target_log_ret_horizon_1,1,0.5,spearman,0.013953932157738012,0.013953932157738012,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_1344_log1p_z,target_log_ret_horizon_3,3,1.5,spearman,0.011144961857085056,0.011144961857085056,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_1344_log1p_z,target_log_ret_horizon_5,5,2.5,spearman,0.007641364795853463,0.007641364795853463,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_1344_log1p_z,target_log_ret_horizon_10,10,5.0,spearman,0.016088498257129474,0.016088498257129474,45073,54
30,30m,ETHUSDT,192,True,vol_expansion_1344_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.01465018118875293,0.01465018118875293,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_192_sqrt_z,target_log_ret_horizon_1,1,0.5,spearman,0.024456470760147803,0.024456470760147803,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_192_sqrt_z,target_log_ret_horizon_3,3,1.5,spearman,0.03093869875117242,0.03093869875117242,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_192_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,0.02761316216210833,0.02761316216210833,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_192_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,0.01767724432184095,0.01767724432184095,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_192_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,-0.00249220474883184,0.00249220474883184,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_192_sqrt_z,target_log_ret_horizon_1,1,0.5,spearman,-0.020916958174851476,0.020916958174851476,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_192_sqrt_z,target_log_ret_horizon_3,3,1.5,spearman,-0.022694767762006657,0.022694767762006657,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_192_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,-0.017626325256653332,0.017626325256653332,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_192_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,-0.003281378551790637,0.003281378551790637,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_192_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.015442719644264727,0.015442719644264727,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_192_norm,target_log_ret_horizon_1,1,0.5,spearman,-0.01832642433235022,0.01832642433235022,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_192_norm,target_log_ret_horizon_3,3,1.5,spearman,-0.024795671387294355,0.024795671387294355,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_192_norm,target_log_ret_horizon_5,5,2.5,spearman,-0.024789766332505424,0.024789766332505424,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_192_norm,target_log_ret_horizon_10,10,5.0,spearman,-0.018396108945904065,0.018396108945904065,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_192_norm,target_log_ret_horizon_24,24,12.0,spearman,-0.009656672748950957,0.009656672748950957,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_576_sqrt_z,target_log_ret_horizon_1,1,0.5,spearman,0.025794898902093164,0.025794898902093164,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_576_sqrt_z,target_log_ret_horizon_3,3,1.5,spearman,0.033750538390866114,0.033750538390866114,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_576_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,0.03264766323431927,0.03264766323431927,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_576_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,0.027915925632790935,0.027915925632790935,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_576_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.018959445227934864,0.018959445227934864,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_576_sqrt_z,target_log_ret_horizon_1,1,0.5,spearman,-0.01974530142126845,0.01974530142126845,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_576_sqrt_z,target_log_ret_horizon_3,3,1.5,spearman,-0.023185059621487446,0.023185059621487446,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_576_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,-0.021095050609026,0.021095050609026,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_576_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,-0.009020018390967803,0.009020018390967803,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_576_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.005648219306433416,0.005648219306433416,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_576_norm,target_log_ret_horizon_1,1,0.5,spearman,-0.00881236017253238,0.00881236017253238,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_576_norm,target_log_ret_horizon_3,3,1.5,spearman,-0.014443271380696145,0.014443271380696145,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_576_norm,target_log_ret_horizon_5,5,2.5,spearman,-0.017148261661497965,0.017148261661497965,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_576_norm,target_log_ret_horizon_10,10,5.0,spearman,-0.021381413836820743,0.021381413836820743,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_576_norm,target_log_ret_horizon_24,24,12.0,spearman,-0.02241419257047517,0.02241419257047517,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_1344_sqrt_z,target_log_ret_horizon_1,1,0.5,spearman,0.024988252386916748,0.024988252386916748,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_1344_sqrt_z,target_log_ret_horizon_3,3,1.5,spearman,0.035203314554483105,0.035203314554483105,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_1344_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,0.036612907231926894,0.036612907231926894,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_1344_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,0.032223066551686476,0.032223066551686476,45073,54
30,30m,ETHUSDT,192,True,dist_to_high_1344_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.02996179010522025,0.02996179010522025,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_1344_sqrt_z,target_log_ret_horizon_1,1,0.5,spearman,-0.019791738270754634,0.019791738270754634,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_1344_sqrt_z,target_log_ret_horizon_3,3,1.5,spearman,-0.027539288611384934,0.027539288611384934,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_1344_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,-0.026646785950496715,0.026646785950496715,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_1344_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,-0.019162792701300564,0.019162792701300564,45073,54
30,30m,ETHUSDT,192,True,dist_to_low_1344_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,-0.013356922537220988,0.013356922537220988,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_1344_norm,target_log_ret_horizon_1,1,0.5,spearman,-0.004850807114970937,0.004850807114970937,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_1344_norm,target_log_ret_horizon_3,3,1.5,spearman,-0.010110812930447766,0.010110812930447766,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_1344_norm,target_log_ret_horizon_5,5,2.5,spearman,-0.01248199671502484,0.01248199671502484,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_1344_norm,target_log_ret_horizon_10,10,5.0,spearman,-0.01949955923006372,0.01949955923006372,45073,54
30,30m,ETHUSDT,192,True,price_pos_in_range_1344_norm,target_log_ret_horizon_24,24,12.0,spearman,-0.025443132049462594,0.025443132049462594,45073,54
30,30m,SOLUSDT,192,True,dist_ema_72_z,target_log_ret_horizon_1,1,0.5,spearman,-0.026112058196449277,0.026112058196449277,45073,54
30,30m,SOLUSDT,192,True,dist_ema_72_z,target_log_ret_horizon_3,3,1.5,spearman,-0.02755307251269244,0.02755307251269244,45073,54
30,30m,SOLUSDT,192,True,dist_ema_72_z,target_log_ret_horizon_5,5,2.5,spearman,-0.021099966861062674,0.021099966861062674,45073,54
30,30m,SOLUSDT,192,True,dist_ema_72_z,target_log_ret_horizon_10,10,5.0,spearman,-0.013469103976640364,0.013469103976640364,45073,54
30,30m,SOLUSDT,192,True,dist_ema_72_z,target_log_ret_horizon_24,24,12.0,spearman,0.004518195035768055,0.004518195035768055,45073,54
30,30m,SOLUSDT,192,True,ema_slope_72_z,target_log_ret_horizon_1,1,0.5,spearman,-0.012827200223233547,0.012827200223233547,45073,54
30,30m,SOLUSDT,192,True,ema_slope_72_z,target_log_ret_horizon_3,3,1.5,spearman,-0.01780167184063638,0.01780167184063638,45073,54
30,30m,SOLUSDT,192,True,ema_slope_72_z,target_log_ret_horizon_5,5,2.5,spearman,-0.014813288408341965,0.014813288408341965,45073,54
30,30m,SOLUSDT,192,True,ema_slope_72_z,target_log_ret_horizon_10,10,5.0,spearman,-0.00785380155013725,0.00785380155013725,45073,54
30,30m,SOLUSDT,192,True,ema_slope_72_z,target_log_ret_horizon_24,24,12.0,spearman,0.007576354661691401,0.007576354661691401,45073,54
30,30m,SOLUSDT,192,True,dist_ema_168_z,target_log_ret_horizon_1,1,0.5,spearman,-0.01731874202991264,0.01731874202991264,45073,54
30,30m,SOLUSDT,192,True,dist_ema_168_z,target_log_ret_horizon_3,3,1.5,spearman,-0.01895742414743574,0.01895742414743574,45073,54
30,30m,SOLUSDT,192,True,dist_ema_168_z,target_log_ret_horizon_5,5,2.5,spearman,-0.012973005291142745,0.012973005291142745,45073,54
30,30m,SOLUSDT,192,True,dist_ema_168_z,target_log_ret_horizon_10,10,5.0,spearman,-0.004910402789592689,0.004910402789592689,45073,54
30,30m,SOLUSDT,192,True,dist_ema_168_z,target_log_ret_horizon_24,24,12.0,spearman,0.01393448805159349,0.01393448805159349,45073,54
30,30m,SOLUSDT,192,True,ema_slope_168_z,target_log_ret_horizon_1,1,0.5,spearman,-0.006970362535381099,0.006970362535381099,45073,54
30,30m,SOLUSDT,192,True,ema_slope_168_z,target_log_ret_horizon_3,3,1.5,spearman,-0.010974450257630618,0.010974450257630618,45073,54
30,30m,SOLUSDT,192,True,ema_slope_168_z,target_log_ret_horizon_5,5,2.5,spearman,-0.007263827820837485,0.007263827820837485,45073,54
30,30m,SOLUSDT,192,True,ema_slope_168_z,target_log_ret_horizon_10,10,5.0,spearman,0.0002547061300131288,0.0002547061300131288,45073,54
30,30m,SOLUSDT,192,True,ema_slope_168_z,target_log_ret_horizon_24,24,12.0,spearman,0.015253265337850447,0.015253265337850447,45073,54
30,30m,SOLUSDT,192,True,dist_ema_400_z,target_log_ret_horizon_1,1,0.5,spearman,-0.013422723029768076,0.013422723029768076,45073,54
30,30m,SOLUSDT,192,True,dist_ema_400_z,target_log_ret_horizon_3,3,1.5,spearman,-0.01583058132461428,0.01583058132461428,45073,54
30,30m,SOLUSDT,192,True,dist_ema_400_z,target_log_ret_horizon_5,5,2.5,spearman,-0.010214138637088963,0.010214138637088963,45073,54
30,30m,SOLUSDT,192,True,dist_ema_400_z,target_log_ret_horizon_10,10,5.0,spearman,-0.002155959781838312,0.002155959781838312,45073,54
30,30m,SOLUSDT,192,True,dist_ema_400_z,target_log_ret_horizon_24,24,12.0,spearman,0.01606650986706103,0.01606650986706103,45073,54
30,30m,SOLUSDT,192,True,ema_slope_400_z,target_log_ret_horizon_1,1,0.5,spearman,-0.0045593927830458346,0.0045593927830458346,45073,54
30,30m,SOLUSDT,192,True,ema_slope_400_z,target_log_ret_horizon_3,3,1.5,spearman,-0.009127904774802312,0.009127904774802312,45073,54
30,30m,SOLUSDT,192,True,ema_slope_400_z,target_log_ret_horizon_5,5,2.5,spearman,-0.005599859197731243,0.005599859197731243,45073,54
30,30m,SOLUSDT,192,True,ema_slope_400_z,target_log_ret_horizon_10,10,5.0,spearman,0.002003771535746317,0.002003771535746317,45073,54
30,30m,SOLUSDT,192,True,ema_slope_400_z,target_log_ret_horizon_24,24,12.0,spearman,0.01604719264930839,0.01604719264930839,45073,54
30,30m,SOLUSDT,192,True,dist_ema_800_z,target_log_ret_horizon_1,1,0.5,spearman,-0.013344885436841218,0.013344885436841218,45073,54
30,30m,SOLUSDT,192,True,dist_ema_800_z,target_log_ret_horizon_3,3,1.5,spearman,-0.01628985399367193,0.01628985399367193,45073,54
30,30m,SOLUSDT,192,True,dist_ema_800_z,target_log_ret_horizon_5,5,2.5,spearman,-0.010911450444892088,0.010911450444892088,45073,54
30,30m,SOLUSDT,192,True,dist_ema_800_z,target_log_ret_horizon_10,10,5.0,spearman,-0.0034975973526200394,0.0034975973526200394,45073,54
30,30m,SOLUSDT,192,True,dist_ema_800_z,target_log_ret_horizon_24,24,12.0,spearman,0.01471024544809103,0.01471024544809103,45073,54
30,30m,SOLUSDT,192,True,ema_slope_800_z,target_log_ret_horizon_1,1,0.5,spearman,-0.004833431746578167,0.004833431746578167,45073,54
30,30m,SOLUSDT,192,True,ema_slope_800_z,target_log_ret_horizon_3,3,1.5,spearman,-0.00980681669934056,0.00980681669934056,45073,54
30,30m,SOLUSDT,192,True,ema_slope_800_z,target_log_ret_horizon_5,5,2.5,spearman,-0.006606187560240167,0.006606187560240167,45073,54
30,30m,SOLUSDT,192,True,ema_slope_800_z,target_log_ret_horizon_10,10,5.0,spearman,0.00021354882993080307,0.00021354882993080307,45073,54
30,30m,SOLUSDT,192,True,ema_slope_800_z,target_log_ret_horizon_24,24,12.0,spearman,0.015076529833311871,0.015076529833311871,45073,54
30,30m,SOLUSDT,192,True,dist_ema_1600_z,target_log_ret_horizon_1,1,0.5,spearman,-0.012666366420053681,0.012666366420053681,45073,54
30,30m,SOLUSDT,192,True,dist_ema_1600_z,target_log_ret_horizon_3,3,1.5,spearman,-0.015136896616372948,0.015136896616372948,45073,54
30,30m,SOLUSDT,192,True,dist_ema_1600_z,target_log_ret_horizon_5,5,2.5,spearman,-0.00959146252029338,0.00959146252029338,45073,54
30,30m,SOLUSDT,192,True,dist_ema_1600_z,target_log_ret_horizon_10,10,5.0,spearman,-0.0022943448789977646,0.0022943448789977646,45073,54
30,30m,SOLUSDT,192,True,dist_ema_1600_z,target_log_ret_horizon_24,24,12.0,spearman,0.01685705187725034,0.01685705187725034,45073,54
30,30m,SOLUSDT,192,True,ema_slope_1600_z,target_log_ret_horizon_1,1,0.5,spearman,-0.004510353763006761,0.004510353763006761,45073,54
30,30m,SOLUSDT,192,True,ema_slope_1600_z,target_log_ret_horizon_3,3,1.5,spearman,-0.009083239705591238,0.009083239705591238,45073,54
30,30m,SOLUSDT,192,True,ema_slope_1600_z,target_log_ret_horizon_5,5,2.5,spearman,-0.00562692404186493,0.00562692404186493,45073,54
30,30m,SOLUSDT,192,True,ema_slope_1600_z,target_log_ret_horizon_10,10,5.0,spearman,0.0010279001964663046,0.0010279001964663046,45073,54
30,30m,SOLUSDT,192,True,ema_slope_1600_z,target_log_ret_horizon_24,24,12.0,spearman,0.017347399547822683,0.017347399547822683,45073,54
30,30m,SOLUSDT,192,True,ema_spread_72_168_z,target_log_ret_horizon_1,1,0.5,spearman,0.003844962277203713,0.003844962277203713,45073,54
30,30m,SOLUSDT,192,True,ema_spread_72_168_z,target_log_ret_horizon_3,3,1.5,spearman,0.00041842145211857574,0.00041842145211857574,45073,54
30,30m,SOLUSDT,192,True,ema_spread_72_168_z,target_log_ret_horizon_5,5,2.5,spearman,0.0032974325816210624,0.0032974325816210624,45073,54
30,30m,SOLUSDT,192,True,ema_spread_72_168_z,target_log_ret_horizon_10,10,5.0,spearman,0.005403202707120761,0.005403202707120761,45073,54
30,30m,SOLUSDT,192,True,ema_spread_72_168_z,target_log_ret_horizon_24,24,12.0,spearman,0.012580067874187499,0.012580067874187499,45073,54
30,30m,SOLUSDT,192,True,ema_spread_168_400_z,target_log_ret_horizon_1,1,0.5,spearman,0.003873814310234212,0.003873814310234212,45073,54
30,30m,SOLUSDT,192,True,ema_spread_168_400_z,target_log_ret_horizon_3,3,1.5,spearman,-0.0002500960911310651,0.0002500960911310651,45073,54
30,30m,SOLUSDT,192,True,ema_spread_168_400_z,target_log_ret_horizon_5,5,2.5,spearman,0.0016939367358804092,0.0016939367358804092,45073,54
30,30m,SOLUSDT,192,True,ema_spread_168_400_z,target_log_ret_horizon_10,10,5.0,spearman,0.004431325186256783,0.004431325186256783,45073,54
30,30m,SOLUSDT,192,True,ema_spread_168_400_z,target_log_ret_horizon_24,24,12.0,spearman,0.01525555971615229,0.01525555971615229,45073,54
30,30m,SOLUSDT,192,True,ema_spread_400_800_z,target_log_ret_horizon_1,1,0.5,spearman,0.0028222164124417173,0.0028222164124417173,45073,54
30,30m,SOLUSDT,192,True,ema_spread_400_800_z,target_log_ret_horizon_3,3,1.5,spearman,0.0004838603619928281,0.0004838603619928281,45073,54
30,30m,SOLUSDT,192,True,ema_spread_400_800_z,target_log_ret_horizon_5,5,2.5,spearman,0.0018319473064643476,0.0018319473064643476,45073,54
30,30m,SOLUSDT,192,True,ema_spread_400_800_z,target_log_ret_horizon_10,10,5.0,spearman,0.003743249490133195,0.003743249490133195,45073,54
30,30m,SOLUSDT,192,True,ema_spread_400_800_z,target_log_ret_horizon_24,24,12.0,spearman,0.005025357197187169,0.005025357197187169,45073,54
30,30m,SOLUSDT,192,True,ema_spread_800_1600_z,target_log_ret_horizon_1,1,0.5,spearman,0.004263032325091489,0.004263032325091489,45073,54
30,30m,SOLUSDT,192,True,ema_spread_800_1600_z,target_log_ret_horizon_3,3,1.5,spearman,0.0031489896393206793,0.0031489896393206793,45073,54
30,30m,SOLUSDT,192,True,ema_spread_800_1600_z,target_log_ret_horizon_5,5,2.5,spearman,0.004606690470715043,0.004606690470715043,45073,54
30,30m,SOLUSDT,192,True,ema_spread_800_1600_z,target_log_ret_horizon_10,10,5.0,spearman,0.0065788925517121,0.0065788925517121,45073,54
30,30m,SOLUSDT,192,True,ema_spread_800_1600_z,target_log_ret_horizon_24,24,12.0,spearman,0.005381225267245308,0.005381225267245308,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_112_z,target_log_ret_horizon_1,1,0.5,spearman,-0.010530990982094314,0.010530990982094314,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_112_z,target_log_ret_horizon_3,3,1.5,spearman,-0.013274532832647288,0.013274532832647288,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_112_z,target_log_ret_horizon_5,5,2.5,spearman,-0.00909003556726464,0.00909003556726464,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_112_z,target_log_ret_horizon_10,10,5.0,spearman,-0.005119958715180968,0.005119958715180968,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_112_z,target_log_ret_horizon_24,24,12.0,spearman,0.008190044116429302,0.008190044116429302,45073,54
30,30m,SOLUSDT,192,True,ADX_112_scaled,target_log_ret_horizon_1,1,0.5,spearman,-0.007475063750295037,0.007475063750295037,45073,54
30,30m,SOLUSDT,192,True,ADX_112_scaled,target_log_ret_horizon_3,3,1.5,spearman,-0.010259626575739695,0.010259626575739695,45073,54
30,30m,SOLUSDT,192,True,ADX_112_scaled,target_log_ret_horizon_5,5,2.5,spearman,-0.011751360340146134,0.011751360340146134,45073,54
30,30m,SOLUSDT,192,True,ADX_112_scaled,target_log_ret_horizon_10,10,5.0,spearman,-0.015512580756393128,0.015512580756393128,45073,54
30,30m,SOLUSDT,192,True,ADX_112_scaled,target_log_ret_horizon_24,24,12.0,spearman,-0.020145229663200474,0.020145229663200474,45073,54
30,30m,SOLUSDT,192,True,RSI_112_bounded,target_log_ret_horizon_1,1,0.5,spearman,-0.009287646711649335,0.009287646711649335,45073,54
30,30m,SOLUSDT,192,True,RSI_112_bounded,target_log_ret_horizon_3,3,1.5,spearman,-0.011360386961641189,0.011360386961641189,45073,54
30,30m,SOLUSDT,192,True,RSI_112_bounded,target_log_ret_horizon_5,5,2.5,spearman,-0.005954687854301686,0.005954687854301686,45073,54
30,30m,SOLUSDT,192,True,RSI_112_bounded,target_log_ret_horizon_10,10,5.0,spearman,-0.0001536515211676798,0.0001536515211676798,45073,54
30,30m,SOLUSDT,192,True,RSI_112_bounded,target_log_ret_horizon_24,24,12.0,spearman,0.015228276000558384,0.015228276000558384,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_240_z,target_log_ret_horizon_1,1,0.5,spearman,-0.006975117344480533,0.006975117344480533,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_240_z,target_log_ret_horizon_3,3,1.5,spearman,-0.010591945026960696,0.010591945026960696,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_240_z,target_log_ret_horizon_5,5,2.5,spearman,-0.006352969453275582,0.006352969453275582,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_240_z,target_log_ret_horizon_10,10,5.0,spearman,-0.0022727199419661005,0.0022727199419661005,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_240_z,target_log_ret_horizon_24,24,12.0,spearman,0.017675513310201143,0.017675513310201143,45073,54
30,30m,SOLUSDT,192,True,ADX_240_scaled,target_log_ret_horizon_1,1,0.5,spearman,-0.004181659350860101,0.004181659350860101,45073,54
30,30m,SOLUSDT,192,True,ADX_240_scaled,target_log_ret_horizon_3,3,1.5,spearman,-0.0048874438871297915,0.0048874438871297915,45073,54
30,30m,SOLUSDT,192,True,ADX_240_scaled,target_log_ret_horizon_5,5,2.5,spearman,-0.006511070193200063,0.006511070193200063,45073,54
30,30m,SOLUSDT,192,True,ADX_240_scaled,target_log_ret_horizon_10,10,5.0,spearman,-0.00880816702168371,0.00880816702168371,45073,54
30,30m,SOLUSDT,192,True,ADX_240_scaled,target_log_ret_horizon_24,24,12.0,spearman,-0.011249083130976034,0.011249083130976034,45073,54
30,30m,SOLUSDT,192,True,RSI_240_bounded,target_log_ret_horizon_1,1,0.5,spearman,-0.0028235752622713496,0.0028235752622713496,45073,54
30,30m,SOLUSDT,192,True,RSI_240_bounded,target_log_ret_horizon_3,3,1.5,spearman,-0.003488613294300938,0.003488613294300938,45073,54
30,30m,SOLUSDT,192,True,RSI_240_bounded,target_log_ret_horizon_5,5,2.5,spearman,0.0017076973450056657,0.0017076973450056657,45073,54
30,30m,SOLUSDT,192,True,RSI_240_bounded,target_log_ret_horizon_10,10,5.0,spearman,0.005962883752760753,0.005962883752760753,45073,54
30,30m,SOLUSDT,192,True,RSI_240_bounded,target_log_ret_horizon_24,24,12.0,spearman,0.0167219191736665,0.0167219191736665,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_576_z,target_log_ret_horizon_1,1,0.5,spearman,-0.012264089694413656,0.012264089694413656,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_576_z,target_log_ret_horizon_3,3,1.5,spearman,-0.019106451389218328,0.019106451389218328,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_576_z,target_log_ret_horizon_5,5,2.5,spearman,-0.01907969753564339,0.01907969753564339,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_576_z,target_log_ret_horizon_10,10,5.0,spearman,-0.01870921322884426,0.01870921322884426,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_576_z,target_log_ret_horizon_24,24,12.0,spearman,-0.005880225149171894,0.005880225149171894,45073,54
30,30m,SOLUSDT,192,True,ADX_576_scaled,target_log_ret_horizon_1,1,0.5,spearman,-0.00419182252194057,0.00419182252194057,45073,54
30,30m,SOLUSDT,192,True,ADX_576_scaled,target_log_ret_horizon_3,3,1.5,spearman,-0.003015643549909651,0.003015643549909651,45073,54
30,30m,SOLUSDT,192,True,ADX_576_scaled,target_log_ret_horizon_5,5,2.5,spearman,-0.005356214179143901,0.005356214179143901,45073,54
30,30m,SOLUSDT,192,True,ADX_576_scaled,target_log_ret_horizon_10,10,5.0,spearman,-0.00367923518580434,0.00367923518580434,45073,54
30,30m,SOLUSDT,192,True,ADX_576_scaled,target_log_ret_horizon_24,24,12.0,spearman,-0.00022152435078930729,0.00022152435078930729,45073,54
