interval_minutes,interval_label,symbol,z_window,use_calendar_scaled_indicators,feature,target,horizon_bars,horizon_hours,corr_method,raw_corr,abs_corr,n_rows,n_features
60,60m,ETHUSDT,96,True,log_ret_288_z,target_log_ret_horizon_24,24,24.0,spearman,-0.03881748280716002,0.03881748280716002,22537,54
60,60m,ETHUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_24,24,24.0,spearman,-0.03847979640993162,0.03847979640993162,22537,54
60,60m,ETHUSDT,96,True,NATR_14_z,target_log_ret_horizon_24,24,24.0,spearman,0.03722002951214782,0.03722002951214782,22537,54
60,60m,ETHUSDT,96,True,dist_to_low_672_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,-0.0361656250119828,0.0361656250119828,22537,54
60,60m,ETHUSDT,96,True,range_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,0.03472747637871339,0.03472747637871339,22537,54
60,60m,ETHUSDT,96,True,vol_expansion_672_log1p_z,target_log_ret_horizon_24,24,24.0,spearman,0.03445508367646439,0.03445508367646439,22537,54
60,60m,ETHUSDT,96,True,price_pos_in_range_672_norm,target_log_ret_horizon_24,24,24.0,spearman,-0.03146332784577816,0.03146332784577816,22537,54
60,60m,ETHUSDT,96,True,vol_expansion_288_log1p_z,target_log_ret_horizon_24,24,24.0,spearman,0.03023481326077163,0.03023481326077163,22537,54
60,60m,ETHUSDT,96,True,price_pos_in_range_288_norm,target_log_ret_horizon_24,24,24.0,spearman,-0.030137189517906292,0.030137189517906292,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,0.02999343608526756,0.02999343608526756,22537,54
60,60m,ETHUSDT,96,True,ema_spread_200_400_z,target_log_ret_horizon_24,24,24.0,spearman,-0.029464244691313018,0.029464244691313018,22537,54
60,60m,SOLUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_1,1,1.0,spearman,-0.035227224533056156,0.035227224533056156,22537,54
60,60m,SOLUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_1,1,1.0,spearman,-0.029976333438686404,0.029976333438686404,22537,54
60,60m,SOLUSDT,96,True,dist_to_low_96_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,-0.02226399827920184,0.02226399827920184,22537,54
60,60m,SOLUSDT,96,True,MACD_hist_pct_z,target_log_ret_horizon_1,1,1.0,spearman,-0.02129758769967011,0.02129758769967011,22537,54
60,60m,SOLUSDT,96,True,dist_ema_84_z,target_log_ret_horizon_1,1,1.0,spearman,-0.021223742356944745,0.021223742356944745,22537,54
60,60m,SOLUSDT,96,True,dist_to_high_96_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,0.020689816214180798,0.020689816214180798,22537,54
60,60m,SOLUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,0.020154861117843988,0.020154861117843988,22537,54
60,60m,SOLUSDT,96,True,log_ret_24_z,target_log_ret_horizon_1,1,1.0,spearman,-0.020139645793052836,0.020139645793052836,22537,54
60,60m,SOLUSDT,96,True,dist_to_low_288_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,-0.01975204946904264,0.01975204946904264,22537,54
60,60m,SOLUSDT,96,True,price_pos_in_range_96_norm,target_log_ret_horizon_1,1,1.0,spearman,-0.01820251308917845,0.01820251308917845,22537,54
60,60m,SOLUSDT,96,True,dist_to_low_672_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,-0.017967231477550576,0.017967231477550576,22537,54
60,60m,SOLUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,0.01787666653883449,0.01787666653883449,22537,54
60,60m,SOLUSDT,96,True,dist_ema_200_z,target_log_ret_horizon_1,1,1.0,spearman,-0.017229251034428263,0.017229251034428263,22537,54
60,60m,SOLUSDT,96,True,dist_ema_400_z,target_log_ret_horizon_1,1,1.0,spearman,-0.01690789404579893,0.01690789404579893,22537,54
60,60m,SOLUSDT,96,True,log_ret_288_z,target_log_ret_horizon_1,1,1.0,spearman,-0.01603597134973494,0.01603597134973494,22537,54
60,60m,SOLUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_3,3,3.0,spearman,-0.030213195779403262,0.030213195779403262,22537,54
60,60m,SOLUSDT,96,True,NATR_14_z,target_log_ret_horizon_3,3,3.0,spearman,0.02739960566282749,0.02739960566282749,22537,54
60,60m,SOLUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_3,3,3.0,spearman,-0.0241263822762681,0.0241263822762681,22537,54
60,60m,SOLUSDT,96,True,bb_width_20_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.023300892109941053,0.023300892109941053,22537,54
60,60m,SOLUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_3,3,3.0,spearman,-0.01957003571222552,0.01957003571222552,22537,54
60,60m,SOLUSDT,96,True,log_ret_288_z,target_log_ret_horizon_3,3,3.0,spearman,-0.01952148826450581,0.01952148826450581,22537,54
60,60m,SOLUSDT,96,True,log_ret_24_z,target_log_ret_horizon_3,3,3.0,spearman,-0.01845160950181243,0.01845160950181243,22537,54
60,60m,SOLUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.017167529738010282,0.017167529738010282,22537,54
60,60m,SOLUSDT,96,True,ret_accel_24_96_z,target_log_ret_horizon_3,3,3.0,spearman,-0.016629763329480508,0.016629763329480508,22537,54
60,60m,SOLUSDT,96,True,volatility_672_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.015899363059300006,0.015899363059300006,22537,54
60,60m,SOLUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.0158953642978077,0.0158953642978077,22537,54
60,60m,SOLUSDT,96,True,dist_to_high_96_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.015121168073421083,0.015121168073421083,22537,54
60,60m,SOLUSDT,96,True,MACD_hist_pct_z,target_log_ret_horizon_3,3,3.0,spearman,-0.015107790315281236,0.015107790315281236,22537,54
60,60m,SOLUSDT,96,True,dist_ema_84_z,target_log_ret_horizon_3,3,3.0,spearman,-0.014871366445546002,0.014871366445546002,22537,54
60,60m,SOLUSDT,96,True,dist_to_low_96_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,-0.014348485196692424,0.014348485196692424,22537,54
60,60m,SOLUSDT,96,True,NATR_14_z,target_log_ret_horizon_5,5,5.0,spearman,0.034487877054314456,0.034487877054314456,22537,54
60,60m,SOLUSDT,96,True,bb_width_20_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.030982353780330336,0.030982353780330336,22537,54
60,60m,SOLUSDT,96,True,volatility_672_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.022122415493885158,0.022122415493885158,22537,54
60,60m,SOLUSDT,96,True,volatility_96_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.021584092658088933,0.021584092658088933,22537,54
60,60m,SOLUSDT,96,True,ret_accel_24_96_z,target_log_ret_horizon_5,5,5.0,spearman,-0.02130105042472334,0.02130105042472334,22537,54
60,60m,SOLUSDT,96,True,ret_accel_96_288_z,target_log_ret_horizon_5,5,5.0,spearman,0.020083845700918417,0.020083845700918417,22537,54
60,60m,SOLUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_5,5,5.0,spearman,-0.01955163910822127,0.01955163910822127,22537,54
60,60m,SOLUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_5,5,5.0,spearman,-0.01831634844296324,0.01831634844296324,22537,54
60,60m,SOLUSDT,96,True,log_ret_288_z,target_log_ret_horizon_5,5,5.0,spearman,-0.018306969052748968,0.018306969052748968,22537,54
60,60m,SOLUSDT,96,True,log_ret_96_z,target_log_ret_horizon_5,5,5.0,spearman,0.015475962662207519,0.015475962662207519,22537,54
60,60m,SOLUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_5,5,5.0,spearman,-0.015336518862750158,0.015336518862750158,22537,54
60,60m,SOLUSDT,96,True,log_ret_24_z,target_log_ret_horizon_5,5,5.0,spearman,-0.014995690060273622,0.014995690060273622,22537,54
60,60m,SOLUSDT,96,True,range_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.014388863381369521,0.014388863381369521,22537,54
60,60m,SOLUSDT,96,True,volatility_288_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.013333127022654979,0.013333127022654979,22537,54
60,60m,SOLUSDT,96,True,vol_expansion_672_log1p_z,target_log_ret_horizon_5,5,5.0,spearman,0.012771258028284601,0.012771258028284601,22537,54
60,60m,SOLUSDT,96,True,NATR_14_z,target_log_ret_horizon_10,10,10.0,spearman,0.04406250481049767,0.04406250481049767,22537,54
60,60m,SOLUSDT,96,True,bb_width_20_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.038456098273264294,0.038456098273264294,22537,54
60,60m,SOLUSDT,96,True,log_ret_96_z,target_log_ret_horizon_10,10,10.0,spearman,0.030446067365246045,0.030446067365246045,22537,54
60,60m,SOLUSDT,96,True,ret_accel_24_96_z,target_log_ret_horizon_10,10,10.0,spearman,-0.02999335343100841,0.02999335343100841,22537,54
60,60m,SOLUSDT,96,True,volatility_672_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.029750160861275257,0.029750160861275257,22537,54
60,60m,SOLUSDT,96,True,volatility_96_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.027051790323557225,0.027051790323557225,22537,54
60,60m,SOLUSDT,96,True,range_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.02310203345854504,0.02310203345854504,22537,54
60,60m,SOLUSDT,96,True,ret_accel_96_288_z,target_log_ret_horizon_10,10,10.0,spearman,0.02192931407908749,0.02192931407908749,22537,54
60,60m,SOLUSDT,96,True,vol_expansion_672_log1p_z,target_log_ret_horizon_10,10,10.0,spearman,0.020754914108714256,0.020754914108714256,22537,54
60,60m,SOLUSDT,96,True,vol_ratio_288_log1p_z,target_log_ret_horizon_10,10,10.0,spearman,0.020155730424064325,0.020155730424064325,22537,54
60,60m,SOLUSDT,96,True,vol_expansion_288_log1p_z,target_log_ret_horizon_10,10,10.0,spearman,0.019888500031767762,0.019888500031767762,22537,54
60,60m,SOLUSDT,96,True,volatility_288_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.019196866148138567,0.019196866148138567,22537,54
60,60m,SOLUSDT,96,True,vol_ratio_672_log1p_z,target_log_ret_horizon_10,10,10.0,spearman,0.01876374851703093,0.01876374851703093,22537,54
60,60m,SOLUSDT,96,True,vol_ratio_96_log1p_z,target_log_ret_horizon_10,10,10.0,spearman,0.0178670082316045,0.0178670082316045,22537,54
60,60m,SOLUSDT,96,True,vol_expansion_96_log1p_z,target_log_ret_horizon_10,10,10.0,spearman,0.01723142669701164,0.01723142669701164,22537,54
60,60m,SOLUSDT,96,True,NATR_14_z,target_log_ret_horizon_24,24,24.0,spearman,0.04941266039521138,0.04941266039521138,22537,54
60,60m,SOLUSDT,96,True,volatility_672_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,0.03779666862743245,0.03779666862743245,22537,54
60,60m,SOLUSDT,96,True,ret_accel_24_96_z,target_log_ret_horizon_24,24,24.0,spearman,-0.036710939109291574,0.036710939109291574,22537,54
60,60m,SOLUSDT,96,True,range_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,0.03503949194469627,0.03503949194469627,22537,54
60,60m,SOLUSDT,96,True,log_ret_96_z,target_log_ret_horizon_24,24,24.0,spearman,0.03488815341043338,0.03488815341043338,22537,54
60,60m,SOLUSDT,96,True,bb_width_20_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,0.03468279435555438,0.03468279435555438,22537,54
60,60m,SOLUSDT,96,True,vol_ratio_288_log1p_z,target_log_ret_horizon_24,24,24.0,spearman,0.03335326260809977,0.03335326260809977,22537,54
60,60m,SOLUSDT,96,True,vol_ratio_96_log1p_z,target_log_ret_horizon_24,24,24.0,spearman,0.03234443077035509,0.03234443077035509,22537,54
60,60m,SOLUSDT,96,True,price_pos_in_range_672_norm,target_log_ret_horizon_24,24,24.0,spearman,0.03207055450577922,0.03207055450577922,22537,54
60,60m,SOLUSDT,96,True,vol_expansion_672_log1p_z,target_log_ret_horizon_24,24,24.0,spearman,0.03197276058652915,0.03197276058652915,22537,54
60,60m,SOLUSDT,96,True,vol_expansion_288_log1p_z,target_log_ret_horizon_24,24,24.0,spearman,0.031561096659294297,0.031561096659294297,22537,54
60,60m,SOLUSDT,96,True,vol_ratio_672_log1p_z,target_log_ret_horizon_24,24,24.0,spearman,0.030204127982778644,0.030204127982778644,22537,54
60,60m,SOLUSDT,96,True,volatility_96_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,0.029680108164672148,0.029680108164672148,22537,54
60,60m,SOLUSDT,96,True,ret_accel_96_288_z,target_log_ret_horizon_24,24,24.0,spearman,0.028605006095660836,0.028605006095660836,22537,54
60,60m,SOLUSDT,96,True,vol_expansion_96_log1p_z,target_log_ret_horizon_24,24,24.0,spearman,0.02806496472137602,0.02806496472137602,22537,54
240,240m,BTCUSDT,24,True,dist_ema_9_z,target_log_ret_horizon_1,1,4.0,spearman,-0.035433521342431655,0.035433521342431655,5635,54
240,240m,BTCUSDT,24,True,dist_ema_21_z,target_log_ret_horizon_1,1,4.0,spearman,-0.02814318732743703,0.02814318732743703,5635,54
240,240m,BTCUSDT,24,True,log_ret_6_z,target_log_ret_horizon_1,1,4.0,spearman,-0.02797826902541276,0.02797826902541276,5635,54
240,240m,BTCUSDT,24,True,dist_to_high_72_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,0.027381796390363207,0.027381796390363207,5635,54
240,240m,BTCUSDT,24,True,ret_accel_6_24_z,target_log_ret_horizon_1,1,4.0,spearman,-0.025887010821238794,0.025887010821238794,5635,54
240,240m,BTCUSDT,24,True,dist_to_low_168_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,-0.023495236133098948,0.023495236133098948,5635,54
240,240m,BTCUSDT,24,True,dist_to_high_24_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,0.023339353523342175,0.023339353523342175,5635,54
240,240m,BTCUSDT,24,True,bb_pos_20_norm,target_log_ret_horizon_1,1,4.0,spearman,-0.023103261854674335,0.023103261854674335,5635,54
240,240m,BTCUSDT,24,True,price_pos_in_range_24_norm,target_log_ret_horizon_1,1,4.0,spearman,-0.02236459868846878,0.02236459868846878,5635,54
240,240m,BTCUSDT,24,True,dist_to_high_168_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,0.02184437886188787,0.02184437886188787,5635,54
240,240m,BTCUSDT,24,True,log_ret_72_z,target_log_ret_horizon_1,1,4.0,spearman,-0.020757392017829945,0.020757392017829945,5635,54
240,240m,BTCUSDT,24,True,MOM_pct_72_z,target_log_ret_horizon_1,1,4.0,spearman,-0.020606615949555127,0.020606615949555127,5635,54
240,240m,BTCUSDT,24,True,dist_to_low_72_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,-0.02054526365375532,0.02054526365375532,5635,54
240,240m,BTCUSDT,24,True,body_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,0.020321486261333465,0.020321486261333465,5635,54
240,240m,BTCUSDT,24,True,ret_accel_24_72_z,target_log_ret_horizon_1,1,4.0,spearman,0.020054239098772728,0.020054239098772728,5635,54
240,240m,BTCUSDT,24,True,ret_accel_6_24_z,target_log_ret_horizon_3,3,12.0,spearman,-0.04337943373220226,0.04337943373220226,5635,54
240,240m,BTCUSDT,24,True,log_ret_6_z,target_log_ret_horizon_3,3,12.0,spearman,-0.03584834234084584,0.03584834234084584,5635,54
240,240m,BTCUSDT,24,True,volatility_72_sqrt_z,target_log_ret_horizon_3,3,12.0,spearman,0.03342605145675273,0.03342605145675273,5635,54
240,240m,BTCUSDT,24,True,ret_accel_24_72_z,target_log_ret_horizon_3,3,12.0,spearman,0.030568112577145357,0.030568112577145357,5635,54
240,240m,BTCUSDT,24,True,dist_to_high_72_sqrt_z,target_log_ret_horizon_3,3,12.0,spearman,0.027337962207423412,0.027337962207423412,5635,54
240,240m,BTCUSDT,24,True,volatility_168_sqrt_z,target_log_ret_horizon_3,3,12.0,spearman,0.026263123943744,0.026263123943744,5635,54
240,240m,BTCUSDT,24,True,ema_slope_9_z,target_log_ret_horizon_3,3,12.0,spearman,-0.02523132310942281,0.02523132310942281,5635,54
240,240m,BTCUSDT,24,True,log_ret_24_z,target_log_ret_horizon_3,3,12.0,spearman,0.02369645628572291,0.02369645628572291,5635,54
240,240m,BTCUSDT,24,True,NATR_14_z,target_log_ret_horizon_3,3,12.0,spearman,0.022590301102994235,0.022590301102994235,5635,54
240,240m,BTCUSDT,24,True,log_ret_72_z,target_log_ret_horizon_3,3,12.0,spearman,-0.021763297496103572,0.021763297496103572,5635,54
240,240m,BTCUSDT,24,True,MOM_pct_72_z,target_log_ret_horizon_3,3,12.0,spearman,-0.021675110387447565,0.021675110387447565,5635,54
240,240m,BTCUSDT,24,True,body_sqrt_z,target_log_ret_horizon_3,3,12.0,spearman,0.021238431700110798,0.021238431700110798,5635,54
240,240m,BTCUSDT,24,True,MOM_pct_14_z,target_log_ret_horizon_3,3,12.0,spearman,-0.01966315664182033,0.01966315664182033,5635,54
240,240m,BTCUSDT,24,True,dist_ema_9_z,target_log_ret_horizon_3,3,12.0,spearman,-0.01954347471062691,0.01954347471062691,5635,54
240,240m,BTCUSDT,24,True,ADX_14_scaled,target_log_ret_horizon_3,3,12.0,spearman,0.01919967683900785,0.01919967683900785,5635,54
240,240m,BTCUSDT,24,True,ret_accel_6_24_z,target_log_ret_horizon_5,5,20.0,spearman,-0.04612782827700616,0.04612782827700616,5635,54
240,240m,BTCUSDT,24,True,body_sqrt_z,target_log_ret_horizon_5,5,20.0,spearman,0.04550693411565695,0.04550693411565695,5635,54
240,240m,BTCUSDT,24,True,log_ret_6_z,target_log_ret_horizon_5,5,20.0,spearman,-0.03996103326346675,0.03996103326346675,5635,54
240,240m,BTCUSDT,24,True,volatility_72_sqrt_z,target_log_ret_horizon_5,5,20.0,spearman,0.038333448245953444,0.038333448245953444,5635,54
240,240m,BTCUSDT,24,True,dist_to_high_72_sqrt_z,target_log_ret_horizon_5,5,20.0,spearman,0.03247221855767693,0.03247221855767693,5635,54
240,240m,BTCUSDT,24,True,ret_accel_24_72_z,target_log_ret_horizon_5,5,20.0,spearman,0.032317367003234905,0.032317367003234905,5635,54
240,240m,BTCUSDT,24,True,volatility_168_sqrt_z,target_log_ret_horizon_5,5,20.0,spearman,0.030525414226168616,0.030525414226168616,5635,54
240,240m,BTCUSDT,24,True,dist_ema_9_z,target_log_ret_horizon_5,5,20.0,spearman,-0.02895848666199116,0.02895848666199116,5635,54
240,240m,BTCUSDT,24,True,log_ret_72_z,target_log_ret_horizon_5,5,20.0,spearman,-0.028379943707838473,0.028379943707838473,5635,54
240,240m,BTCUSDT,24,True,MOM_pct_72_z,target_log_ret_horizon_5,5,20.0,spearman,-0.028266037899274583,0.028266037899274583,5635,54
240,240m,BTCUSDT,24,True,range_sqrt_z,target_log_ret_horizon_5,5,20.0,spearman,0.027780218753394585,0.027780218753394585,5635,54
240,240m,BTCUSDT,24,True,bb_pos_20_norm,target_log_ret_horizon_5,5,20.0,spearman,-0.027582046575272242,0.027582046575272242,5635,54
240,240m,BTCUSDT,24,True,price_pos_in_range_24_norm,target_log_ret_horizon_5,5,20.0,spearman,-0.027214415020599028,0.027214415020599028,5635,54
240,240m,BTCUSDT,24,True,bb_width_20_sqrt_z,target_log_ret_horizon_5,5,20.0,spearman,0.02640288816763571,0.02640288816763571,5635,54
240,240m,BTCUSDT,24,True,vol_expansion_168_log1p_z,target_log_ret_horizon_5,5,20.0,spearman,0.026165826084406905,0.026165826084406905,5635,54
240,240m,BTCUSDT,24,True,ret_accel_6_24_z,target_log_ret_horizon_10,10,40.0,spearman,-0.06743227834853538,0.06743227834853538,5635,54
240,240m,BTCUSDT,24,True,MOM_pct_30_z,target_log_ret_horizon_10,10,40.0,spearman,0.04445520752209878,0.04445520752209878,5635,54
240,240m,BTCUSDT,24,True,ret_accel_24_72_z,target_log_ret_horizon_10,10,40.0,spearman,0.041752414021053064,0.041752414021053064,5635,54
240,240m,BTCUSDT,24,True,ADX_14_scaled,target_log_ret_horizon_10,10,40.0,spearman,0.037932479056231455,0.037932479056231455,5635,54
240,240m,BTCUSDT,24,True,bb_width_20_sqrt_z,target_log_ret_horizon_10,10,40.0,spearman,0.037154081645023276,0.037154081645023276,5635,54
240,240m,BTCUSDT,24,True,log_ret_24_z,target_log_ret_horizon_10,10,40.0,spearman,0.03404465267287796,0.03404465267287796,5635,54
240,240m,BTCUSDT,24,True,ret_accel_72_168_z,target_log_ret_horizon_10,10,40.0,spearman,-0.0320289689021316,0.0320289689021316,5635,54
240,240m,BTCUSDT,24,True,ema_slope_21_z,target_log_ret_horizon_10,10,40.0,spearman,0.031171700089142707,0.031171700089142707,5635,54
240,240m,BTCUSDT,24,True,ema_spread_9_21_z,target_log_ret_horizon_10,10,40.0,spearman,0.029197935685420853,0.029197935685420853,5635,54
240,240m,BTCUSDT,24,True,dist_to_low_24_sqrt_z,target_log_ret_horizon_10,10,40.0,spearman,0.029166478313899305,0.029166478313899305,5635,54
240,240m,BTCUSDT,24,True,ADX_30_scaled,target_log_ret_horizon_10,10,40.0,spearman,0.02905432166599505,0.02905432166599505,5635,54
240,240m,BTCUSDT,24,True,log_ret_72_z,target_log_ret_horizon_10,10,40.0,spearman,-0.028366965450551,0.028366965450551,5635,54
240,240m,BTCUSDT,24,True,MOM_pct_72_z,target_log_ret_horizon_10,10,40.0,spearman,-0.02811156128729625,0.02811156128729625,5635,54
240,240m,BTCUSDT,24,True,ema_slope_50_z,target_log_ret_horizon_10,10,40.0,spearman,0.027655109910040408,0.027655109910040408,5635,54
240,240m,BTCUSDT,24,True,volatility_168_sqrt_z,target_log_ret_horizon_10,10,40.0,spearman,0.025960017875318764,0.025960017875318764,5635,54
240,240m,BTCUSDT,24,True,MACD_hist_pct_z,target_log_ret_horizon_24,24,96.0,spearman,0.07101905917836625,0.07101905917836625,5635,54
240,240m,BTCUSDT,24,True,dist_to_low_24_sqrt_z,target_log_ret_horizon_24,24,96.0,spearman,0.06885055222156297,0.06885055222156297,5635,54
240,240m,BTCUSDT,24,True,ret_accel_24_72_z,target_log_ret_horizon_24,24,96.0,spearman,0.05277282784525317,0.05277282784525317,5635,54
240,240m,BTCUSDT,24,True,MOM_pct_14_z,target_log_ret_horizon_24,24,96.0,spearman,0.05080108593850573,0.05080108593850573,5635,54
240,240m,BTCUSDT,24,True,ret_accel_6_24_z,target_log_ret_horizon_24,24,96.0,spearman,-0.04739968621755498,0.04739968621755498,5635,54
240,240m,BTCUSDT,24,True,log_ret_24_z,target_log_ret_horizon_24,24,96.0,spearman,0.04719702234396127,0.04719702234396127,5635,54
240,240m,BTCUSDT,24,True,ema_slope_9_z,target_log_ret_horizon_24,24,96.0,spearman,0.04546140649745924,0.04546140649745924,5635,54
240,240m,BTCUSDT,24,True,vol_ratio_24_log1p_z,target_log_ret_horizon_24,24,96.0,spearman,-0.044297969129386626,0.044297969129386626,5635,54
240,240m,BTCUSDT,24,True,ADX_72_scaled,target_log_ret_horizon_24,24,96.0,spearman,0.043494955765497244,0.043494955765497244,5635,54
240,240m,BTCUSDT,24,True,ema_slope_21_z,target_log_ret_horizon_24,24,96.0,spearman,0.039745293973978434,0.039745293973978434,5635,54
240,240m,BTCUSDT,24,True,dist_ema_21_z,target_log_ret_horizon_24,24,96.0,spearman,0.03818712056901869,0.03818712056901869,5635,54
240,240m,BTCUSDT,24,True,vol_ratio_72_log1p_z,target_log_ret_horizon_24,24,96.0,spearman,-0.03787534944582957,0.03787534944582957,5635,54
240,240m,BTCUSDT,24,True,vol_ratio_168_log1p_z,target_log_ret_horizon_24,24,96.0,spearman,-0.036979759737123426,0.036979759737123426,5635,54
240,240m,BTCUSDT,24,True,dist_ema_9_z,target_log_ret_horizon_24,24,96.0,spearman,0.033178981429829967,0.033178981429829967,5635,54
240,240m,BTCUSDT,24,True,ema_spread_9_21_z,target_log_ret_horizon_24,24,96.0,spearman,0.033060396484872724,0.033060396484872724,5635,54
240,240m,ETHUSDT,24,True,dist_to_high_168_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,0.032222038042030346,0.032222038042030346,5635,54
240,240m,ETHUSDT,24,True,dist_to_high_72_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,0.030399366701701822,0.030399366701701822,5635,54
240,240m,ETHUSDT,24,True,volatility_72_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,0.027404024946338982,0.027404024946338982,5635,54
240,240m,ETHUSDT,24,True,NATR_14_z,target_log_ret_horizon_1,1,4.0,spearman,0.0250662828850015,0.0250662828850015,5635,54
240,240m,ETHUSDT,24,True,log_ret_6_z,target_log_ret_horizon_1,1,4.0,spearman,-0.024841784946902323,0.024841784946902323,5635,54
240,240m,ETHUSDT,24,True,dist_to_high_24_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,0.024110199175762754,0.024110199175762754,5635,54
240,240m,ETHUSDT,24,True,price_pos_in_range_24_norm,target_log_ret_horizon_1,1,4.0,spearman,-0.02366017271909762,0.02366017271909762,5635,54
240,240m,ETHUSDT,24,True,log_ret_72_z,target_log_ret_horizon_1,1,4.0,spearman,-0.0224275541667525,0.0224275541667525,5635,54
240,240m,ETHUSDT,24,True,MOM_pct_72_z,target_log_ret_horizon_1,1,4.0,spearman,-0.02228208671229037,0.02228208671229037,5635,54
240,240m,ETHUSDT,24,True,dist_to_low_168_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,-0.0215851982907894,0.0215851982907894,5635,54
240,240m,ETHUSDT,24,True,price_pos_in_range_72_norm,target_log_ret_horizon_1,1,4.0,spearman,-0.020688736329150192,0.020688736329150192,5635,54
240,240m,ETHUSDT,24,True,ADX_30_scaled,target_log_ret_horizon_1,1,4.0,spearman,0.020382249069241982,0.020382249069241982,5635,54
240,240m,ETHUSDT,24,True,ema_slope_9_z,target_log_ret_horizon_1,1,4.0,spearman,-0.020308781280486597,0.020308781280486597,5635,54
240,240m,ETHUSDT,24,True,body_sqrt_z,target_log_ret_horizon_1,1,4.0,spearman,0.019958102050834956,0.019958102050834956,5635,54
240,240m,ETHUSDT,24,True,bb_pos_20_norm,target_log_ret_horizon_1,1,4.0,spearman,-0.019123585270555816,0.019123585270555816,5635,54
240,240m,ETHUSDT,24,True,volatility_72_sqrt_z,target_log_ret_horizon_3,3,12.0,spearman,0.058386026723119676,0.058386026723119676,5635,54
240,240m,ETHUSDT,24,True,NATR_14_z,target_log_ret_horizon_3,3,12.0,spearman,0.03806543699706352,0.03806543699706352,5635,54
240,240m,ETHUSDT,24,True,ADX_30_scaled,target_log_ret_horizon_3,3,12.0,spearman,0.03635876738876426,0.03635876738876426,5635,54
240,240m,ETHUSDT,24,True,volatility_24_sqrt_z,target_log_ret_horizon_3,3,12.0,spearman,0.03074541925385904,0.03074541925385904,5635,54
240,240m,ETHUSDT,24,True,dist_to_high_168_sqrt_z,target_log_ret_horizon_3,3,12.0,spearman,0.029435132291567467,0.029435132291567467,5635,54
240,240m,ETHUSDT,24,True,log_ret_72_z,target_log_ret_horizon_3,3,12.0,spearman,-0.02704812246137913,0.02704812246137913,5635,54
240,240m,ETHUSDT,24,True,MOM_pct_72_z,target_log_ret_horizon_3,3,12.0,spearman,-0.026746049266422735,0.026746049266422735,5635,54
240,240m,ETHUSDT,24,True,price_pos_in_range_168_norm,target_log_ret_horizon_3,3,12.0,spearman,-0.025267637919095438,0.025267637919095438,5635,54
