interval_minutes,interval_label,target,horizon_bars,horizon_hours,n,mean,std,min,p01,p05,p25,median,p75,p95,p99,max,abs_mean,abs_median,abs_p75,abs_p95,positive_ratio,one_side_long_success_ratio,one_side_short_success_ratio,abs_move_gt_one_side_cost_ratio,abs_move_gt_round_trip_cost_ratio,abs_mean_to_one_side_cost,std_to_one_side_cost,timestamp_min,timestamp_max,symbol,source_file
60,60m,target_log_ret_horizon_1,1,1.0,22537,-1.931379080755851e-05,0.011610507562428658,-0.2132174088401393,-0.032132293168133354,-0.01684147085852736,-0.005074006657730475,0.0,0.0049683932375088604,0.01673826032966628,0.03318737816741281,0.15117482779711788,0.007559323813344956,0.005020931050099569,0.009728965051086164,0.022982204825379462,0.49141411900430404,0.35807782757243645,0.3660646936149443,0.7241425211873808,0.5009983582553135,3.019948286600553,4.638395349306244,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_60m_bybit_TEST.parquet
60,60m,target_log_ret_horizon_3,3,3.0,22537,-5.9293507493910966e-05,0.019869015450772447,-0.2848560713784405,-0.055812272438149894,-0.029723458112967942,-0.008608962708291094,0.0,0.008549934402987288,0.029146701835406526,0.057654783171411435,0.2523798711551237,0.013070160099932247,0.008583743691391442,0.016946742169947238,0.04017278047203736,0.49185783378444337,0.413054088831699,0.4179793228912455,0.8310334117229445,0.679859786129476,5.221526233563941,7.937667528023121,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_60m_bybit_TEST.parquet
60,60m,target_log_ret_horizon_5,5,5.0,22537,-9.848873130773852e-05,0.025420619282706357,-0.28134434186723184,-0.07039471531646037,-0.03890578914788795,-0.011376686982108046,0.0,0.011391498286095559,0.037658020183807,0.07202059383855607,0.26094401142375684,0.016993578236323085,0.01138885058253388,0.022265378109404446,0.05193149585395067,0.492745263344722,0.4310245374273417,0.4382570883436127,0.8692816257709545,0.7493455206992945,6.788930960649994,10.155532100848612,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_60m_bybit_TEST.parquet
60,60m,target_log_ret_horizon_10,10,10.0,22537,-0.00019476692222082726,0.03546724718245518,-0.4369698266230616,-0.09767079224909882,-0.0539962762561582,-0.016716807194505277,-0.000533191161658724,0.016737807369097045,0.05485326451835324,0.09495033232721728,0.32467836481599327,0.024278893835447794,0.016726793805313625,0.03244754308781792,0.07159648956572481,0.48617828459865997,0.44575586812796736,0.465723033234237,0.9114789013622043,0.8244220614988685,9.69941302282607,14.169157851130418,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_60m_bybit_TEST.parquet
60,60m,target_log_ret_horizon_24,24,24.0,22537,-0.0004763309576844825,0.056439636177763756,-0.6232338454290753,-0.1394342362952806,-0.08211644716930293,-0.028631812674327153,-0.0015094342488544033,0.02741073266891904,0.08890277305911573,0.14837900378820212,0.3464503339515784,0.03915912819730405,0.02813007492407765,0.05363521583263156,0.10968816107986826,0.4820073656653503,0.4572480809335759,0.4899054887518303,0.9471535696854062,0.8946621111949239,15.644063546457742,22.54762288003845,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_60m_bybit_TEST.parquet
60,60m,target_log_ret_horizon_1,1,1.0,22537,-3.3133577081868575e-05,0.008480862062165185,-0.1624363155938078,-0.02425278454520531,-0.011334171445422706,-0.0032310205814464203,0.00015978269587402054,0.0033448137431088968,0.010569026446875313,0.022543982598184742,0.22166410477996532,0.005095330709773802,0.003289060523569842,0.0063244258423766995,0.01561364870279885,0.5021963881616897,0.30642942716421884,0.293783555930248,0.6002129830944669,0.33686826108177664,2.035583555698434,3.3881026247767427,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_60m_bybit_TEST.parquet
60,60m,target_log_ret_horizon_3,3,3.0,22537,-0.00010075859084203843,0.014700160022866702,-0.20665556753998363,-0.03913711785970194,-0.020074630812979107,-0.005531726075335325,0.0,0.005568658639582304,0.01858255088528267,0.04086073929339802,0.4529638133367245,0.00878629455162443,0.005545447150953273,0.011076173522936569,0.02726744535339365,0.4998003283489373,0.3747615033056751,0.3688157252518081,0.7435772285574832,0.5360961973643342,3.5101228406042795,5.872710862767801,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_60m_bybit_TEST.parquet
60,60m,target_log_ret_horizon_5,5,5.0,22537,-0.00016799046983741683,0.018939302194750297,-0.23035312131661798,-0.05007688867013418,-0.02646409747646534,-0.0072655537577318964,0.0,0.006981938867118385,0.02456587274770487,0.049595189944706936,0.5511017459882156,0.011338014847221016,0.007161734342175653,0.01423358082116985,0.03530529448609936,0.4932777210808892,0.3936193814615965,0.40089630385588143,0.794515685317478,0.6223987221014332,4.529534566421178,7.566247276175021,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_60m_bybit_TEST.parquet
60,60m,target_log_ret_horizon_10,10,10.0,22537,-0.0003359954702382501,0.0266407290056723,-0.3070497538127909,-0.07318978295586324,-0.03721879579390111,-0.010492085474154108,-0.00028165047362652156,0.009749747850790804,0.03593423650773597,0.07253664675466674,0.5527927208151577,0.016131471094421784,0.01012086096725243,0.020394573150420484,0.04924985640679287,0.48759817189510585,0.41789057993521767,0.4335980831521498,0.8514886630873675,0.7178861427874162,6.444519337290934,10.64296568066575,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_60m_bybit_TEST.parquet
60,60m,target_log_ret_horizon_24,24,24.0,22537,-0.0008082745718199142,0.04048767554472268,-0.357119042980116,-0.10981552258856545,-0.05604117726298113,-0.018552451726086876,-0.0009694620245480084,0.015926573025877636,0.05416201495908049,0.10421903240102756,0.5619310268907863,0.025506863559359938,0.017170638135682995,0.03349595442818224,0.0742158188244585,0.4819629941873364,0.4381239739095709,0.4718906686781737,0.9100146425877446,0.8224697164662554,10.189986671381664,16.174817934624276,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_60m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_1,1,4.0,5635,9.799867184710171e-06,0.011342611046995344,-0.09587343869911939,-0.03409048226952554,-0.017516125747225362,-0.004051915537155455,9.526173354544511e-05,0.004177068478924123,0.01707770243739418,0.034524182348791885,0.08118928543181597,0.007173533918273766,0.004110070208405778,0.00928734050415075,0.024031408796240574,0.5086069210292813,0.3375332741792369,0.3201419698314108,0.6576752440106477,0.43868677905944986,2.8658253039931294,4.531370747272282,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,BTCUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_3,3,12.0,5635,3.263497407544866e-05,0.019870326073863718,-0.14200688348361376,-0.06156065245373902,-0.03165844575669682,-0.007614791336141969,2.881221638170478e-05,0.008058283724013994,0.03180143356152251,0.05958107061639139,0.11907893411185407,0.012990036076840737,0.007907965929949882,0.01720146218832996,0.043151039746311466,0.50150842945874,0.397338065661047,0.3960958296362023,0.7934338952972493,0.633717834960071,5.189516703052286,7.938191121674694,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,BTCUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_5,5,20.0,5635,5.846161849156929e-05,0.026068858031432586,-0.18703613101666394,-0.0779644539406284,-0.04089722830673988,-0.01110274940531433,1.591769034070562e-05,0.011146806660121623,0.0426404539195612,0.07486905596663798,0.14372020548483508,0.017484969255392082,0.011115791266025311,0.023497828616453213,0.056075730004019705,0.5009760425909494,0.4168589174800355,0.41597160603371786,0.8328305235137533,0.7173025732031943,6.985241570266764,10.414503345745926,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,BTCUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_10,10,40.0,5635,0.00012380015954685256,0.03680261772000696,-0.22094112894387358,-0.10589947627513203,-0.057521603688915804,-0.016028788434559085,-3.8313097636907366e-05,0.0164388819294711,0.05806279769639939,0.1057767888332033,0.17576141903297796,0.02502842314911827,0.016201731383873822,0.03398611251856187,0.07964324291704115,0.4990239574090506,0.4472049689440994,0.45022182786157944,0.8974267968056788,0.8074534161490683,9.998849827289991,14.702638102331864,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,BTCUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_24,24,96.0,5635,0.0004460921140410574,0.058893531102776495,-0.34750328630289506,-0.1748277587627852,-0.09484663021899947,-0.027086635923833192,0.00031004874336976304,0.030471400518981694,0.09466479253475148,0.15108249938793938,0.25820082851384735,0.04146923580955504,0.028756275622022192,0.057323220250746196,0.12321191916249516,0.504170363797693,0.47133984028393966,0.4681455190771961,0.9394853593611358,0.8842945874001774,16.56695105567707,23.527953390712902,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,BTCUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_1,1,4.0,5635,-0.00010079526578869033,0.02019895577903392,-0.23045075371623644,-0.05654610111834493,-0.030337623637454143,-0.007684483931665325,0.0,0.007451039509983483,0.02769442445923202,0.060518316224400764,0.28538111583565073,0.012351257515321915,0.007570733109591977,0.015374956682838696,0.0396504450297663,0.4974267968056788,0.4012422360248447,0.3976929902395741,0.7989352262644188,0.6312333629103816,4.93432480097099,8.069478620339954,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,DOGEUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_3,3,12.0,5635,-0.00030268055385302165,0.034233021370281086,-0.2611803044603781,-0.09632951391796449,-0.05026666038898073,-0.014118097682311238,-0.0003143171485880418,0.012844479332404377,0.04999396198150215,0.10147884178623565,0.4276457497479386,0.02175812147945072,0.013461964933450194,0.02801978618849991,0.06825065484897444,0.4910381543921917,0.43478260869565216,0.44986690328305234,0.8846495119787046,0.7815439219165927,8.692364992423617,13.676084896619155,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,DOGEUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_5,5,20.0,5635,-0.0004995380292409897,0.04405528926022284,-0.2826757584382293,-0.12115707066229077,-0.06492274594292193,-0.01989627748606695,-0.0005873715293687683,0.016797475210431758,0.06517232222153137,0.1382244744742891,0.4449642261244349,0.02866075836829662,0.018310121129808274,0.037188203744941535,0.0885420811237467,0.48855368234250224,0.4472049689440994,0.46921029281277726,0.9164152617568767,0.831055900621118,11.44996698966785,17.600078869783225,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,DOGEUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_10,10,40.0,5635,-0.0009470611154938903,0.05958625659291245,-0.3807091462415373,-0.1590511838991927,-0.08848275058561801,-0.02747950637828976,-0.0018754563896784997,0.022950050176957136,0.09132592993460946,0.17732927865726883,0.5461385473376104,0.039151277839734884,0.02533446895845743,0.05147259803898312,0.12120461463806192,0.4738243123336291,0.4472049689440994,0.4912156166814552,0.9384205856255545,0.8819875776397516,15.6409273302464,23.80469707952373,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,DOGEUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_24,24,96.0,5635,-0.002104594667554994,0.0958327567809733,-0.5127561262960485,-0.24571192580333542,-0.13984717308290448,-0.04734775308958486,-0.0037195805801913577,0.038866776452362445,0.1358027549324129,0.31085586184512815,0.771313183376952,0.06365645391265691,0.042826892399765726,0.08366746633878855,0.1852608599718904,0.4722271517302573,0.453416149068323,0.5087843833185448,0.9622005323868678,0.9288376220053238,25.430740059742273,38.285166343845994,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,DOGEUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_1,1,4.0,5635,-5.762054911613e-05,0.014302723848353224,-0.11431726676477409,-0.044563330966582604,-0.02245184690955457,-0.0051349492665901195,2.459046627738241e-05,0.005515435744324341,0.021174055513874687,0.04201386677024215,0.10687880424995413,0.009107449692371962,0.005300842310940081,0.011796053464037143,0.03036648948569799,0.5016858917480036,0.36362023070097604,0.3566992014196983,0.7203194321206744,0.5176574977817214,3.6384242523418333,5.713935193952529,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,ETHUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_3,3,12.0,5635,-0.00017431032501112462,0.024787236348048563,-0.17052550922618115,-0.07511345857600364,-0.04069451921572348,-0.009825292439274895,-0.00018699627931894177,0.010485311320819472,0.03886778029731216,0.0669197659089453,0.17004824415537484,0.016518678009073213,0.010117867954297293,0.02213697857779383,0.05314370911898732,0.4947648624667258,0.4220053238686779,0.4259094942324756,0.8479148181011535,0.7142857142857143,6.599208418925081,9.9024957505728,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,ETHUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_5,5,20.0,5635,-0.00028764739572529236,0.03238527529834681,-0.23218035471356213,-0.09263901884363784,-0.05283316383906381,-0.014370631848965748,-0.00013666444170195885,0.014826484038967674,0.0507780774938845,0.08972892456845107,0.19210625045630156,0.022127678138617546,0.014600970756263034,0.03012925710643056,0.06764696623987819,0.49618456078083406,0.4433007985803017,0.44418811002661934,0.887488908606921,0.7827861579414375,8.840002800673403,12.937910726310442,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,ETHUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_10,10,40.0,5635,-0.0005437613078213985,0.04571830042499564,-0.3033934508931478,-0.13576709455478336,-0.0753012916510619,-0.020443372067611085,4.184222969472883e-05,0.021906754766686312,0.0690188779494463,0.12214366410898815,0.2324281233356035,0.031249263490645423,0.02123168063173771,0.04259639060401195,0.09821854517188544,0.5009760425909494,0.4528837622005324,0.45377107364685004,0.9066548358473824,0.833362910381544,12.48407424609916,18.26445148321555,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,ETHUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_24,24,96.0,5635,-0.0011414600753908457,0.07273312847972074,-0.4229969038201935,-0.22930194169166224,-0.12249637375794273,-0.03319943114454017,0.00190331233704435,0.03769681977115991,0.10648126487374243,0.17745735857444453,0.3128549323449185,0.05118236587992345,0.036000483333283616,0.06961680079549953,0.15347462094205427,0.5151730257320319,0.4933451641526176,0.4626441881100266,0.9559893522626441,0.9146406388642413,20.447344492687098,29.05686965594302,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,ETHUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_1,1,4.0,5635,-8.029166838410672e-05,0.02270810482671769,-0.21523241568584162,-0.06392692541066318,-0.03468979956269055,-0.010120589542866626,0.0,0.010093728380867476,0.034705825564553504,0.064177421856242,0.21690947048389314,0.01527759975000598,0.010116424162757752,0.020093968807894047,0.04772153653550607,0.4951197870452529,0.4319432120674357,0.42857142857142855,0.8605146406388643,0.7256433007985803,6.103397913309391,9.071883141495798,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_3,3,12.0,5635,-0.00023557186569936708,0.03871703503631126,-0.350283769262834,-0.10398496443881071,-0.059061960812632736,-0.019106171460773317,-0.0006067961351233172,0.018846692947825573,0.061151142655025005,0.10133061392635316,0.31580444222727655,0.026869504099589946,0.01901493069153757,0.03644525450636861,0.07679882565250383,0.48695652173913045,0.45430346051464066,0.4709849157054126,0.9252883762200532,0.8452528837622005,10.734361282964702,15.467447420859173,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_5,5,20.0,5635,-0.00038802220980412375,0.050838728533809635,-0.5626025556946844,-0.13419606235394443,-0.07572610001561587,-0.026009795539825797,-0.0012670258267715785,0.02446505972818424,0.07793951746354343,0.12922948486674982,0.34533996185278515,0.035319370539637886,0.025294544261942713,0.04801156345575354,0.09914702509554037,0.48251996450754214,0.4553682342502218,0.48429458740017745,0.9396628216503993,0.8768411712511092,14.110081163171111,20.31006144459537,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_10,10,40.0,5635,-0.0007743065699624501,0.07259872766151987,-0.6935050263322377,-0.18998749153479738,-0.10757464363540449,-0.036787679703983986,-0.0024420036555518557,0.03508352879742534,0.11475811237724626,0.18757687584946567,0.38883839655646474,0.05047848027733277,0.03594467298428723,0.06864785888411326,0.14204543571719747,0.4805678793256433,0.4614019520851819,0.4997338065661047,0.9611357586512866,0.9194321206743566,20.166142341278544,29.003176557106997,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_24,24,96.0,5635,-0.0018438691246403498,0.11676434305494661,-0.9845227845292935,-0.3330214524174142,-0.1703568058704165,-0.06110913155761733,-0.0048383643980415515,0.061642369143214894,0.1823643185454292,0.29650501908341126,0.43923614168613956,0.08326709271150202,0.06145945205776626,0.11381059572241602,0.21870049702061448,0.47914818101153506,0.4676131322094055,0.5103815439219166,0.9779946761313221,0.9552795031055901,33.265186169216285,46.64733069409179,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,SOLUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_1,1,4.0,5635,-0.00013523348587634893,0.016527184188472672,-0.16787601377696004,-0.04337933072199337,-0.024015665233422512,-0.006442032178257324,0.0,0.006360548356387032,0.021311514740353713,0.04583572658021141,0.3294376412082503,0.01013506144940502,0.006391115456073186,0.012716834868295121,0.03154354501808119,0.4935226264418811,0.3877551020408163,0.3893522626441881,0.7771073646850044,0.585980479148181,4.048954934922734,6.602606635820825,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_3,3,12.0,5635,-0.0004060184210416988,0.029085773398731113,-0.2148785979177088,-0.08240690302712515,-0.040494535941114844,-0.01160003524328811,-0.0003210272900764418,0.010614821142637995,0.039133284048489925,0.07508444133765221,0.5557588246846633,0.01780054514483694,0.011112628563611128,0.022806309180074542,0.05497791392129053,0.4890860692102928,0.42502218278615794,0.44472049689440996,0.8697426796805678,0.74622892635315,7.111314072272698,11.619760405670778,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_5,5,20.0,5635,-0.0006754323415650162,0.0370693393226932,-0.27357354235495623,-0.10033504047662563,-0.0513759251592505,-0.016242836800942656,-0.0005870267265727415,0.014147012122481224,0.04975373409377837,0.0937086138226168,0.5563955645979307,0.023135419726018795,0.015168221473171317,0.030049842981620157,0.06858052020169145,0.48429458740017745,0.4362023070097604,0.4585625554569654,0.8947648624667258,0.7959183673469388,9.242595354631199,14.809193326968451,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_10,10,40.0,5635,-0.0013224001427391092,0.05014535260151979,-0.3206755560784085,-0.13582153192847032,-0.0705477940784935,-0.024217228647431283,-0.0019338625249506786,0.02003793961403225,0.06799582264901564,0.13894861037604786,0.5473074749943847,0.032350565154057806,0.021953510215872298,0.042399784902243665,0.09195803796723112,0.47009760425909497,0.4431233362910382,0.4940550133096717,0.9371783496007099,0.867790594498669,12.924044030907318,20.033057904279744,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_240m_bybit_TEST.parquet
240,240m,target_log_ret_horizon_24,24,96.0,5635,-0.0029434881718402605,0.0762973041020518,-0.4209815272346049,-0.22455004426493536,-0.1115817927307365,-0.038834151338123284,-0.002645504188424054,0.03048744906104652,0.10492904651291672,0.2287612389543003,0.5589465863895361,0.05091436376838733,0.03463714473233126,0.06634153518543748,0.14669849949434033,0.4754214729370009,0.45607808340727596,0.5011535048802129,0.9572315882874889,0.9133984028393967,20.340277705032094,30.480757073598074,2021-11-30 16:00:00+00:00,2024-06-26 16:00:00+00:00,XRPUSDT,crypto_240m_bybit_TEST.parquet
