trial_number,study_name,bandit_name,method_group,set_name,z_window,n_market_features,feature_list,memory_horizon_bars,objective_score,valid,objective_metric_name,constraints_values,cv_min_symbol_trades,cv_finite_objective,observed_dro_minimax_median,observed_dro_pure_min_median,dro_alpha,observed_median_max_drawdown_abs,observed_median_profit_factor,observed_median_total_trades,observed_median_min_symbol_trades,n_seeds,seeds_used,dro_minimax_median,dro_minimax_mean,dro_minimax_std,dro_minimax_min,dro_minimax_max,dro_pure_min_median,dro_pure_min_mean,dro_pure_min_std,h1_mean_aggregate_median,h2_mean_aggregate_median,full_mean_aggregate_median,median_max_drawdown_abs,median_profit_factor,median_total_trades,median_min_symbol_trades,median_holding_bars_overall,mean_holding_bars_overall,p25_holding_bars_overall,p75_holding_bars_overall,share_trades_closed_before_horizon_overall,share_trades_closed_after_horizon_overall,median_time_between_entries_overall,forced_singleton_ratio_overall,decision_point_ratio_overall,bandit_consulted_ratio_overall,pending_update_queued_ratio_overall,param_bandit_type,param_reward_clip,param_lambda_prior,param_discount_factor,param_noise_std,optuna_param_lambda_prior,optuna_param_one_minus_gamma,optuna_param_noise_std,param_ucb_alpha,optuna_param_ucb_alpha,diagnostic_rank
41,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,371.71611779852833,-3.712018258460805,True,dro_minimax_median,"[-91.0, 0.0]",-91.0,0.0,-3.712018258460805,-4.536673133460201,0.5,8.874835526301073,0.7021637765615637,483.0,141.0,5,3142|3143|3144|3145|3146,-3.712018258460805,-3.9832921786315856,0.8251448142161297,-4.98226662889801,-3.220548295816018,-4.536673133460201,-4.910596600428689,1.00501365707437,-1.1850445395404658,-4.536673133460201,-5.7320690337717695,8.874835526301073,0.7021637765615637,483.0,141.0,4.0,6.85064935064935,4.0,7.0,0.851063829787234,0.1489361702127659,9.0,0.3085,0.6915,0.6915,0.687,discounted_lints,0.1,4.151232089655346,0.9973097749811808,0.0012413935820895,4.151232089655346,0.0026902250188193,0.0012413935820895,,,11
13,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,282.90663208027604,-3.737658952582669,True,dro_minimax_median,"[-98.0, 0.0]",-98.0,0.0,-3.737658952582669,-4.679905625545352,0.5,9.257097570577866,0.7538707341814621,498.0,148.0,5,3142|3143|3144|3145|3146,-3.737658952582669,-4.090428553327743,1.1875730585874162,-5.490002286600136,-2.7926669722333983,-4.679905625545352,-5.113343237000565,1.5274137304765285,-1.0991162427217982,-4.679905625545352,-5.562508085679547,9.257097570577866,0.7538707341814621,498.0,148.0,4.0,6.034682080924855,4.0,6.0,0.8588957055214724,0.1411042944785276,9.0,0.3495,0.6505,0.6505,0.649,discounted_lints,0.1,8.214806636289985,0.996465264908614,0.001426464440049,8.214806636289985,0.003534735091386,0.001426464440049,,,12
27,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,434.6326365106561,-3.7711845268208983,True,dro_minimax_median,"[-83.0, 0.0]",-83.0,0.0,-3.7711845268208983,-4.778080686544317,0.5,8.372193600392574,0.7304993545312483,461.0,133.0,5,3142|3143|3144|3145|3146,-3.7711845268208983,-3.9066404420908754,0.6784924749835823,-4.873888025275847,-3.000499130162741,-4.778080686544317,-4.766176109575467,0.7448252152800028,-1.2253583528816152,-4.778080686544317,-5.469729050506818,8.372193600392574,0.7304993545312483,461.0,133.0,4.0,6.444444444444445,4.0,7.0,0.8402777777777778,0.1597222222222222,9.0,0.294,0.706,0.706,0.703,discounted_lints,0.1,14.160177510693666,0.9976992063733908,0.0027176613584922,14.160177510693666,0.002300793626609,0.0027176613584922,,,13
12,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,410.92950251777467,-3.79623358427554,True,dro_minimax_median,"[-88.0, 0.0]",-88.0,0.0,-3.79623358427554,-4.308804105958471,0.5,8.661493781122143,0.7118423939770893,482.0,138.0,5,3142|3143|3144|3145|3146,-3.79623358427554,-3.720238233422214,0.6869685634793985,-4.7012398610662895,-2.888594922037792,-4.308804105958471,-4.274717796700462,0.8462858462644881,-1.8587609912752692,-4.308804105958471,-5.924620369569048,8.661493781122143,0.7118423939770893,482.0,138.0,4.0,6.3,4.0,6.0,0.8411764705882353,0.1588235294117647,8.5,0.3295,0.6705,0.6705,0.6655,discounted_lints,0.1,18.414852933101823,0.9975664925641188,0.0052193299360846,18.414852933101823,0.0024335074358812,0.0052193299360846,,,14
36,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,415.0940478093616,-3.8113154249331727,True,dro_minimax_median,"[-87.0, 0.0]",-87.0,0.0,-3.8113154249331727,-4.590021211484237,0.5,9.784413452649344,0.6780680220937131,485.0,137.0,5,3142|3143|3144|3145|3146,-3.8113154249331727,-3.6936674513974745,0.5381472799454424,-4.372633502862854,-3.006860808124171,-4.590021211484237,-4.376557218959155,0.6312978796403091,-1.4928288567840269,-4.590021211484237,-5.991243984427858,9.784413452649344,0.6780680220937131,485.0,137.0,4.0,6.382352941176471,4.0,6.75,0.8470588235294118,0.1529411764705882,9.0,0.3159999999999999,0.684,0.684,0.6815,discounted_lints,0.1,2.007261269325875,0.9975909073973056,0.0011420877874727,2.007261269325875,0.0024090926026943,0.0011420877874727,,,15
44,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,442.2088800544384,-3.851725780795647,True,dro_minimax_median,"[-97.0, 0.0]",-97.0,0.0,-3.851725780795647,-4.793546422564595,0.5,8.554664265667588,0.6825414176190597,482.0,147.0,5,3142|3143|3144|3145|3146,-3.851725780795647,-3.9230966266362968,0.8242682126438108,-5.247565492669782,-3.0055016837087223,-4.793546422564595,-4.936269401749668,1.0113008650653208,-1.0262638554888033,-4.793546422564595,-5.633813396150153,8.554664265667588,0.6825414176190597,482.0,147.0,4.0,6.236024844720497,4.0,6.0,0.8695652173913043,0.1304347826086956,9.0,0.3219999999999999,0.678,0.678,0.675,discounted_lints,0.1,2.348391824989587,0.9977386252400068,0.0014790596599432,2.348391824989587,0.0022613747599932,0.0014790596599432,,,16
10,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,400.9735384437913,-3.872560918060084,True,dro_minimax_median,"[-78.0, 0.0]",-78.0,0.0,-3.872560918060084,-4.55307791607937,0.5,9.071053653725825,0.7337462727194195,449.0,128.0,5,3142|3143|3144|3145|3146,-3.872560918060084,-3.802805434637421,0.5745486313754467,-4.647766173277337,-3.1188028315387744,-4.55307791607937,-4.719189421230411,0.5369169989928859,-1.3123090550037837,-4.55307791607937,-5.972336246901196,9.071053653725825,0.7337462727194195,449.0,128.0,4.0,6.588235294117647,4.0,7.0,0.8092105263157895,0.1907894736842105,9.5,0.3045,0.6955,0.6955,0.691,discounted_lints,0.1,12.246911350285094,0.9975060698422118,0.0012722065771341,12.246911350285094,0.0024939301577881,0.0012722065771341,,,17
18,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,417.0067899600194,-3.8946824396509614,True,dro_minimax_median,"[-95.0, 0.0]",-95.0,0.0,-3.8946824396509614,-4.491195917036834,0.5,9.717454398567927,0.6880371034003862,494.0,145.0,5,3142|3143|3144|3145|3146,-3.8946824396509614,-3.9183271863702367,0.7576774730289093,-4.849613550874321,-2.873761502746881,-4.491195917036834,-4.729975611106564,1.011985073928925,-1.3222230103106565,-4.491195917036834,-6.508212092241698,9.717454398567927,0.6880371034003862,494.0,145.0,4.0,6.113095238095238,4.0,5.0,0.8482758620689655,0.1517241379310344,9.0,0.3299999999999999,0.67,0.67,0.6675,discounted_lints,0.1,6.342692683868243,0.9976019575122604,0.0029824084779331,6.342692683868243,0.0023980424877395,0.0029824084779331,,,18
22,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,378.6264953150454,-3.9218973035817815,True,dro_minimax_median,"[-95.0, 0.0]",-95.0,0.0,-3.9218973035817815,-4.931280552046246,0.5,8.427433189096012,0.6909020992614172,513.0,145.0,5,3142|3143|3144|3145|3146,-3.9218973035817815,-3.8170210643446887,1.1910992395539364,-5.133368479842151,-2.285417597541461,-4.931280552046246,-4.619317552066436,1.2509593207467713,-0.8937475581883882,-4.931280552046246,-5.7721052513162165,8.427433189096012,0.6909020992614172,513.0,145.0,4.0,6.03125,4.0,6.0,0.8597560975609756,0.1402439024390244,9.0,0.3275,0.6725,0.6725,0.671,discounted_lints,0.1,0.8888100194559282,0.9973588747423292,0.0077897968003979,0.8888100194559282,0.0026411252576709,0.0077897968003979,,,19
23,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,430.107676599906,-3.955482509234357,True,dro_minimax_median,"[-84.0, 0.0]",-84.0,0.0,-3.955482509234357,-4.649693694285028,0.5,9.69558920657292,0.6721901388068114,478.0,134.0,5,3142|3143|3144|3145|3146,-3.955482509234357,-3.917316280330825,0.5415533823619668,-4.486748200174786,-3.1318028032349354,-4.649693694285028,-4.635452942970756,0.7553653717622267,-1.737273701313698,-4.649693694285028,-6.516583521365878,9.69558920657292,0.6721901388068114,478.0,134.0,4.0,6.235668789808917,4.0,6.0,0.8490566037735849,0.1509433962264151,9.0,0.3159999999999999,0.684,0.684,0.6795,discounted_lints,0.1,3.428251141862405,0.99767500080932,0.0016659045795418,3.428251141862405,0.0023249991906799,0.0016659045795418,,,20
29,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,422.35341773220335,-4.04301000123648,True,dro_minimax_median,"[-88.0, 0.0]",-88.0,0.0,-4.04301000123648,-4.949432141503318,0.5,9.772892141150614,0.6947737176282052,475.0,138.0,5,3142|3143|3144|3145|3146,-4.04301000123648,-4.066515725299817,0.5305354301986749,-4.857907518848471,-3.5417018635601187,-4.949432141503318,-5.153802557391671,0.5365910847261498,-1.2564534508999008,-4.949432141503318,-6.2579846642230486,9.772892141150614,0.6947737176282052,475.0,138.0,4.0,6.575949367088608,4.0,7.0,0.855072463768116,0.144927536231884,9.0,0.3175,0.6825,0.6825,0.681,discounted_lints,0.1,1.40702507540972,0.9976323146492588,0.0026460571503721,1.40702507540972,0.0023676853507411,0.0026460571503721,,,21
43,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,433.0094629352148,-4.056639204364595,True,dro_minimax_median,"[-82.0, 0.0]",-82.0,0.0,-4.056639204364595,-4.682077106735605,0.5,9.703241542826111,0.7058917793434838,458.0,132.0,5,3142|3143|3144|3145|3146,-4.056639204364595,-4.051748654012225,0.4165558431247513,-4.67965605431664,-3.6704951981980662,-4.682077106735605,-4.860121466718259,0.5413419080565648,-1.6840449404921316,-4.682077106735605,-6.685658263952962,9.703241542826111,0.7058917793434838,458.0,132.0,4.0,6.8068965517241375,4.0,7.0,0.8206896551724138,0.1793103448275862,10.0,0.308,0.692,0.692,0.689,discounted_lints,0.1,3.338448626238435,0.997690581648675,0.0013122876934196,3.338448626238435,0.002309418351325,0.0013122876934196,,,22
47,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,175.166006324213,-4.057506775939524,True,dro_minimax_median,"[-121.0, 0.0]",-121.0,0.0,-4.057506775939524,-5.001116049347487,0.5,7.727542717110658,0.6961271685763594,562.0,171.0,5,3142|3143|3144|3145|3146,-4.057506775939524,-4.399648135734134,0.8157964730770613,-5.45517161451814,-3.468759157250716,-5.001116049347487,-5.41026048482342,1.1241467507876048,-1.5088640070207309,-5.001116049347487,-6.347731299296256,7.727542717110658,0.6961271685763594,562.0,171.0,4.0,5.557291666666667,4.0,5.0,0.8956043956043956,0.1043956043956044,8.0,0.378,0.622,0.622,0.62,discounted_lints,0.1,1.871614861826549,0.9942911297632196,0.0084175285015768,1.871614861826549,0.0057088702367804,0.0084175285015768,,,23
