feature,n_samples,n_bins_used,hie_raw,hie_observed,hie_null_mean,hie_null_std,hie_norm,hie_p_value,global_best_action,global_best_value,global_action_0_success,global_action_1_success,action_0_count,action_1_count,min_bin_size_used,min_action_count_in_bin,reason,hie_rank,z_window,sample,regime,alpha_out,prev_position
dist_to_high_72_sqrt_z,18730,15,0.009610250934329934,0.4905499199145755,0.48130884894382264,0.0005907947502146238,0.009241070970752885,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,24.0,48,mid_train,exit,0.5,1
vol_expansion_168_log1p_z,18730,15,0.009610250934329878,0.49054991991457547,0.4813606626500962,0.0006553109993765059,0.009189257264479278,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,25.0,48,mid_train,exit,0.5,1
vol_ratio_24_log1p_z,18730,15,0.0092899092365189,0.4902295782167645,0.48121981864250585,0.0005225410069711275,0.009009759574258647,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,26.0,48,mid_train,exit,0.5,1
vol_ratio_72_log1p_z,18730,15,0.009183128670581908,0.4901227976508275,0.48130368978905835,0.0006393609238925183,0.008819107861769149,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,27.0,48,mid_train,exit,0.5,1
dist_ema_21_z,18730,15,0.009183128670581964,0.49012279765082756,0.48134993466227555,0.000681310878286173,0.00877286298855201,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,28.0,48,mid_train,exit,0.5,1
ret_accel_6_24_z,18730,15,0.008649225840896946,0.48958889482114254,0.48113944559236754,0.00041797242675892097,0.008449449228774997,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,29.0,48,mid_train,exit,0.5,1
MOM_pct_14_z,18730,15,0.008542445274959953,0.48948211425520555,0.4812702913428989,0.000624929706106598,0.008211822912306654,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,30.0,48,mid_train,exit,0.5,1
price_pos_in_range_24_norm,18730,15,0.008649225840896835,0.48958889482114243,0.4813848142659193,0.0008353308543027053,0.008204080555223148,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1246,623,ok,31.0,48,mid_train,exit,0.5,1
dist_ema_9_z,18730,15,0.008328884143085968,0.48926855312333156,0.4812343229317647,0.0005555195803836699,0.008034230191566849,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,32.0,48,mid_train,exit,0.5,1
dist_ema_50_z,18730,15,0.007794981313401006,0.4887346502936466,0.4813161071608168,0.0005686900518905006,0.007418543132829802,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,33.0,48,mid_train,exit,0.5,1
volatility_72_sqrt_z,18730,15,0.0072610784837159326,0.4882007474639615,0.48124297164539315,0.0005988112721142629,0.006957775818568379,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,34.0,48,mid_train,exit,0.5,1
dist_ema_100_z,18730,15,0.007261078483715988,0.4882007474639616,0.4813721872807377,0.0007412017145882575,0.006828560183223864,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,35.0,48,mid_train,exit,0.5,1
log_ret_6_z,18730,15,0.00672717565403097,0.48766684463427656,0.48130011875892137,0.0006691421165934861,0.006366725875355195,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,36.0,48,mid_train,exit,0.5,1
volatility_24_sqrt_z,18730,15,0.006513614522156985,0.4874532835024026,0.4813683884213758,0.0008282888881550361,0.0060848950810267755,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,37.0,48,mid_train,exit,0.5,1
ema_slope_21_z,18730,15,0.006193272824345952,0.48713294180459155,0.4812146653127153,0.0005858310999699364,0.005918276491876262,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,38.0,48,mid_train,exit,0.5,1
vol_expansion_72_log1p_z,18730,15,0.006193272824345897,0.4871329418045915,0.48130476104230474,0.0006537071026510826,0.00582818076228675,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,39.0,48,mid_train,exit,0.5,1
MACD_hist_pct_z,18730,15,0.006086492258409015,0.4870261612386546,0.48127627411255547,0.0006820180381034481,0.00574988712609914,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,40.0,48,mid_train,exit,0.5,1
ret_accel_72_168_z,18730,15,0.005979711692471967,0.48691938067271756,0.48143678335217394,0.0008512904207118816,0.005482597320543625,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,41.0,48,mid_train,exit,0.5,1
ret_accel_24_72_z,18730,15,0.005445808862786949,0.48638547784303254,0.48136134744375736,0.0008044404865849003,0.005024130399275184,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,42.0,48,mid_train,exit,0.5,1
ema_slope_9_z,18730,15,0.0049119060331019315,0.4858515750133475,0.4812343579391169,0.0005567866491733349,0.0046172170742306284,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,43.0,48,mid_train,exit,0.5,1
MOM_pct_72_z,18730,15,0.004698344901227891,0.4856380138814735,0.4812549835187674,0.0006153558211511533,0.004383030362706097,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,44.0,48,mid_train,exit,0.5,1
vol_expansion_24_log1p_z,18730,15,0.004698344901227947,0.48563801388147354,0.4813159284603612,0.0007117039039840974,0.004322085421112343,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,45.0,48,mid_train,exit,0.5,1
log_ret_72_z,18730,15,0.004378003203417025,0.4853176721836626,0.48129941262438203,0.0006294735059444779,0.00401825955928059,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,46.0,48,mid_train,exit,0.5,1
ema_slope_200_z,18730,15,0.004271222637480032,0.4852108916177256,0.48127621966382206,0.000633127427315027,0.003934671953903568,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,47.0,48,mid_train,exit,0.5,1
ema_slope_50_z,18730,15,0.003630539241858022,0.4845702082221036,0.4812723007661287,0.0005279157287957078,0.0032979074559749133,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,48.0,48,mid_train,exit,0.5,1
body_sqrt_z,18730,15,0.003523758675920974,0.48446342765616657,0.4812981520357208,0.0005788353792400589,0.0031652756204457733,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,49.0,48,mid_train,exit,0.5,1
ema_spread_21_50_z,18730,15,0.0028830752802989634,0.48382274426054456,0.4813268596902002,0.0006101090139099573,0.002495884570344331,0.0,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,50.0,48,mid_train,exit,0.5,1
ema_spread_50_100_z,18730,15,0.002349172450614001,0.4832888414308596,0.4812673483957328,0.000642700023254604,0.0020214930351267757,0.03,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,51.0,48,mid_train,exit,0.5,1
dist_ema_200_z,18730,15,0.0022423918846770086,0.4831820608649226,0.48119589140000907,0.0006111068885480558,0.001986169464913534,0.03,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,52.0,48,mid_train,exit,0.5,1
dist_to_low_24_sqrt_z,18730,15,0.0022423918846768975,0.4831820608649225,0.4812168767096175,0.000556432519295268,0.001965184155305,0.01,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,53.0,48,mid_train,exit,0.5,1
ema_spread_100_200_z,18730,15,0.0010678056593700358,0.48200747463961563,0.48127743850747584,0.0005898935374724684,0.0007300361321397886,0.13,1,0.4809396689802456,0.43085958355579285,0.4809396689802456,9365,9365,1248,624,ok,54.0,48,mid_train,exit,0.5,1
MOM_pct_72_z,18730,15,0.04378003203416969,0.5356113187399892,0.49474586847105056,0.0016892547129498464,0.040865450268938674,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,1.0,48,late_train,entry,0.5,0
log_ret_72_z,18730,15,0.04335290977042172,0.5351841964762413,0.4947269601218711,0.0016232397110963637,0.04045723635437015,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,2.0,48,late_train,entry,0.5,0
ret_accel_72_168_z,18730,15,0.03950880939668966,0.5313400961025092,0.49497108759230296,0.0017315252830998567,0.03636900851020625,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,3.0,48,late_train,entry,0.5,0
ret_accel_24_72_z,18730,15,0.03854778430325678,0.5303790710090763,0.49501894546377656,0.0016429244639138202,0.03536012554529977,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,4.0,48,late_train,entry,0.5,0
ema_spread_50_100_z,18730,15,0.03790710090763483,0.5297383876134544,0.49485423329077427,0.001604397043519918,0.034884154322680105,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,5.0,48,late_train,entry,0.5,0
volatility_168_sqrt_z,18730,15,0.033208756006406825,0.5250400427122264,0.4944915196407645,0.0015962208453923115,0.030548523071461886,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,6.0,48,late_train,entry,0.5,0
price_pos_in_range_24_norm,18730,15,0.03214095034703679,0.5239722370528563,0.4948183129291575,0.0017112259808526834,0.029153924123698827,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,7.0,48,late_train,entry,0.5,0
volatility_72_sqrt_z,18730,15,0.02989855846235978,0.5217298451681793,0.49463648356182055,0.0016034002943051517,0.02709336160635878,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,8.0,48,late_train,entry,0.5,0
ADX_30_scaled,18730,15,0.030112119594233877,0.5219434063000534,0.49502625636428604,0.001850003257714842,0.02691714993576738,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,9.0,48,late_train,entry,0.5,0
ema_spread_100_200_z,18730,15,0.029791777896422844,0.5216230646022424,0.4948552413178651,0.0017828598738185322,0.026767823284377268,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,10.0,48,late_train,entry,0.5,0
price_pos_in_range_72_norm,18730,15,0.028510411105178934,0.5203416978109985,0.4948237757702355,0.001809408838021397,0.025517922040762975,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,11.0,48,late_train,entry,0.5,0
price_pos_in_range_168_norm,18730,15,0.02690870261612388,0.5187399893219434,0.4947832869732094,0.0015851632213595905,0.023956702348734038,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,12.0,48,late_train,entry,0.5,0
MACD_hist_pct_z,18730,15,0.02477309129738392,0.5166043780032035,0.494599439672689,0.0017676662228550478,0.02200493833051448,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,13.0,48,late_train,entry,0.5,0
RSI_30_bounded,18730,15,0.023918846769887758,0.5157501334757073,0.4950593938604109,0.0019352260399085378,0.020690739615296383,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,14.0,48,late_train,entry,0.5,0
dist_to_high_24_sqrt_z,18730,15,0.023278163374265803,0.5151094500800854,0.49449094117781905,0.0016534313652832944,0.020618508902266297,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,15.0,48,late_train,entry,0.5,0
ADX_14_scaled,18730,15,0.02306460224239182,0.5148958889482114,0.49484569389106936,0.0016585820161428234,0.020050195057142006,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,16.0,48,late_train,entry,0.5,0
ADX_72_scaled,18730,15,0.02295782167645477,0.5147891083822743,0.49483713070439295,0.0015344387702349075,0.019951977677881372,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,17.0,48,late_train,entry,0.5,0
bb_pos_20_norm,18730,15,0.02263747997864385,0.5144687666844634,0.4949016515271218,0.001655881208098252,0.019567115157341608,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,18.0,48,late_train,entry,0.5,0
ema_slope_200_z,18730,15,0.022317138280832816,0.5141484249866524,0.494818172859188,0.0016372926667353352,0.019330252127464365,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,19.0,48,late_train,entry,0.5,0
RSI_72_bounded,18730,15,0.022637479978643738,0.5144687666844633,0.4954356234070028,0.0019643596489390984,0.019033143277460474,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,20.0,48,late_train,entry,0.5,0
volatility_24_sqrt_z,18730,15,0.021142552055525843,0.5129738387613454,0.4945133549779902,0.0015588562543853235,0.018460483783355186,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,21.0,48,late_train,entry,0.5,0
ema_slope_100_z,18730,15,0.02082221035771492,0.5126534970635345,0.4947174280020929,0.001635647087730789,0.017936069061441573,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,22.0,48,late_train,entry,0.5,0
ema_spread_21_50_z,18730,15,0.020608649225840825,0.5124399359316604,0.494820564579585,0.001718489976989992,0.017619371352075364,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,23.0,48,late_train,entry,0.5,0
RSI_14_bounded,18730,15,0.020715429791777762,0.5125467164975973,0.49498731124759027,0.0014932117124350952,0.017559405250007043,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1246,623,ok,24.0,48,late_train,entry,0.5,0
dist_to_high_72_sqrt_z,18730,15,0.01996796583021887,0.5117992525360384,0.49479034382302145,0.001507040314631357,0.017008908713016968,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,25.0,48,late_train,entry,0.5,0
dist_to_low_24_sqrt_z,18730,15,0.019754404698344885,0.5115856914041644,0.49488073598069104,0.0017199200902463688,0.01670495542347339,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,26.0,48,late_train,entry,0.5,0
log_ret_168_z,18730,15,0.0185798184730378,0.5104111051788573,0.49440155129864394,0.0016963033643054958,0.016009553880213412,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,27.0,48,late_train,entry,0.5,0
log_ret_24_z,18730,15,0.01825947677522688,0.5100907634810464,0.4945175428222535,0.001454475155358477,0.015573220658792908,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,28.0,48,late_train,entry,0.5,0
dist_ema_200_z,18730,15,0.018473037907100864,0.5103043246129204,0.49498823695907945,0.0017428777857641197,0.01531608765384096,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,29.0,48,late_train,entry,0.5,0
bb_width_20_sqrt_z,18730,15,0.017618793379604925,0.5094500800854245,0.4947558064646849,0.0016142026077846446,0.01469427362073955,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,30.0,48,late_train,entry,0.5,0
MOM_pct_30_z,18730,15,0.017512012813667877,0.5093432995194874,0.4948546087103842,0.001711059357003168,0.0144886908091032,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,31.0,48,late_train,entry,0.5,0
dist_ema_100_z,18730,15,0.017084890549919796,0.5089161772557393,0.49464181325048834,0.0017484402648308322,0.014274364005251006,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,32.0,48,late_train,entry,0.5,0
NATR_14_z,18730,15,0.01687132941804592,0.5087026161238655,0.4947187155362996,0.0015708857076619884,0.013983900587565878,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,33.0,48,late_train,entry,0.5,0
ema_slope_9_z,18730,15,0.01697810998398286,0.5088093966898024,0.4949242891173682,0.0018308549842490046,0.013885107572434219,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,34.0,48,late_train,entry,0.5,0
dist_ema_21_z,18730,15,0.01655098772023489,0.5083822744260544,0.49451016837670253,0.00160891271824797,0.013872106049351907,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,35.0,48,late_train,entry,0.5,0
dist_to_low_72_sqrt_z,18730,15,0.01687132941804592,0.5087026161238655,0.4948666042120308,0.0016566492184378852,0.013836011911834645,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,36.0,48,late_train,entry,0.5,0
dist_to_low_168_sqrt_z,18730,15,0.016444207154297952,0.5082754938601175,0.49465611714617663,0.0016683025822356846,0.013619376713940867,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,37.0,48,late_train,entry,0.5,0
dist_ema_50_z,18730,15,0.016444207154297952,0.5082754938601175,0.49465722613601704,0.0016692741515060088,0.013618267724100463,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,38.0,48,late_train,entry,0.5,0
range_sqrt_z,18730,15,0.016123865456486808,0.5079551521623064,0.49499145789278237,0.0019668862886403756,0.012963694269523984,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,39.0,48,late_train,entry,0.5,0
dist_ema_9_z,18730,15,0.015376401494927916,0.5072076882007475,0.49487830407282046,0.001903568141676439,0.012329384127927001,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,40.0,48,late_train,entry,0.5,0
dist_to_high_168_sqrt_z,18730,15,0.014949279231179946,0.5067805659369995,0.49485176945769255,0.0016734723539214697,0.011928796479306947,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,41.0,48,late_train,entry,0.5,0
body_sqrt_z,18730,15,0.014735718099305961,0.5065670048051255,0.49496134377608764,0.0015760697527567853,0.011605661029037873,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,42.0,48,late_train,entry,0.5,0
MOM_pct_14_z,18730,15,0.014201815269620832,0.5060331019754404,0.49486625746664076,0.0018131699196131804,0.011166844508799623,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,43.0,48,late_train,entry,0.5,0
ema_slope_50_z,18730,15,0.01388147357180991,0.5057127602776295,0.49481717353433397,0.0016796916760159594,0.010895586743295493,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,44.0,48,late_train,entry,0.5,0
vol_expansion_168_log1p_z,18730,15,0.013988254137746958,0.5058195408435665,0.4949416766434744,0.001602620349245337,0.010877864200092124,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,45.0,48,late_train,entry,0.5,0
ema_spread_9_21_z,18730,15,0.011852642819006887,0.5036839295248264,0.4948429810463296,0.0015723493383511483,0.008840948478496813,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,46.0,48,late_train,entry,0.5,0
vol_expansion_72_log1p_z,18730,15,0.010891617725573899,0.5027229044313934,0.4943914164631322,0.001740529822464193,0.00833148796826122,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,47.0,48,late_train,entry,0.5,0
ret_accel_6_24_z,18730,15,0.011425520555258917,0.5032568072610785,0.4951573809423818,0.0018712267163659016,0.008099426318696645,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,48.0,48,late_train,entry,0.5,0
vol_ratio_72_log1p_z,18730,15,0.010250934329951833,0.5020822210357714,0.4948564919777486,0.0016578149537612122,0.007225729058022767,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,49.0,48,late_train,entry,0.5,0
ema_slope_21_z,18730,15,0.009503470368392941,0.5013347570742125,0.4950636309081862,0.0016002664017598772,0.006271126166026264,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,50.0,48,late_train,entry,0.5,0
vol_ratio_168_log1p_z,18730,15,0.008862786972770986,0.5006940736785905,0.494827770281157,0.001440627979732017,0.005866303397433548,0.0,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,51.0,48,late_train,entry,0.5,0
vol_expansion_24_log1p_z,18730,15,0.006940736785905011,0.49877202349172456,0.49476762280688624,0.001561364637040235,0.004004400684838316,0.03,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,52.0,48,late_train,entry,0.5,0
vol_ratio_24_log1p_z,18730,15,0.006620395088093867,0.4984516817939134,0.4946208511965552,0.0016770059048145497,0.0038308305973582257,0.01,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,53.0,48,late_train,entry,0.5,0
log_ret_6_z,18730,15,0.002669514148425034,0.4945008008542446,0.4945317557198159,0.001522425449386346,-3.0954865571308776e-05,0.48,1,0.49183128670581955,0.4686599038974907,0.49183128670581955,9365,9365,1248,624,ok,54.0,48,late_train,entry,0.5,0
log_ret_72_z,18730,15,0.01473571809930585,0.5450080085424452,0.5302599437373252,0.0001362678491293333,0.014748064805120031,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,1.0,48,late_train,exit,0.5,1
MOM_pct_72_z,18730,15,0.013561131873998877,0.5438334223171383,0.5302857064763837,0.00012550012122859426,0.013547715840754537,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,2.0,48,late_train,exit,0.5,1
ret_accel_72_168_z,18730,15,0.006940736785904789,0.5372130272290442,0.530276111761714,0.00015313073012537454,0.006936915467330218,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,3.0,48,late_train,exit,0.5,1
volatility_168_sqrt_z,18730,15,0.005445808862786894,0.5357180993059263,0.5302915212282978,0.00015827449162816542,0.0054265780776284744,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,4.0,48,late_train,exit,0.5,1
ret_accel_24_72_z,18730,15,0.0038441003737319512,0.5341163908168713,0.5302705039208279,0.00013606023186455137,0.0038458868960434822,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,5.0,48,late_train,exit,0.5,1
price_pos_in_range_72_norm,18730,15,0.0033101975440468223,0.5335824879871862,0.5302604839750316,0.00013217850656904465,0.0033220040121546557,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,6.0,48,late_train,exit,0.5,1
price_pos_in_range_24_norm,18730,15,0.0032034169781098853,0.5334757074212493,0.5302570626910369,0.00015110135937591277,0.0032186447302123833,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,7.0,48,late_train,exit,0.5,1
ema_slope_100_z,18730,15,0.0023491724506139455,0.5326214628937533,0.5302609427902509,0.00013382503742518292,0.002360520103502406,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,8.0,48,late_train,exit,0.5,1
ema_spread_50_100_z,18730,15,0.0023491724506139455,0.5326214628937533,0.5302656609057639,0.00013646966041132503,0.0023558019879894587,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,9.0,48,late_train,exit,0.5,1
MACD_hist_pct_z,18730,15,0.0023491724506139455,0.5326214628937533,0.530272966855632,0.00013194919055105217,0.0023484960381213726,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,10.0,48,late_train,exit,0.5,1
bb_width_20_sqrt_z,18730,15,0.0022423918846768975,0.5325146823278163,0.5302652974136421,0.000150551248544722,0.002249384914174146,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,11.0,48,late_train,exit,0.5,1
NATR_14_z,18730,15,0.0016017084890549427,0.5318739989321943,0.5302985216759919,0.0001311643581018815,0.00157547725620244,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,12.0,48,late_train,exit,0.5,1
ADX_30_scaled,18730,15,0.0013881473571809577,0.5316604378003204,0.5302839048334558,0.0001252338385364503,0.0013765329668645743,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,13.0,48,late_train,exit,0.5,1
price_pos_in_range_168_norm,18730,15,0.0010678056593699248,0.5313400961025093,0.5302766600049611,0.0001507699770898172,0.0010634360975482204,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,14.0,48,late_train,exit,0.5,1
dist_to_high_72_sqrt_z,18730,15,0.0007474639615590029,0.5310197544046984,0.5302956435181061,0.00014375203091551676,0.0007241108865922996,0.0,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,15.0,48,late_train,exit,0.5,1
RSI_72_bounded,18730,15,0.0003203416978109219,0.5305926321409503,0.5302708944836686,0.00015015273513011539,0.00032173765728171766,0.01,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,16.0,48,late_train,exit,0.5,1
ADX_72_scaled,18730,15,0.00021356113187387393,0.5304858515750133,0.5302443292820803,0.00012855756492581612,0.0002415222929329497,0.01,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,17.0,48,late_train,exit,0.5,1
dist_to_low_72_sqrt_z,18730,15,0.00021356113187387393,0.5304858515750133,0.5302769675841943,0.00013858714282652133,0.00020888399081897546,0.07,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,18.0,48,late_train,exit,0.5,1
RSI_14_bounded,18730,15,0.00010678056593693697,0.5303790710090763,0.5302777833918223,0.0001544431448151381,0.00010128761725403113,0.24,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1246,623,ok,19.0,48,late_train,exit,0.5,1
dist_ema_200_z,18730,15,0.00010678056593704799,0.5303790710090764,0.5302835738344718,0.00013504180140263015,9.5497174604664e-05,0.2,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,20.0,48,late_train,exit,0.5,1
dist_to_low_24_sqrt_z,18730,15,-1.1102230246251565e-16,0.5302722904431393,0.5302505224515071,0.00013215836604946166,2.1767991632226646e-05,0.47,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,21.0,48,late_train,exit,0.5,1
ema_slope_9_z,18730,15,0.0,0.5302722904431394,0.5302573409741709,0.000147620018728172,1.494946896851701e-05,0.51,1,0.5302722904431394,0.393913507741591,0.5302722904431394,9365,9365,1248,624,ok,22.0,48,late_train,exit,0.5,1
