z_window,feature,stability_count,median_union_rank,mean_union_rank,min_union_rank,median_best_rank,median_mean_rank,median_best_hie_norm,mean_best_hie_norm,median_best_p_value,median_regime_coverage_topk,n_entry_source,n_exit_source,n_both_tie_source,samples_seen,full_train_union_rank,full_train_best_rank,full_train_best_hie_norm,full_train_best_p_value,full_train_regime_coverage_topk,full_train_union_rank_filled,full_train_best_rank_filled,full_train_best_hie_norm_filled,full_train_regime_coverage_topk_filled,stable_hie_rank_within_z,is_stable_ge2,stability_rate,stability_top_k
96,dist_to_high_168_sqrt_z,3,9.0,9.666666666666666,2,5.0,11.0,0.02178305421930271,0.02087195726577336,0.0,1.0,0,3,0,early_train|late_train|mid_train,7.0,4.0,0.007776284717077364,0.0,2.0,7.0,4.0,0.007776284717077364,2.0,3,True,1.0,20
96,volatility_168_sqrt_z,3,10.0,9.333333333333334,6,6.0,10.0,0.02235788076494133,0.023006740675536947,0.0,2.0,2,1,0,early_train|late_train|mid_train,6.0,4.0,0.008260241131441859,0.0,2.0,6.0,4.0,0.008260241131441859,2.0,4,True,1.0,20
96,ret_accel_24_72_z,3,13.0,12.0,10,8.0,13.5,0.015739041221991656,0.01901339569869977,0.0,1.0,2,0,1,early_train|late_train|mid_train,4.0,3.0,0.006927388203489926,0.0,2.0,4.0,3.0,0.006927388203489926,2.0,5,True,1.0,20
96,ADX_30_scaled,3,15.0,11.666666666666666,3,11.0,14.5,0.014333066362366698,0.02000680727232294,0.0,1.0,3,0,0,early_train|late_train|mid_train,3.0,2.0,0.010839245164116496,0.0,1.0,3.0,2.0,0.010839245164116496,1.0,6,True,1.0,20
96,ema_spread_21_50_z,3,17.0,17.0,16,14.0,20.0,0.017712337714920035,0.01980731985198414,0.0,1.0,1,2,0,early_train|late_train|mid_train,20.0,15.0,0.005891603362594922,0.0,0.0,20.0,15.0,0.005891603362594922,0.0,7,True,1.0,20
96,ret_accel_72_168_z,2,3.0,3.0,1,2.0,4.0,0.036165335250473774,0.036165335250473774,0.0,2.0,0,1,1,early_train|late_train,2.0,1.0,0.009713108455845332,0.0,2.0,2.0,1.0,0.009713108455845332,2.0,8,True,0.6666666666666666,20
96,ema_spread_100_200_z,2,4.5,4.5,2,2.5,6.75,0.02349134094476013,0.02349134094476013,0.0,2.0,1,1,0,late_train|mid_train,5.0,3.0,0.008968579836533153,0.0,1.0,5.0,3.0,0.008968579836533153,1.0,9,True,0.6666666666666666,20
96,MACD_hist_pct_z,2,7.5,7.5,6,5.0,17.0,0.025780358478991405,0.025780358478991405,0.0,1.5,1,1,0,early_train|late_train,18.0,12.0,0.004145275421987005,0.0,1.0,18.0,12.0,0.004145275421987005,1.0,10,True,0.6666666666666666,20
96,dist_to_high_24_sqrt_z,2,9.5,9.5,8,6.5,17.25,0.013571947151040459,0.013571947151040459,0.0,1.0,1,1,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,11,True,0.6666666666666666,20
96,price_pos_in_range_72_norm,2,12.5,12.5,11,8.5,12.75,0.0223035950287927,0.0223035950287927,0.0,1.5,0,2,0,early_train|late_train,9.0,5.0,0.00804763374319406,0.0,1.0,9.0,5.0,0.00804763374319406,1.0,12,True,0.6666666666666666,20
96,ema_spread_50_100_z,2,12.0,12.0,9,8.5,12.5,0.021311078736814593,0.021311078736814593,0.0,1.5,1,1,0,late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,13,True,0.6666666666666666,20
96,ADX_72_scaled,2,11.5,11.5,3,9.0,10.75,0.021275714130690293,0.021275714130690293,0.0,1.0,1,1,0,early_train|late_train,8.0,5.0,0.006233511685692528,0.0,2.0,8.0,5.0,0.006233511685692528,2.0,14,True,0.6666666666666666,20
96,price_pos_in_range_168_norm,2,11.5,11.5,4,9.0,13.75,0.025813568847166013,0.025813568847166013,0.0,0.5,1,1,0,late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,15,True,0.6666666666666666,20
96,RSI_72_bounded,2,14.0,14.0,10,10.5,13.5,0.018160197440365455,0.018160197440365455,0.0,1.5,1,1,0,late_train|mid_train,1.0,1.0,0.01105323689439952,0.0,2.0,1.0,1.0,0.01105323689439952,2.0,16,True,0.6666666666666666,20
96,ema_slope_100_z,2,14.5,14.5,13,10.5,18.0,0.017175914789023444,0.017175914789023444,0.0,1.0,0,2,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,17,True,0.6666666666666666,20
96,ema_slope_200_z,2,15.0,15.0,14,11.0,19.75,0.02239088275245149,0.02239088275245149,0.0,1.0,1,1,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,18,True,0.6666666666666666,20
96,MOM_pct_14_z,2,19.5,19.5,19,15.0,24.75,0.015967122734429212,0.015967122734429212,0.0,0.0,0,2,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,19,True,0.6666666666666666,20
96,volatility_72_sqrt_z,1,1.0,1.0,1,1.0,3.5,0.03226722895124001,0.03226722895124001,0.0,2.0,1,0,0,late_train,14.0,9.0,0.007505542503962626,0.0,1.0,14.0,9.0,0.007505542503962626,1.0,20,False,0.3333333333333333,20
96,bb_width_20_sqrt_z,1,4.0,4.0,4,3.0,4.5,0.022348181578765614,0.022348181578765614,0.0,2.0,1,0,0,early_train,10.0,6.0,0.008008308553764332,0.0,1.0,10.0,6.0,0.008008308553764332,1.0,21,False,0.3333333333333333,20
96,dist_ema_9_z,1,5.0,5.0,5,3.0,11.5,0.016458738883043944,0.016458738883043944,0.0,1.0,1,0,0,mid_train,13.0,8.0,0.00529066138796741,0.0,1.0,13.0,8.0,0.00529066138796741,1.0,22,False,0.3333333333333333,20
96,price_pos_in_range_24_norm,1,8.0,8.0,8,5.0,7.5,0.030303489127662453,0.030303489127662453,0.0,2.0,1,0,0,late_train,,,,,,10000.0,10000.0,-inf,0.0,23,False,0.3333333333333333,20
96,dist_ema_21_z,1,7.0,7.0,7,5.0,5.0,0.020279397622752937,0.020279397622752937,0.0,2.0,0,0,1,mid_train,,,,,,10000.0,10000.0,-inf,0.0,24,False,0.3333333333333333,20
96,RSI_30_bounded,1,7.0,7.0,7,5.0,12.0,0.013871979830143766,0.013871979830143766,0.0,1.0,1,0,0,early_train,11.0,7.0,0.006211838125666835,0.0,2.0,11.0,7.0,0.006211838125666835,2.0,25,False,0.3333333333333333,20
96,dist_to_low_72_sqrt_z,1,8.0,8.0,8,6.0,9.5,0.019191884136736947,0.019191884136736947,0.0,2.0,0,1,0,mid_train,15.0,10.0,0.004333218353423485,0.0,1.0,15.0,10.0,0.004333218353423485,1.0,26,False,0.3333333333333333,20
96,dist_ema_100_z,1,11.0,11.0,11,8.0,10.5,0.019406805724023868,0.019406805724023868,0.0,2.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,27,False,0.3333333333333333,20
96,log_ret_6_z,1,12.0,12.0,12,8.0,9.0,0.018471860357475722,0.018471860357475722,0.0,2.0,0,1,0,mid_train,19.0,13.0,0.006143311032824339,0.0,2.0,19.0,13.0,0.006143311032824339,2.0,28,False,0.3333333333333333,20
96,dist_to_high_72_sqrt_z,1,12.0,12.0,12,8.0,12.0,0.0246378645009504,0.0246378645009504,0.0,1.0,0,1,0,late_train,,,,,,10000.0,10000.0,-inf,0.0,29,False,0.3333333333333333,20
96,ema_spread_9_21_z,1,14.0,14.0,14,9.0,20.0,0.018202267837995667,0.018202267837995667,0.0,1.0,0,1,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,30,False,0.3333333333333333,20
96,bb_pos_20_norm,1,15.0,15.0,15,10.0,11.0,0.017750840248389077,0.017750840248389077,0.0,2.0,0,1,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,31,False,0.3333333333333333,20
96,ema_slope_50_z,1,17.0,17.0,17,13.0,13.5,0.016064858101595136,0.016064858101595136,0.0,2.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,32,False,0.3333333333333333,20
96,ema_slope_9_z,1,19.0,19.0,19,14.0,26.0,0.012136894189648695,0.012136894189648695,0.0,1.0,1,0,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,33,False,0.3333333333333333,20
96,volatility_24_sqrt_z,1,20.0,20.0,20,15.0,20.5,0.010844091137815759,0.010844091137815759,0.0,0.0,1,0,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,34,False,0.3333333333333333,20
