z_window,feature,stability_count,median_union_rank,mean_union_rank,min_union_rank,median_best_rank,median_mean_rank,median_best_hie_norm,mean_best_hie_norm,median_best_p_value,median_regime_coverage_topk,n_entry_source,n_exit_source,n_both_tie_source,samples_seen,full_train_union_rank,full_train_best_rank,full_train_best_hie_norm,full_train_best_p_value,full_train_regime_coverage_topk,full_train_union_rank_filled,full_train_best_rank_filled,full_train_best_hie_norm_filled,full_train_regime_coverage_topk_filled,stable_hie_rank_within_z,is_stable_ge2,stability_rate,stability_top_k
72,ema_spread_50_100_z,2,17.5,17.5,14,14.5,19.0,0.019237221856694298,0.019237221856694298,0.0,1.0,0,2,0,early_train|late_train,15.0,11.0,0.005961332242132078,0.0,1.0,15.0,11.0,0.005961332242132078,1.0,23,True,0.6666666666666666,26
72,RSI_14_bounded,2,19.0,19.0,14,14.5,18.75,0.01497443299518414,0.01497443299518414,0.0,0.5,1,1,0,late_train|mid_train,5.0,3.0,0.009065802606614437,0.0,2.0,5.0,3.0,0.009065802606614437,2.0,24,True,0.6666666666666666,26
72,dist_ema_200_z,2,18.0,18.0,16,15.0,17.0,0.019948637017529802,0.019948637017529802,0.0,0.5,1,1,0,early_train|late_train,9.0,6.0,0.008218752651442118,0.0,1.0,9.0,6.0,0.008218752651442118,1.0,25,True,0.6666666666666666,26
72,ema_spread_9_21_z,2,20.5,20.5,18,16.5,25.25,0.010762484640579495,0.010762484640579495,0.0,0.5,1,1,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,26,True,0.6666666666666666,26
72,MOM_pct_30_z,2,24.5,24.5,24,19.0,30.75,0.005980042929959184,0.005980042929959184,0.0,0.0,2,0,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,27,True,0.6666666666666666,26
72,range_sqrt_z,2,25.5,25.5,25,21.5,31.75,0.007002692114963377,0.007002692114963377,0.0,0.0,1,1,0,early_train|late_train,26.0,20.0,0.0033150254362582787,0.0,0.0,26.0,20.0,0.0033150254362582787,0.0,28,True,0.6666666666666666,26
72,dist_ema_9_z,1,2.0,2.0,2,1.0,4.0,0.017892757523676306,0.017892757523676306,0.0,2.0,1,0,0,mid_train,17.0,12.0,0.004483200503893059,0.0,1.0,17.0,12.0,0.004483200503893059,1.0,29,False,0.3333333333333333,26
72,log_ret_6_z,1,3.0,3.0,3,2.0,4.5,0.02283212118494904,0.02283212118494904,0.0,2.0,0,1,0,mid_train,19.0,14.0,0.006218058345869526,0.0,1.0,19.0,14.0,0.006218058345869526,1.0,30,False,0.3333333333333333,26
72,MOM_pct_14_z,1,3.0,3.0,3,3.0,6.0,0.02069066605258829,0.02069066605258829,0.0,2.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,31,False,0.3333333333333333,26
72,dist_to_low_24_sqrt_z,1,4.0,4.0,4,3.0,10.0,0.013022915875580354,0.013022915875580354,0.0,1.0,1,0,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,32,False,0.3333333333333333,26
72,dist_ema_21_z,1,10.0,10.0,10,5.0,22.5,0.014146968001924276,0.014146968001924276,0.0,1.0,1,0,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,33,False,0.3333333333333333,26
72,price_pos_in_range_24_norm,1,8.0,8.0,8,6.0,6.0,0.030807423970858783,0.030807423970858783,0.0,2.0,0,0,1,late_train,,,,,,10000.0,10000.0,-inf,0.0,34,False,0.3333333333333333,26
72,dist_to_high_72_sqrt_z,1,11.0,11.0,11,8.0,15.0,0.02184394118662758,0.02184394118662758,0.0,1.0,0,1,0,late_train,20.0,14.0,0.004058330740508875,0.0,1.0,20.0,14.0,0.004058330740508875,1.0,35,False,0.3333333333333333,26
72,bb_pos_20_norm,1,16.0,16.0,16,11.0,11.0,0.016843209140116222,0.016843209140116222,0.0,2.0,0,0,1,mid_train,,,,,,10000.0,10000.0,-inf,0.0,36,False,0.3333333333333333,26
72,NATR_14_z,1,20.0,20.0,20,14.0,21.5,0.014746001486725946,0.014746001486725946,0.0,1.0,0,1,0,mid_train,12.0,9.0,0.007172787760704791,0.0,1.0,12.0,9.0,0.007172787760704791,1.0,37,False,0.3333333333333333,26
72,ema_slope_21_z,1,21.0,21.0,21,14.0,21.0,0.010863038182792328,0.010863038182792328,0.0,1.0,1,0,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,38,False,0.3333333333333333,26
72,dist_ema_100_z,1,18.0,18.0,18,15.0,23.5,0.025342035246777472,0.025342035246777472,0.0,0.0,1,0,0,late_train,24.0,19.0,0.004689264650458491,0.0,0.0,24.0,19.0,0.004689264650458491,0.0,39,False,0.3333333333333333,26
72,ret_accel_6_24_z,1,22.0,22.0,22,15.0,28.0,0.009311615904889159,0.009311615904889159,0.0,0.0,1,0,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,40,False,0.3333333333333333,26
72,ADX_14_scaled,1,24.0,24.0,24,17.0,34.0,0.01253742033267602,0.01253742033267602,0.0,0.0,0,1,0,mid_train,21.0,16.0,0.003918814554899064,0.0,0.0,21.0,16.0,0.003918814554899064,0.0,41,False,0.3333333333333333,26
72,dist_to_low_168_sqrt_z,1,25.0,25.0,25,22.0,35.0,0.011243581377858525,0.011243581377858525,0.0,0.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,42,False,0.3333333333333333,26
96,MOM_pct_72_z,3,2.0,2.6666666666666665,1,1.0,4.0,0.029557403739627064,0.02795269759240378,0.0,2.0,0,3,0,early_train|late_train|mid_train,26.0,18.0,0.005003042350852582,0.0,0.0,26.0,18.0,0.005003042350852582,0.0,1,True,1.0,26
96,log_ret_72_z,3,4.0,4.333333333333333,3,2.0,3.0,0.03006501339783102,0.02796525535643657,0.0,2.0,1,2,0,early_train|late_train|mid_train,22.0,16.0,0.005381576585218262,0.0,0.0,22.0,16.0,0.005381576585218262,0.0,2,True,1.0,26
96,dist_to_high_168_sqrt_z,3,9.0,9.666666666666666,2,5.0,11.0,0.02178305421930271,0.02087195726577336,0.0,1.0,0,3,0,early_train|late_train|mid_train,7.0,4.0,0.007776284717077364,0.0,2.0,7.0,4.0,0.007776284717077364,2.0,3,True,1.0,26
96,volatility_168_sqrt_z,3,10.0,9.333333333333334,6,6.0,10.0,0.02235788076494133,0.023006740675536947,0.0,2.0,2,1,0,early_train|late_train|mid_train,6.0,4.0,0.008260241131441859,0.0,2.0,6.0,4.0,0.008260241131441859,2.0,4,True,1.0,26
96,ret_accel_24_72_z,3,13.0,12.0,10,8.0,13.5,0.015739041221991656,0.01901339569869977,0.0,1.0,2,0,1,early_train|late_train|mid_train,4.0,3.0,0.006927388203489926,0.0,2.0,4.0,3.0,0.006927388203489926,2.0,5,True,1.0,26
96,ADX_30_scaled,3,15.0,11.666666666666666,3,11.0,14.5,0.014333066362366698,0.02000680727232294,0.0,1.0,3,0,0,early_train|late_train|mid_train,3.0,2.0,0.010839245164116496,0.0,1.0,3.0,2.0,0.010839245164116496,1.0,6,True,1.0,26
96,ema_spread_21_50_z,3,17.0,17.0,16,14.0,20.0,0.017712337714920035,0.01980731985198414,0.0,1.0,1,2,0,early_train|late_train|mid_train,20.0,15.0,0.005891603362594922,0.0,0.0,20.0,15.0,0.005891603362594922,0.0,7,True,1.0,26
96,RSI_72_bounded,3,18.0,16.666666666666668,10,14.0,17.5,0.0171663465111494,0.014558536328503438,0.0,1.0,2,1,0,early_train|late_train|mid_train,1.0,1.0,0.01105323689439952,0.0,2.0,1.0,1.0,0.01105323689439952,2.0,8,True,1.0,26
96,RSI_30_bounded,3,21.0,17.0,7,17.0,27.5,0.015440009814938538,0.016799055572308246,0.0,0.0,2,1,0,early_train|late_train|mid_train,11.0,7.0,0.006211838125666835,0.0,2.0,11.0,7.0,0.006211838125666835,2.0,9,True,1.0,26
96,ret_accel_72_168_z,2,3.0,3.0,1,2.0,4.0,0.036165335250473774,0.036165335250473774,0.0,2.0,0,1,1,early_train|late_train,2.0,1.0,0.009713108455845332,0.0,2.0,2.0,1.0,0.009713108455845332,2.0,10,True,0.6666666666666666,26
96,ema_spread_100_200_z,2,4.5,4.5,2,2.5,6.75,0.02349134094476013,0.02349134094476013,0.0,2.0,1,1,0,late_train|mid_train,5.0,3.0,0.008968579836533153,0.0,1.0,5.0,3.0,0.008968579836533153,1.0,11,True,0.6666666666666666,26
96,MACD_hist_pct_z,2,7.5,7.5,6,5.0,17.0,0.025780358478991405,0.025780358478991405,0.0,1.5,1,1,0,early_train|late_train,18.0,12.0,0.004145275421987005,0.0,1.0,18.0,12.0,0.004145275421987005,1.0,12,True,0.6666666666666666,26
96,dist_to_high_24_sqrt_z,2,9.5,9.5,8,6.5,17.25,0.013571947151040459,0.013571947151040459,0.0,1.0,1,1,0,early_train|mid_train,24.0,17.0,0.005222821501132235,0.0,0.0,24.0,17.0,0.005222821501132235,0.0,13,True,0.6666666666666666,26
96,price_pos_in_range_72_norm,2,12.5,12.5,11,8.5,12.75,0.0223035950287927,0.0223035950287927,0.0,1.5,0,2,0,early_train|late_train,9.0,5.0,0.00804763374319406,0.0,1.0,9.0,5.0,0.00804763374319406,1.0,14,True,0.6666666666666666,26
96,ema_spread_50_100_z,2,12.0,12.0,9,8.5,12.5,0.021311078736814593,0.021311078736814593,0.0,1.5,1,1,0,late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,15,True,0.6666666666666666,26
96,ADX_72_scaled,2,11.5,11.5,3,9.0,10.75,0.021275714130690293,0.021275714130690293,0.0,1.0,1,1,0,early_train|late_train,8.0,5.0,0.006233511685692528,0.0,2.0,8.0,5.0,0.006233511685692528,2.0,16,True,0.6666666666666666,26
96,price_pos_in_range_168_norm,2,11.5,11.5,4,9.0,13.75,0.025813568847166013,0.025813568847166013,0.0,0.5,1,1,0,late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,17,True,0.6666666666666666,26
96,volatility_72_sqrt_z,2,13.0,13.0,1,9.5,14.75,0.023634734201715052,0.023634734201715052,0.0,1.0,1,1,0,late_train|mid_train,14.0,9.0,0.007505542503962626,0.0,1.0,14.0,9.0,0.007505542503962626,1.0,18,True,0.6666666666666666,26
96,bb_width_20_sqrt_z,2,14.0,14.0,4,10.0,14.25,0.01669048388986913,0.01669048388986913,0.0,1.0,2,0,0,early_train|mid_train,10.0,6.0,0.008008308553764332,0.0,1.0,10.0,6.0,0.008008308553764332,1.0,19,True,0.6666666666666666,26
96,ema_slope_100_z,2,14.5,14.5,13,10.5,18.0,0.017175914789023444,0.017175914789023444,0.0,1.0,0,2,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,20,True,0.6666666666666666,26
96,ema_slope_200_z,2,15.0,15.0,14,11.0,19.75,0.02239088275245149,0.02239088275245149,0.0,1.0,1,1,0,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,21,True,0.6666666666666666,26
96,ema_spread_9_21_z,2,19.5,19.5,14,14.0,22.25,0.013307020320120155,0.013307020320120155,0.0,0.5,1,1,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,22,True,0.6666666666666666,26
96,MOM_pct_14_z,2,19.5,19.5,19,15.0,24.75,0.015967122734429212,0.015967122734429212,0.0,0.0,0,2,0,early_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,23,True,0.6666666666666666,26
96,dist_ema_50_z,2,23.0,23.0,21,17.5,25.25,0.015323998683319767,0.015323998683319767,0.0,0.0,1,0,1,late_train|mid_train,,,,,,10000.0,10000.0,-inf,0.0,24,True,0.6666666666666666,26
96,dist_to_low_168_sqrt_z,2,23.5,23.5,23,18.0,20.0,0.015137642792401318,0.015137642792401318,0.0,0.0,0,1,1,early_train|late_train,,,,,,10000.0,10000.0,-inf,0.0,25,True,0.6666666666666666,26
96,RSI_14_bounded,2,24.0,24.0,22,19.5,23.0,0.013315913421166475,0.013315913421166475,0.0,0.0,0,2,0,early_train|late_train,12.0,8.0,0.007613015219871677,0.0,2.0,12.0,8.0,0.007613015219871677,2.0,26,True,0.6666666666666666,26
96,dist_ema_9_z,1,5.0,5.0,5,3.0,11.5,0.016458738883043944,0.016458738883043944,0.0,1.0,1,0,0,mid_train,13.0,8.0,0.00529066138796741,0.0,1.0,13.0,8.0,0.00529066138796741,1.0,27,False,0.3333333333333333,26
96,price_pos_in_range_24_norm,1,8.0,8.0,8,5.0,7.5,0.030303489127662453,0.030303489127662453,0.0,2.0,1,0,0,late_train,,,,,,10000.0,10000.0,-inf,0.0,28,False,0.3333333333333333,26
96,dist_ema_21_z,1,7.0,7.0,7,5.0,5.0,0.020279397622752937,0.020279397622752937,0.0,2.0,0,0,1,mid_train,,,,,,10000.0,10000.0,-inf,0.0,29,False,0.3333333333333333,26
96,dist_to_low_72_sqrt_z,1,8.0,8.0,8,6.0,9.5,0.019191884136736947,0.019191884136736947,0.0,2.0,0,1,0,mid_train,15.0,10.0,0.004333218353423485,0.0,1.0,15.0,10.0,0.004333218353423485,1.0,30,False,0.3333333333333333,26
96,dist_ema_100_z,1,11.0,11.0,11,8.0,10.5,0.019406805724023868,0.019406805724023868,0.0,2.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,31,False,0.3333333333333333,26
96,log_ret_6_z,1,12.0,12.0,12,8.0,9.0,0.018471860357475722,0.018471860357475722,0.0,2.0,0,1,0,mid_train,19.0,13.0,0.006143311032824339,0.0,2.0,19.0,13.0,0.006143311032824339,2.0,32,False,0.3333333333333333,26
96,dist_to_high_72_sqrt_z,1,12.0,12.0,12,8.0,12.0,0.0246378645009504,0.0246378645009504,0.0,1.0,0,1,0,late_train,21.0,15.0,0.0033669623152701167,0.0,0.0,21.0,15.0,0.0033669623152701167,0.0,33,False,0.3333333333333333,26
96,bb_pos_20_norm,1,15.0,15.0,15,10.0,11.0,0.017750840248389077,0.017750840248389077,0.0,2.0,0,1,0,mid_train,25.0,17.0,0.0032583790003929414,0.0,0.0,25.0,17.0,0.0032583790003929414,0.0,34,False,0.3333333333333333,26
96,ema_slope_50_z,1,17.0,17.0,17,13.0,13.5,0.016064858101595136,0.016064858101595136,0.0,2.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,35,False,0.3333333333333333,26
96,ema_slope_9_z,1,19.0,19.0,19,14.0,26.0,0.012136894189648695,0.012136894189648695,0.0,1.0,1,0,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,36,False,0.3333333333333333,26
96,volatility_24_sqrt_z,1,20.0,20.0,20,15.0,20.5,0.010844091137815759,0.010844091137815759,0.0,0.0,1,0,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,37,False,0.3333333333333333,26
96,ema_slope_21_z,1,22.0,22.0,22,16.0,17.0,0.015801256005899267,0.015801256005899267,0.0,0.0,0,1,0,mid_train,,,,,,10000.0,10000.0,-inf,0.0,38,False,0.3333333333333333,26
96,dist_ema_200_z,1,21.0,21.0,21,16.0,20.0,0.01577861188453039,0.01577861188453039,0.0,0.0,0,1,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,39,False,0.3333333333333333,26
96,ret_accel_6_24_z,1,24.0,24.0,24,18.0,27.5,0.005684278878450966,0.005684278878450966,0.0,0.0,1,0,0,early_train,,,,,,10000.0,10000.0,-inf,0.0,40,False,0.3333333333333333,26
96,ADX_14_scaled,1,23.0,23.0,23,19.0,26.5,0.020751365231999108,0.020751365231999108,0.0,0.0,1,0,0,late_train,17.0,11.0,0.004253497465476208,0.0,1.0,17.0,11.0,0.004253497465476208,1.0,41,False,0.3333333333333333,26
96,NATR_14_z,1,26.0,26.0,26,19.0,23.0,0.012016325975054976,0.012016325975054976,0.0,0.0,1,0,0,mid_train,16.0,11.0,0.006650566502773958,0.0,1.0,16.0,11.0,0.006650566502773958,1.0,42,False,0.3333333333333333,26
96,vol_ratio_72_log1p_z,1,26.0,26.0,26,21.0,33.0,0.008575408245626415,0.008575408245626415,0.0,0.0,0,1,0,late_train,,,,,,10000.0,10000.0,-inf,0.0,43,False,0.3333333333333333,26
