feature,entry_rank,entry_hie_norm,entry_p_value,entry_hie_observed,entry_hie_null_mean,exit_rank,exit_hie_norm,exit_p_value,exit_hie_observed,exit_hie_null_mean,best_rank,mean_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,union_rank,z_window,sample,alpha_out
ADX_30_scaled,2.0,0.010790979227945474,0.0,0.5237535612535613,0.5129625820256158,38.0,0.002143811852145683,0.0,0.48799857549857545,0.48585476364642977,2.0,20.0,0.010790979227945474,0.0,1,entry,4,72,full_train,0.5
RSI_14_bounded,8.0,0.005095680591266971,0.0,0.5180555555555557,0.5129598749642887,3.0,0.009065802606614437,0.0,0.4949074074074074,0.48584160480079297,3.0,5.5,0.009065802606614437,0.0,2,exit,5,72,full_train,0.5
price_pos_in_range_72_norm,24.0,0.0022813114737052498,0.0,0.5152421652421652,0.5129608537684599,4.0,0.00864020802496368,0.0,0.4944800569800569,0.48583984895509325,4.0,14.0,0.00864020802496368,0.0,1,exit,6,72,full_train,0.5
ret_accel_24_72_z,5.0,0.006414033838876287,0.0,0.5193732193732195,0.5129591855343432,10.0,0.0070547311882703245,0.0,0.49287749287749283,0.4858227616892225,5.0,7.5,0.0070547311882703245,0.0,2,entry,7,72,full_train,0.5
ADX_72_scaled,6.0,0.005729374616669336,0.0,0.5186965811965811,0.5129672065799118,8.0,0.00765201114194225,0.0,0.4934829059829059,0.48583089484096365,6.0,7.0,0.00765201114194225,0.0,2,entry,8,72,full_train,0.5
dist_ema_200_z,32.0,0.0013929930305905946,0.0,0.5143518518518518,0.5129588588212612,6.0,0.008218752651442118,0.0,0.4940527065527065,0.4858339539012644,6.0,19.0,0.008218752651442118,0.0,1,exit,9,72,full_train,0.5
ema_slope_200_z,13.0,0.004315757669433928,0.0,0.5172720797720797,0.5129563221026457,7.0,0.007764392318651225,0.0,0.4936253561253561,0.48586096380670485,7.0,10.0,0.007764392318651225,0.0,2,exit,10,72,full_train,0.5
RSI_30_bounded,7.0,0.005300318823293848,0.0,0.5182692307692307,0.5129689119459369,11.0,0.006862783190824118,0.0,0.4926994301994302,0.48583664700860607,7.0,9.0,0.006862783190824118,0.0,2,entry,11,72,full_train,0.5
NATR_14_z,33.0,0.0013831992644436353,0.0,0.5143518518518518,0.5129686525874082,9.0,0.007172787760704791,0.0,0.493019943019943,0.4858471552592382,9.0,21.0,0.007172787760704791,0.0,1,exit,12,72,full_train,0.5
dist_to_low_72_sqrt_z,9.0,0.00469891158226976,0.0,0.5176638176638176,0.5129649060815479,17.0,0.005679329232449404,0.0,0.4915242165242165,0.4858448872917671,9.0,13.0,0.005679329232449404,0.0,1,entry,13,72,full_train,0.5
volatility_168_sqrt_z,10.0,0.004628344245956373,0.0,0.5175925925925926,0.5129642483466362,16.0,0.005946431345063841,0.0,0.4917735042735043,0.48582707292844046,10.0,13.0,0.005946431345063841,0.0,1,entry,14,72,full_train,0.5
ema_spread_50_100_z,11.0,0.004596669766375738,0.0,0.5175569800569801,0.5129603102906044,15.0,0.005961332242132078,0.0,0.4918091168091168,0.48584778456698474,11.0,13.0,0.005961332242132078,0.0,1,entry,15,72,full_train,0.5
ema_slope_100_z,15.0,0.003952747550768687,0.0,0.5169159544159544,0.5129632068651857,12.0,0.0062893673279367235,0.0,0.4921296296296296,0.48584026230169286,12.0,13.5,0.0062893673279367235,0.0,1,exit,16,72,full_train,0.5
dist_ema_9_z,12.0,0.004483200503893059,0.0,0.5174501424501425,0.5129669419462495,21.0,0.0044565626783371615,0.0,0.4903133903133903,0.4858568276350531,12.0,16.5,0.004483200503893059,0.0,1,entry,17,72,full_train,0.5
ret_accel_72_168_z,35.0,0.0012751830585280288,0.0,0.5142450142450143,0.5129698311864863,13.0,0.006257865081917613,0.0,0.49209401709401707,0.48583615201209945,13.0,24.0,0.006257865081917613,0.0,1,exit,18,72,full_train,0.5
log_ret_6_z,30.0,0.0017027290891106217,0.0,0.5146723646723645,0.5129696355832539,14.0,0.006218058345869526,0.0,0.49205840455840455,0.485840346212535,14.0,22.0,0.006218058345869526,0.0,1,exit,19,72,full_train,0.5
dist_to_high_72_sqrt_z,14.0,0.004058330740508875,0.0,0.5170227920227919,0.512964461282283,24.0,0.004007604986252855,0.0,0.4898504273504274,0.48584282236417453,14.0,19.0,0.004058330740508875,0.0,1,entry,20,72,full_train,0.5
ADX_14_scaled,16.0,0.003918814554899064,0.0,0.5168803418803418,0.5129615273254428,44.0,0.0014321862977682565,0.0,0.4872863247863248,0.4858541384885565,16.0,30.0,0.003918814554899064,0.0,0,entry,21,72,full_train,0.5
ema_spread_21_50_z,17.0,0.0034606234564654725,0.0,0.5164173789173789,0.5129567554609135,18.0,0.005256493875303303,0.0,0.49109686609686604,0.48584037222156273,17.0,17.5,0.005256493875303303,0.0,0,entry,22,72,full_train,0.5
body_sqrt_z,18.0,0.0034201245623871612,0.0,0.5163817663817664,0.5129616418193792,36.0,0.0028378678211668507,0.0,0.4886752136752137,0.48583734585404686,18.0,27.0,0.0034201245623871612,0.0,0,entry,23,72,full_train,0.5
dist_ema_100_z,19.0,0.003385212969771567,0.0,0.5163461538461538,0.5129609408763822,19.0,0.004689264650458491,0.0,0.4905270655270655,0.485837800876607,19.0,19.0,0.004689264650458491,0.0,0,both_tie,24,72,full_train,0.5
price_pos_in_range_168_norm,22.0,0.002776681689907301,0.0,0.5157407407407407,0.5129640590508334,20.0,0.004542238987732983,0.0,0.49038461538461536,0.4858423763968824,20.0,21.0,0.004542238987732983,0.0,0,exit,25,72,full_train,0.5
range_sqrt_z,20.0,0.0033150254362582787,0.0,0.5162749287749286,0.5129599033386704,33.0,0.0031212880840943424,0.0,0.4889601139601139,0.48583882587601956,20.0,26.5,0.0033150254362582787,0.0,0,entry,26,72,full_train,0.5
bb_pos_20_norm,21.0,0.0031338090929224904,0.0,0.5160968660968661,0.5129630570039436,39.0,0.0021016951462974887,0.0,0.48796296296296293,0.48586126781666544,21.0,30.0,0.0031338090929224904,0.0,0,entry,27,72,full_train,0.5
vol_ratio_72_log1p_z,28.0,0.0017499738493361727,0.0,0.5147079772079772,0.5129580033586411,22.0,0.004400801897156581,0.0,0.4902421652421653,0.4858413633450087,22.0,25.0,0.004400801897156581,0.0,0,exit,28,72,full_train,0.5
volatility_72_sqrt_z,36.0,0.0009918486826981932,0.0,0.513960113960114,0.5129682652774158,23.0,0.004240176756770908,0.0,0.4900641025641026,0.4858239258073317,23.0,29.5,0.004240176756770908,0.0,0,exit,29,72,full_train,0.5
dist_ema_21_z,23.0,0.0027411937819294963,0.0,0.5157051282051283,0.5129639344231988,28.0,0.003687436128072208,0.0,0.48952991452991446,0.48584247840184225,23.0,25.5,0.003687436128072208,0.0,0,entry,30,72,full_train,0.5
bb_width_20_sqrt_z,26.0,0.002063542412143793,0.0,0.51502849002849,0.5129649476163463,25.0,0.003945478050561002,0.0,0.4897792022792023,0.4858337242286413,25.0,25.5,0.003945478050561002,0.0,0,exit,31,72,full_train,0.5
price_pos_in_range_24_norm,25.0,0.0022114107850202958,0.0,0.5151709401709402,0.5129595293859199,48.0,0.00042048868441474374,0.01,0.48625356125356134,0.4858330725691466,25.0,36.5,0.0022114107850202958,0.0,0,entry,32,72,full_train,0.5
MOM_pct_72_z,38.0,0.0008926909640223357,0.0,0.5138532763532764,0.512960585389254,26.0,0.003756156475913097,0.0,0.4896011396011396,0.4858449831252265,26.0,32.0,0.003756156475913097,0.0,0,exit,33,72,full_train,0.5
dist_to_low_168_sqrt_z,54.0,-1.742667993465119e-06,0.5,0.512962962962963,0.5129647056309564,27.0,0.0037221369758363987,0.0,0.48956552706552714,0.48584339008969074,27.0,40.5,0.0037221369758363987,0.0,0,exit,34,72,full_train,0.5
vol_expansion_72_log1p_z,27.0,0.0018579978539527975,0.0,0.5148148148148148,0.512956816960862,31.0,0.0034240839308974924,0.0,0.4892806267806269,0.4858565428497294,27.0,29.0,0.0034240839308974924,0.0,0,entry,35,72,full_train,0.5
log_ret_72_z,52.0,1.740034893837894e-06,0.45,0.512962962962963,0.5129612229280691,29.0,0.0034811083977860924,0.0,0.4893162393162393,0.4858351309184532,29.0,40.5,0.0034811083977860924,0.0,0,exit,36,72,full_train,0.5
vol_expansion_24_log1p_z,29.0,0.001706983065069556,0.0,0.5146723646723647,0.5129653816072951,47.0,0.001093013925972719,0.0,0.48693019943019944,0.4858371855042267,29.0,38.0,0.001706983065069556,0.0,0,entry,37,72,full_train,0.5
vol_ratio_168_log1p_z,42.0,0.0005753977372758845,0.0,0.5135327635327634,0.5129573657954876,30.0,0.003455507610745312,0.0,0.4893162393162393,0.485860731705494,30.0,36.0,0.003455507610745312,0.0,0,exit,38,72,full_train,0.5
vol_expansion_168_log1p_z,31.0,0.001638571784564169,0.0,0.5146011396011396,0.5129625678165755,34.0,0.003047895141204071,0.0,0.48888888888888893,0.48584099374768486,31.0,32.5,0.003047895141204071,0.0,0,entry,39,72,full_train,0.5
ret_accel_6_24_z,40.0,0.0007136645662983998,0.0,0.5136752136752137,0.5129615491089153,32.0,0.0032340647697434166,0.0,0.4890669515669515,0.4858328867972081,32.0,36.0,0.0032340647697434166,0.0,0,exit,40,72,full_train,0.5
dist_to_low_24_sqrt_z,34.0,0.0013196886970694433,0.0,0.5142806267806268,0.5129609380835574,35.0,0.002879000957886735,0.0,0.48871082621082623,0.4858318252529395,34.0,34.5,0.002879000957886735,0.0,0,entry,41,72,full_train,0.5
MOM_pct_30_z,39.0,0.0008839896484728049,0.0,0.5138532763532764,0.5129692867048036,37.0,0.0022661374284144165,0.0,0.488105413105413,0.4858392756769986,37.0,38.0,0.0022661374284144165,0.0,0,exit,42,72,full_train,0.5
ema_slope_50_z,37.0,0.0009300133612568651,0.0,0.513888888888889,0.5129588755276321,50.0,0.00016428390296530093,0.01,0.48600427350427355,0.48583998960130825,37.0,43.5,0.0009300133612568651,0.0,0,entry,43,72,full_train,0.5
dist_to_high_24_sqrt_z,46.0,4.053597318298685e-05,0.2,0.5129985754985755,0.5129580395253925,40.0,0.0020507318665325402,0.0,0.4878917378917379,0.48584100602520536,40.0,43.0,0.0020507318665325402,0.0,0,exit,44,72,full_train,0.5
ema_spread_9_21_z,48.0,7.150509614195499e-06,0.45,0.512962962962963,0.5129558124533488,41.0,0.0018892540012432901,0.0,0.4877136752136752,0.4858244212124319,41.0,44.5,0.0018892540012432901,0.0,0,exit,45,72,full_train,0.5
volatility_24_sqrt_z,41.0,0.0006776381410045218,0.0,0.5136396011396012,0.5129619629985966,43.0,0.0016431980575006278,0.0,0.4875,0.48585680194249936,41.0,42.0,0.0016431980575006278,0.0,0,entry,46,72,full_train,0.5
ema_slope_21_z,45.0,0.0002855273009738646,0.0,0.5132478632478633,0.5129623359468894,42.0,0.0017030554684598354,0.0,0.48753561253561256,0.4858325570671527,42.0,43.5,0.0017030554684598354,0.0,0,exit,47,72,full_train,0.5
vol_ratio_24_log1p_z,43.0,0.0004937691574804504,0.01,0.5134615384615386,0.5129677693040582,45.0,0.001227405010567284,0.0,0.48707264957264956,0.4858452445620823,43.0,44.0,0.001227405010567284,0.0,0,entry,48,72,full_train,0.5
dist_ema_50_z,44.0,0.0003980218347967579,0.0,0.5133547008547009,0.5129566790199042,51.0,5.06811478341862e-05,0.11,0.48589743589743584,0.48584675474960165,44.0,47.5,0.0003980218347967579,0.0,0,entry,49,72,full_train,0.5
log_ret_168_z,51.0,2.5082605755732956e-06,0.46,0.512962962962963,0.5129604547023874,46.0,0.0012004404315534845,0.0,0.48703703703703705,0.48583659660548356,46.0,48.5,0.0012004404315534845,0.0,0,exit,50,72,full_train,0.5
log_ret_24_z,47.0,1.1427822855014647e-05,0.41,0.512962962962963,0.5129515351401079,52.0,2.2230271308210092e-06,0.47,0.4858262108262108,0.48582398779908,47.0,49.5,1.1427822855014647e-05,0.41,0,entry,51,72,full_train,0.5
MACD_hist_pct_z,50.0,3.7274926584229817e-06,0.47,0.5129629629629628,0.5129592354703044,49.0,0.00027672552962088037,0.01,0.48611111111111116,0.4858343855814903,49.0,49.5,0.00027672552962088037,0.01,0,exit,52,72,full_train,0.5
MOM_pct_14_z,49.0,4.750401617847899e-06,0.47,0.512962962962963,0.5129582125613451,53.0,-1.6035722740948e-05,0.61,0.4858262108262108,0.48584224654895175,49.0,51.0,4.750401617847899e-06,0.47,0,entry,53,72,full_train,0.5
ema_slope_9_z,53.0,8.315436395012199e-07,0.52,0.512962962962963,0.5129621314193235,54.0,-4.968463158372405e-05,0.53,0.4858262108262108,0.4858758954577945,53.0,53.5,8.315436395012199e-07,0.52,0,entry,54,72,full_train,0.5
ret_accel_72_168_z,1.0,0.016911674744856553,0.0,0.567738478027867,0.5508268032830105,1.0,0.042136803395498856,0.0,0.5441586280814575,0.5020218246859587,1.0,1.0,0.042136803395498856,0.0,2,both_tie,1,72,early_train,0.5
ADX_72_scaled,2.0,0.006008852842764978,0.0,0.5568060021436229,0.5507971493008579,2.0,0.02291845702815254,0.0,0.52497320471597,0.5020547476878174,2.0,2.0,0.02291845702815254,0.0,2,both_tie,2,72,early_train,0.5
MOM_pct_14_z,9.0,0.0032206395698157753,0.0,0.5540192926045016,0.5507986530346858,3.0,0.02069066605258829,0.0,0.5227224008574491,0.5020317348048609,3.0,6.0,0.02069066605258829,0.0,2,exit,3,72,early_train,0.5
dist_to_low_24_sqrt_z,3.0,0.005043945373860215,0.0,0.5558413719185423,0.5507974265446821,17.0,0.013022915875580354,0.0,0.5151125401929261,0.5020896243173457,3.0,10.0,0.013022915875580354,0.0,1,entry,4,72,early_train,0.5
ema_slope_100_z,6.0,0.004012260125089262,0.0,0.554769560557342,0.5507573004322527,4.0,0.018321113607148498,0.0,0.5203644158628082,0.5020433022556597,4.0,5.0,0.018321113607148498,0.0,2,exit,5,72,early_train,0.5
ema_slope_200_z,4.0,0.004630678773755004,0.0,0.5554126473740622,0.5507819686003071,11.0,0.015301651010890538,0.0,0.5173633440514469,0.5020616930405564,4.0,7.5,0.015301651010890538,0.0,2,entry,6,72,early_train,0.5
ema_spread_100_200_z,8.0,0.003413584838449002,0.0,0.5542336548767417,0.5508200700382927,5.0,0.018138099428351206,0.0,0.5202572347266881,0.5021191352983368,5.0,6.5,0.018138099428351206,0.0,2,exit,7,72,early_train,0.5
bb_width_20_sqrt_z,5.0,0.004386789263330804,0.0,0.555198285101822,0.5508114958384912,7.0,0.016630689798159737,0.0,0.5187566988210076,0.5021260090228479,5.0,6.0,0.016630689798159737,0.0,2,entry,8,72,early_train,0.5
dist_to_high_168_sqrt_z,18.0,0.0004295652402211969,0.01,0.5512325830653805,0.5508030178251593,6.0,0.017573722965963712,0.0,0.5196141479099677,0.502040424944004,6.0,12.0,0.017573722965963712,0.0,1,exit,9,72,early_train,0.5
RSI_30_bounded,7.0,0.00398052863962417,0.0,0.554769560557342,0.5507890319177178,15.0,0.014002653169497448,0.0,0.5160771704180064,0.5020745172485089,7.0,11.0,0.014002653169497448,0.0,1,entry,10,72,early_train,0.5
MACD_hist_pct_z,25.0,1.624579743131349e-05,0.51,0.5508038585209003,0.550787612723469,8.0,0.016596601411712597,0.0,0.5186495176848874,0.5020529162731748,8.0,16.5,0.016596601411712597,0.0,1,exit,11,72,early_train,0.5
price_pos_in_range_72_norm,17.0,0.0005370317929435098,0.01,0.5513397642015005,0.550802732408557,9.0,0.01639216030817814,0.0,0.5184351554126474,0.5020429951044693,9.0,13.0,0.01639216030817814,0.0,1,exit,12,72,early_train,0.5
log_ret_72_z,10.0,0.0026010541694097,0.0,0.5533762057877814,0.5507751516183717,10.0,0.01622013471232131,0.0,0.5182207931404073,0.5020006584280859,10.0,10.0,0.01622013471232131,0.0,2,both_tie,13,72,early_train,0.5
MOM_pct_72_z,11.0,0.002467923393707827,0.0,0.5532690246516613,0.5508011012579535,14.0,0.014749684696417464,0.0,0.5168274383708468,0.5020777536744293,11.0,12.5,0.014749684696417464,0.0,2,entry,14,72,early_train,0.5
ADX_30_scaled,12.0,0.002461625921763244,0.0,0.5532690246516614,0.5508073987298981,12.0,0.01498832411372164,0.0,0.5170418006430868,0.5020534765293652,12.0,12.0,0.01498832411372164,0.0,2,both_tie,15,72,early_train,0.5
dist_ema_200_z,19.0,0.00042330565003800835,0.01,0.5512325830653806,0.5508092774153426,13.0,0.014959555909961009,0.0,0.5170418006430868,0.5020822447331258,13.0,16.0,0.014959555909961009,0.0,1,exit,16,72,early_train,0.5
volatility_168_sqrt_z,13.0,0.0023661037166446963,0.0,0.5531618435155411,0.5507957397988964,20.0,0.011862303983878886,0.0,0.5139335476956056,0.5020712437117267,13.0,16.5,0.011862303983878886,0.0,1,entry,17,72,early_train,0.5
RSI_72_bounded,14.0,0.001707778056580067,0.0,0.5525187566988209,0.5508109786422408,29.0,0.008077756915923051,0.0,0.5101822079314041,0.5021044510154811,14.0,21.5,0.008077756915923051,0.0,1,entry,18,72,early_train,0.5
log_ret_168_z,15.0,0.001398035771316919,0.0,0.5521972132904609,0.550799177519144,18.0,0.01241372619920178,0.0,0.5144694533762059,0.5020557271770041,15.0,16.5,0.01241372619920178,0.0,0,entry,19,72,early_train,0.5
volatility_72_sqrt_z,16.0,0.0008462126681704207,0.0,0.5516613076098607,0.5508150949416902,16.0,0.013549301878009068,0.0,0.5156484458735262,0.5020991439955171,16.0,16.0,0.013549301878009068,0.0,0,both_tie,20,72,early_train,0.5
ema_spread_50_100_z,33.0,2.002078865914747e-06,0.51,0.5508038585209003,0.5508018564420344,19.0,0.012039652182867622,0.0,0.5141479099678457,0.502108257784978,19.0,26.0,0.012039652182867622,0.0,0,exit,21,72,early_train,0.5
ret_accel_24_72_z,20.0,0.0004041164272119424,0.01,0.5512325830653806,0.5508284666381686,28.0,0.00822590413571489,0.0,0.510396570203644,0.5021706660679292,20.0,24.0,0.00822590413571489,0.0,0,entry,22,72,early_train,0.5
ema_spread_9_21_z,36.0,-1.0069245531818538e-06,0.52,0.5508038585209004,0.5508048654454536,21.0,0.011557691741463372,0.0,0.5136120042872455,0.5020543125457821,21.0,28.5,0.011557691741463372,0.0,0,exit,23,72,early_train,0.5
MOM_pct_30_z,21.0,1.9984201836353854e-05,0.42,0.5508038585209004,0.5507838743190641,48.0,0.003504141451649345,0.0,0.5055734190782423,0.5020692776265929,21.0,34.5,0.003504141451649345,0.0,0,entry,24,72,early_train,0.5
dist_to_low_168_sqrt_z,48.0,-1.466074297606923e-05,0.48,0.5508038585209003,0.5508185192638764,22.0,0.011243581377858525,0.0,0.5132904608788853,0.5020468795010268,22.0,35.0,0.011243581377858525,0.0,0,exit,25,72,early_train,0.5
range_sqrt_z,22.0,1.9318099915399678e-05,0.47,0.5508038585209003,0.5507845404209849,37.0,0.005332426023255121,0.0,0.507395498392283,0.5020630723690279,22.0,29.5,0.005332426023255121,0.0,0,entry,26,72,early_train,0.5
ema_spread_21_50_z,34.0,1.98409397766941e-06,0.46,0.5508038585209003,0.5508018744269226,23.0,0.010545772731915148,0.0,0.5126473740621651,0.50210160133025,23.0,28.5,0.010545772731915148,0.0,0,exit,27,72,early_train,0.5
dist_to_low_72_sqrt_z,23.0,1.924813544829096e-05,0.47,0.5508038585209003,0.550784610385452,40.0,0.004802438121512709,0.0,0.5069667738478028,0.50216433572629,23.0,31.5,0.004802438121512709,0.0,0,entry,28,72,early_train,0.5
RSI_14_bounded,43.0,-8.522406813815664e-06,0.54,0.5508038585209003,0.5508123809277141,24.0,0.010210577466291282,0.0,0.5123258306538049,0.5021152531875136,24.0,33.5,0.010210577466291282,0.0,0,exit,29,72,early_train,0.5
ema_slope_9_z,24.0,1.68348782317862e-05,0.45,0.5508038585209002,0.5507870236426684,41.0,0.004124328779216868,0.0,0.5062165058949625,0.5020921771157456,24.0,32.5,0.004124328779216868,0.0,0,entry,30,72,early_train,0.5
dist_ema_21_z,29.0,9.57994212347213e-06,0.51,0.5508038585209004,0.5507942785787769,25.0,0.009621149498546755,0.0,0.5116827438370847,0.5020615943385379,25.0,27.0,0.009621149498546755,0.0,0,exit,31,72,early_train,0.5
ema_slope_50_z,38.0,-4.132012844104693e-06,0.5,0.5508038585209004,0.5508079905337445,26.0,0.009505026696246643,0.0,0.5115755627009645,0.5020705360047178,26.0,32.0,0.009505026696246643,0.0,0,exit,32,72,early_train,0.5
price_pos_in_range_168_norm,26.0,1.3182859492810728e-05,0.45,0.5508038585209002,0.5507906756614074,36.0,0.005466720242073175,0.0,0.507502679528403,0.5020359592863298,26.0,31.0,0.005466720242073175,0.0,0,entry,33,72,early_train,0.5
dist_ema_100_z,42.0,-8.054897229547997e-06,0.51,0.5508038585209004,0.55081191341813,27.0,0.008529416919514032,0.0,0.5106109324758843,0.5020815155563703,27.0,34.5,0.008529416919514032,0.0,0,exit,34,72,early_train,0.5
volatility_24_sqrt_z,27.0,1.2564959534833164e-05,0.51,0.5508038585209002,0.5507912935613654,50.0,0.00286837947706442,0.0,0.505037513397642,0.5021691339205776,27.0,38.5,0.00286837947706442,0.0,0,entry,35,72,early_train,0.5
price_pos_in_range_24_norm,28.0,1.0820500096930807e-05,0.48,0.5508038585209003,0.5507930380208034,49.0,0.0031098652286070116,0.0,0.5051446945337621,0.5020348293051551,28.0,38.5,0.0031098652286070116,0.0,0,entry,36,72,early_train,0.5
ema_slope_21_z,50.0,-2.144371781653831e-05,0.61,0.5508038585209003,0.5508253022387168,30.0,0.0072469900813174615,0.0,0.5093247588424439,0.5020777687611264,30.0,40.0,0.0072469900813174615,0.0,0,exit,37,72,early_train,0.5
dist_to_high_24_sqrt_z,30.0,6.3696009044988955e-06,0.53,0.5508038585209002,0.5507974889199957,35.0,0.005518733958288169,0.0,0.507609860664523,0.5020911267062348,30.0,32.5,0.005518733958288169,0.0,0,entry,38,72,early_train,0.5
log_ret_24_z,37.0,-2.563753481510389e-06,0.47,0.5508038585209003,0.5508064222743818,31.0,0.007083088106374147,0.0,0.5092175777063237,0.5021344895999496,31.0,34.0,0.007083088106374147,0.0,0,exit,39,72,early_train,0.5
vol_ratio_168_log1p_z,31.0,6.207296289084674e-06,0.5,0.5508038585209003,0.5507976512246112,43.0,0.0037137512640684767,0.0,0.5057877813504823,0.5020740300864138,31.0,37.0,0.0037137512640684767,0.0,0,entry,40,72,early_train,0.5
dist_to_high_72_sqrt_z,41.0,-6.360921114501039e-06,0.48,0.5508038585209003,0.5508102194420148,32.0,0.006883645215620904,0.0,0.5090032154340837,0.5021195702184628,32.0,36.5,0.006883645215620904,0.0,0,exit,41,72,early_train,0.5
dist_ema_50_z,32.0,5.685124765508753e-06,0.5,0.5508038585209003,0.5507981733961348,42.0,0.003841962052370307,0.01,0.5058949624866024,0.5020530004342321,32.0,37.0,0.003841962052370307,0.01,0,entry,42,72,early_train,0.5
ADX_14_scaled,45.0,-9.850013158008153e-06,0.5,0.5508038585209003,0.5508137085340583,33.0,0.006393213754047333,0.0,0.5084673097534834,0.5020740959994361,33.0,39.0,0.006393213754047333,0.0,0,exit,43,72,early_train,0.5
dist_ema_9_z,35.0,2.1712399433937435e-07,0.45,0.5508038585209003,0.550803641396906,34.0,0.006056434348637008,0.0,0.5081457663451233,0.5020893319964863,34.0,34.5,0.006056434348637008,0.0,0,exit,44,72,early_train,0.5
vol_expansion_24_log1p_z,44.0,-9.755825346347002e-06,0.56,0.5508038585209003,0.5508136143462466,38.0,0.005296346972183286,0.0,0.5073954983922829,0.5020991514200996,38.0,41.0,0.005296346972183286,0.0,0,exit,45,72,early_train,0.5
vol_ratio_72_log1p_z,49.0,-1.5262882989253157e-05,0.51,0.5508038585209003,0.5508191214038896,39.0,0.005224149880387219,0.0,0.507288317256163,0.5020641673757757,39.0,44.0,0.005224149880387219,0.0,0,exit,46,72,early_train,0.5
bb_pos_20_norm,39.0,-5.056267822767246e-06,0.53,0.5508038585209003,0.5508089147887231,52.0,0.0022330301839751376,0.03,0.5043944265809216,0.5021613963969465,39.0,45.5,0.0022330301839751376,0.03,0,entry,47,72,early_train,0.5
NATR_14_z,40.0,-5.845948452098959e-06,0.51,0.5508038585209004,0.5508097044693525,51.0,0.002844725481641275,0.01,0.504930332261522,0.5020856067798807,40.0,45.5,0.002844725481641275,0.01,0,entry,48,72,early_train,0.5
vol_ratio_24_log1p_z,46.0,-1.0461201143230348e-05,0.56,0.5508038585209003,0.5508143197220435,44.0,0.0036493948664557685,0.0,0.5057877813504823,0.5021383864840265,44.0,45.0,0.0036493948664557685,0.0,0,exit,49,72,early_train,0.5
vol_expansion_72_log1p_z,54.0,-3.186838038105044e-05,0.61,0.5508038585209003,0.5508357269012814,45.0,0.0036222549582997088,0.0,0.5057877813504823,0.5021655263921826,45.0,49.5,0.0036222549582997088,0.0,0,exit,50,72,early_train,0.5
ret_accel_6_24_z,51.0,-2.2375215657732817e-05,0.6,0.5508038585209002,0.5508262337365579,46.0,0.003560391641645344,0.01,0.5056806002143623,0.502120208572717,46.0,48.5,0.003560391641645344,0.01,0,exit,51,72,early_train,0.5
log_ret_6_z,47.0,-1.426380377900216e-05,0.56,0.5508038585209003,0.5508181223246793,47.0,0.0035489294595788534,0.0,0.5055734190782423,0.5020244896186634,47.0,47.0,0.0035489294595788534,0.0,0,both_tie,52,72,early_train,0.5
vol_expansion_168_log1p_z,52.0,-2.4945853956626074e-05,0.61,0.5508038585209003,0.5508288043748569,53.0,0.0019611323049365526,0.03,0.5040728831725616,0.502111750867625,52.0,52.5,0.0019611323049365526,0.03,0,entry,53,72,early_train,0.5
body_sqrt_z,53.0,-2.710177116882484e-05,0.56,0.5508038585209003,0.5508309602920691,54.0,0.0014932529549266382,0.05,0.5036441586280813,0.5021509056731547,53.0,53.5,0.0014932529549266382,0.05,0,entry,54,72,early_train,0.5
price_pos_in_range_168_norm,13.0,0.009709302109440876,0.0,0.5284718498659517,0.5187625477565109,1.0,0.026985460031919373,0.0,0.5070241286863271,0.4800386686544077,1.0,7.0,0.026985460031919373,0.0,2,exit,1,72,mid_train,0.5
dist_ema_9_z,1.0,0.015642551417485495,0.0,0.5343699731903485,0.518727421772863,7.0,0.017892757523676306,0.0,0.49780160857908845,0.47990885105541214,1.0,4.0,0.017892757523676306,0.0,2,entry,2,72,mid_train,0.5
log_ret_6_z,7.0,0.012091262321193952,0.0,0.5308310991957105,0.5187398368745165,2.0,0.02283212118494904,0.0,0.5029490616621984,0.4801169404772494,2.0,4.5,0.02283212118494904,0.0,2,exit,3,72,mid_train,0.5
RSI_72_bounded,2.0,0.015608340375333651,0.0,0.5343699731903485,0.5187616328150149,8.0,0.017351406726651697,0.0,0.4972654155495979,0.4799140088229462,2.0,5.0,0.017351406726651697,0.0,2,entry,4,72,mid_train,0.5
dist_to_high_168_sqrt_z,8.0,0.01116639127703034,0.0,0.5298659517426275,0.5186995604655972,3.0,0.02095513845798397,0.0,0.5011260053619302,0.4801708669039462,3.0,5.5,0.02095513845798397,0.0,2,exit,5,72,mid_train,0.5
ADX_30_scaled,3.0,0.015525195947831416,0.0,0.5342627345844503,0.5187375386366189,10.0,0.016971496578713607,0.0,0.49694369973190344,0.47997220315318984,3.0,6.5,0.016971496578713607,0.0,2,entry,6,72,mid_train,0.5
volatility_168_sqrt_z,16.0,0.009123215075213409,0.0,0.527828418230563,0.5187052031553496,4.0,0.020381185833696913,0.0,0.5004825737265416,0.4801013878928447,4.0,10.0,0.020381185833696913,0.0,1,exit,7,72,mid_train,0.5
dist_to_low_72_sqrt_z,4.0,0.014803791927518684,0.0,0.5335120643431636,0.5187082724156449,26.0,0.010998229066690068,0.0,0.4910455764075068,0.4800473473408167,4.0,15.0,0.014803791927518684,0.0,1,entry,8,72,mid_train,0.5
