bandit_name,method_group,set_name,trial_number,seed,symbol,mode,start_value,end_value,return_pct,max_drawdown_pct,drawdown_abs,raw_action_1_ratio,executed_action_1_ratio,executed_action_1,raw_action_1,n_decisions,trade_events,turnover,threshold_applied_ratio,constraint_applied_ratio,abs_edge_mean,abs_edge_p50,uncertainty_0_mean,uncertainty_1_mean,n_reward_updates,mean_reward_update,std_reward_update,reward_abs_p95,trades,win_rate,mean_trade_pnl,median_trade_pnl,total_trade_pnl,profit_factor,source_mode,period_start_idx,period_end_idx_exclusive,period_start_timestamp,period_end_timestamp
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,ETHUSDT,val_first,100.0,97.53239474285273,-2.467605257147265,-3.6480729481208285,3.6480729481208285,0.384,0.481,481,384,1000,128,0.128,0.084,0.107,0.01881947263779879,0.014557453194302739,0.2777126850969901,0.3797287366268604,990,-0.00017417061193237591,0.03204219536405188,0.06448863232067557,64,0.46875,-0.004299195893642864,-0.0038411724118662706,-0.2751485371931433,0.6755924495331502,val,0.0,1000.0,2024-07-01 00:00:00+00:00,2024-12-14 12:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,ETHUSDT,val_second,97.53239474285273,90.31161812903365,-7.403464902975976,-10.072395131335831,10.072395131335831,0.343,0.412,412,343,1000,122,0.122,0.078,0.137,0.019765281641584222,0.01659570919080759,0.2834519538561316,0.36049544784451165,1000,-0.003924780207106897,0.03975416306661335,0.08531550276852558,61,0.47540983606557374,-0.013574855914230789,-0.005306560738794176,-0.8280662107680781,0.39034825942377144,val,1000.0,2000.0,2024-12-14 16:00:00+00:00,2025-05-30 04:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,SOLUSDT,train,99.9500625,87.99052133844424,-11.96551644132865,-20.477726589460808,20.477726589460808,0.39068610024884465,0.458585140419481,2580,2198,5626,639,0.11357980803412726,0.06381087806612158,0.11571276217561323,0.026512173342902706,0.02066331010961063,0.32025045518504824,0.39295264828138693,5616,-0.002633177367160281,0.05415687166252012,0.10248273021378847,319,0.4200626959247649,-0.005731272275869647,-0.0065346835190364235,-1.8282758560024175,0.7494948258330122,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,SOLUSDT,val,99.9500625,96.92358994497692,-3.027984654860094,-7.392675792372128,7.392675792372128,0.282,0.3725,745,564,2000,263,0.1315,0.057,0.1545,0.023789221815552687,0.020175788966648157,0.2626893021769136,0.4032614149618202,1990,-0.0015630813117301046,0.0404973827627859,0.08895791978101733,131,0.44274809160305345,-0.003060734365619931,-0.00517486606806442,-0.40095620189621095,0.8287887302730239,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,SOLUSDT,val_first,99.9500625,100.31827482968814,0.3683962975892463,-3.398397895322469,3.398397895322469,0.313,0.403,403,313,1000,132,0.132,0.065,0.137,0.02148962839806561,0.018107014787120256,0.26833603679726753,0.39172254319714284,990,-0.0016090538440131012,0.03739135874460142,0.08137057142821347,66,0.5,-0.0004375039176830088,0.0010588608216135925,-0.02887525856707858,0.9728479648163386,val,0.0,1000.0,2024-07-01 00:00:00+00:00,2024-12-14 12:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,SOLUSDT,val_second,100.31827482968814,96.92358994497692,-3.383914735848892,-6.600015912150081,6.600015912150081,0.251,0.342,342,251,1000,131,0.131,0.049,0.172,0.026088815233039766,0.02219506797113778,0.2570425675565597,0.4148002867264976,1000,-0.001517568504769938,0.04337255076183726,0.09432940831257298,65,0.38461538461538464,-0.005724322205063573,-0.011758480553523736,-0.3720809433291323,0.7089511379375287,val,1000.0,2000.0,2024-12-14 16:00:00+00:00,2025-05-30 04:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,XRPUSDT,train,100.0,81.62096313819299,-18.37903686180701,-18.9866109310177,18.9866109310177,0.3849982225382154,0.448809100604337,2525,2166,5626,647,0.11500177746178457,0.07340917170280839,0.11660149306789903,0.021151813589551295,0.015556122455771607,0.3098862813528311,0.40988684441473794,5616,-0.002124876815891607,0.03465625519826156,0.06617126438719445,323,0.3931888544891641,-0.006879119724823868,-0.005998619354629916,-2.2219556711181094,0.5667161196682802,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,XRPUSDT,val,99.9500625,110.23740487552091,10.292482183811448,-4.708681081406252,4.708681081406252,0.425,0.4725,945,850,2000,181,0.0905,0.07,0.0805,0.024291671771056015,0.018752474517054016,0.3147088845072472,0.331104935495872,1990,-0.001070442935555985,0.054902414171425974,0.11335419141455769,90,0.4,0.004727602578118519,-0.0039530594262890345,0.4254842320306667,1.2240850432485926,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,XRPUSDT,val_first,99.9500625,109.88903460994432,9.94393786391512,-4.708681081406252,4.708681081406252,0.51,0.544,544,510,1000,72,0.072,0.092,0.048,0.025315143490827707,0.01838838329408765,0.33467565989689035,0.3299864131335347,990,0.0021627543691827367,0.06482008256835926,0.15047405442706457,36,0.4166666666666667,0.012343884043529868,-0.0039530594262890345,0.4443798255670753,1.487032301468897,val,0.0,1000.0,2024-07-01 00:00:00+00:00,2024-12-14 12:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,XRPUSDT,val_second,109.88903460994432,110.23740487552091,0.3170200437315307,-3.589835324814439,3.589835324814439,0.34,0.401,401,340,1000,109,0.109,0.048,0.113,0.023268200051284323,0.01917199285498305,0.29474210911760407,0.3322234578582093,1000,-0.004271308267247319,0.04267545822223562,0.0941365836651132,54,0.3888888888888889,-0.0003499183988223798,-0.004179355514952061,-0.01889559353640851,0.980842690353152,val,1000.0,2000.0,2024-12-14 16:00:00+00:00,2025-05-30 04:00:00+00:00
