number,value,params_lambda_prior,params_one_minus_gamma,params_ucb_alpha,user_attrs_all_symbols_active_share,user_attrs_all_symbols_have_long_share,user_attrs_calmar_drawdown_floor_abs,user_attrs_calmar_drawdown_floor_applied,user_attrs_calmar_like,user_attrs_constraint_drawdown_ok,user_attrs_constraint_finite_objective_return_ok,user_attrs_constraint_max_trades_ok,user_attrs_constraint_min_trades_ok,user_attrs_constraint_profit_factor_ok,user_attrs_constraint_symbols_active_ok,user_attrs_constraint_symbols_have_long_ok,user_attrs_constraint_value_all_symbols_active,user_attrs_constraint_value_all_symbols_have_long,user_attrs_constraint_value_drawdown,user_attrs_constraint_value_finite_objective_return,user_attrs_constraint_value_max_trades,user_attrs_constraint_value_min_trades,user_attrs_constraint_value_profit_factor,user_attrs_constraints_values,user_attrs_diagnostic_mean_of_seed_mean_return_pct,user_attrs_diagnostic_median_mean_turnover,user_attrs_effective_drawdown_abs_for_calmar,user_attrs_invalid_score,user_attrs_max_drawdown_abs,user_attrs_max_seed_median_return_pct,user_attrs_max_total_trades,user_attrs_mean_of_seed_mean_return_pct,user_attrs_mean_of_seed_median_return_pct,user_attrs_mean_seed_half_return_gap_pct,user_attrs_mean_seed_max_half_median_return_pct,user_attrs_mean_seed_min_half_median_return_pct,user_attrs_mean_seed_second_minus_first_half_median_return_pct,user_attrs_mean_seed_val_first_max_drawdown_abs,user_attrs_mean_seed_val_first_mean_constraint_applied_ratio,user_attrs_mean_seed_val_first_mean_executed_action_1_ratio,user_attrs_mean_seed_val_first_mean_return_pct,user_attrs_mean_seed_val_first_mean_threshold_applied_ratio,user_attrs_mean_seed_val_first_mean_turnover,user_attrs_mean_seed_val_first_median_profit_factor,user_attrs_mean_seed_val_first_median_return_pct,user_attrs_mean_seed_val_first_positive_return_symbols,user_attrs_mean_seed_val_first_total_trade_events,user_attrs_mean_seed_val_first_total_trades,user_attrs_mean_seed_val_second_max_drawdown_abs,user_attrs_mean_seed_val_second_mean_constraint_applied_ratio,user_attrs_mean_seed_val_second_mean_executed_action_1_ratio,user_attrs_mean_seed_val_second_mean_return_pct,user_attrs_mean_seed_val_second_mean_threshold_applied_ratio,user_attrs_mean_seed_val_second_mean_turnover,user_attrs_mean_seed_val_second_median_profit_factor,user_attrs_mean_seed_val_second_median_return_pct,user_attrs_mean_seed_val_second_positive_return_symbols,user_attrs_mean_seed_val_second_total_trade_events,user_attrs_mean_seed_val_second_total_trades,user_attrs_median_active_symbols,user_attrs_median_long_action_symbols,user_attrs_median_max_drawdown_abs,user_attrs_median_mean_turnover,user_attrs_median_of_seed_mean_return_pct,user_attrs_median_of_seed_median_return_pct,user_attrs_median_positive_return_symbols,user_attrs_median_profit_factor,user_attrs_median_seed_half_return_gap_pct,user_attrs_median_seed_max_half_median_return_pct,user_attrs_median_seed_min_half_median_return_pct,user_attrs_median_seed_second_minus_first_half_median_return_pct,user_attrs_median_seed_val_first_max_drawdown_abs,user_attrs_median_seed_val_first_mean_constraint_applied_ratio,user_attrs_median_seed_val_first_mean_executed_action_1_ratio,user_attrs_median_seed_val_first_mean_return_pct,user_attrs_median_seed_val_first_mean_threshold_applied_ratio,user_attrs_median_seed_val_first_mean_turnover,user_attrs_median_seed_val_first_median_profit_factor,user_attrs_median_seed_val_first_median_return_pct,user_attrs_median_seed_val_first_positive_return_symbols,user_attrs_median_seed_val_first_total_trade_events,user_attrs_median_seed_val_first_total_trades,user_attrs_median_seed_val_second_max_drawdown_abs,user_attrs_median_seed_val_second_mean_constraint_applied_ratio,user_attrs_median_seed_val_second_mean_executed_action_1_ratio,user_attrs_median_seed_val_second_mean_return_pct,user_attrs_median_seed_val_second_mean_threshold_applied_ratio,user_attrs_median_seed_val_second_mean_turnover,user_attrs_median_seed_val_second_median_profit_factor,user_attrs_median_seed_val_second_median_return_pct,user_attrs_median_seed_val_second_positive_return_symbols,user_attrs_median_seed_val_second_total_trade_events,user_attrs_median_seed_val_second_total_trades,user_attrs_median_total_trade_events,user_attrs_median_total_trades,user_attrs_memory_horizon,user_attrs_memory_horizon_bars,user_attrs_min_profit_factor,user_attrs_min_seed_median_return_pct,user_attrs_min_total_trades,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_all_symbols_active_share,user_attrs_observed_all_symbols_have_long_share,user_attrs_observed_mean_of_seed_mean_return_pct,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_of_seed_median_return_pct,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_optuna_constraints_convention,user_attrs_required_all_symbols_active_share,user_attrs_required_all_symbols_have_long_share,user_attrs_seeds_used,user_attrs_std_of_seed_median_return_pct,user_attrs_valid,state
14,0.2929416914113636,0.7989067649849334,0.003950191201207965,0.298173389386806,1.0,1.0,1.0,False,0.02524113622035718,True,True,True,True,True,True,True,0.0,0.0,-3.3942747721830457,0.0,-85.0,-465.0,-0.15739195791785876,"[-3.3942747721830457, -0.15739195791785876, -465.0, -85.0, 0.0, 0.0, 0.0]",1.906839533863851,0.1135,11.605725227816954,-1000000.0,15.0,0.2929416914113636,650.0,1.906839533863851,0.2929416914113636,2.750483707770257,1.0507925843136867,-1.6996911234565704,-2.750483707770257,4.496562279810867,0.07559999999999999,0.5359999999999999,5.075852269300877,0.1176,0.1004,1.1670490307593726,1.0507925843136867,4.0,502.0,250.0,8.980613172617936,0.12999999999999998,0.5076,-3.1011313851334092,0.1006,0.1266,0.7923529288800595,-1.6996911234565704,0.0,633.0,315.0,5.0,5.0,11.605725227816954,0.1135,1.906839533863851,0.2929416914113636,3.0,1.0073919579178587,2.750483707770257,1.0507925843136867,-1.6996911234565704,-2.750483707770257,4.496562279810867,0.07559999999999999,0.5359999999999999,5.075852269300877,0.1176,0.1004,1.1670490307593726,1.0507925843136867,4.0,502.0,250.0,8.980613172617936,0.12999999999999998,0.5076,-3.1011313851334092,0.1006,0.1266,0.7923529288800595,-1.6996911234565704,0.0,633.0,315.0,1135.0,565.0,253.1523030313573,253.1523030313559,0.85,0.2929416914113636,100.0,1,median_of_seed_median_return_pct,0.2929416914113636,1.0,1.0,1.906839533863851,11.605725227816954,0.2929416914113636,1.0073919579178587,565.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
15,2.0842324227352105,7.903954225817672,0.0036644935104652005,0.0469018134113964,1.0,1.0,1.0,False,0.18112216698913874,True,True,True,True,True,True,True,0.0,0.0,-3.492670679783803,0.0,-182.0,-368.0,-0.2678238616987828,"[-3.492670679783803, -0.2678238616987828, -368.0, -182.0, 0.0, 0.0, 0.0]",3.195934433897001,0.09409999999999999,11.507329320216197,-1000000.0,15.0,2.0842324227352105,650.0,3.195934433897001,2.0842324227352105,0.7412974953848739,1.338614597104093,0.5973171017192191,-0.7412974953848739,4.448012216868779,0.053200000000000004,0.5166000000000001,4.7776328857499895,0.0992,0.08499999999999999,1.104081008270761,1.338614597104093,4.0,425.0,211.0,9.967097520578939,0.0872,0.4514,-1.5671230273829173,0.0838,0.10319999999999999,1.0121609197528274,0.5973171017192191,3.0,516.0,257.0,5.0,5.0,11.507329320216197,0.09409999999999999,3.195934433897001,2.0842324227352105,4.0,1.1178238616987828,0.7412974953848739,1.338614597104093,0.5973171017192191,-0.7412974953848739,4.448012216868779,0.053200000000000004,0.5166000000000001,4.7776328857499895,0.0992,0.08499999999999999,1.104081008270761,1.338614597104093,4.0,425.0,211.0,9.967097520578939,0.0872,0.4514,-1.5671230273829173,0.0838,0.10319999999999999,1.0121609197528274,0.5973171017192191,3.0,516.0,257.0,941.0,468.0,272.88900830201004,272.889008302013,0.85,2.0842324227352105,100.0,1,median_of_seed_median_return_pct,2.0842324227352105,1.0,1.0,3.195934433897001,11.507329320216197,2.0842324227352105,1.1178238616987828,468.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
16,1.6872703657991872,0.3853355439755788,0.0028797768920881327,0.02997465637253623,1.0,1.0,1.0,False,0.12858065562488877,True,True,True,True,True,True,True,0.0,0.0,-1.8777277763966396,0.0,-176.0,-374.0,-0.1788435918309238,"[-1.8777277763966396, -0.1788435918309238, -374.0, -176.0, 0.0, 0.0, 0.0]",2.057700927493742,0.09529999999999998,13.12227222360336,-1000000.0,15.0,1.6872703657991872,650.0,2.057700927493742,1.6872703657991872,5.883031969702335,2.7072384825596707,-3.175793487142664,-5.883031969702335,8.895111313033045,0.057999999999999996,0.43600000000000005,6.02727212832233,0.09119999999999999,0.078,1.3175787583850544,2.7072384825596707,3.0,390.0,194.0,11.027918806096803,0.11980000000000002,0.43339999999999995,-3.7512962308230713,0.0784,0.11259999999999999,0.8461522359623247,-3.175793487142664,0.0,563.0,280.0,5.0,5.0,13.12227222360336,0.09529999999999998,2.057700927493742,1.6872703657991872,3.0,1.0288435918309238,5.883031969702335,2.7072384825596707,-3.175793487142664,-5.883031969702335,8.895111313033045,0.057999999999999996,0.43600000000000005,6.02727212832233,0.09119999999999999,0.078,1.3175787583850544,2.7072384825596707,3.0,390.0,194.0,11.027918806096803,0.11980000000000002,0.43339999999999995,-3.7512962308230713,0.0784,0.11259999999999999,0.8461522359623247,-3.175793487142664,0.0,563.0,280.0,953.0,474.0,347.2491229259423,347.2491229259364,0.85,1.6872703657991872,100.0,1,median_of_seed_median_return_pct,1.6872703657991872,1.0,1.0,2.057700927493742,13.12227222360336,1.6872703657991872,1.0288435918309238,474.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
17,0.9633198813867816,8.880253906264024,0.003301172946037963,0.09490620782727621,1.0,1.0,1.0,False,0.08978453535638943,True,True,True,True,True,True,True,0.0,0.0,-4.270759406806599,0.0,-189.0,-361.0,-0.204470136150379,"[-4.270759406806599, -0.204470136150379, -361.0, -189.0, 0.0, 0.0, 0.0]",2.4887324369902997,0.0927,10.729240593193401,-1000000.0,15.0,0.9633198813867816,650.0,2.4887324369902997,0.9633198813867816,3.2098306634685048,2.031196775220212,-1.1786338882482927,-3.2098306634685048,4.452996075145288,0.049,0.5192,5.697325200178613,0.12360000000000002,0.0798,1.2467557520328298,2.031196775220212,5.0,399.0,198.0,9.467273525791487,0.0938,0.4548,-3.074163815933275,0.09940000000000002,0.1056,0.8401746742208808,-1.1786338882482927,0.0,528.0,263.0,5.0,5.0,10.729240593193401,0.0927,2.4887324369902997,0.9633198813867816,4.0,1.054470136150379,3.2098306634685048,2.031196775220212,-1.1786338882482927,-3.2098306634685048,4.452996075145288,0.049,0.5192,5.697325200178613,0.12360000000000002,0.0798,1.2467557520328298,2.031196775220212,5.0,399.0,198.0,9.467273525791487,0.0938,0.4548,-3.074163815933275,0.09940000000000002,0.1056,0.8401746742208808,-1.1786338882482927,0.0,528.0,263.0,927.0,461.0,302.9226327569995,302.9226327570022,0.85,0.9633198813867816,100.0,1,median_of_seed_median_return_pct,0.9633198813867816,1.0,1.0,2.4887324369902997,10.729240593193401,0.9633198813867816,1.054470136150379,461.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
18,0.3810259755358869,2.841897634000081,0.003974991472649735,0.11300047841861534,1.0,1.0,1.0,False,0.04689907003642697,True,True,True,True,True,True,True,0.0,0.0,-6.875617677707888,0.0,-147.0,-403.0,-0.13055478288169242,"[-6.875617677707888, -0.13055478288169242, -403.0, -147.0, 0.0, 0.0, 0.0]",3.997891577291271,0.1011,8.124382322292112,-1000000.0,15.0,0.3810259755358869,650.0,3.997891577291271,0.3810259755358869,3.5009865223607606,1.7122811701209661,-1.7887053522397944,-3.5009865223607606,3.7778183258647458,0.058600000000000006,0.504,6.576222380730511,0.10619999999999999,0.0818,1.3222405804079016,1.7122811701209661,5.0,409.0,204.0,7.537991522208642,0.11979999999999999,0.46519999999999995,-2.4603649113298953,0.0956,0.1204,0.7980479335872914,-1.7887053522397944,0.0,602.0,299.0,5.0,5.0,8.124382322292112,0.1011,3.997891577291271,0.3810259755358869,3.0,0.9805547828816924,3.5009865223607606,1.7122811701209661,-1.7887053522397944,-3.5009865223607606,3.7778183258647458,0.058600000000000006,0.504,6.576222380730511,0.10619999999999999,0.0818,1.3222405804079016,1.7122811701209661,5.0,409.0,204.0,7.537991522208642,0.11979999999999999,0.46519999999999995,-2.4603649113298953,0.0956,0.1204,0.7980479335872914,-1.7887053522397944,0.0,602.0,299.0,1011.0,503.0,251.5728667295476,251.57286672955107,0.85,0.3810259755358869,100.0,1,median_of_seed_median_return_pct,0.3810259755358869,1.0,1.0,3.997891577291271,8.124382322292112,0.3810259755358869,0.9805547828816924,503.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
19,2.1433479565270197,0.988677956081418,0.0032535840933028,0.023619556227675087,1.0,1.0,1.0,False,0.1465789570721846,True,True,True,True,True,True,True,0.0,0.0,-0.3775193974705253,0.0,-184.0,-366.0,-0.42792563285495133,"[-0.3775193974705253, -0.42792563285495133, -366.0, -184.0, 0.0, 0.0, 0.0]",1.5682775410763348,0.09369999999999998,14.622480602529475,-1000000.0,15.0,2.1433479565270197,650.0,1.5682775410763348,2.1433479565270197,5.43654851547255,3.836184793495767,-1.600363721976783,-5.43654851547255,5.029351813337712,0.05800000000000001,0.4524,5.337231112780374,0.0878,0.08180000000000001,2.0566186642229924,3.836184793495767,3.0,409.0,203.0,12.120827728029937,0.1038,0.45940000000000003,-3.765922879472577,0.0808,0.1056,0.7647734540627436,-1.600363721976783,0.0,528.0,263.0,5.0,5.0,14.622480602529475,0.09369999999999998,1.5682775410763348,2.1433479565270197,3.0,1.2779256328549513,5.43654851547255,3.836184793495767,-1.600363721976783,-5.43654851547255,5.029351813337712,0.05800000000000001,0.4524,5.337231112780374,0.0878,0.08180000000000001,2.0566186642229924,3.836184793495767,3.0,409.0,203.0,12.120827728029937,0.1038,0.45940000000000003,-3.765922879472577,0.0808,0.1056,0.7647734540627436,-1.600363721976783,0.0,528.0,263.0,937.0,466.0,307.3533590413129,307.3533590413142,0.85,2.1433479565270197,100.0,1,median_of_seed_median_return_pct,2.1433479565270197,1.0,1.0,1.5682775410763348,14.622480602529475,2.1433479565270197,1.2779256328549513,466.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
20,0.7153717247998737,4.3795387007838755,0.002747586271038184,0.2815347155818833,1.0,1.0,1.0,False,0.061434009871259694,True,True,True,True,True,True,True,0.0,0.0,-3.355444707272124,0.0,-138.0,-412.0,-0.1850829812460778,"[-3.355444707272124, -0.1850829812460778, -412.0, -138.0, 0.0, 0.0, 0.0]",1.8593283249697847,0.1028,11.644555292727876,-1000000.0,15.0,0.7153717247998737,650.0,1.8593283249697847,0.7153717247998737,6.967841782408768,3.916611539143755,-3.051230243265013,-6.967841782408768,4.854595161182629,0.05600000000000001,0.541,5.2957023484451975,0.1364,0.0824,1.9395768557100694,3.916611539143755,3.0,412.0,205.0,9.262481719612959,0.11199999999999999,0.49639999999999995,-3.3485388934672833,0.13240000000000002,0.1232,0.6630059699539557,-3.051230243265013,1.0,616.0,307.0,5.0,5.0,11.644555292727876,0.1028,1.8593283249697847,0.7153717247998737,3.0,1.0350829812460778,6.967841782408768,3.916611539143755,-3.051230243265013,-6.967841782408768,4.854595161182629,0.05600000000000001,0.541,5.2957023484451975,0.1364,0.0824,1.9395768557100694,3.916611539143755,3.0,412.0,205.0,9.262481719612959,0.11199999999999999,0.49639999999999995,-3.3485388934672833,0.13240000000000002,0.1232,0.6630059699539557,-3.051230243265013,1.0,616.0,307.0,1028.0,512.0,363.9558147967259,363.95581479672165,0.85,0.7153717247998737,100.0,1,median_of_seed_median_return_pct,0.7153717247998737,1.0,1.0,1.8593283249697847,11.644555292727876,0.7153717247998737,1.0350829812460778,512.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
21,2.119681070037438,7.01171556227991,0.002938010313714826,0.16631786372320945,1.0,1.0,1.0,False,0.19355119423132136,True,True,True,True,True,True,True,0.0,0.0,-4.048473307252674,0.0,-171.0,-379.0,-0.2652512952116409,"[-4.048473307252674, -0.2652512952116409, -379.0, -171.0, 0.0, 0.0, 0.0]",2.7534219379618374,0.09630000000000001,10.951526692747326,-1000000.0,15.0,2.119681070037438,650.0,2.7534219379618374,2.119681070037438,5.172638727598833,3.6891200090855447,-1.483518718513288,-5.172638727598833,6.414145151228567,0.0534,0.5258,5.199664727152003,0.131,0.0786,1.356756435914628,3.6891200090855447,4.0,393.0,195.0,7.844466919928317,0.1012,0.4718,-2.3658041831696774,0.1214,0.11399999999999999,0.8273717405818058,-1.483518718513288,0.0,570.0,284.0,5.0,5.0,10.951526692747326,0.09630000000000001,2.7534219379618374,2.119681070037438,3.0,1.115251295211641,5.172638727598833,3.6891200090855447,-1.483518718513288,-5.172638727598833,6.414145151228567,0.0534,0.5258,5.199664727152003,0.131,0.0786,1.356756435914628,3.6891200090855447,4.0,393.0,195.0,7.844466919928317,0.1012,0.4718,-2.3658041831696774,0.1214,0.11399999999999999,0.8273717405818058,-1.483518718513288,0.0,570.0,284.0,963.0,479.0,340.36640216405436,340.3664021640483,0.85,2.119681070037438,100.0,1,median_of_seed_median_return_pct,2.119681070037438,1.0,1.0,2.7534219379618374,10.951526692747326,2.119681070037438,1.115251295211641,479.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
22,3.169699050542163,5.190378042084831,0.002874972534138064,0.0894033589086965,1.0,1.0,1.0,False,0.2688668857356328,True,True,True,True,True,True,True,0.0,0.0,-3.210898334059573,0.0,-185.0,-365.0,-0.42149956497251695,"[-3.210898334059573, -0.42149956497251695, -365.0, -185.0, 0.0, 0.0, 0.0]",3.19161380462407,0.0935,11.789101665940427,-1000000.0,15.0,3.169699050542163,650.0,3.19161380462407,3.169699050542163,3.635283262354483,2.976069080081434,-0.6592141822730491,-3.635283262354483,4.913728251683757,0.0516,0.5102,5.134078035586825,0.1162,0.08059999999999999,1.5137369237784073,2.976069080081434,4.0,403.0,200.0,9.270373345348004,0.0938,0.4518,-1.9225877014016146,0.10259999999999998,0.10640000000000001,0.8549284702946804,-0.6592141822730491,2.0,532.0,265.0,5.0,5.0,11.789101665940427,0.0935,3.19161380462407,3.169699050542163,3.0,1.271499564972517,3.635283262354483,2.976069080081434,-0.6592141822730491,-3.635283262354483,4.913728251683757,0.0516,0.5102,5.134078035586825,0.1162,0.08059999999999999,1.5137369237784073,2.976069080081434,4.0,403.0,200.0,9.270373345348004,0.0938,0.4518,-1.9225877014016146,0.10259999999999998,0.10640000000000001,0.8549284702946804,-0.6592141822730491,2.0,532.0,265.0,935.0,465.0,347.82940989027804,347.8294098902806,0.85,3.169699050542163,100.0,1,median_of_seed_median_return_pct,3.169699050542163,1.0,1.0,3.19161380462407,11.789101665940427,3.169699050542163,1.271499564972517,465.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
23,1.1722603590835323,8.993475756207388,0.002970371433113786,0.05248215159946411,1.0,1.0,1.0,False,0.11527044830261905,True,True,True,True,True,True,True,0.0,0.0,-4.830347878876971,0.0,-194.0,-356.0,-0.3183771903046809,"[-4.830347878876971, -0.3183771903046809, -356.0, -194.0, 0.0, 0.0, 0.0]",4.060625024878353,0.0917,10.169652121123029,-1000000.0,15.0,1.1722603590835323,650.0,4.060625024878353,1.1722603590835323,1.576277347941324,1.4318933129000122,-0.1443840350413117,-1.576277347941324,4.259007951800897,0.0516,0.49799999999999994,4.416152236760235,0.1248,0.0846,1.1854256856297536,1.4318933129000122,4.0,423.0,210.0,8.260212925950128,0.0854,0.4418,-0.36463093073348496,0.1058,0.09880000000000001,0.9599093299328204,-0.1443840350413117,1.0,494.0,246.0,5.0,5.0,10.169652121123029,0.0917,4.060625024878353,1.1722603590835323,4.0,1.168377190304681,1.576277347941324,1.4318933129000122,-0.1443840350413117,-1.576277347941324,4.259007951800897,0.0516,0.49799999999999994,4.416152236760235,0.1248,0.0846,1.1854256856297536,1.4318933129000122,4.0,423.0,210.0,8.260212925950128,0.0854,0.4418,-0.36463093073348496,0.1058,0.09880000000000001,0.9599093299328204,-0.1443840350413117,1.0,494.0,246.0,917.0,456.0,336.6582336646425,336.65823366464787,0.85,1.1722603590835323,100.0,1,median_of_seed_median_return_pct,1.1722603590835323,1.0,1.0,4.060625024878353,10.169652121123029,1.1722603590835323,1.168377190304681,456.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
24,-2.5088650653766975,1.3997629778952543,0.003420516546844279,0.29277646040751404,1.0,1.0,1.0,False,-0.1799175436473008,True,True,True,True,False,True,True,0.0,0.0,-1.0554728876527957,0.0,-108.0,-442.0,0.05335333225135286,"[-1.0554728876527957, 0.05335333225135286, -442.0, -108.0, 0.0, 0.0, 0.0]",0.9953420584509786,0.1089,13.944527112347204,-1000000.0,15.0,-2.5088650653766975,650.0,0.9953420584509786,-2.5088650653766975,4.944632787151737,1.4949661645976553,-3.4496666225540817,-4.944632787151737,4.355873807437716,0.0622,0.5290000000000001,4.963414959456993,0.1322,0.089,1.2042459796798575,1.4949661645976553,4.0,445.0,221.0,11.09281246675563,0.132,0.5035999999999999,-3.8645854167007414,0.11000000000000001,0.1288,0.700587929254242,-3.4496666225540817,0.0,644.0,321.0,5.0,5.0,13.944527112347204,0.1089,0.9953420584509786,-2.5088650653766975,2.0,0.7966466677486471,4.944632787151737,1.4949661645976553,-3.4496666225540817,-4.944632787151737,4.355873807437716,0.0622,0.5290000000000001,4.963414959456993,0.1322,0.089,1.2042459796798575,1.4949661645976553,4.0,445.0,221.0,11.09281246675563,0.132,0.5035999999999999,-3.8645854167007414,0.11000000000000001,0.1288,0.700587929254242,-3.4496666225540817,0.0,644.0,321.0,1089.0,542.0,292.35350459642893,292.3535045964291,0.85,-2.5088650653766975,100.0,1,median_of_seed_median_return_pct,-2.5088650653766975,1.0,1.0,0.9953420584509786,13.944527112347204,-2.5088650653766975,0.7966466677486471,542.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
25,2.5093157575199143,3.598494789087504,0.002670365782934761,0.09498639135403039,1.0,1.0,1.0,False,0.20056813768148532,True,True,True,True,True,True,True,0.0,0.0,-2.488961175354463,0.0,-181.0,-369.0,-0.5241543577493059,"[-2.488961175354463, -0.5241543577493059, -369.0, -181.0, 0.0, 0.0, 0.0]",3.0092035447462413,0.09430000000000001,12.511038824645537,-1000000.0,15.0,2.5093157575199143,650.0,3.0092035447462413,2.5093157575199143,4.989593641201228,2.7470711458596586,-2.24252249534157,-4.989593641201228,4.188399272461741,0.054000000000000006,0.5045999999999999,5.822710429971066,0.1212,0.0798,1.5639562884813218,2.7470711458596586,4.0,399.0,198.0,11.188186095265507,0.1034,0.4452,-2.734864560454897,0.1014,0.10879999999999998,0.6860858640024472,-2.24252249534157,1.0,544.0,271.0,5.0,5.0,12.511038824645537,0.09430000000000001,3.0092035447462413,2.5093157575199143,3.0,1.3741543577493058,4.989593641201228,2.7470711458596586,-2.24252249534157,-4.989593641201228,4.188399272461741,0.054000000000000006,0.5045999999999999,5.822710429971066,0.1212,0.0798,1.5639562884813218,2.7470711458596586,4.0,399.0,198.0,11.188186095265507,0.1034,0.4452,-2.734864560454897,0.1014,0.10879999999999998,0.6860858640024472,-2.24252249534157,1.0,544.0,271.0,943.0,469.0,374.4805323639929,374.48053236399016,0.85,2.5093157575199143,100.0,1,median_of_seed_median_return_pct,2.5093157575199143,1.0,1.0,3.0092035447462413,12.511038824645537,2.5093157575199143,1.3741543577493058,469.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
26,-1.9696026716949477,5.5238274118218635,0.0038719628672449448,0.29505545647200404,1.0,1.0,1.0,False,-0.1954168291287444,True,True,True,True,False,True,True,0.0,0.0,-4.92101816165825,0.0,-101.0,-449.0,0.011537569879630616,"[-4.92101816165825, 0.011537569879630616, -449.0, -101.0, 0.0, 0.0, 0.0]",1.413472485771732,0.1103,10.07898183834175,-1000000.0,15.0,-1.9696026716949477,650.0,1.413472485771732,-1.9696026716949477,5.204170560850708,1.8795543905977041,-3.324616170253003,-5.204170560850708,4.486072223719861,0.0668,0.5256000000000001,4.9323261129037,0.1282,0.09580000000000001,1.2755999096187922,1.8795543905977041,4.0,479.0,238.0,9.051853730326942,0.12,0.4946,-3.343740473784267,0.119,0.1248,0.6868871357738366,-3.324616170253003,0.0,624.0,311.0,5.0,5.0,10.07898183834175,0.1103,1.413472485771732,-1.9696026716949477,2.0,0.8384624301203694,5.204170560850708,1.8795543905977041,-3.324616170253003,-5.204170560850708,4.486072223719861,0.0668,0.5256000000000001,4.9323261129037,0.1282,0.09580000000000001,1.2755999096187922,1.8795543905977041,4.0,479.0,238.0,9.051853730326942,0.12,0.4946,-3.343740473784267,0.119,0.1248,0.6868871357738366,-3.324616170253003,0.0,624.0,311.0,1103.0,549.0,258.2669396082147,258.26693960821814,0.85,-1.9696026716949477,100.0,1,median_of_seed_median_return_pct,-1.9696026716949477,1.0,1.0,1.413472485771732,10.07898183834175,-1.9696026716949477,0.8384624301203694,549.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
27,2.0959950321954635,2.7569947689526666,0.0031019731575234297,0.08492065792452899,1.0,1.0,1.0,False,0.15879026071566069,True,True,True,True,True,True,True,0.0,0.0,-1.8002292914634275,0.0,-167.0,-383.0,-0.4284245621254724,"[-1.8002292914634275, -0.4284245621254724, -383.0, -167.0, 0.0, 0.0, 0.0]",3.2525099693943647,0.09709999999999999,13.199770708536573,-1000000.0,15.0,2.0959950321954635,650.0,3.2525099693943647,2.0959950321954635,3.618429194106343,2.883401117037465,-0.7350280770688777,-3.618429194106343,4.493912745867556,0.0642,0.4962,5.584066288212137,0.11040000000000001,0.08499999999999999,1.5555821107966807,2.883401117037465,4.0,425.0,211.0,10.640649177127504,0.10300000000000001,0.4394,-2.313303266313904,0.0992,0.10919999999999999,0.912355577641147,-0.7350280770688777,1.0,546.0,272.0,5.0,5.0,13.199770708536573,0.09709999999999999,3.2525099693943647,2.0959950321954635,4.0,1.2784245621254724,3.618429194106343,2.883401117037465,-0.7350280770688777,-3.618429194106343,4.493912745867556,0.0642,0.4962,5.584066288212137,0.11040000000000001,0.08499999999999999,1.5555821107966807,2.883401117037465,4.0,425.0,211.0,10.640649177127504,0.10300000000000001,0.4394,-2.313303266313904,0.0992,0.10919999999999999,0.912355577641147,-0.7350280770688777,1.0,546.0,272.0,971.0,483.0,322.3754524034584,322.3754524034538,0.85,2.0959950321954635,100.0,1,median_of_seed_median_return_pct,2.0959950321954635,1.0,1.0,3.2525099693943647,13.199770708536573,2.0959950321954635,1.2784245621254724,483.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
