seed,n_symbols,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_h1_return_pct,mean_symbol_h2_return_pct,mean_symbol_full_return_pct,median_symbol_full_return_pct,median_drawdown_abs,max_drawdown_abs,median_profit_factor,total_trades,min_symbol_trades,mean_executed_action_1_ratio,mean_constraint_applied_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon,median_time_between_entries,confirmation_seed,original_trial_number,confirmation_rank,bandit_name,method_group,set_name,z_window
8001,3,-2.624527881249602,0.5,-3.66860599355651,0.5077064556711234,-3.66860599355651,-3.135455808456666,-4.820777585395819,7.887812742640143,9.89626013923004,0.7461716744832777,406,93,0.542,0.14066666666666666,0.31000000000000005,0.69,1.0,0.995,4.0,6.531645569620253,4.0,6.75,0.8544303797468354,0.14556962025316456,9.0,8001,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8002,3,-2.288773104044271,0.5,-3.266670747106082,0.6449198251411622,-3.266670747106082,-2.6227405878476495,-4.361445323454749,8.429630764285845,8.997336520775011,0.7644496149572356,415,93,0.5493333333333333,0.14533333333333334,0.30800000000000005,0.692,1.0,0.995,4.0,6.597402597402597,4.0,6.0,0.8636363636363636,0.13636363636363635,9.0,8002,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8003,3,-2.4362663324385583,0.5,-3.4911787462295174,0.72847090893432,-3.4911787462295174,-2.776255551577593,-4.147357730644419,8.372092896343485,9.308031652407134,0.803305393324983,401,95,0.5265,0.14516666666666667,0.29600000000000004,0.704,1.0,0.995,4.0,6.574324324324325,4.0,6.0,0.8607594936708861,0.13924050632911392,9.0,8003,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8004,3,-2.445814578750913,0.5,-3.5641982560097873,0.9093364530257109,-3.5641982560097873,-2.684868494118501,-4.4137617597928225,9.161224633361497,9.560952849912985,0.7867538698151606,415,95,0.5358333333333333,0.14933333333333332,0.30400000000000005,0.696,1.0,0.995,4.0,6.526315789473684,4.0,6.0,0.868421052631579,0.13157894736842105,9.0,8004,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8005,3,-2.4928932331476563,0.5,-3.5841565032628995,0.7808965771980722,-3.5841565032628995,-2.819225589469165,-4.303289495457552,9.37142782958863,9.478934473911183,0.7927802935755759,402,98,0.5341666666666667,0.136,0.29400000000000004,0.706,1.0,0.995,4.0,6.659863945578231,4.0,6.0,0.8503401360544217,0.14965986394557823,9.0,8005,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8006,3,-3.926450623036825,0.5,-5.332411307016408,0.29143142890192636,-5.332411307016408,-4.9996407693962,-6.317531857835701,10.258446791613496,12.862750125824274,0.7280913160655109,401,94,0.5441666666666666,0.13649999999999998,0.2955,0.7045,1.0,0.995,4.0,6.673469387755102,4.0,6.0,0.8375,0.1625,8.5,8006,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8007,3,-2.9394056536121926,0.5,-3.7934633706491305,-0.37723250250137896,-3.7934633706491305,-4.100538109013619,-6.641062386976271,9.448669815351085,10.803343801346532,0.6820110451978804,407,90,0.5408333333333334,0.143,0.30800000000000005,0.692,1.0,0.995,4.0,6.300613496932515,4.0,6.0,0.8404907975460123,0.15950920245398773,9.0,8007,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8008,3,-2.848387566767468,0.5,-3.8605863744086886,0.1882088561561949,-3.8605863744086886,-3.637603914318332,-5.256780095301994,8.230377548374268,10.482732244760074,0.7380916082453806,417,95,0.5445000000000001,0.14783333333333334,0.3155,0.6845,1.0,0.995,4.0,6.296969696969697,4.0,6.0,0.8424242424242424,0.15757575757575756,9.0,8008,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8009,3,-2.390634685833625,0.5,-3.1560395568588326,-0.09442007275800209,-3.1560395568588326,-3.161538801263734,-6.401732274202576,8.931085794834981,10.8941012542072,0.6911239090461283,413,92,0.541,0.14616666666666667,0.31399999999999995,0.686,1.0,0.995,4.0,6.388535031847134,4.0,6.0,0.8597560975609756,0.1402439024390244,9.0,8009,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8010,3,-2.3664966003019776,0.5,-3.396612725158347,0.7238517742671294,-3.396612725158347,-2.6782316309318226,-4.2040622400198675,7.322925613906028,10.930183894550394,0.7658873241360812,406,94,0.5441666666666668,0.13716666666666666,0.30600000000000005,0.694,1.0,0.995,4.0,6.50314465408805,4.0,6.0,0.8427672955974843,0.15723270440251572,8.0,8010,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8011,3,-2.12819642632802,0.5,-3.004808057344007,0.5016384667199411,-3.004808057344007,-2.4876306204835683,-5.153531814338674,8.85880185729352,9.075431591092864,0.7740313869658394,418,98,0.5396666666666666,0.14866666666666667,0.3115,0.6885,1.0,0.995,4.0,6.393548387096774,4.0,6.0,0.8484848484848485,0.15151515151515152,9.0,8011,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8012,3,-3.3180774609419084,0.5,-4.956043414499722,1.5958203997315328,-4.956043414499722,-3.401291166350743,-5.347933896675439,8.45348700095757,11.283398527322097,0.7224983208983057,418,96,0.5338333333333333,0.148,0.3075,0.6925,1.0,0.995,4.0,6.450980392156863,4.0,6.0,0.8496732026143791,0.1503267973856209,9.0,8012,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8013,3,-1.1925999366461466,0.5,-1.9517162190557105,1.0847489105825447,-1.9517162190557105,-0.8794516144251826,-1.9401889710009335,6.630509245244931,7.786259198701872,0.862860877108779,422,98,0.5195,0.1535,0.31000000000000005,0.69,1.0,0.995,4.0,6.187096774193549,4.0,5.5,0.8757396449704142,0.1242603550295858,8.0,8013,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8014,3,-3.3673325161626417,0.5,-4.4941449775636295,0.013104868040321923,-4.4941449775636295,-4.416102782908616,-8.073640445668529,10.43762948394834,10.757439943999113,0.6788780382436215,406,91,0.543,0.139,0.30600000000000005,0.694,1.0,0.995,4.0,6.503267973856209,4.0,6.0,0.8627450980392157,0.13725490196078433,9.0,8014,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8015,3,-2.914460359617102,0.5,-3.873268745757226,-0.038035201196728874,-3.873268745757226,-3.8812841673541008,-6.185604781639842,8.937771002868455,10.078228512119525,0.7036895757248409,412,99,0.5355,0.14083333333333334,0.30800000000000005,0.692,1.0,0.995,4.0,6.422077922077922,4.0,6.0,0.8490566037735849,0.1509433962264151,9.0,8015,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
